gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.201 0.262 0.286 0.279 0.297 0.324 0.285 0.327 0.284 0.242],[2.33  2.94  2.945 2.73  3.43  3.445 3.21  3.53  3.07  2.755],[1.  2.  2.  1.5 2.  2.  2.  2.  2.  2. ],"[0.59393268 0.88585461 0.92382518 0.77363469 1.16684864 1.17691371
 1.01947036 1.24783003 0.93899786 0.73261788]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39861011 0.61638196 0.64432842 0.5078275  0.86022419 0.84707515
 0.73732741 0.93527754 0.64999518 0.49218819]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05081249 0.05018799 0.05039301 0.04932544 0.05012853 0.04837523
 0.0491571  0.04994927 0.04977428 0.0497076 ]"
1.5,0.1,[0.594 0.621 0.509 0.672 0.526 0.623 0.557 0.566 0.643 0.606],[3.295 3.295 3.06  3.69  3.11  3.355 2.805 3.345 3.51  3.31 ],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.46678832 1.45918264 1.24222447 1.76209861 1.29336598 1.45265485
 1.2207266  1.43943087 1.56756095 1.47385133]",[0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],"[0.87078979 0.86509206 0.73451603 1.10612907 0.75356343 0.83138654
 0.64888944 0.854704   0.91620261 0.89494539]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09998349 0.1004896  0.09895855 0.10038277 0.1000601  0.1007076
 0.10067656 0.09954293 0.09956388 0.10133823]"
1.5,0.15000000000000002,[0.63  0.839 0.759 0.76  0.816 0.748 0.668 0.842 0.84  0.908],[2.695 3.505 3.13  2.945 3.3   2.94  2.825 3.325 3.19  3.65 ],[1. 2. 2. 2. 2. 1. 2. 2. 2. 2.],"[1.24132892 1.81782063 1.57189486 1.44280574 1.71812868 1.48274242
 1.33162406 1.70258561 1.63640443 1.89630693]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57044238 0.93595631 0.77608706 0.68148494 0.83503023 0.71035014
 0.63077079 0.86854417 0.78211152 1.01661302]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14972926 0.15038879 0.151051   0.15061662 0.15016548 0.14968558
 0.14990951 0.14974585 0.15026498 0.14832698]"
1.5,0.2,[0.997 1.059 0.955 0.962 1.107 0.839 1.042 0.986 0.896 1.069],[3.11  3.4   2.875 3.115 3.335 2.845 3.075 3.03  2.74  3.35 ],[2.  2.  1.  2.  1.5 2.  2.  2.  2.  2. ],"[1.67942293 2.00141284 1.63092052 1.70204691 1.95142613 1.49920335
 1.72416741 1.69772174 1.44220161 1.94056264]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72309236 0.88810046 0.6476585  0.68349588 0.85632786 0.61252855
 0.70650628 0.68875598 0.54738807 0.84104207]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19932579 0.1999027  0.20166288 0.20173001 0.20016793 0.1985769
 0.19869492 0.20159315 0.20174666 0.19962716]"
1.5,0.25,[1.217 1.268 1.176 1.002 1.187 0.968 1.061 0.998 1.066 1.098],[2.955 3.385 3.245 2.905 2.99  2.525 2.915 2.76  2.79  3.01 ],[2.  2.  2.  1.  2.  1.5 2.  1.  1.  2. ],"[1.78204995 2.05449802 1.93145855 1.6703061  1.77044758 1.36739481
 1.69453993 1.58656989 1.67805206 1.74875126]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.622212   0.79181949 0.77227855 0.64018922 0.63927357 0.43076762
 0.61566572 0.55446021 0.58461304 0.63247379]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.25165015 0.24943794 0.24906805 0.25053482 0.25141103 0.25226455
 0.24976967 0.25015525 0.25085474 0.2492435 ]"
1.5,0.3,[1.313 1.264 1.376 1.178 1.206 1.406 1.279 1.432 1.221 1.285],[2.975 2.89  3.315 2.795 2.92  3.38  3.02  3.345 2.91  3.01 ],[2. 2. 2. 1. 1. 2. 1. 2. 2. 2.],"[1.88230265 1.83319941 2.06394517 1.7150433  1.78526433 2.19729281
 1.93768771 2.18878818 1.77981811 1.85681218]",[1.     1.     1.1875 1.     1.     1.     1.     1.25   1.     1.    ],"[0.60480876 0.56599086 0.71587999 0.54075497 0.59601445 0.79831362
 0.65945377 0.76094791 0.56720184 0.62270787]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30014225 0.30165099 0.30241372 0.29849856 0.30095862 0.30123354
 0.30233494 0.30018704 0.29964409 0.30074478]"
1.5,0.35000000000000003,[1.657 1.394 1.444 1.472 1.46  1.38  1.282 1.406 1.262 1.31 ],[3.49  2.91  3.41  3.28  3.08  3.005 3.    3.17  2.97  2.74 ],[2.  1.5 2.  2.  2.  2.  2.  2.  2.  1. ],"[2.41756857 1.95323302 2.23851905 2.19924257 2.01888751 1.96970678
 1.92001269 2.07993066 1.86190418 1.77308625]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75908224 0.56837951 0.75929877 0.69667696 0.60699725 0.57698705
 0.59282244 0.65239922 0.57496632 0.51537385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35083849 0.35133449 0.35051445 0.3510311  0.35294831 0.34835295
 0.35116778 0.3482501  0.3509264  0.35184797]"
1.5,0.4,[1.53  1.512 1.616 1.519 1.398 1.346 1.428 1.609 1.401 1.29 ],[3.33  3.225 3.415 3.225 2.835 2.705 3.1   3.325 3.125 2.635],[2.  2.  2.  2.  1.5 2.  2.  2.  2.  1. ],"[2.19061046 2.18498994 2.39174529 2.21369202 1.8883146  1.77949533
 2.04109196 2.28812229 2.07694153 1.68103374]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68606975 0.64697602 0.72104369 0.66655244 0.51124582 0.46437204
 0.59038883 0.7032407  0.60834442 0.44733012]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39942245 0.40155307 0.40174633 0.40007063 0.39985063 0.40106943
 0.40200209 0.39886663 0.40205184 0.40097602]"
1.5,0.45,[1.592 1.602 1.458 1.512 1.652 1.658 1.456 1.5   1.417 1.482],[3.21  3.075 2.895 3.035 3.315 3.24  2.885 3.02  2.825 3.09 ],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[2.20672403 2.127352   1.92860794 2.08989847 2.33878046 2.2474762
 1.98884023 2.01741418 1.89458646 2.04750162]",[1.    1.    1.    1.    1.    1.    1.    1.    1.125 1.   ],"[0.61350473 0.56889863 0.5105925  0.57895792 0.67932154 0.65355255
 0.52699697 0.5797381  0.48697812 0.56729685]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44927924 0.45078019 0.45151819 0.44978402 0.44900358 0.44984315
 0.44915879 0.45013863 0.45124562 0.45327263]"
1.6,0.05,[0.272 0.226 0.306 0.255 0.269 0.3   0.291 0.235 0.265 0.275],[2.805 2.68  2.865 2.945 2.845 3.04  3.14  2.835 2.56  2.78 ],[1.  1.5 1.  1.  1.  2.  2.  1.  1.  1. ],"[0.83507938 0.74933536 0.92117066 0.95197068 0.84892018 0.99256109
 1.04093891 0.85147532 0.74963766 0.80860075]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5665604  0.52148228 0.598985   0.68989518 0.56781758 0.68606268
 0.74339069 0.6062797  0.48068259 0.56466063]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0502624  0.05012124 0.05079556 0.050846   0.05055039 0.05052145
 0.04922876 0.0504364  0.05186038 0.04985212]"
