gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.241 0.304 0.258 0.247 0.271 0.309 0.269 0.343 0.29  0.302],[2.97  2.92  2.985 3.055 2.66  3.41  3.11  3.095 3.2   3.07 ],[2. 1. 2. 1. 1. 2. 2. 2. 2. 2.],"[0.84664422 0.9403609  0.97243677 0.97826788 0.77480595 1.19878236
 0.97378597 1.02380811 1.04805031 0.94991336]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.61489618 0.64314899 0.67308649 0.70600622 0.49831913 0.88387208
 0.68206966 0.68589887 0.7470353  0.65278812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04901329 0.05023345 0.04901703 0.04930226 0.04956877 0.04957464
 0.0494714  0.04959665 0.05101058 0.05066962]"
1.5,0.1,[0.499 0.555 0.478 0.582 0.457 0.581 0.49  0.532 0.542 0.631],[3.11  3.185 2.99  3.125 2.825 3.19  2.87  3.125 3.03  3.39 ],[2.  2.  2.  2.  1.5 2.  2.  2.  1.5 2. ],"[1.28983491 1.41837192 1.22462731 1.34962182 1.05607249 1.34424141
 1.11276604 1.30681894 1.28406469 1.53900765]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.77194947 0.82473514 0.71763573 0.79831841 0.59564677 0.7889994
 0.63054436 0.75535959 0.75096196 0.91807686]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0997857  0.09904764 0.09883821 0.100041   0.10028774 0.09980365
 0.09988422 0.10029006 0.09938463 0.10115244]"
1.5,0.15000000000000002,[0.783 0.837 0.698 0.795 0.814 0.723 0.826 0.903 0.752 0.672],[3.115 3.37  2.75  3.175 3.205 2.8   3.23  3.29  2.95  2.805],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.57161609 1.73347725 1.31307322 1.56754996 1.60561916 1.34032092
 1.65447923 1.79027589 1.48728185 1.27204808]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75512744 0.87383857 0.60342661 0.77616996 0.7763467  0.60793444
 0.84091966 0.88122743 0.70591222 0.57894689]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14979199 0.14920284 0.14843497 0.15151386 0.15051764 0.15063394
 0.14763504 0.15001646 0.15136897 0.14904085]"
1.5,0.2,[0.914 1.061 1.014 0.849 1.021 0.853 1.003 1.03  1.058 0.998],[3.06  3.205 3.26  2.82  3.245 2.975 2.9   3.145 3.2   2.995],[2.  2.  2.  2.  2.  1.5 2.  2.  2.  2. ],"[1.6302502  1.81458706 1.82888532 1.4758107  1.84434191 1.56697305
 1.59226902 1.74501345 1.7921946  1.70142172]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69116054 0.76608853 0.80419599 0.58798599 0.79252611 0.67683511
 0.64251438 0.7684006  0.77053414 0.6825112 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20040563 0.2014032  0.19954325 0.20007254 0.20008718 0.19847837
 0.19906382 0.200041   0.19860878 0.19919324]"
1.5,0.25,[1.208 1.146 0.989 1.208 1.237 1.092 1.193 0.995 1.144 1.056],[3.22  2.96  2.655 3.175 3.33  2.88  3.145 2.885 3.29  2.93 ],[2.  1.5 1.  2.  2.  2.  2.  2.  2.  2. ],"[1.96547295 1.80608595 1.50811636 1.90977905 2.02835316 1.70217597
 1.94035311 1.64411232 1.96176865 1.69510228]","[1.      1.      1.      1.      1.      1.      1.09375 1.      1.
 1.     ]","[0.74080193 0.65752791 0.52990225 0.72502502 0.79384205 0.58919989
 0.7137488  0.58667214 0.77268968 0.6191956 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25029172 0.24818483 0.25023643 0.2472992  0.24898799 0.2520674
 0.25040964 0.25157381 0.25029078 0.2493713 ]"
1.5,0.3,[1.131 1.229 1.28  1.223 1.16  1.36  1.421 1.387 1.358 1.283],[2.625 2.945 3.04  3.055 2.845 3.38  3.17  3.2   3.14  3.01 ],[2.  2.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[1.57735495 1.88152014 1.91983208 1.93181343 1.72497597 2.1684732
 2.0999341  2.07727844 1.99363609 1.90983211]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46188254 0.62256354 0.63358269 0.65346016 0.55705849 0.77595763
 0.70146944 0.69467712 0.67532005 0.621441  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30054808 0.298633   0.30054792 0.30193328 0.29907583 0.30054772
 0.29903013 0.30052222 0.30150608 0.29929009]"
1.5,0.35000000000000003,[1.385 1.368 1.238 1.566 1.474 1.418 1.385 1.412 1.443 1.437],[2.94  3.25  2.72  3.34  3.28  3.19  3.155 3.145 3.22  3.15 ],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.9190416  2.10701958 1.75005304 2.2579128  2.17648785 2.14349748
 2.11525086 2.07058108 2.15574789 2.11832746]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.25],"[0.56971177 0.68998223 0.49024836 0.70783284 0.69856549 0.66872362
 0.68619934 0.64026003 0.68216268 0.64240949]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35205567 0.34883532 0.34967946 0.35196083 0.34848789 0.34938594
 0.3497653  0.34837123 0.3524802  0.34937842]"
1.5,0.4,[1.444 1.371 1.239 1.507 1.472 1.496 1.27  1.54  1.503 1.307],[3.205 2.93  2.78  3.22  2.985 2.995 2.675 3.25  2.97  2.82 ],[2. 1. 1. 2. 2. 2. 1. 2. 2. 1.],"[2.1570577  1.96220466 1.8231431  2.16131911 2.00109478 2.02754418
 1.76428694 2.23234804 2.00535956 1.84263622]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65208028 0.54835426 0.50388651 0.64625533 0.55213665 0.55803704
 0.46902663 0.66612642 0.55079993 0.52786083]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40081346 0.39786306 0.39991951 0.40050877 0.39992938 0.40145494
 0.40173159 0.40081925 0.40206959 0.40049597]"
1.5,0.45,[1.455 1.514 1.459 1.575 1.176 1.364 1.526 1.728 1.487 1.449],[2.93  3.04  2.865 3.305 2.56  2.76  3.04  3.475 2.985 2.84 ],[2. 2. 2. 2. 1. 1. 2. 2. 2. 2.],"[1.9788042  2.04558918 1.93645704 2.29623896 1.62680985 1.85106752
 2.06834545 2.39706355 2.01084744 1.94786723]",[1.   1.25 1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.53102466 0.53540668 0.48519666 0.66714503 0.40833146 0.47609194
 0.56415905 0.70450953 0.54533444 0.50249003]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45145446 0.44618441 0.45230804 0.45054277 0.44918387 0.45060903
 0.45029881 0.44988141 0.45030911 0.4463821 ]"
1.6,0.05,[0.209 0.227 0.266 0.308 0.283 0.259 0.262 0.294 0.227 0.27 ],[2.565 2.67  3.13  3.02  2.77  2.39  2.68  3.175 2.545 3.19 ],[1. 1. 2. 1. 1. 1. 1. 2. 1. 2.],"[0.74090527 0.78779486 1.02309737 0.99472083 0.82560077 0.68509629
 0.74803055 1.05112027 0.66200481 1.13580225]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49979809 0.55307287 0.73284316 0.71728949 0.55763446 0.40334672
 0.50226517 0.74316861 0.44505168 0.84726556]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05046722 0.05070525 0.05005683 0.04971781 0.05042391 0.05229432
 0.04993634 0.04991113 0.04981979 0.04958768]"
