gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.346 0.291 0.272 0.219 0.221 0.339 0.208 0.316 0.307 0.306],[3.51  2.885 2.93  2.74  2.57  2.97  2.51  3.305 2.995 2.99 ],[2. 2. 2. 1. 1. 2. 2. 2. 2. 2.],"[1.28097877 0.95550613 0.93414891 0.76756928 0.68364335 0.92132217
 0.56238122 1.14465598 0.93438376 0.89495661]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.92938941 0.62652481 0.64191929 0.55338013 0.45491838 0.64203506
 0.34954706 0.81232444 0.64412222 0.59935603]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04977163 0.04973857 0.05015237 0.05027567 0.05202739 0.05011582
 0.04811944 0.05054652 0.04965738 0.05060252]"
1.5,0.1,[0.589 0.563 0.556 0.57  0.639 0.557 0.551 0.501 0.568 0.624],[3.3   2.935 3.005 2.89  3.465 3.04  2.975 2.765 3.075 3.115],[2. 1. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.46195989 1.22558047 1.3349503  1.16236188 1.64004479 1.26569433
 1.22688415 1.0833248  1.31987176 1.36025924]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.86818639 0.69102114 0.78186344 0.62686017 1.00069512 0.70679449
 0.67423919 0.56495779 0.74835931 0.77391891]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10059286 0.1000958  0.10026172 0.09970151 0.1002516  0.0996672
 0.10064846 0.09967669 0.09796877 0.09988407]"
1.5,0.15000000000000002,[0.853 0.632 0.678 0.864 0.76  0.665 0.86  0.721 0.766 0.801],[3.34  2.635 2.635 2.985 2.765 2.785 3.2   3.025 3.13  3.055],[2. 1. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.70505281 1.2150982  1.21881455 1.5133924  1.31543021 1.28669596
 1.626668   1.48364933 1.52673802 1.51716134]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.88867768 0.53246636 0.55103928 0.69274451 0.57909354 0.57480967
 0.79701376 0.71971989 0.76049016 0.71762643]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14902754 0.1517375  0.15092092 0.15017132 0.15361887 0.14800679
 0.14879278 0.15059487 0.15121573 0.15106898]"
1.5,0.2,[0.878 0.852 0.979 1.016 1.101 0.971 0.999 1.052 0.944 0.927],[2.77  2.62  3.055 3.31  3.19  2.98  3.455 3.4   2.92  2.835],[1. 1. 2. 2. 2. 2. 2. 2. 2. 1.],"[1.5226606  1.36216854 1.65498409 1.82311938 1.81286702 1.66026091
 1.88569572 1.92316858 1.54828728 1.50712759]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61572365 0.50671291 0.71176784 0.80505602 0.75043599 0.68704039
 0.8182006  0.88262567 0.64633751 0.63608572]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20074118 0.20141083 0.20014742 0.20011101 0.1999459  0.20066567
 0.20211606 0.20002803 0.2005319  0.19954366]"
1.5,0.25,[1.149 1.148 1.364 1.089 1.205 1.153 1.049 1.131 1.108 1.099],[3.055 3.07  3.385 2.885 3.26  2.97  2.905 3.155 2.935 2.95 ],[2. 2. 2. 1. 2. 2. 2. 1. 1. 2.],"[1.8727485  1.81434349 2.10906043 1.7350102  2.00044203 1.77092024
 1.73648292 1.92290804 1.76625178 1.67720861]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70462685 0.68341423 0.8177323  0.62988844 0.75405653 0.6254991
 0.64384498 0.78711183 0.64850276 0.62853735]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24985984 0.24925378 0.24914812 0.25045366 0.24947529 0.25094006
 0.24971576 0.2506695  0.25079125 0.25012857]"
1.5,0.3,[1.181 1.263 1.295 1.345 1.201 1.326 1.069 1.121 1.433 1.311],[2.965 2.965 2.905 3.28  2.87  3.2   2.71  3.05  3.275 2.905],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.84863155 1.8097653  1.80602539 2.09632871 1.78926143 2.06601898
 1.59500274 1.77689755 2.14359774 1.81446206]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61326534 0.59484129 0.56088501 0.72332853 0.56840419 0.69704437
 0.50099456 0.59475735 0.72346407 0.5726188 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29710875 0.29974331 0.30234802 0.29962922 0.29853917 0.29956092
 0.30119143 0.30031493 0.29881051 0.30232951]"
1.5,0.35000000000000003,[1.589 1.408 1.546 1.486 1.273 1.565 1.288 1.427 1.277 1.291],[3.555 3.225 3.29  3.31  2.895 3.37  2.815 3.095 2.9   2.82 ],[2. 2. 2. 2. 2. 2. 2. 1. 2. 1.],"[2.43904645 2.11705369 2.26691332 2.25455188 1.81562754 2.28950809
 1.80168812 2.12214223 1.86128854 1.79905567]",[1.25 1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.79828626 0.67583634 0.71659899 0.71096057 0.53324839 0.73514133
 0.52130573 0.66095601 0.54842355 0.53188679]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35086904 0.34996581 0.35023727 0.34933715 0.35080152 0.35050312
 0.35005703 0.35073161 0.35056047 0.3506637 ]"
1.5,0.4,[1.328 1.372 1.463 1.328 1.648 1.506 1.515 1.38  1.397 1.437],[2.795 2.975 3.01  2.97  3.46  3.095 3.1   2.765 3.11  3.205],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.81382974 1.94027024 2.05046794 1.98817235 2.41138049 2.10433811
 2.09470833 1.85019551 1.99960361 2.08707568]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.4817872  0.55102127 0.58661631 0.56340459 0.75098987 0.59429294
 0.59797493 0.47078358 0.58294467 0.63014911]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40037427 0.39795612 0.39958517 0.40121418 0.40009944 0.40021628
 0.39818134 0.40092264 0.40003581 0.39953737]"
1.5,0.45,[1.405 1.341 1.516 1.515 1.566 1.351 1.499 1.666 1.46  1.542],[2.895 2.9   2.95  3.065 3.1   2.855 3.06  3.295 2.915 3.055],[2.  2.  2.  2.  2.  1.5 2.  2.  2.  2. ],"[1.93029778 1.90455719 2.0152397  2.1100148  2.14480026 1.88741929
 2.02925084 2.30669767 1.96544485 2.11972563]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.53151268 0.47988312 0.52349165 0.57259079 0.58780716 0.52610582
 0.57087254 0.65022519 0.53131979 0.54698881]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45177207 0.45068527 0.44962543 0.44919644 0.45166728 0.4515555
 0.44976068 0.45070358 0.44955823 0.44885717]"
1.6,0.05,[0.232 0.307 0.278 0.236 0.293 0.316 0.294 0.281 0.303 0.204],[2.57  3.01  3.19  2.865 2.87  3.49  2.705 3.095 2.84  2.535],[1.  2.  2.  1.  1.5 2.  1.  1.5 1.  1. ],"[0.79324465 1.0220504  1.01637005 0.8615939  0.88751165 1.18607909
 0.83769968 0.96066722 0.94941873 0.64807849]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55988924 0.6918972  0.73116162 0.62326626 0.60539098 0.88533751
 0.54281809 0.68966655 0.64445291 0.42939807]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04996637 0.0496197  0.04988192 0.05011332 0.05048384 0.04979582
 0.04875278 0.04987939 0.05048566 0.04944681]"
