gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.204 0.285 0.251 0.336 0.291 0.247 0.317 0.309 0.306 0.311],[2.865 3.12  2.94  3.05  2.935 2.785 3.29  3.115 3.235 3.16 ],[2.  2.  2.  2.  1.  2.  2.  2.  1.5 1. ],"[0.76823799 0.96438523 0.9056641  1.03494391 0.9149267  0.80064592
 1.12951493 1.01094961 1.11061275 1.060066  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55887703 0.6617714  0.64508213 0.70686377 0.64136103 0.55940263
 0.79782975 0.71081869 0.81636409 0.76253426]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04915802 0.04960401 0.04999543 0.05104258 0.05022296 0.04987191
 0.04940275 0.05038468 0.04973453 0.0499884 ]"
1.5,0.1,[0.573 0.598 0.625 0.53  0.57  0.643 0.5   0.535 0.633 0.516],[3.175 3.27  3.01  2.96  3.39  3.14  2.89  2.88  3.315 2.825],[1.5 2.  2.  1.5 2.  2.  2.  1.5 1.  2. ],"[1.40769903 1.44091363 1.21812727 1.24034555 1.4674037  1.34539424
 1.13016997 1.21723164 1.53817972 1.14816613]",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.84609472 0.85953607 0.6787184  0.72653849 0.9088661  0.71867611
 0.64602813 0.68596058 0.95999552 0.63006433]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09941269 0.09928083 0.10123365 0.0990025  0.09948166 0.10048733
 0.09906739 0.10055805 0.099035   0.09868537]"
1.5,0.15000000000000002,[0.887 0.769 0.762 0.75  0.765 0.755 0.915 0.763 0.775 0.736],[3.44  3.21  2.975 2.96  2.74  3.205 3.42  3.045 3.065 2.785],[2.  2.  2.  2.  1.5 2.  2.  1.  2.  2. ],"[1.81330822 1.59411286 1.44352056 1.44877668 1.33755483 1.6027242
 1.83752927 1.5178493  1.5240038  1.35353697]",[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.92849133 0.80200715 0.69308721 0.70872907 0.59977651 0.79802968
 0.93207914 0.77361132 0.73470265 0.62994657]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15087924 0.14980491 0.15235932 0.14919136 0.14812251 0.14975979
 0.15064346 0.14959968 0.15073475 0.14861235]"
1.5,0.2,[1.006 0.984 0.895 0.864 0.88  0.94  0.962 0.908 0.923 0.939],[3.09  3.125 2.805 2.975 3.005 2.78  3.01  2.995 2.85  2.955],[1. 2. 1. 2. 2. 1. 2. 2. 1. 1.],"[1.73129726 1.76415594 1.50332911 1.57980814 1.63302771 1.5333669
 1.6630976  1.62104839 1.59625815 1.62450558]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75042568 0.75117223 0.59162501 0.65740518 0.71904395 0.61082661
 0.69832282 0.68592143 0.66858603 0.66990963]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19996026 0.1996521  0.19919068 0.20165636 0.20015314 0.20163751
 0.20179412 0.19930909 0.19925238 0.19970677]"
1.5,0.25,[1.161 1.387 1.108 1.266 1.169 0.997 1.158 1.214 1.168 1.072],[3.165 3.69  3.12  3.17  3.27  2.75  3.07  3.19  3.35  2.99 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.91674052 2.36358928 1.80343518 1.95962523 2.00790595 1.57785196
 1.83705094 1.94633193 2.02427959 1.73684411]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.71662333 0.96782756 0.68072217 0.72737365 0.75971442 0.55098703
 0.69399948 0.72083999 0.78028514 0.64997033]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24814091 0.24953925 0.24906616 0.25180632 0.24945796 0.24808258
 0.25056233 0.25082635 0.25090709 0.25317784]"
1.5,0.3,[1.229 1.206 1.374 1.263 1.367 1.361 1.194 1.312 1.386 1.322],[2.89  2.865 3.08  3.    3.34  3.18  2.91  2.95  3.38  3.125],[1.5 1.  2.  2.  2.  2.  2.  2.  2.  2. ],"[1.80899313 1.78487217 1.93457253 1.90999488 2.14257811 2.04280707
 1.76755954 1.89372459 2.13540424 1.9786751 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58010031 0.58289341 0.67026009 0.62145728 0.75545897 0.7054682
 0.56910159 0.61224082 0.74558765 0.65828143]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29978622 0.3029226  0.29988983 0.29886754 0.30115049 0.30131477
 0.29933019 0.30031347 0.30047164 0.29917044]"
1.5,0.35000000000000003,[1.202 1.462 1.652 1.12  1.316 1.276 1.355 1.506 1.508 1.51 ],[2.665 3.285 3.63  2.515 2.865 2.815 2.985 3.345 3.42  3.22 ],[2. 2. 2. 1. 2. 1. 2. 2. 2. 1.],"[1.65010938 2.2057617  2.44458705 1.57339066 1.85408404 1.81130806
 1.92722713 2.24165282 2.30231215 2.14810819]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45645459 0.7263751  0.82303401 0.41077683 0.54684893 0.52600013
 0.58301326 0.72779357 0.74736128 0.69352353]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34710829 0.35031832 0.35081114 0.35069355 0.35170769 0.35149423
 0.34852402 0.34841038 0.34810663 0.35030091]"
1.5,0.4,[1.423 1.596 1.581 1.479 1.438 1.589 1.341 1.26  1.831 1.541],[3.045 3.295 3.16  3.1   2.855 3.435 2.84  2.62  3.485 2.99 ],[1. 2. 2. 2. 2. 2. 2. 1. 2. 2.],"[2.09449181 2.23239611 2.19079285 2.05241057 1.93091193 2.36677497
 1.87342231 1.71846251 2.4439842  2.05211344]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.25 1.  ],"[0.62058037 0.67631365 0.64624787 0.59239104 0.5004563  0.71947272
 0.50889594 0.45043395 0.72834638 0.5609611 ]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.39784521 0.3994644  0.39936486 0.40345528 0.39939377 0.40102392
 0.40017218 0.39793483 0.399397   0.40121897]"
1.5,0.45,[1.426 1.527 1.476 1.514 1.535 1.558 1.301 1.597 1.571 1.554],[2.815 3.115 2.955 3.085 3.215 3.04  2.725 3.055 3.37  3.125],[1. 2. 2. 2. 1. 2. 1. 2. 2. 2.],"[1.89759339 2.16087469 2.00563623 2.10939759 2.24051295 2.12281458
 1.81007979 2.15440893 2.2984468  2.06794513]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.49732514 0.59496404 0.52513391 0.58565064 0.67451625 0.57419825
 0.48069808 0.5618305  0.66761    0.57178546]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45140016 0.44733138 0.45011342 0.45016609 0.44917905 0.45035731
 0.45288103 0.44645564 0.4485327  0.45235028]"
1.6,0.05,[0.295 0.264 0.276 0.27  0.327 0.218 0.298 0.318 0.259 0.291],[3.115 2.84  2.6   2.715 2.935 2.495 3.095 3.25  2.7   2.73 ],[2. 1. 1. 1. 1. 1. 1. 2. 2. 1.],"[1.01914582 0.82985079 0.818163   0.79322517 0.97710179 0.66852952
 1.02946384 1.12710361 0.72333445 0.82599213]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.74347932 0.58727144 0.53068162 0.53522957 0.66444982 0.45232224
 0.74327    0.82823582 0.45952341 0.54244812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04966524 0.0485803  0.0497232  0.05006977 0.05017633 0.04948956
 0.05040323 0.05011069 0.04680514 0.05021982]"
