gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.7000000000000002,0.25,[0.858 0.875 0.982 1.067 0.977 1.005 1.096 0.942 0.948 0.996],[2.305 2.44  2.495 2.71  2.795 2.77  2.99  2.58  2.535 2.625],[1. 1. 1. 1. 2. 1. 2. 2. 1. 1.],"[1.22285748 1.29561946 1.43977097 1.57856273 1.54941204 1.57964028
 1.79711067 1.45529725 1.43491211 1.49057554]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38620007 0.43508021 0.47370225 0.54745311 0.56691052 0.585037
 0.63534248 0.48176179 0.46345917 0.51979459]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2468838  0.24776658 0.25092328 0.24977942 0.25078168 0.2511386
 0.24894764 0.24913205 0.25176215 0.24727873]"
1.7000000000000002,0.3,[1.061 1.054 1.043 1.174 1.148 1.14  1.002 1.067 0.969 1.105],[2.41  2.605 2.425 2.765 2.645 2.74  2.455 2.495 2.295 2.545],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.44836201 1.5586504  1.47354906 1.74184315 1.6432695  1.62291088
 1.43064528 1.4588374  1.32594238 1.5545945 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40010822 0.469417   0.41924028 0.57707784 0.49696579 0.51819408
 0.41090071 0.46375073 0.37264709 0.46054269]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29899746 0.3009676  0.29746653 0.30147414 0.2999804  0.29943937
 0.29897576 0.29752446 0.30021324 0.30256475]"
1.7000000000000002,0.35000000000000003,[1.319 1.155 1.335 1.059 1.202 1.212 1.209 1.064 1.285 1.073],[2.66  2.655 3.055 2.335 2.42  2.755 2.74  2.245 2.76  2.34 ],[1. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[1.7257423  1.63379112 1.99300146 1.4424069  1.53181257 1.75736769
 1.7556107  1.37487204 1.79081281 1.43761627]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46277904 0.45703361 0.61323339 0.35905118 0.39176069 0.50661817
 0.5148148  0.32843161 0.50933942 0.38415558]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34830845 0.34945539 0.34888558 0.34873524 0.34954695 0.35179294
 0.35071868 0.34674421 0.34829765 0.34983066]"
1.7000000000000002,0.4,[1.092 1.181 1.315 1.241 1.017 1.334 1.258 1.22  1.394 1.198],[2.555 2.515 2.88  2.62  2.1   2.725 2.655 2.65  2.875 2.455],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.6228011  1.62318293 1.84525604 1.69193347 1.29985686 1.82095313
 1.73222124 1.69311685 1.95768803 1.63469454]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40573781 0.41603877 0.53795135 0.44733019 0.28480314 0.50757026
 0.47172289 0.44429971 0.53410191 0.39348727]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39814288 0.40043948 0.39675169 0.39980387 0.39866448 0.40099484
 0.40070269 0.39628145 0.40178074 0.39906201]"
1.7000000000000002,0.45,[1.213 1.271 1.304 1.371 1.463 1.155 1.297 1.234 1.156 1.11 ],[2.51  2.5   2.59  2.705 2.985 2.44  2.495 2.38  2.48  2.215],[1. 2. 1. 2. 2. 1. 1. 1. 1. 1.],"[1.66133579 1.60172482 1.7103535  1.84836244 2.00759569 1.55866532
 1.64300264 1.62348693 1.60653663 1.38016447]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.41884922 0.38047513 0.41258128 0.45271425 0.53943529 0.3877855
 0.39504824 0.37912902 0.39502327 0.31283903]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45072466 0.44928897 0.45056365 0.45102244 0.45151407 0.45021487
 0.45229249 0.44755146 0.45020401 0.45359223]"
1.8000000000000003,0.05,[0.261 0.259 0.194 0.183 0.228 0.227 0.254 0.236 0.203 0.233],[2.33  2.325 2.345 2.23  2.625 2.325 2.35  2.18  2.345 2.475],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59921129 0.64677265 0.58216954 0.47506629 0.73810357 0.59616457
 0.60945835 0.63153387 0.55986604 0.66760977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36527208 0.4129192  0.37755773 0.30139746 0.51015008 0.38144534
 0.35844303 0.40343542 0.3530472  0.42869376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04798617 0.05091461 0.04864063 0.04907425 0.05010988 0.04991845
 0.05001286 0.05117715 0.04803759 0.05      ]"
1.8000000000000003,0.1,[0.477 0.426 0.501 0.445 0.402 0.511 0.401 0.434 0.462 0.433],[2.46  2.42  2.775 2.495 2.265 2.61  2.22  2.245 2.605 2.49 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.93126341 0.89520881 1.14050489 0.98470196 0.80603543 1.115547
 0.8041162  0.88470985 1.0147578  0.98341339]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48915281 0.46614082 0.66343428 0.53990582 0.41159817 0.59189161
 0.39527831 0.40561439 0.56796123 0.52552887]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10055729 0.09808047 0.10014057 0.10024935 0.09641477 0.1000428
 0.10038135 0.10035057 0.09926571 0.10181524]"
1.8000000000000003,0.15000000000000002,[0.61  0.59  0.693 0.662 0.719 0.599 0.649 0.635 0.676 0.632],[2.355 2.495 2.485 2.68  2.565 2.175 2.465 2.64  2.335 2.44 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.04652726 1.07983763 1.19305187 1.2918588  1.24465097 0.97311751
 1.16057124 1.221489   1.07163725 1.08635632]",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.43753495 0.48348143 0.53984752 0.62537107 0.55769113 0.3932994
 0.48475947 0.58361394 0.42715605 0.47574811]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15141576 0.14897621 0.14865839 0.15062421 0.15055801 0.15319459
 0.15191791 0.14524138 0.14943222 0.14957976]"
1.8000000000000003,0.2,[0.805 0.786 0.766 0.896 0.845 0.761 0.769 0.717 0.694 0.787],[2.46  2.395 2.3   2.705 2.58  2.6   2.555 2.465 2.26  2.54 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26643852 1.17164279 1.13982807 1.50212861 1.38479266 1.32151317
 1.28535449 1.21966629 1.08215897 1.32236095]",[1.  1.  0.  1.  1.  1.  0.5 1.  0.  1. ],"[0.49378227 0.41848849 0.41026142 0.5996048  0.52729938 0.55429485
 0.5231441  0.47036698 0.38665726 0.4959425 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19899772 0.20102181 0.20092827 0.20066419 0.19937809 0.19880497
 0.20013182 0.19638068 0.20056716 0.20039981]"
1.8000000000000003,0.25,[0.913 0.768 0.976 0.958 0.971 0.963 0.899 0.884 1.031 0.72 ],[2.425 2.08  2.635 2.565 2.67  2.535 2.35  2.435 2.56  2.1  ],[1.  1.  1.  1.  1.  1.  1.  1.5 1.  1. ],"[1.32935171 1.13164808 1.47608843 1.45783193 1.53248089 1.42778575
 1.26621194 1.28974873 1.46316546 1.04952592]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44770438 0.32396253 0.53988604 0.50180593 0.54963391 0.50340373
 0.39534951 0.41428364 0.47401324 0.29496537]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24911607 0.247436   0.24854665 0.25148233 0.2507453  0.25116403
 0.25300977 0.24775785 0.24833442 0.24932645]"
1.8000000000000003,0.3,[0.96  1.036 0.929 1.047 1.108 1.099 0.832 1.023 0.926 0.965],[2.205 2.38  2.385 2.465 2.585 2.68  2.03  2.465 2.315 2.29 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26415519 1.43340282 1.3096883  1.48572424 1.58171601 1.60480484
 1.13965726 1.4412775  1.27403065 1.30991909]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33285606 0.40582805 0.39274891 0.44721594 0.45780091 0.51775193
 0.26516934 0.42230717 0.36192646 0.37985073]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30235386 0.29810487 0.30103065 0.30008428 0.30211703 0.2997635
 0.29781393 0.29930762 0.2995119  0.29605388]"
1.8000000000000003,0.35000000000000003,[0.959 1.036 1.068 1.114 1.097 1.226 1.136 1.081 1.203 1.035],[2.21  2.31  2.28  2.38  2.41  2.675 2.55  2.27  2.64  2.32 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.30659651 1.40856774 1.37701813 1.48576838 1.49447758 1.71578819
 1.59016384 1.38954102 1.69308642 1.43189477]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35117781 0.36943077 0.35828033 0.39281245 0.40587254 0.48562492
 0.43249416 0.33588746 0.47795428 0.36052759]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34954258 0.34695778 0.35117692 0.34993143 0.35069507 0.35026859
 0.34633375 0.35094356 0.35094067 0.344925  ]"
1.8000000000000003,0.4,[1.187 1.126 1.052 1.242 1.128 1.129 1.318 1.16  1.335 1.255],[2.375 2.45  2.235 2.55  2.295 2.44  2.5   2.325 2.54  2.52 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.53466104 1.59352539 1.34550115 1.64736029 1.45887386 1.54917771
 1.64748247 1.49196094 1.71291229 1.67978124]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37867074 0.40064118 0.3112     0.43419013 0.34735287 0.3921074
 0.39880205 0.36322437 0.41502746 0.42115697]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40121837 0.400242   0.40187083 0.4        0.39568542 0.39739604
 0.40204283 0.40226714 0.40115337 0.39619404]"
1.8000000000000003,0.45,[1.32  0.984 1.164 1.104 1.008 1.264 1.157 1.154 1.092 1.134],[2.6   2.08  2.245 2.305 2.07  2.455 2.44  2.345 2.17  2.46 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.6898169  1.27141093 1.43798063 1.48845516 1.26260438 1.61895597
 1.54482054 1.51677742 1.41495679 1.4867064 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42297241 0.27411357 0.3114697  0.33215755 0.27784028 0.37783292
 0.3727075  0.35181343 0.30789624 0.36225328]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45120237 0.44989469 0.44867054 0.45232207 0.45049076 0.44821754
 0.44399496 0.44896037 0.45141129 0.45435374]"
