gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.262 0.281 0.228 0.338 0.267 0.279 0.291 0.26  0.255 0.297],[2.805 3.16  2.9   3.435 2.725 3.06  3.    2.955 2.785 2.965],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[0.89552284 1.03773137 0.8977355  1.16521603 0.80014523 0.93361849
 0.96623018 0.9133251  0.78656752 0.90550474]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.62520424 0.73633336 0.66221304 0.84471554 0.5383923  0.6412903
 0.65214785 0.6444393  0.50971541 0.616611  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04970503 0.05122161 0.04944378 0.04970149 0.05031107 0.05100175
 0.05021676 0.04953042 0.04967184 0.05034834]"
1.5,0.1,[0.593 0.53  0.515 0.439 0.617 0.489 0.533 0.453 0.538 0.598],[3.205 3.105 2.955 2.52  3.33  2.945 2.735 3.025 2.96  3.33 ],[2.  1.5 2.  2.  2.  2.  1.  2.  1.  2. ],"[1.39156553 1.31490583 1.21609765 0.88844082 1.50643603 1.1573903
 1.15764232 1.20587213 1.28491281 1.4713487 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.80716062 0.79014142 0.69405511 0.45595577 0.90441943 0.65633409
 0.6413557  0.71776147 0.75178568 0.88034162]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10027017 0.09976569 0.099796   0.1017318  0.09849765 0.1002462
 0.10107039 0.09906174 0.10139884 0.10049061]"
1.5,0.15000000000000002,[0.771 0.908 0.852 0.734 0.804 0.713 0.781 0.702 0.846 0.689],[2.7   3.32  3.18  2.81  3.225 2.775 3.265 3.05  3.08  2.835],[2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],"[1.29426111 1.75608197 1.5772657  1.38508844 1.60821868 1.29408465
 1.6287835  1.48460176 1.57173929 1.36966564]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54935876 0.86405743 0.76808326 0.64368433 0.80275634 0.57894274
 0.8317904  0.7323572  0.72967142 0.65744366]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15152266 0.15034009 0.14888355 0.15082863 0.14782562 0.14907191
 0.15014999 0.15029751 0.14946638 0.15001222]"
1.5,0.2,[1.094 0.956 0.997 1.    1.035 0.935 0.913 0.854 0.936 0.915],[3.455 3.035 2.95  3.24  3.325 2.93  2.815 2.975 2.92  2.815],[2.  2.  2.  2.  2.  2.  1.5 2.  1.5 1. ],"[2.01458096 1.64062195 1.60736083 1.77367767 1.86856161 1.59662955
 1.48743479 1.61731925 1.59360257 1.49577841]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91597653 0.68446595 0.64474639 0.75547943 0.81583822 0.62485587
 0.60254038 0.69012077 0.65300412 0.60485587]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.198856   0.20035614 0.19789543 0.20024037 0.20119235 0.19866904
 0.19814625 0.20021315 0.20006516 0.2005904 ]"
1.5,0.25,[1.013 1.048 1.059 1.253 1.238 1.121 1.084 1.186 1.132 1.162],[2.76  2.95  2.945 3.33  3.31  3.035 2.835 3.11  3.02  3.195],[1. 2. 2. 2. 2. 2. 2. 1. 2. 2.],"[1.57308488 1.68555861 1.73960992 2.08878255 1.98386802 1.80465175
 1.67205224 1.883067   1.78719918 1.93972995]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.57507707 0.6171263  0.6443609  0.78950216 0.7790972  0.67445766
 0.59027825 0.71446714 0.63740456 0.76460635]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.24888457 0.25068312 0.25102453 0.2502709  0.25055729 0.24795379
 0.24889064 0.2513918  0.24922491 0.24972611]"
1.5,0.3,[1.256 1.266 1.353 1.343 1.44  1.153 1.42  1.217 1.293 1.285],[2.925 3.345 3.4   3.02  3.185 2.865 3.015 2.755 3.13  3.05 ],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.82732115 2.10226498 2.211723   1.90280474 2.05068989 1.75539674
 1.92450751 1.66193474 2.01087246 1.92759416]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60276091 0.73554928 0.79099149 0.61613879 0.69392353 0.58240968
 0.6246366  0.49559196 0.68913753 0.66180864]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29648722 0.29984915 0.29934652 0.29871934 0.29931476 0.29909075
 0.29999004 0.30112682 0.30020068 0.302284  ]"
1.5,0.35000000000000003,[1.31  1.385 1.41  1.586 1.229 1.441 1.33  1.376 1.225 1.181],[2.945 3.1   3.09  3.6   2.93  3.045 3.    2.955 2.595 2.645],[2. 2. 2. 2. 2. 2. 1. 2. 1. 1.],"[1.89737871 2.02795818 2.03241022 2.45186115 1.86587196 2.0080335
 1.98575091 1.95302611 1.61808707 1.69058699]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.58521318 0.64463604 0.62010797 0.80009235 0.55782631 0.59791753
 0.61829852 0.57399596 0.44309806 0.48754897]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.35073481 0.34979176 0.35120003 0.3515695  0.3483826  0.3508619
 0.34896142 0.35311107 0.34917699 0.34806004]"
1.5,0.4,[1.745 1.446 1.183 1.625 1.654 1.482 1.497 1.576 1.293 1.373],[3.56  3.185 2.555 3.12  3.245 3.15  3.13  3.255 2.705 2.825],[2. 2. 1. 2. 2. 2. 2. 2. 1. 1.],"[2.47514567 2.09615294 1.65385795 2.11652812 2.26438483 2.13640129
 2.11213402 2.25337281 1.74370922 1.87169272]",[1.25 1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.76001597 0.5997766  0.42405784 0.60792338 0.67454321 0.62974296
 0.61882835 0.66264893 0.46843303 0.50102285]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.40102549 0.39827005 0.3992799  0.4002339  0.39812434 0.40119483
 0.39892931 0.40048039 0.40104862 0.39692709]"
1.5,0.45,[1.559 1.481 1.346 1.532 1.607 1.362 1.455 1.288 1.694 1.234],[3.095 3.045 2.67  3.04  3.24  2.775 2.955 2.705 3.235 2.47 ],[2. 2. 1. 1. 2. 1. 2. 1. 2. 1.],"[2.16531759 2.05959001 1.83370433 2.12422562 2.25191528 1.81730044
 2.00617846 1.75670224 2.28213884 1.63731633]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.58859243 0.54580065 0.4454008  0.58608872 0.64026458 0.49500552
 0.52985399 0.45949582 0.6399132  0.39373082]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44957729 0.45259589 0.44818639 0.44937675 0.44949782 0.44647189
 0.45192814 0.44865684 0.45028073 0.45432163]"
1.6,0.05,[0.266 0.283 0.295 0.276 0.286 0.257 0.307 0.275 0.308 0.254],[2.765 2.89  2.72  3.01  3.    2.59  2.83  2.995 3.02  2.415],[2.  1.5 1.  2.  1.  1.  1.  2.  1.  1. ],"[0.83059005 0.86679046 0.84721177 0.96518431 1.05488456 0.74681517
 0.97347056 0.925451   1.00354808 0.66613083]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55840621 0.58973358 0.57440049 0.67043455 0.78295524 0.48366942
 0.66536021 0.64845088 0.70858775 0.40653946]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04964309 0.05012848 0.05258422 0.05066516 0.05035708 0.04900164
 0.04940079 0.05010728 0.05002883 0.04981601]"
