gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.337 0.308 0.369 0.249 0.213 0.274 0.256 0.316 0.232 0.241],[3.47  3.23  3.395 3.045 2.625 3.12  2.93  2.825 2.86  2.88 ],[2. 1. 2. 2. 1. 2. 1. 2. 1. 2.],"[1.17441063 1.1247335  1.20442167 0.92913121 0.70485148 1.02304774
 0.87559146 0.82563127 0.88728803 0.82360555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.85908287 0.82311088 0.85676207 0.66542211 0.47808268 0.74320307
 0.62472873 0.53949479 0.61883253 0.59104177]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04978148 0.04930693 0.05098773 0.05215511 0.04909448 0.05066133
 0.04962572 0.04959479 0.04997925 0.04951394]"
1.5,0.1,[0.54  0.503 0.601 0.518 0.621 0.572 0.555 0.587 0.579 0.577],[3.065 2.98  3.33  3.195 3.305 3.205 2.71  2.81  2.93  3.175],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.25846415 1.27210463 1.48796868 1.34332439 1.47660954 1.30825961
 1.12943763 1.22694126 1.2270446  1.32303488]",[0.  0.  1.  0.  0.5 0.  0.  0.  0.  0. ],"[0.71313578 0.71762617 0.84931756 0.81909374 0.87531681 0.74472415
 0.60432319 0.64557407 0.67961845 0.78641165]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09933158 0.1015074  0.09921374 0.10002625 0.09949627 0.10019483
 0.09958579 0.10017662 0.10159954 0.10008941]"
1.5,0.15000000000000002,[0.752 0.804 0.802 0.682 0.815 0.729 0.682 0.737 0.747 0.782],[3.235 3.035 3.085 2.795 3.065 2.89  2.765 2.89  3.045 3.045],[2. 2. 2. 2. 1. 1. 2. 2. 2. 2.],"[1.57998242 1.57804101 1.56557417 1.24868707 1.5585661  1.40956587
 1.26126477 1.38411452 1.50232031 1.47736619]",[1. 1. 1. 1. 1. 0. 0. 1. 0. 1.],"[0.80826245 0.73668847 0.73612593 0.58024591 0.7635481  0.67491956
 0.57902844 0.62712416 0.75786017 0.69917588]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15144269 0.14870417 0.15104519 0.1489059  0.15091598 0.1502661
 0.14926926 0.15274483 0.14921092 0.14789972]"
1.5,0.2,[1.033 0.914 1.022 1.038 0.916 1.067 0.896 1.002 0.876 1.017],[3.075 2.995 3.17  3.135 2.86  3.295 2.94  3.145 2.89  3.03 ],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.68220195 1.60765338 1.81033878 1.7589941  1.55759669 1.86840604
 1.58166685 1.73189755 1.57262979 1.65352162]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69469097 0.65417895 0.76840397 0.74612636 0.62077907 0.81562711
 0.66454497 0.74505795 0.6435267  0.65830647]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19993637 0.1997959  0.19913395 0.20120084 0.20136219 0.19795384
 0.20127893 0.1998037  0.20072859 0.20061591]"
1.5,0.25,[1.021 1.089 1.161 1.175 1.165 1.125 1.112 1.158 1.222 1.22 ],[2.68  2.945 3.34  3.09  3.19  3.075 2.75  3.095 3.405 3.21 ],[1.  2.  2.  2.  1.5 2.  2.  2.  2.  2. ],"[1.50339159 1.7287262  1.9616755  1.8487771  1.91700368 1.86431076
 1.61842215 1.82049775 2.06723985 1.9198936 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.52035784 0.61111817 0.78523354 0.68565728 0.73911794 0.69500077
 0.54239432 0.69565125 0.83417863 0.73225749]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25087651 0.2517057  0.24665794 0.25077331 0.25049171 0.25172826
 0.25057854 0.24812406 0.24862619 0.2515713 ]"
1.5,0.3,[1.201 1.384 1.341 1.23  1.143 1.447 1.174 1.196 1.315 1.059],[2.805 3.28  3.12  2.755 2.755 3.405 2.955 2.955 2.97  2.65 ],[1.  2.  1.5 1.  1.  2.  2.  2.  1.  2. ],"[1.75329033 2.14144299 1.99559303 1.71482378 1.75682113 2.18542843
 1.77173899 1.75063837 1.91826258 1.52620766]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.5717141  0.73960553 0.68776222 0.53586138 0.56268875 0.7563406
 0.58651805 0.56939478 0.63178278 0.46170571]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.29967876 0.29824994 0.30012674 0.30078345 0.2982606  0.29804104
 0.29968901 0.29839675 0.30268547 0.29995687]"
1.5,0.35000000000000003,[1.293 1.337 1.424 1.386 1.515 1.293 1.507 1.47  1.274 1.276],[2.755 2.895 3.125 3.045 3.38  2.88  3.29  3.05  2.765 2.755],[1.  1.  2.  2.  2.  1.5 2.  2.  1.  1.5],"[1.76099348 1.88669642 2.09779078 1.97175505 2.27315624 1.8349818
 2.20669051 2.04048777 1.75274771 1.75359581]",[1.    1.    1.    1.    1.    1.    1.125 1.    1.    1.   ],"[0.51365827 0.55517786 0.63460138 0.60161863 0.740807   0.53857616
 0.68340071 0.60628153 0.51837668 0.49319542]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34771803 0.34948296 0.35008633 0.34888154 0.34856008 0.34880589
 0.34754314 0.35154544 0.34934488 0.34829672]"
1.5,0.4,[1.086 1.592 1.6   1.493 1.627 1.487 1.6   1.45  1.57  1.495],[2.445 3.11  3.215 3.065 3.25  3.005 3.38  3.15  3.265 3.095],[1. 2. 2. 1. 2. 1. 2. 2. 2. 2.],"[1.45900086 2.12699999 2.22605073 2.12759828 2.2476609  2.06941655
 2.3491274  2.11018464 2.21878435 2.13256832]",[1.    1.25  1.    1.    1.    1.    1.125 1.    1.    1.   ],"[0.38288636 0.57984972 0.6493274  0.61494752 0.64537513 0.57668706
 0.71569448 0.62963624 0.65840074 0.61075069]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4008914  0.39903041 0.39806748 0.40211381 0.40099425 0.40102777
 0.40108595 0.40199248 0.40189521 0.3981915 ]"
1.5,0.45,[1.653 1.487 1.356 1.455 1.327 1.38  1.557 1.691 1.5   1.556],[3.375 3.055 2.74  3.065 2.825 2.89  3.085 3.22  3.03  3.17 ],[1.  2.  1.  2.  2.  2.  2.  2.  2.  1.5],"[2.39732526 2.06656358 1.78857152 2.05868245 1.87456074 1.91028272
 2.14970188 2.28703652 2.06646816 2.18527118]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71700879 0.56910752 0.45872533 0.57676625 0.48812031 0.5139781
 0.59213871 0.64252358 0.59556484 0.61180835]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44984565 0.45157673 0.44911911 0.44860652 0.44992961 0.45059818
 0.45005514 0.44871436 0.449164   0.45256239]"
1.6,0.05,[0.283 0.331 0.291 0.222 0.277 0.228 0.256 0.2   0.208 0.303],[2.42  3.185 3.04  2.535 2.695 2.39  2.895 2.745 2.36  3.195],[1.  2.  2.  1.  1.  1.  1.  1.  1.  1.5],"[0.63328167 1.07764871 0.94992943 0.75085466 0.84600221 0.59373853
 0.9017892  0.82678749 0.5943892  1.12792668]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.37383343 0.77512033 0.66127099 0.52886431 0.57901978 0.37498273
 0.63674159 0.60814918 0.37875047 0.81716771]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05082106 0.05106438 0.05044145 0.05024392 0.04979204 0.04967468
 0.04951389 0.04945338 0.05014659 0.04984188]"
