gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.28  0.273 0.25  0.269 0.293 0.267 0.284 0.32  0.251 0.32 ],[2.9   3.035 2.85  2.85  3.115 3.16  3.155 3.28  2.95  3.215],[1.  2.  1.  1.5 2.  2.  2.  2.  2.  2. ],"[0.92244004 0.89476981 0.77720638 0.87780988 1.06631523 1.10091634
 0.99133907 1.16217615 0.86300448 0.99082146]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.6466182  0.64202445 0.53057064 0.61407117 0.77098564 0.79425985
 0.68614132 0.87007593 0.61663851 0.67279503]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05016418 0.04984653 0.05039985 0.05007355 0.05083557 0.05010006
 0.05040755 0.04953414 0.04955984 0.04966995]"
1.5,0.1,[0.648 0.59  0.523 0.595 0.621 0.532 0.505 0.594 0.59  0.641],[3.46  2.995 2.735 3.135 3.315 3.165 2.74  3.33  3.325 3.175],[2. 1. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.59471617 1.33115549 1.05004594 1.36648319 1.50567618 1.31710276
 1.08636823 1.51815215 1.52001683 1.43172903]",[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],"[0.94961638 0.74576639 0.54508988 0.77188602 0.89797354 0.78413065
 0.58422254 0.89384734 0.89801458 0.82869803]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10177599 0.10107129 0.10055181 0.10095342 0.10071    0.09933594
 0.10080771 0.10140403 0.10088401 0.09957886]"
1.5,0.15000000000000002,[0.84  0.674 0.721 0.744 0.785 0.798 0.848 0.824 0.796 0.809],[3.165 3.055 2.96  2.735 2.895 2.93  3.315 3.24  2.985 3.045],[2. 1. 2. 2. 1. 1. 2. 1. 1. 2.],"[1.64191696 1.49398604 1.40811173 1.2784797  1.4493596  1.51750357
 1.7099222  1.66651965 1.45176628 1.529222  ]",[1.  0.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[0.80346543 0.75914779 0.67987565 0.57659615 0.68403062 0.71501455
 0.87259646 0.85318744 0.7147216  0.74920247]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14873512 0.14936756 0.1482795  0.14967203 0.15176193 0.14977724
 0.1487394  0.14998109 0.14608743 0.15114569]"
1.5,0.2,[0.993 0.964 0.971 0.95  1.199 0.84  1.149 0.897 1.064 0.919],[3.3   3.22  3.19  3.01  3.7   2.73  3.435 2.895 3.165 2.825],[2. 2. 2. 2. 2. 1. 2. 2. 2. 2.],"[1.86909827 1.71207222 1.74452831 1.66732574 2.14579486 1.41638224
 1.9610129  1.52507248 1.7953128  1.48975144]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.82396521 0.7343     0.76661327 0.69260192 0.95656665 0.5633549
 0.84231478 0.64416062 0.76069946 0.5833516 ]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.19918009 0.1985829  0.19975791 0.2001596  0.20234762 0.20049103
 0.20066271 0.19928019 0.19913979 0.20221199]"
1.5,0.25,[1.189 1.224 0.92  1.132 1.293 1.265 1.087 1.11  1.21  1.239],[3.125 3.21  2.635 3.005 3.32  3.335 3.12  3.09  3.22  3.325],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.90178281 1.97163116 1.4786926  1.74203181 2.02284345 2.00567174
 1.83453261 1.80339927 1.96263676 2.07077965]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.73890042 0.71927398 0.51950925 0.63983211 0.78869    0.78003209
 0.71484725 0.67935599 0.73820744 0.77908532]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24927249 0.25322731 0.24789755 0.25056473 0.24932224 0.24901419
 0.24795738 0.25073836 0.25025329 0.24986518]"
1.5,0.3,[1.213 1.125 1.286 1.335 1.266 1.253 1.341 1.193 1.282 1.231],[2.845 2.68  2.915 3.245 3.04  3.04  2.915 2.97  3.315 3.12 ],[2. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.75470807 1.59065798 1.87669179 2.11231406 1.89772916 1.89854464
 1.87111032 1.85936184 2.15124513 1.8908383 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54768415 0.49493319 0.60291279 0.74346457 0.62111478 0.62349887
 0.5813627  0.6219186  0.76209871 0.65981993]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29888098 0.29943386 0.30116964 0.29804573 0.29902262 0.29768941
 0.30048513 0.30024505 0.30166935 0.30018119]"
1.5,0.35000000000000003,[1.454 1.149 1.256 1.4   1.557 1.439 1.425 1.407 1.3   1.384],[3.25  2.74  2.72  2.855 3.325 3.07  3.225 2.87  3.02  3.13 ],[2.  1.  1.  1.5 2.  2.  2.  2.  1.  2. ],"[2.14105031 1.69605081 1.73600363 1.86052856 2.24830577 2.02499869
 2.12034607 1.92156231 1.9262259  2.07953563]",[1.25  1.    1.    1.    1.125 1.    1.    1.25  1.    1.   ],"[0.66811819 0.48648416 0.50223624 0.53730407 0.70853434 0.61764059
 0.69197388 0.51255596 0.62383729 0.63193736]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34896422 0.34909555 0.34773968 0.34995553 0.34829318 0.35183719
 0.35010341 0.35401379 0.34991072 0.35151873]"
1.5,0.4,[1.332 1.47  1.445 1.379 1.805 1.418 1.567 1.37  1.27  1.396],[2.775 3.115 2.695 2.915 3.645 2.825 3.24  2.81  2.8   2.86 ],[2. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.78714738 2.08239726 1.82648873 1.89026315 2.58177876 1.83245719
 2.21657926 1.83981838 1.8035111  1.90636343]",[1.   1.25 1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.48027727 0.58938945 0.45414132 0.51350046 0.82443348 0.47879661
 0.64521665 0.48635281 0.49417944 0.48717795]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3971476  0.39960487 0.39990299 0.39717224 0.4000109  0.40269682
 0.40165613 0.40131515 0.39694616 0.3998105 ]"
1.5,0.45,[1.647 1.521 1.334 1.406 1.447 1.391 1.682 1.23  1.451 1.632],[3.15  3.045 2.82  2.755 2.815 2.855 3.315 2.53  2.99  3.275],[2. 1. 2. 2. 2. 2. 2. 1. 2. 2.],"[2.22861182 2.07342298 1.87213061 1.90967229 1.88811525 1.91038881
 2.36491722 1.6201495  2.01291715 2.29957866]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.60544043 0.57897474 0.50436297 0.45167912 0.4843442  0.49280703
 0.67925468 0.37795224 0.54911588 0.66086192]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44815337 0.44698648 0.45056624 0.44713225 0.45063508 0.44986975
 0.45085416 0.45286842 0.4478079  0.44992709]"
1.6,0.05,[0.232 0.296 0.239 0.279 0.272 0.281 0.347 0.271 0.297 0.283],[2.635 2.825 2.57  2.91  3.175 2.705 3.385 2.91  3.035 2.5  ],[1.5 1.  1.  1.5 2.  1.  1.  2.  1.  1. ],"[0.67888172 0.8473588  0.72910352 0.9146373  1.02708441 0.81344381
 1.239502   0.79654536 0.99297591 0.71513889]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45063587 0.55926798 0.49258252 0.64940201 0.73055335 0.55321126
 0.91000554 0.54965938 0.71294662 0.46904819]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05009083 0.04992295 0.05017323 0.04928011 0.04888257 0.04989658
 0.04921475 0.05092436 0.04982091 0.05055066]"
