gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.253 0.237 0.3   0.269 0.32  0.283 0.277 0.229 0.29  0.293],[3.38  2.505 2.955 3.045 3.145 2.825 2.96  2.89  2.705 2.97 ],[2.  1.  2.  2.  2.  2.  2.  1.5 1.  1.5],"[1.0958915  0.64737299 0.96845954 0.94385892 1.04025025 0.85192124
 0.94284027 0.8728557  0.79824439 0.94515828]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.80556313 0.38616449 0.68759681 0.65223356 0.73969361 0.59369797
 0.65406159 0.64120256 0.52261817 0.65796956]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04933507 0.04864603 0.05126022 0.04916495 0.05058705 0.04984857
 0.04997472 0.04891697 0.05021192 0.05007758]"
1.5,0.1,[0.488 0.511 0.58  0.561 0.48  0.573 0.577 0.456 0.614 0.58 ],[2.955 2.94  3.195 2.86  2.685 2.97  3.165 2.725 3.415 3.185],[2.  1.5 2.  2.  2.  2.  2.  1.  2.  2. ],"[1.24708056 1.20454621 1.43493234 1.2260414  1.03492428 1.22744478
 1.32296614 1.06815852 1.45423566 1.38788022]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.72594042 0.67908204 0.84185128 0.67116317 0.56100704 0.68056367
 0.78188887 0.59623591 0.85366651 0.79547635]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09956883 0.1001055  0.10026724 0.1011287  0.10098021 0.09736
 0.09952224 0.09798134 0.09959145 0.09884892]"
1.5,0.15000000000000002,[0.745 0.677 0.87  0.773 0.754 0.794 0.866 0.723 0.721 0.722],[2.835 2.81  3.295 3.    2.875 3.09  3.185 2.73  3.105 2.855],[1.  1.5 2.  2.  2.  2.  1.  1.  2.  2. ],"[1.39599477 1.34628706 1.71723506 1.50916791 1.40938931 1.48885461
 1.70266086 1.28460766 1.49877954 1.34877902]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.64768362 0.62980116 0.85114528 0.73566449 0.64903652 0.71259393
 0.8430582  0.57445874 0.74424768 0.6499454 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15153411 0.14951784 0.14794011 0.14982419 0.14832753 0.15104617
 0.14847719 0.1497555  0.14948021 0.15006372]"
1.5,0.2,[0.815 0.984 0.928 0.862 0.941 0.819 0.924 1.017 1.087 0.986],[2.81  2.84  3.015 2.66  2.89  2.645 2.83  2.995 3.225 3.12 ],[2.  1.5 1.  1.  2.  1.  1.5 2.  2.  2. ],"[1.45266824 1.55901381 1.65050258 1.44386993 1.62328282 1.35960557
 1.55603528 1.71185622 1.88188526 1.72293317]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58057961 0.60805067 0.69445888 0.5645758  0.64689549 0.55502183
 0.62137097 0.68640548 0.78019733 0.73148907]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2012293  0.20152574 0.20345526 0.20031548 0.19870667 0.19958866
 0.19844212 0.20086328 0.20183035 0.20003906]"
1.5,0.25,[1.297 1.019 0.941 1.035 1.093 1.11  1.218 1.222 1.229 1.214],[3.345 2.855 2.54  2.95  2.99  2.975 3.15  3.05  3.35  3.27 ],[2. 2. 1. 2. 2. 1. 2. 2. 2. 2.],"[2.08099719 1.6932342  1.43472635 1.68448512 1.70522329 1.76407854
 1.93154111 1.85500393 2.07625668 2.0492549 ]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.7767235  0.59406306 0.44660623 0.61766231 0.61970205 0.65896014
 0.74809353 0.65507077 0.81047634 0.80342544]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.249691   0.2501196  0.2529191  0.24901049 0.24938825 0.25055315
 0.25018816 0.2500815  0.25057446 0.2508414 ]"
1.5,0.3,[1.285 1.509 1.395 1.149 1.237 1.291 1.211 1.271 1.256 1.181],[3.02  3.365 3.34  2.695 2.99  3.09  2.87  3.065 3.215 2.925],[2. 2. 2. 2. 2. 2. 1. 1. 2. 1.],"[1.89257597 2.26013341 2.15707266 1.59482961 1.91390442 1.94329899
 1.79622926 1.93736226 2.00474607 1.81465188]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64856444 0.78240422 0.74708853 0.47416066 0.62603119 0.64508427
 0.56131593 0.672954   0.68863431 0.6070292 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30163203 0.29869853 0.2995375  0.29907133 0.30125823 0.29949732
 0.30295331 0.29999879 0.30011329 0.30198751]"
1.5,0.35000000000000003,[1.405 1.216 1.538 1.288 1.426 1.217 1.435 1.521 1.26  1.492],[3.04  2.77  3.275 2.71  2.99  2.695 3.135 2.955 2.785 3.17 ],[1.5 1.  2.  1.  1.5 1.  1.5 2.  2.  2. ],"[2.03147294 1.78363382 2.23194269 1.76682032 1.95650738 1.71630127
 2.13668035 2.00912637 1.75133331 2.16088235]","[1.      1.      1.      1.      1.      1.      1.      1.09375 1.
 1.     ]","[0.60971818 0.5223826  0.69987421 0.48966822 0.59266034 0.48695374
 0.65222021 0.57828897 0.4927298  0.65914224]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35205625 0.34914307 0.35148358 0.35392991 0.34995779 0.35037376
 0.35053377 0.34920492 0.35032611 0.35109111]"
1.5,0.4,[1.311 1.599 1.417 1.426 1.416 1.345 1.408 1.468 1.361 1.53 ],[2.825 3.3   2.95  3.015 2.985 2.71  3.075 3.045 2.885 3.305],[1.  2.  2.  2.  1.  2.  2.  2.  1.5 2. ],"[1.87388288 2.23560269 1.95296044 2.04932942 1.97213925 1.76380134
 2.04917076 2.06717776 1.85999104 2.28437849]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.51178693 0.65865842 0.53888573 0.57710774 0.57232449 0.45893317
 0.59784904 0.55289217 0.51727131 0.67296339]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39901823 0.39991232 0.40245553 0.40127114 0.40126879 0.40448469
 0.4023012  0.39963537 0.40158657 0.39915856]"
1.5,0.45,[1.569 1.535 1.455 1.401 1.457 1.323 1.488 1.325 1.533 1.408],[3.075 3.185 2.835 2.885 2.9   2.615 3.    2.84  2.97  2.825],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[2.13236211 2.16516589 1.90734339 1.92280271 1.93453799 1.71766816
 2.04927472 1.86691606 1.9991307  1.87198361]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56412267 0.62072131 0.49321253 0.50458128 0.48257968 0.41066743
 0.54235242 0.50697343 0.52947097 0.48214718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4514043  0.45234728 0.45298042 0.44495714 0.44967975 0.44835943
 0.45074275 0.44975123 0.4503194  0.44769853]"
1.6,0.05,[0.264 0.316 0.279 0.258 0.241 0.273 0.289 0.307 0.241 0.261],[2.92  3.025 2.58  2.73  2.9   2.855 2.725 2.945 2.88  2.73 ],[2.  2.  1.  1.  1.5 2.  1.  1.  2.  1. ],"[0.85933386 0.9559209  0.76184119 0.78337413 0.85054084 0.83720774
 0.83727762 0.92900387 0.83810984 0.83696051]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58797278 0.65671192 0.50784095 0.53840343 0.59495002 0.562718
 0.54579996 0.61596402 0.59054728 0.55947577]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04859897 0.05035136 0.05046833 0.04996837 0.0507687  0.04953449
 0.04935027 0.04983764 0.04964199 0.05136381]"
1.6,0.1,[0.429 0.477 0.507 0.481 0.496 0.568 0.532 0.509 0.551 0.634],[2.59  2.545 2.82  2.985 3.    2.995 2.94  2.69  2.94  3.195],[1. 1. 1. 2. 2. 2. 1. 1. 1. 2.],"[1.01430116 1.01558192 1.13895426 1.22695946 1.24644432 1.22144524
 1.19817787 1.13184178 1.29075251 1.39091602]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53371126 0.53958613 0.62210855 0.7376046  0.71965721 0.66345574
 0.67329994 0.60840703 0.72733485 0.8042403 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10003649 0.09981703 0.10117678 0.10012993 0.09928376 0.10039821
 0.09953115 0.10035686 0.10108299 0.10103427]"
1.6,0.15000000000000002,[0.716 0.739 0.676 0.742 0.704 0.698 0.842 0.61  0.759 0.654],[2.93  2.77  2.635 3.065 2.7   2.93  3.16  2.555 2.885 2.47 ],[1.  1.  1.  2.  1.  1.5 2.  2.  2.  1. ],"[1.43583544 1.37102697 1.24874783 1.49380975 1.36351066 1.39118908
 1.59927223 1.11323251 1.43258529 1.12485353]",[1.  1.  0.  0.5 1.  0.  1.  0.  1.  0. ],"[0.70273302 0.65459142 0.57418118 0.74142694 0.61399192 0.69650463
 0.78863014 0.47756173 0.65248855 0.46736818]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14894722 0.14851332 0.15044761 0.1500413  0.15055249 0.15036766
 0.14974707 0.14926105 0.14934352 0.15327   ]"
1.6,0.2,[0.855 0.922 0.966 0.874 0.82  0.923 1.02  0.817 0.894 0.823],[2.78  2.95  2.92  2.885 2.62  2.98  2.955 2.35  2.86  2.645],[1. 2. 2. 2. 1. 2. 2. 1. 2. 1.],"[1.42824404 1.57457723 1.55641106 1.49840021 1.36700769 1.6110307
 1.64524279 1.2353658  1.52431699 1.4435232 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59612521 0.67063649 0.61843011 0.61991389 0.55427698 0.67475506
 0.66532824 0.41442372 0.61322202 0.58071588]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20001593 0.19828142 0.20430403 0.19564508 0.20026367 0.20255395
 0.19748481 0.20027883 0.20223639 0.19931588]"
1.6,0.25,[0.95  1.078 1.055 1.058 1.046 0.981 1.139 1.115 1.041 1.084],[2.6   2.865 2.8   3.095 2.9   2.66  3.075 2.99  2.99  2.755],[1. 1. 1. 2. 1. 1. 2. 2. 2. 1.],"[1.45420352 1.64831022 1.62356951 1.78962284 1.68040082 1.54813175
 1.81691765 1.8172798  1.69975692 1.62905195]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48848208 0.59349089 0.58027239 0.68852634 0.63079053 0.54683262
 0.67952263 0.66844405 0.62890915 0.55574812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25054227 0.24952634 0.24987785 0.25097723 0.2492811  0.25027664
 0.25058699 0.2515036  0.24849733 0.25052063]"
1.6,0.3,[1.038 1.209 1.052 1.127 1.177 1.27  1.2   1.07  1.139 1.134],[2.495 2.895 2.525 2.59  2.815 3.05  2.82  2.48  2.7   2.775],[1. 1. 1. 1. 1. 2. 1. 1. 2. 1.],"[1.48772538 1.84425299 1.5301585  1.59236179 1.73586807 1.9296286
 1.81415318 1.50005637 1.62462326 1.69102741]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45109452 0.61835547 0.46351452 0.46913151 0.57536697 0.64656799
 0.57031498 0.44596732 0.50080063 0.52316273]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29966702 0.30189577 0.29958942 0.29815314 0.29914803 0.30179849
 0.29798543 0.30418077 0.2994027  0.30028812]"
1.6,0.35000000000000003,[1.341 1.238 1.267 1.206 1.311 1.133 1.184 1.29  1.223 1.149],[3.08  2.61  2.795 2.585 2.84  2.59  2.61  2.845 2.81  2.545],[2.  1.  2.  1.  2.  1.  2.  1.5 2.  1. ],"[1.98963771 1.70513074 1.79113241 1.59353867 1.81416883 1.5894804
 1.63847082 1.79230112 1.79701228 1.60444751]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61726527 0.4586543  0.50065267 0.46408524 0.54072889 0.4419389
 0.44434911 0.5454606  0.52461604 0.43279223]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34846253 0.35108143 0.34801139 0.3513766  0.35137195 0.35241686
 0.3489704  0.35100213 0.34868378 0.35420099]"
1.6,0.4,[1.294 1.43  1.308 1.398 1.459 1.483 1.384 1.232 1.274 1.413],[2.695 2.905 2.74  2.975 2.995 3.09  2.775 2.66  2.69  2.96 ],[1.  1.  1.  2.  2.  1.  1.5 1.  1.  2. ],"[1.71694733 1.98307797 1.74505913 2.01138493 2.04940614 2.09644718
 1.8453718  1.73049933 1.79091966 1.97006308]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47562164 0.54592709 0.47834893 0.57630101 0.57571291 0.61814396
 0.48017802 0.47080969 0.4636931  0.55412436]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3956883  0.39626589 0.4013324  0.39863226 0.39948898 0.40031183
 0.39772064 0.39938823 0.39756511 0.40241637]"
1.6,0.45,[1.457 1.524 1.562 1.547 1.331 1.238 1.346 1.486 1.074 1.277],[3.075 3.05  3.055 2.92  2.615 2.59  2.75  3.05  2.2   2.69 ],[2. 2. 2. 1. 1. 1. 1. 2. 1. 1.],"[2.07259258 2.06175648 2.12035662 2.06903112 1.74836671 1.68819326
 1.84094836 2.08826122 1.37259869 1.76413225]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57146831 0.57339345 0.57140154 0.54991003 0.44899415 0.41925283
 0.48437366 0.57046032 0.29671979 0.47623949]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44997393 0.44713927 0.44972549 0.4510313  0.44983671 0.44979787
 0.45037733 0.44779812 0.44914478 0.45022257]"
1.7000000000000002,0.05,[0.247 0.225 0.236 0.242 0.225 0.267 0.245 0.236 0.251 0.2  ],[2.51  2.455 2.765 2.59  2.4   2.81  2.995 2.515 2.375 2.05 ],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[0.74549099 0.64934987 0.81171571 0.7788336  0.62603753 0.82498818
 0.89915996 0.67244064 0.60252536 0.50463876]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4873489  0.43707326 0.54781312 0.53457182 0.40932122 0.57800515
 0.61127178 0.44426254 0.34921726 0.31104135]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05095712 0.04938272 0.04991994 0.05022456 0.05143585 0.05024161
 0.05024712 0.05028304 0.0508199  0.04893044]"
1.7000000000000002,0.1,[0.473 0.476 0.42  0.457 0.516 0.418 0.44  0.528 0.498 0.527],[2.525 2.65  2.345 2.615 2.68  2.555 2.42  2.58  2.735 2.88 ],[1.  1.  1.  1.5 1.  1.  1.  1.  1.  1. ],"[0.98248929 1.08554981 0.89843705 1.00080383 1.11249595 0.98254185
 0.93404704 1.07774193 1.15085132 1.22059204]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.54480863 0.5939629  0.45834672 0.52077331 0.59050864 0.54231724
 0.47597209 0.57542992 0.66794422 0.69911713]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10108898 0.09972021 0.09991424 0.10032033 0.10200646 0.09928085
 0.09929139 0.10100466 0.10112525 0.10029596]"
1.7000000000000002,0.15000000000000002,[0.604 0.722 0.555 0.63  0.695 0.612 0.7   0.559 0.659 0.673],[2.53  2.665 2.255 2.705 2.685 2.12  2.665 2.32  2.545 2.38 ],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.15429331 1.2374947  0.96930773 1.22168362 1.28299056 0.96054639
 1.23950063 0.98906094 1.12109892 1.1201872 ]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.52609018 0.55547566 0.40817491 0.59531918 0.58512862 0.34111463
 0.55663411 0.43134579 0.49242094 0.46264081]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14864132 0.14877026 0.15090716 0.15160727 0.1489639  0.14970532
 0.14895514 0.14945652 0.14869434 0.15011408]"
1.7000000000000002,0.2,[0.862 0.892 1.019 0.877 0.778 0.768 0.934 0.792 0.817 0.832],[2.63  2.53  2.925 2.915 2.4   2.55  2.91  2.73  2.525 2.515],[1. 1. 2. 2. 1. 1. 2. 1. 1. 1.],"[1.32462823 1.31606946 1.57939335 1.57334202 1.17933943 1.30672547
 1.56822516 1.37646057 1.33142182 1.32820914]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.52458185 0.48028089 0.63622654 0.65184391 0.43531508 0.50093964
 0.62816199 0.56306702 0.49625641 0.48393638]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19999597 0.19915894 0.20143914 0.19993193 0.19793375 0.20124944
 0.19921787 0.20105218 0.1992211  0.20054017]"
1.7000000000000002,0.25,[1.044 1.067 1.048 0.953 0.864 1.022 0.918 0.867 0.955 0.996],[2.88  2.81  2.78  2.565 2.29  2.945 2.295 2.35  2.545 2.61 ],[2. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.71580904 1.65531155 1.63912347 1.50130453 1.26442369 1.71407525
 1.25160754 1.25470665 1.4817625  1.46704557]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61589937 0.60054836 0.58375543 0.52622336 0.40517564 0.63906335
 0.36479754 0.41905601 0.51376018 0.48752653]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25070975 0.2498729  0.24925879 0.25037378 0.24424172 0.25009884
 0.24843559 0.25037378 0.24935536 0.2494795 ]"
1.7000000000000002,0.3,[1.174 1.047 0.893 1.206 1.177 1.129 1.261 1.148 1.06  1.025],[2.7   2.5   2.13  2.635 2.745 2.73  2.89  2.685 2.495 2.47 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.65042365 1.4768286  1.22677466 1.64433291 1.73364674 1.67886482
 1.82811731 1.64537797 1.4928071  1.46942524]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.52070014 0.44269652 0.31585334 0.49444857 0.54738332 0.52703865
 0.58953241 0.50624254 0.45323068 0.4297475 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2999182  0.29681146 0.30079809 0.29985308 0.29910533 0.29614719
 0.29991375 0.29775361 0.30200677 0.30050619]"
