gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.274 0.337 0.3   0.295 0.22  0.329 0.284 0.265 0.345 0.278],[3.135 2.865 3.32  3.01  3.06  3.525 2.99  2.975 3.235 2.57 ],[2. 1. 2. 2. 2. 2. 2. 2. 2. 2.],"[0.98030774 0.94646572 1.15992206 0.93395602 0.88596157 1.19136925
 0.90476097 0.89914453 1.10807018 0.69646947]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.7012306  0.62718106 0.83869189 0.63850802 0.62207607 0.85452264
 0.62513542 0.60765161 0.78222789 0.4226267 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04939567 0.04918814 0.04984099 0.04962047 0.05073343 0.04977435
 0.04984833 0.05006346 0.04920477 0.05223143]"
1.5,0.1,[0.534 0.579 0.555 0.562 0.544 0.524 0.588 0.637 0.544 0.635],[2.925 3.295 3.21  3.305 2.915 3.03  3.26  3.28  2.935 3.215],[1.  2.  2.  2.  2.  2.  2.  2.  1.5 2. ],"[1.24748872 1.40600869 1.3266173  1.43900356 1.21472951 1.22904055
 1.41779492 1.45172254 1.23040562 1.38633125]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.73049165 0.83810617 0.75929034 0.84893276 0.65646505 0.69640994
 0.83303906 0.8624867  0.68672886 0.77984901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10051943 0.0996842  0.09987139 0.10062582 0.10106477 0.10050302
 0.09901058 0.10066923 0.09872866 0.10060418]"
1.5,0.15000000000000002,[0.848 0.67  0.894 0.638 0.711 0.684 0.874 0.701 0.707 0.798],[3.27  2.93  3.27  2.825 3.01  2.835 3.36  2.93  2.705 3.38 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.66861322 1.35012848 1.71758499 1.3043278  1.41033201 1.33271626
 1.79252136 1.38307216 1.29090967 1.69278646]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82570826 0.67356933 0.83709183 0.61558604 0.70030729 0.6254604
 0.91472961 0.64138271 0.57324732 0.86601888]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1497516  0.14886247 0.14858743 0.14806848 0.14996714 0.14853943
 0.14996812 0.15060576 0.15000441 0.14973133]"
1.5,0.2,[0.919 1.043 1.02  0.811 0.991 1.098 1.049 0.959 1.028 0.968],[2.985 3.2   3.01  2.495 2.995 3.405 3.095 3.11  3.18  3.02 ],[2. 2. 2. 1. 2. 2. 2. 2. 2. 2.],"[1.62005172 1.75410402 1.64381744 1.28575462 1.67874791 1.94194302
 1.74020923 1.78558019 1.76403252 1.66593047]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67616439 0.73982545 0.66671722 0.47232932 0.6692545  0.86593564
 0.72360828 0.74873113 0.74176811 0.6969757 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20019587 0.19867544 0.20008717 0.2000469  0.19776146 0.19769114
 0.19967995 0.19926606 0.20091573 0.20045481]"
1.5,0.25,[1.107 1.127 1.074 1.073 1.008 1.132 1.146 1.049 1.023 1.117],[2.885 2.995 2.855 2.755 2.865 2.885 3.005 2.98  2.8   2.87 ],[2.  1.5 2.  1.  2.  1.  1.  2.  1.  1. ],"[1.69862417 1.7761617  1.67293934 1.59116244 1.6266228  1.73522105
 1.82822038 1.70397975 1.6354462  1.7044623 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59824209 0.65903005 0.57928456 0.54055849 0.60652758 0.62004283
 0.69538896 0.65002895 0.58188724 0.6036838 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25115412 0.2511293  0.25114384 0.25216585 0.25022294 0.2495351
 0.25094532 0.24979697 0.24947775 0.25169264]"
1.5,0.3,[1.197 1.294 1.183 1.304 1.353 1.09  1.386 1.36  1.314 1.196],[2.795 3.055 2.85  3.025 3.11  2.635 3.195 3.14  3.165 2.83 ],[1. 2. 2. 2. 2. 1. 2. 2. 2. 2.],"[1.7753131  1.9150349  1.74601342 1.86723232 1.99883231 1.59269282
 2.05128129 2.00560762 2.04421887 1.66552885]",[1.    1.    1.    1.    1.    1.    1.125 1.    1.    1.   ],"[0.56685851 0.63530315 0.55100365 0.62298123 0.65005667 0.47166315
 0.69111344 0.66796968 0.69119427 0.52015898]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30095706 0.29810537 0.30231528 0.29973177 0.29877217 0.30048916
 0.29916502 0.30182652 0.30082477 0.30137678]"
1.5,0.35000000000000003,[1.348 1.507 1.616 1.514 1.132 1.433 1.269 1.335 1.421 1.218],[2.88  3.16  3.4   3.44  2.52  3.2   2.905 2.96  3.17  2.655],[1.5 2.  2.  2.  1.  2.  1.  2.  2.  2. ],"[1.90214518 2.10482093 2.24569499 2.28442761 1.57236337 2.10448177
 1.88982677 1.90180347 2.03248868 1.6312431 ]","[1.      1.      1.09375 1.      1.      1.      1.      1.      1.
 1.     ]","[0.56538859 0.65265693 0.71180248 0.74422894 0.42677469 0.66821102
 0.57803203 0.56025043 0.63440488 0.4452641 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3486673  0.34928247 0.34956705 0.34959538 0.35024939 0.34953812
 0.35023267 0.35044289 0.35355558 0.34793461]"
1.5,0.4,[1.707 1.425 1.181 1.385 1.55  1.378 1.197 1.559 1.573 1.481],[3.555 3.085 2.53  3.08  3.12  2.945 2.71  3.405 3.345 3.11 ],[2. 2. 1. 2. 2. 2. 1. 2. 2. 1.],"[2.47402725 2.06738528 1.54101777 2.05654544 2.11485106 1.96287617
 1.70861059 2.35148568 2.27450277 2.06679563]",[1.25  1.    1.    1.    1.125 1.    1.    1.    1.    1.   ],"[0.7645372  0.60190798 0.3943332  0.59500949 0.59624999 0.54838947
 0.47387396 0.71554513 0.69740713 0.62981168]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39789027 0.40045671 0.40201168 0.40020938 0.40019755 0.39913922
 0.40005621 0.40164617 0.40050422 0.40156849]"
1.5,0.45,[1.274 1.421 1.335 1.515 1.503 1.451 1.689 1.484 1.397 1.714],[2.74  2.89  2.735 2.965 3.075 2.95  3.435 2.88  2.845 3.48 ],[2.  2.  1.  2.  2.  1.5 2.  1.  2.  2. ],"[1.80488646 1.93769524 1.87220701 2.0393736  2.11619706 2.00509719
 2.4536563  1.97617134 1.94858632 2.41332545]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.   1.25],"[0.4756909  0.50677727 0.48455564 0.55029462 0.58979447 0.54811294
 0.70211334 0.50710274 0.49651479 0.70284999]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.44743062 0.45265074 0.45150325 0.45135364 0.44786014 0.44976285
 0.44739306 0.45096404 0.4498865  0.45136801]"
1.6,0.05,[0.235 0.232 0.244 0.31  0.259 0.163 0.185 0.258 0.256 0.246],[2.86  2.9   2.895 2.99  2.94  2.56  2.525 2.945 2.54  2.615],[2. 1. 2. 1. 2. 1. 1. 2. 1. 1.],"[0.84995253 0.91330819 0.84914966 1.03024161 0.85719174 0.66447328
 0.6968027  0.8323989  0.74198922 0.72556849]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.61274855 0.68490915 0.59062549 0.70650747 0.59612973 0.45782411
 0.5002634  0.55499381 0.48438363 0.48807947]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04966535 0.0498694  0.04938943 0.0500182  0.04895847 0.05067342
 0.04977707 0.04900002 0.05011531 0.04954567]"
