gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.328 0.249 0.328 0.368 0.315 0.316 0.278 0.3   0.299 0.302],[3.13  2.975 3.015 3.39  3.17  3.18  2.855 2.93  3.255 2.7  ],[2. 1. 1. 2. 2. 2. 2. 1. 2. 1.],"[1.05186326 0.97864854 1.03107557 1.27438364 1.0119384  1.06887342
 0.86727737 0.92705142 1.10401253 0.80178586]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.74524431 0.70205705 0.7306703  0.89781718 0.7111068  0.75441053
 0.58596938 0.64718417 0.8031089  0.51640286]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04943457 0.0494776  0.05042315 0.05051503 0.05057991 0.04942504
 0.04924379 0.05021748 0.04968783 0.05005818]"
1.5,0.1,[0.583 0.555 0.525 0.516 0.541 0.541 0.507 0.485 0.516 0.644],[3.115 3.095 3.095 3.02  2.86  3.22  3.    2.87  2.88  3.185],[2.  2.  1.5 2.  1.  2.  2.  2.  1.5 2. ],"[1.38781335 1.26213217 1.35982716 1.26064179 1.24295954 1.38170341
 1.22704543 1.15805437 1.18548403 1.45731644]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.78632074 0.73228658 0.80729665 0.72332123 0.68700495 0.83849358
 0.70774246 0.65576433 0.68527072 0.84522171]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10174279 0.09920025 0.10051069 0.0992635  0.10047633 0.09879484
 0.09869397 0.10141618 0.10038479 0.10053551]"
1.5,0.15000000000000002,[0.74  0.795 0.804 0.705 0.766 0.825 0.747 0.911 0.698 0.846],[3.1   3.055 2.99  2.995 2.865 3.245 2.785 3.395 2.615 3.355],[1.  2.  2.  2.  2.  2.  1.  2.  1.5 2. ],"[1.55756358 1.50448285 1.45133125 1.43951909 1.34036206 1.68317486
 1.34446332 1.70422809 1.201708   1.72537758]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.78316691 0.70533612 0.67612495 0.7111585  0.60723462 0.8392445
 0.62711652 0.82845111 0.51362481 0.8515464 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14967249 0.14908992 0.14768943 0.14949358 0.14996949 0.15179486
 0.14973208 0.14960613 0.14851278 0.15057056]"
1.5,0.2,[0.859 0.959 0.892 0.95  0.858 0.985 0.932 1.054 0.887 0.964],[2.875 3.    2.855 3.045 2.815 3.045 2.79  3.295 2.8   2.945],[1. 2. 1. 2. 1. 2. 1. 2. 2. 2.],"[1.51148549 1.64960622 1.54384306 1.64853962 1.48046189 1.68598739
 1.55658401 1.90990095 1.5710773  1.64121791]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64572927 0.69330464 0.64212126 0.68350086 0.61065476 0.68634201
 0.61732986 0.81778151 0.60436099 0.6556808 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20017064 0.20101731 0.2009705  0.20090675 0.19592199 0.19838089
 0.19923007 0.20110586 0.19895611 0.20035224]"
1.5,0.25,[1.048 1.073 1.208 1.186 1.073 1.373 1.118 1.091 1.179 1.26 ],[3.015 3.065 2.925 3.18  2.915 3.61  2.985 2.82  3.105 3.225],[2. 2. 1. 2. 2. 2. 2. 1. 2. 2.],"[1.71576314 1.76795395 1.80471764 1.89435645 1.68462897 2.2160703
 1.78417716 1.69113325 1.85362471 2.01588291]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66569448 0.69501724 0.64231621 0.70689826 0.61361793 0.89443272
 0.66455069 0.60396223 0.69526869 0.76454136]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24849655 0.25075498 0.2508024  0.25199137 0.24871414 0.24982033
 0.25049805 0.24910222 0.25047126 0.24980563]"
1.5,0.3,[1.299 1.261 1.267 1.194 1.252 1.12  1.381 1.277 1.139 1.296],[3.075 2.95  2.91  2.82  3.015 2.64  3.28  2.94  2.725 2.95 ],[2. 2. 2. 2. 2. 1. 2. 2. 1. 1.],"[1.95740707 1.80005422 1.83695576 1.77128053 1.84415895 1.60393723
 2.10986343 1.82384719 1.62033296 1.90596471]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.653134   0.59230062 0.58323506 0.54773866 0.6044388  0.47827195
 0.70224441 0.5690657  0.54113924 0.64066381]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.30102656 0.30067605 0.30106986 0.29978241 0.29898831 0.2980951
 0.29990012 0.3018294  0.29910614 0.29901138]"
1.5,0.35000000000000003,[1.439 1.387 1.333 1.473 1.449 1.275 1.118 1.471 1.495 1.502],[3.04  3.105 2.925 3.325 3.2   2.78  2.42  3.205 3.31  3.24 ],[1. 2. 2. 2. 1. 1. 1. 2. 2. 2.],"[2.04793777 1.9872528  1.91663243 2.22475179 2.18648103 1.81073305
 1.48229374 2.10934629 2.1775918  2.18822649]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64371994 0.63192473 0.56822881 0.72560903 0.69244264 0.52671083
 0.38421757 0.65564909 0.69916467 0.68986223]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35062567 0.35132927 0.34845187 0.34904906 0.35039967 0.35138059
 0.35024301 0.35237998 0.35210224 0.34999562]"
1.5,0.4,[1.537 1.382 1.667 1.299 1.369 1.284 1.41  1.438 1.531 1.345],[3.2   2.82  3.435 2.745 2.7   2.715 3.11  2.955 3.12  2.87 ],[2. 1. 2. 1. 1. 1. 2. 2. 2. 1.],"[2.14532501 1.88559031 2.4010508  1.81866745 1.82973164 1.77158847
 2.0597048  1.96848229 2.11286246 1.90884906]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64559112 0.49929637 0.7230848  0.50857346 0.47787617 0.46440372
 0.60538962 0.53703209 0.61780905 0.54999286]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39809804 0.39897076 0.40059841 0.3977795  0.40018066 0.39675682
 0.3982244  0.39715173 0.40088248 0.3983292 ]"
1.5,0.45,[1.343 1.678 1.482 1.581 1.714 1.421 1.55  1.519 1.351 1.441],[2.625 3.18  2.825 3.09  3.35  2.935 3.09  2.905 2.795 2.89 ],[1. 2. 1. 1. 2. 2. 2. 2. 1. 2.],"[1.73598993 2.18015044 1.91767516 2.16768173 2.30342505 1.93468733
 2.11628942 1.97844891 1.87421471 1.95616394]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.42685663 0.60888945 0.49788359 0.618741   0.66092261 0.51731764
 0.56892858 0.51835492 0.51061638 0.50862915]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44950877 0.44810355 0.44895389 0.44946773 0.44862294 0.44812518
 0.45338159 0.44859813 0.44959035 0.44954839]"
1.6,0.05,[0.258 0.247 0.308 0.253 0.286 0.262 0.16  0.286 0.307 0.275],[2.915 2.815 2.96  2.555 2.825 2.76  2.47  3.02  2.77  2.725],[1.  1.  2.  1.  2.  2.  1.  2.  1.5 1. ],"[0.89206004 0.87812297 0.93056094 0.71978015 0.84261342 0.77928367
 0.55592122 0.85865555 0.87438657 0.7853143 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.64298686 0.60502391 0.63707004 0.49011859 0.56181111 0.50979148
 0.38066731 0.5971016  0.56114743 0.54035093]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04890197 0.05123322 0.04878872 0.05114602 0.04984481 0.04947691
 0.0504451  0.04997928 0.04896983 0.05007409]"
