gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.32  0.293 0.296 0.298 0.287 0.307 0.346 0.273 0.326 0.329],[2.82  2.945 2.9   3.36  2.91  3.25  3.315 3.1   3.49  3.03 ],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[0.91059543 0.93939607 0.93463848 1.1082541  0.89849119 1.06016127
 1.13419988 1.02016678 1.26762135 0.92776956]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.59383487 0.65185578 0.64317608 0.79081056 0.61865141 0.74347212
 0.81152471 0.73944687 0.9317104  0.61624094]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04878567 0.05000138 0.050254   0.05023286 0.05070798 0.05042146
 0.04926279 0.04911896 0.05033168 0.04980505]"
1.5,0.1,[0.55  0.447 0.549 0.531 0.574 0.523 0.526 0.58  0.547 0.481],[2.965 3.1   3.065 2.93  3.33  2.9   2.98  3.325 3.12  2.945],[1. 2. 2. 2. 2. 2. 2. 2. 1. 1.],"[1.20649023 1.18869173 1.26752002 1.17001648 1.46113829 1.15203798
 1.26187226 1.48137316 1.36952746 1.19920631]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68000098 0.70719423 0.70568072 0.64033264 0.86134336 0.67450929
 0.74829621 0.88401599 0.82285052 0.69215706]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10022495 0.10051418 0.09995582 0.09931702 0.10105319 0.10036474
 0.09955773 0.09985426 0.10145997 0.09946976]"
1.5,0.15000000000000002,[0.824 0.829 0.687 0.821 0.679 0.752 0.862 0.838 0.694 0.755],[3.295 3.14  2.795 3.14  2.79  2.86  3.33  3.245 2.75  3.035],[2.  1.  2.  2.  1.5 1.  2.  2.  1.5 1. ],"[1.69991484 1.64434991 1.31493963 1.61155251 1.35227281 1.41869232
 1.70701647 1.6927195  1.28590801 1.5381685 ]",[1. 1. 1. 1. 0. 1. 1. 1. 1. 1.],"[0.8551779  0.81210046 0.61183324 0.78138069 0.63843461 0.66827942
 0.88356462 0.86286446 0.58321025 0.76133866]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.150195   0.1496787  0.15027407 0.14982848 0.15070391 0.15140322
 0.14991149 0.14962997 0.15439969 0.15082022]"
1.5,0.2,[0.974 0.955 0.814 0.823 0.946 0.995 0.953 0.99  0.986 1.088],[3.275 2.795 2.635 2.615 3.015 3.045 2.945 3.21  3.12  3.505],[2. 1. 1. 1. 1. 2. 2. 2. 2. 2.],"[1.77930511 1.51764705 1.34172132 1.32387832 1.69185818 1.70015904
 1.59817685 1.81511893 1.75714666 2.001247  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77792694 0.61329769 0.5148683  0.51127212 0.71501309 0.7185706
 0.67103116 0.78550589 0.73634008 0.90376439]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19970824 0.20061201 0.20079107 0.20169152 0.19875159 0.19924914
 0.20059994 0.20019083 0.19880331 0.19826772]"
1.5,0.25,[1.188 1.205 1.178 1.106 1.068 1.098 1.1   1.    1.263 1.324],[3.035 3.065 3.17  2.995 2.835 3.1   3.075 2.595 3.505 3.545],[1. 2. 2. 2. 2. 2. 2. 1. 2. 2.],"[1.8452083  1.87889863 1.87370798 1.76602985 1.6167895  1.83802268
 1.84824565 1.53763482 2.1791805  2.1900569 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68692828 0.66952608 0.70782663 0.64054828 0.55249171 0.68913962
 0.67491252 0.51406152 0.87422628 0.89616652]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24908918 0.25080631 0.24801977 0.24931844 0.2497449  0.24970733
 0.25128648 0.24924989 0.24776974 0.25080654]"
1.5,0.3,[1.243 1.408 1.292 1.393 1.33  1.241 1.235 1.319 1.297 1.276],[2.955 3.165 2.95  3.32  3.225 2.88  2.96  3.045 2.98  2.965],[1. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.82580263 2.02279577 1.85564495 2.16438602 2.08999375 1.77629316
 1.81888087 1.96364796 1.86545055 1.9122079 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61843813 0.67079626 0.61532909 0.76771121 0.69251877 0.55444624
 0.6177505  0.65033436 0.60527111 0.60256282]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29861328 0.30207006 0.29912275 0.29881919 0.29847509 0.29909129
 0.30168549 0.30099774 0.29949914 0.30049476]"
1.5,0.35000000000000003,[1.315 1.413 1.35  1.447 1.292 1.471 1.305 1.211 1.204 1.125],[2.78  3.215 2.915 3.17  2.9   3.25  2.82  2.63  2.63  2.64 ],[2. 2. 2. 2. 1. 2. 2. 1. 2. 2.],"[1.78514762 2.16508327 1.90385845 2.06748442 1.85360471 2.1465686
 1.77959283 1.64184856 1.64287346 1.61520679]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.48473258 0.69936794 0.56126385 0.63530181 0.56197508 0.66716034
 0.51443994 0.45220989 0.44468407 0.46854175]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.34726341 0.34995592 0.3502648  0.3506428  0.35192551 0.35191524
 0.35050815 0.35252802 0.34952304 0.34857335]"
1.5,0.4,[1.238 1.412 1.365 1.576 1.621 1.52  1.536 1.442 1.417 1.333],[2.68  2.92  3.055 3.185 3.345 2.96  3.025 3.12  2.9   2.86 ],[1. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.69952941 1.95407491 2.02464797 2.21407257 2.3590578  2.06665387
 2.0893637  2.07289791 1.95970771 1.83689773]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.45946837 0.54622762 0.5972148  0.63470337 0.69457416 0.54649396
 0.56349486 0.63056484 0.54583534 0.51404128]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39827768 0.39926282 0.40061315 0.40209311 0.40032596 0.40148636
 0.4007476  0.40028688 0.40160484 0.39678341]"
1.5,0.45,[1.694 1.791 1.547 1.402 1.456 1.648 1.579 1.492 1.488 1.632],[3.375 3.35  3.17  2.87  2.955 3.315 3.03  3.045 3.11  3.135],[2. 1. 2. 2. 2. 2. 2. 1. 2. 2.],"[2.39082922 2.45048786 2.13198077 1.96297105 2.02163366 2.24999451
 2.06330167 2.12077719 2.11334897 2.16412794]",[1.25 1.   1.   1.   1.   1.25 1.   1.   1.   1.25],"[0.69476171 0.69306018 0.61520099 0.51088975 0.53658544 0.65851654
 0.55523985 0.58570547 0.57702176 0.56494124]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.45005274 0.45071262 0.45179201 0.45059401 0.44990895 0.45225949
 0.44925629 0.44980466 0.45221602 0.45167375]"
1.6,0.05,[0.342 0.255 0.262 0.256 0.276 0.22  0.277 0.246 0.294 0.195],[2.755 2.935 2.765 2.965 3.025 2.845 2.83  2.9   3.04  2.525],[1.  2.  1.  2.  2.  1.5 1.5 1.  2.  1. ],"[0.87997887 0.93621393 0.8215671  0.88601776 0.99769595 0.84502085
 0.88773747 0.8584416  0.92211699 0.64348322]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57182945 0.67102655 0.56143191 0.6375769  0.70967014 0.59675303
 0.58154729 0.61849531 0.61686309 0.44347956]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04976033 0.04949913 0.05022456 0.04925797 0.04973166 0.04990377
 0.04907633 0.05003161 0.04928907 0.05019028]"
1.6,0.1,[0.519 0.492 0.597 0.546 0.596 0.551 0.538 0.515 0.427 0.522],[2.935 2.93  2.98  2.975 3.125 2.585 2.86  2.61  2.775 2.66 ],[2.  2.  1.  2.  2.  1.5 2.  1.  2.  1. ],"[1.20982273 1.10211051 1.27179692 1.26418964 1.41371695 1.0818208
 1.19666323 1.04995723 0.99846483 1.08142349]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68085514 0.61193229 0.71050785 0.73395557 0.80806143 0.52044232
 0.65357241 0.55452174 0.57265978 0.58681778]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09800951 0.09997116 0.10014267 0.10105241 0.09962473 0.10094015
 0.10089218 0.10004068 0.09923422 0.09790809]"
1.6,0.15000000000000002,[0.836 0.757 0.652 0.821 0.833 0.609 0.664 0.598 0.841 0.723],[3.085 2.865 2.62  3.245 3.37  2.47  2.88  2.635 3.2   2.88 ],[2.  2.  1.5 2.  1.  1.  2.  1.  1.  1. ],"[1.54912511 1.38551357 1.18854472 1.66103519 1.77140635 1.13665504
 1.32646111 1.15058067 1.65002889 1.39080892]",[1.  1.  0.  1.  1.  0.  0.  0.  0.5 0.5],"[0.75303502 0.64688075 0.53936869 0.83724521 0.92242015 0.49726173
 0.64042077 0.52976402 0.84244436 0.65394277]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15114778 0.14955312 0.14718439 0.1486453  0.14921432 0.14913082
 0.14745107 0.14820715 0.15067152 0.14782485]"
1.6,0.2,[0.961 0.845 0.842 0.821 0.89  0.809 0.852 0.878 0.909 0.837],[2.835 2.745 2.91  2.565 2.85  2.625 2.685 2.825 2.78  3.01 ],[2.  1.  2.  1.  1.5 1.  1.  1.  1.  2. ],"[1.52347991 1.44372169 1.50808957 1.37281284 1.52996614 1.35360713
 1.41094607 1.57841619 1.48244006 1.56727325]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61634795 0.58921607 0.62703733 0.52678989 0.63675173 0.54649897
 0.54287508 0.65588842 0.60014361 0.67699676]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20115847 0.19773295 0.20001023 0.20165117 0.19932781 0.19901539
 0.20021365 0.20019722 0.19915043 0.20029403]"
