gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.205 0.287 0.232 0.248 0.289 0.244 0.318 0.34  0.285 0.327],[2.95  3.045 2.71  2.77  3.455 2.955 2.88  3.215 3.055 3.37 ],[1.  2.  1.  1.5 2.  2.  2.  2.  2.  2. ],"[0.86157294 0.98471257 0.75714058 0.87800022 1.16725661 0.92307197
 0.88427709 1.13395785 0.99896766 1.19593909]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.64199775 0.68575505 0.52586007 0.61031956 0.86422133 0.66081245
 0.58423223 0.7873331  0.7002848  0.87203132]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04962294 0.0501677  0.04862782 0.05144259 0.04971738 0.04969308
 0.05043006 0.05014237 0.05031927 0.05034529]"
1.5,0.1,[0.537 0.606 0.587 0.548 0.534 0.551 0.478 0.693 0.593 0.549],[2.955 3.14  3.2   3.09  3.03  3.22  2.725 3.425 3.125 2.92 ],[1. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.24690088 1.38351244 1.33978115 1.29706081 1.31838701 1.40746841
 1.04656502 1.59338349 1.40201493 1.18687324]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.70559228 0.789395   0.79696499 0.75282619 0.76127001 0.83497299
 0.57391579 0.93401368 0.82567307 0.66804481]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10106908 0.10134856 0.09969704 0.09964993 0.10027633 0.09970839
 0.10153319 0.10039299 0.10094597 0.0996517 ]"
1.5,0.15000000000000002,[0.662 0.624 0.784 0.784 0.794 0.8   0.661 0.744 0.75  0.696],[2.73  2.565 3.265 2.95  3.08  2.965 2.88  2.775 3.215 2.95 ],[2. 1. 2. 1. 2. 2. 2. 2. 2. 2.],"[1.24313707 1.12869709 1.64393462 1.5106271  1.58066336 1.4715791
 1.39535273 1.3358519  1.61729038 1.40798831]",[0. 0. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.58753343 0.52491291 0.81568755 0.72411892 0.77794851 0.67945752
 0.64932155 0.62175248 0.81224919 0.69450991]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14886335 0.14866157 0.14949012 0.15052264 0.15071857 0.15384066
 0.14988955 0.14839553 0.1489077  0.14828909]"
1.5,0.2,[0.966 0.957 1.007 0.957 1.093 0.893 0.931 0.981 0.905 1.024],[3.11  2.96  3.145 2.96  3.43  2.85  2.63  3.035 3.005 3.115],[1. 2. 2. 1. 2. 2. 1. 2. 2. 2.],"[1.77158011 1.65548381 1.70529392 1.6424209  1.96594614 1.53866837
 1.44499178 1.67413768 1.58589069 1.76805008]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77714255 0.66378734 0.73317783 0.67635278 0.8875648  0.61196915
 0.55674013 0.69618999 0.66803028 0.73863572]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19995358 0.20110759 0.1996048  0.19875202 0.19992594 0.19682347
 0.2008548  0.19971712 0.1990891  0.19887998]"
1.5,0.25,[1.017 1.109 1.13  1.254 1.04  1.006 1.193 1.226 0.98  1.251],[2.7   2.965 3.065 3.265 2.725 2.73  3.145 2.95  2.6   3.2  ],[2.  1.5 2.  2.  2.  1.  2.  2.  1.  1. ],"[1.5567721  1.77092586 1.80001117 2.03152728 1.60521429 1.54585656
 1.90009791 1.77927405 1.45173325 1.96655818]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53335657 0.66065578 0.66886463 0.75212939 0.53317449 0.57433068
 0.7074087  0.6441355  0.51583573 0.77488979]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25147231 0.25049929 0.25031165 0.25022988 0.24751005 0.25093577
 0.25083651 0.24903007 0.249841   0.2504869 ]"
1.5,0.3,[1.268 1.276 1.161 1.159 1.21  1.236 1.213 1.136 1.241 1.27 ],[3.04  2.93  2.695 2.955 2.895 3.12  2.985 2.655 3.03  2.995],[2. 1. 1. 1. 2. 2. 2. 1. 2. 1.],"[1.8996026  1.8856881  1.61699    1.79961569 1.79366762 1.89281913
 1.84554933 1.64662051 1.89134477 1.85716731]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63761956 0.6103286  0.48853541 0.6185259  0.56929018 0.65859732
 0.62281251 0.48313571 0.62054185 0.63240016]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29985389 0.30272041 0.29647337 0.29952301 0.29664642 0.30043124
 0.29985395 0.29893567 0.30215902 0.2982755 ]"
1.5,0.35000000000000003,[1.276 1.449 1.257 1.357 1.529 1.358 1.436 1.571 1.432 1.377],[2.605 2.985 2.86  3.085 3.4   2.905 3.145 3.165 3.01  2.99 ],[1.5 2.  2.  1.5 2.  2.  2.  2.  2.  2. ],"[1.67474703 2.00748019 1.78698632 2.01218619 2.24493273 1.8608321
 2.0525482  2.11142711 1.91645781 1.94468078]",[1.    1.    1.    1.    1.25  1.125 1.    1.25  1.    1.   ],"[0.44144869 0.60230044 0.51105248 0.62553031 0.72010485 0.5441695
 0.62546995 0.63639263 0.57558135 0.58697082]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.3475653  0.35039923 0.3501639  0.34911534 0.35162013 0.34936373
 0.35233168 0.35255831 0.35475249 0.34823997]"
1.5,0.4,[1.401 1.579 1.4   1.599 1.398 1.402 1.413 1.506 1.495 1.354],[2.91  3.135 2.89  3.25  2.93  2.98  2.965 3.21  3.16  2.9  ],[2.  2.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[2.00180259 2.19644651 1.91474752 2.2684778  1.95062732 1.95894502
 1.97269519 2.15656772 2.15024884 1.90934501]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.53612174 0.60285306 0.54312703 0.64411074 0.53950794 0.54707216
 0.52436084 0.65698947 0.62049786 0.52536369]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39994533 0.40141368 0.40202767 0.40086696 0.40219857 0.4002958
 0.39859426 0.40067678 0.40367903 0.39966799]"
1.5,0.45,[1.419 1.49  1.396 1.426 1.644 1.502 1.452 1.611 1.569 1.574],[2.9   3.08  2.835 2.835 3.265 3.235 2.94  3.225 3.14  3.04 ],[2. 2. 1. 1. 2. 2. 2. 2. 2. 2.],"[1.93352594 2.06512906 1.87483624 1.89056619 2.26133543 2.15096448
 2.02220035 2.24773724 2.15437752 2.06684171]",[1.   1.25 1.   1.   1.   1.   1.   1.25 1.   1.25],"[0.51410791 0.56603085 0.50422466 0.50333017 0.65381223 0.63222424
 0.53244266 0.61506482 0.59179421 0.54554777]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.45048497 0.45033559 0.44780431 0.44654074 0.45020853 0.45259473
 0.45060123 0.45121456 0.44855792 0.45202113]"
1.6,0.05,[0.233 0.27  0.249 0.286 0.304 0.266 0.289 0.336 0.276 0.322],[2.535 3.145 2.705 2.845 2.885 2.705 2.605 3.065 2.72  3.12 ],[2. 2. 1. 2. 2. 2. 1. 2. 2. 1.],"[0.71026764 0.99416771 0.74876287 0.82902607 0.91293108 0.79185502
 0.74048789 0.99518296 0.76747695 1.10716142]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44104035 0.73872857 0.50241888 0.54575581 0.6172191  0.52301041
 0.4779061  0.6731392  0.51555618 0.80844255]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05010622 0.0509526  0.04952911 0.05034333 0.04946939 0.04903652
 0.04967799 0.04992211 0.05127213 0.05025196]"
