gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.266 0.297 0.313 0.242 0.181 0.277 0.315 0.329 0.28  0.264],[3.19  3.135 3.3   3.12  2.56  3.11  2.955 3.095 2.755 3.05 ],[2. 2. 2. 1. 1. 2. 2. 2. 2. 2.],"[1.04311042 1.0121816  1.11240919 1.01973383 0.65373259 0.97831493
 0.95124401 1.04524497 0.74369632 0.96552429]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.76341956 0.70522299 0.81334822 0.7645907  0.4288217  0.70304515
 0.63568371 0.73747001 0.48662784 0.67444976]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04859109 0.05053009 0.05018258 0.04916109 0.04883937 0.05033
 0.05151807 0.04904286 0.04944096 0.05025021]"
1.5,0.1,[0.565 0.541 0.536 0.567 0.549 0.531 0.497 0.497 0.53  0.506],[3.115 2.915 2.995 3.05  3.075 3.065 2.97  2.955 3.025 2.895],[2. 1. 2. 2. 2. 2. 2. 2. 2. 1.],"[1.32167478 1.17041128 1.22842376 1.29698929 1.28893039 1.23779134
 1.19513519 1.2311937  1.25311174 1.27754306]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.76910642 0.67449453 0.66655609 0.74368606 0.72236057 0.69779378
 0.68589203 0.7011583  0.72359881 0.75386234]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10059932 0.10118472 0.09893007 0.10030834 0.09916107 0.09918071
 0.10096686 0.1000273  0.10020969 0.09998492]"
1.5,0.15000000000000002,[0.787 0.707 0.814 0.868 0.68  0.841 0.71  0.874 0.865 0.773],[2.98  2.805 2.97  3.185 2.59  3.21  3.03  3.245 3.31  2.87 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.46766942 1.3019969  1.53046219 1.61797113 1.19116869 1.61955913
 1.40305352 1.66273921 1.68449741 1.43163254]",[1. 0. 1. 1. 0. 1. 0. 1. 1. 1.],"[0.7094666  0.62260054 0.70543137 0.78038599 0.50643572 0.77651561
 0.70184258 0.83603999 0.81921238 0.6520192 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14874095 0.15009234 0.15322661 0.14840671 0.15175885 0.15165155
 0.14784484 0.14959672 0.15048734 0.14928867]"
1.5,0.2,[0.9   0.845 1.134 0.918 0.832 1.007 1.064 0.983 0.932 0.905],[2.805 2.935 3.53  3.02  2.915 2.91  3.265 3.17  3.075 2.87 ],[1. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.54484083 1.54608576 2.02914278 1.55274494 1.53785233 1.64949677
 1.87714133 1.73822187 1.63940688 1.52775844]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62862837 0.67010279 0.92617129 0.63906024 0.66621048 0.65344209
 0.82807883 0.75389905 0.72561568 0.62574978]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2008752  0.19750646 0.2012807  0.19970132 0.19969377 0.20089417
 0.20073422 0.1986244  0.19938741 0.20051693]"
1.5,0.25,[1.133 1.076 1.143 1.097 1.199 1.205 1.005 1.043 1.082 1.156],[3.075 2.915 2.95  3.065 3.19  3.16  2.78  3.    3.    3.405],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.8148649  1.71660096 1.77993438 1.80522073 1.88671347 1.92052517
 1.61949725 1.75016105 1.70335699 2.06362498]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66082101 0.59734559 0.61029846 0.68120126 0.71196219 0.72300534
 0.57765674 0.66003959 0.63494879 0.85071818]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2497284  0.25146117 0.24907655 0.25037056 0.25148784 0.2494032
 0.25058789 0.2521238  0.24894462 0.2485912 ]"
1.5,0.3,[1.459 1.193 1.211 1.2   1.373 1.16  1.143 1.337 1.091 1.363],[3.465 2.925 3.12  2.94  3.245 3.05  2.81  3.05  2.64  3.05 ],[2. 2. 2. 2. 2. 2. 2. 1. 1. 2.],"[2.26863009 1.73759423 1.90107914 1.85526098 2.1120122  1.85906195
 1.73338451 1.97214303 1.54972204 1.9416158 ]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.77751224 0.55627862 0.64000981 0.61852331 0.7192351  0.63992987
 0.55574749 0.6785914  0.47820348 0.6229424 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30128909 0.30149587 0.30578988 0.30162804 0.29915427 0.29937296
 0.29951627 0.30162234 0.29926403 0.29714195]"
1.5,0.35000000000000003,[1.7   1.322 1.371 1.296 1.355 1.366 1.441 1.222 1.089 1.498],[3.72  2.905 3.03  2.935 3.01  3.005 3.18  2.77  2.545 3.32 ],[2. 2. 2. 2. 1. 1. 2. 1. 2. 2.],"[2.5250952  1.90365684 1.94709537 1.90450964 1.95307509 1.99093037
 2.08361491 1.7840441  1.58336469 2.18154643]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.84724272 0.54536277 0.60176517 0.57165502 0.60151198 0.63120045
 0.66743816 0.51320975 0.42719434 0.68199687]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.35096644 0.3508598  0.34966755 0.34871802 0.34810378 0.35075564
 0.34821441 0.35254671 0.34677813 0.34931488]"
1.5,0.4,[1.656 1.409 1.642 1.338 1.585 1.389 1.389 1.602 1.452 1.546],[3.44  3.04  3.465 2.9   3.23  2.855 2.96  3.355 3.1   3.43 ],[1.5 2.  2.  1.  2.  2.  1.  2.  1.  2. ],"[2.41661428 2.03659025 2.4407346  1.92994089 2.20218853 1.94187863
 1.98104226 2.29883495 2.0933159  2.28098539]","[1.      1.      1.      1.      1.      1.      1.      1.      1.
 1.09375]","[0.73915151 0.58640806 0.76068577 0.54890939 0.66292187 0.52151212
 0.55028756 0.70643443 0.61957658 0.72097837]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40040661 0.40006677 0.39988424 0.39737494 0.39698218 0.3990339
 0.39930804 0.40034184 0.39921807 0.40119618]"
1.5,0.45,[1.638 1.299 1.641 1.732 1.531 1.313 1.601 1.46  1.514 1.479],[3.215 2.7   3.285 3.505 3.045 2.52  3.16  2.905 3.055 2.955],[2. 1. 1. 2. 2. 1. 2. 1. 2. 1.],"[2.19990311 1.77287565 2.31667873 2.4850645  2.0436299  1.74244273
 2.21236478 2.01016456 2.08813168 2.01795622]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.64243119 0.45958769 0.66971584 0.73022564 0.56750472 0.40304759
 0.60192685 0.55914283 0.56946163 0.55074644]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45026552 0.45189055 0.44932312 0.44857306 0.4554577  0.45025675
 0.44931933 0.44907155 0.44905289 0.45060278]"
1.6,0.05,[0.267 0.239 0.31  0.321 0.267 0.302 0.32  0.329 0.283 0.262],[2.665 2.61  2.575 2.525 2.93  2.995 2.685 2.83  2.915 2.81 ],[2.  1.  1.  1.  1.  2.  1.  1.  1.5 1. ],"[0.77435875 0.77668852 0.7489958  0.72341708 0.87521251 0.89186516
 0.91059484 0.90168331 0.90483012 0.83282731]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49779381 0.54289458 0.46892256 0.43422641 0.61565959 0.61543114
 0.58956793 0.60228298 0.61297587 0.5866234 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04972515 0.04938075 0.04959307 0.05141709 0.05138455 0.04904238
 0.05091174 0.05035467 0.04865022 0.04925007]"
