gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.289 0.234 0.196 0.253 0.27  0.335 0.277 0.227 0.311 0.225],[3.415 2.685 2.465 2.915 3.175 3.505 3.055 2.7   3.01  2.99 ],[2. 2. 1. 2. 2. 2. 2. 1. 2. 2.],"[1.13130154 0.7534183  0.60997084 0.83486354 0.99377234 1.18870832
 0.93302401 0.75243493 1.02364728 0.9035083 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.84762326 0.5005582  0.40325209 0.56838771 0.69370276 0.83291822
 0.67251619 0.54916497 0.70954907 0.65019928]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.050817   0.04866675 0.04979331 0.04932972 0.0507821  0.04981468
 0.05035159 0.05014588 0.05009043 0.04984695]"
1.5,0.1,[0.503 0.558 0.594 0.495 0.592 0.533 0.597 0.492 0.538 0.509],[2.895 2.88  3.085 3.045 2.905 2.995 3.13  3.145 3.03  2.975],[2.  1.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[1.15938667 1.27077093 1.36249313 1.22290263 1.29014792 1.19835218
 1.41818309 1.33693227 1.27629762 1.20944054]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.61689156 0.68740149 0.80068161 0.70976909 0.6902883  0.69080945
 0.81964427 0.79670308 0.7404947  0.69504143]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10032682 0.09999199 0.10071354 0.10002975 0.0994922  0.09757421
 0.10022218 0.09922937 0.0997215  0.10041396]"
1.5,0.15000000000000002,[0.718 0.658 0.765 0.794 0.752 0.765 0.868 0.775 0.674 0.816],[3.035 2.79  2.99  3.    3.135 2.975 3.22  3.105 2.745 3.225],[2.  1.  1.5 2.  2.  1.  2.  2.  1.  2. ],"[1.51052459 1.31936319 1.5016645  1.50359604 1.53120834 1.46448533
 1.6756688  1.56017219 1.31728357 1.63547984]",[1.  0.  1.  1.  1.  0.  1.  0.5 1.  0. ],"[0.75103912 0.65421824 0.72449959 0.72719467 0.76558151 0.70187302
 0.82798234 0.79529518 0.61802576 0.84587717]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1479908  0.14904713 0.14949016 0.14830821 0.14933914 0.14909775
 0.14952978 0.14930036 0.15056307 0.14952467]"
1.5,0.2,[1.049 0.939 1.052 1.069 1.159 0.898 0.815 1.084 0.908 0.921],[3.21  2.955 3.155 3.28  3.745 2.885 2.85  3.175 3.105 2.86 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],"[1.79816893 1.68604759 1.77233919 1.88831832 2.26928979 1.48628893
 1.45706914 1.81121579 1.64866239 1.62638172]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77133909 0.67704582 0.75982912 0.80613143 1.04752008 0.59419116
 0.61402776 0.76589566 0.70690458 0.67364887]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19796757 0.19766805 0.19883697 0.19802113 0.20024501 0.19834565
 0.20139193 0.19858316 0.19972648 0.20149245]"
1.5,0.25,[1.046 1.232 1.123 1.138 1.172 1.086 1.269 1.339 1.194 1.153],[2.905 3.525 3.075 3.    3.04  3.04  3.39  3.415 3.285 3.005],[2. 2. 2. 1. 2. 1. 2. 2. 2. 1.],"[1.62347983 2.1733705  1.78409529 1.79300955 1.81206176 1.77835428
 2.07590274 2.15550426 2.00902056 1.78734372]","[1.      1.      1.      1.      1.      1.      1.25    1.21875 1.
 1.     ]","[0.56716543 0.88871749 0.65944899 0.65995779 0.67004455 0.68739999
 0.79343875 0.81914531 0.78927111 0.69141018]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.24599046 0.24889757 0.24983374 0.24997007 0.24842587 0.24944509
 0.24924645 0.25020147 0.24932646 0.24996494]"
1.5,0.3,[1.346 1.281 1.283 1.316 1.236 1.425 1.133 1.132 1.274 1.476],[3.15  3.12  3.265 3.11  2.855 3.205 2.64  2.615 3.17  3.505],[2.  2.  2.  2.  1.5 2.  2.  1.  2.  2. ],"[2.00769005 1.9780062  2.06083082 1.95972123 1.75309943 2.06451574
 1.59919495 1.6164537  1.98727412 2.2891865 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66476525 0.69099478 0.73997389 0.64238054 0.56802008 0.681182
 0.47917054 0.47912093 0.6846316  0.82875803]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30115895 0.29849065 0.29834292 0.29976051 0.3005152  0.30026692
 0.29766794 0.30067628 0.29955134 0.29899826]"
1.5,0.35000000000000003,[1.554 1.026 1.41  1.495 1.281 1.582 1.202 1.516 1.448 1.227],[3.53  2.345 3.03  3.24  2.95  3.465 2.81  3.295 3.07  2.89 ],[2. 1. 2. 2. 2. 2. 1. 2. 2. 2.],"[2.39704612 1.34660315 2.00958089 2.17785017 1.86308268 2.33981504
 1.80824687 2.22029653 2.05932876 1.79499537]",[1.125 1.    1.    1.    1.    1.    1.    1.25  1.    1.   ],"[0.8106829  0.35478339 0.59180318 0.67829237 0.55911662 0.78015501
 0.54166483 0.69228536 0.62831557 0.53395167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35067333 0.35109434 0.35074518 0.35127212 0.34983196 0.35009087
 0.35103221 0.35106346 0.34783245 0.35140249]"
1.5,0.4,[1.235 1.476 1.416 1.445 1.279 1.672 1.308 1.508 1.638 1.631],[2.75  3.01  3.02  2.92  2.775 3.45  2.88  3.08  3.36  3.18 ],[2.  2.  2.  2.  1.5 2.  1.  2.  2.  2. ],"[1.72762928 2.01788611 2.00065947 1.97302681 1.79041793 2.36626489
 1.88144319 2.08206587 2.37753861 2.26834751]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.463745   0.57015784 0.56373594 0.54096352 0.48381026 0.73742486
 0.53581697 0.59073775 0.67555405 0.66240208]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.39718072 0.39966478 0.39968866 0.40227739 0.40235147 0.39938585
 0.39930942 0.39965153 0.40086739 0.39905744]"
1.5,0.45,[1.406 1.296 1.494 1.492 1.531 1.663 1.534 1.475 1.662 1.252],[2.925 2.7   3.135 2.845 3.145 3.22  3.195 3.035 3.09  2.575],[1. 1. 2. 2. 2. 2. 1. 2. 2. 1.],"[1.99822487 1.73912222 2.12048411 1.91751305 2.10418589 2.2297397
 2.22633814 2.03398119 2.15153556 1.65967957]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.55989662 0.44287954 0.59645701 0.48554802 0.58991953 0.63870637
 0.64544092 0.56224321 0.58049369 0.42217499]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44862429 0.45256944 0.45013156 0.45102259 0.44947241 0.45109361
 0.45157996 0.45183269 0.44978113 0.45099774]"
1.6,0.05,[0.319 0.268 0.209 0.298 0.34  0.286 0.254 0.249 0.257 0.288],[3.055 2.61  2.485 2.955 2.84  3.14  2.665 3.105 2.555 3.11 ],[1. 1. 1. 1. 2. 2. 1. 1. 1. 2.],"[1.00017081 0.77357882 0.65889691 1.01931434 0.9087981  0.98972123
 0.80160629 1.05134859 0.75415336 0.98698847]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.69348563 0.49800753 0.44386059 0.72976539 0.59138813 0.72337876
 0.55074081 0.79761171 0.50141349 0.69748652]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04995044 0.05187114 0.04994916 0.04953459 0.05069332 0.05040328
 0.05019223 0.04935069 0.04920429 0.04938745]"
