gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.28  0.306 0.305 0.316 0.279 0.255 0.281 0.303 0.269 0.259],[2.785 3.055 3.65  2.98  3.05  2.745 3.06  3.015 2.91  2.785],[1.  2.  2.  1.  2.  1.5 2.  2.  2.  1. ],"[0.88360114 1.03339276 1.32315408 1.01299679 0.98856574 0.77291777
 0.9150344  0.93482512 0.88109468 0.82614391]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.60486731 0.71645795 1.01116922 0.72939632 0.67854743 0.50484648
 0.6443264  0.64833036 0.61676667 0.55929088]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04977966 0.05071641 0.04911627 0.04972839 0.05024374 0.05007471
 0.04939382 0.04989837 0.05009194 0.04952606]"
1.5,0.1,[0.57  0.538 0.514 0.582 0.574 0.584 0.487 0.576 0.488 0.49 ],[2.885 2.915 2.91  3.305 3.025 3.02  2.945 3.185 3.135 2.97 ],[1. 1. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.25165097 1.215444   1.22058197 1.47025843 1.28086705 1.2919888
 1.13272367 1.36814338 1.3157583  1.18797419]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.70103848 0.67951474 0.70066314 0.86575526 0.73559697 0.71481747
 0.64801755 0.79061042 0.76058435 0.70141047]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10057546 0.09971316 0.09983961 0.10005266 0.09753623 0.10030107
 0.09844094 0.10078609 0.10067782 0.09902085]"
1.5,0.15000000000000002,[0.755 0.865 0.743 0.815 0.836 0.675 0.789 0.743 0.925 0.838],[2.9   3.395 3.135 2.87  3.115 2.66  3.08  3.015 3.395 3.17 ],[2.  2.  2.  2.  2.  1.  1.5 1.5 2.  2. ],"[1.43309354 1.7477593  1.51758082 1.40182769 1.54115495 1.22121254
 1.55604428 1.50471985 1.75612232 1.63764756]",[1.  1.  1.  0.5 1.  0.  1.  1.  1.  1. ],"[0.63279477 0.86571096 0.74655299 0.64922424 0.72090898 0.56601601
 0.77670529 0.73481934 0.88084461 0.81675492]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15058555 0.15086427 0.15013316 0.15066232 0.15006665 0.14986573
 0.14962922 0.14877323 0.14914833 0.14805696]"
1.5,0.2,[1.079 1.031 0.888 0.976 0.858 0.944 1.037 0.979 0.964 0.884],[3.255 3.21  2.975 2.975 2.52  2.985 3.19  3.14  3.06  2.79 ],[2. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.88851251 1.81426579 1.54704955 1.64235588 1.3752551  1.64078426
 1.7468204  1.70301071 1.65240239 1.41910357]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82065698 0.7883933  0.64397948 0.66677391 0.50805906 0.66547176
 0.73695346 0.72185348 0.69804783 0.57117205]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2017493  0.20148333 0.19961877 0.19926159 0.19893926 0.20368696
 0.19699071 0.19948264 0.19986312 0.19902826]"
1.5,0.25,[1.23  1.085 1.066 1.124 1.128 1.243 0.912 1.138 1.083 1.149],[3.175 3.005 2.895 3.1   3.09  3.31  2.43  3.26  2.93  2.825],[2. 1. 2. 1. 2. 2. 1. 1. 2. 2.],"[1.88574839 1.75560096 1.66313095 1.87770567 1.79561111 1.97477739
 1.35982203 1.96061028 1.74755032 1.68950555]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71501231 0.67903937 0.59362168 0.73389433 0.66462692 0.74731523
 0.44353297 0.79646966 0.63323269 0.59313409]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24734439 0.2502985  0.24950472 0.24948793 0.24958212 0.24947146
 0.24849808 0.25004329 0.24791919 0.25139111]"
1.5,0.3,[1.21  1.284 1.451 1.229 1.219 1.441 1.186 1.116 1.168 1.243],[2.92  3.32  3.31  2.965 2.955 3.39  2.85  2.61  2.95  3.05 ],[1. 2. 2. 2. 2. 2. 2. 1. 2. 2.],"[1.79670762 2.07818246 2.12433334 1.86901435 1.87288382 2.25543598
 1.74191683 1.5563588  1.81556538 1.88199893]",[1.    1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.58701035 0.74841226 0.7256697  0.60694282 0.60220389 0.80301899
 0.54858187 0.45778458 0.59445912 0.60571231]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29974139 0.29698678 0.30019371 0.30048185 0.30033472 0.30080252
 0.29509609 0.2971202  0.29986716 0.29996477]"
1.5,0.35000000000000003,[1.337 1.379 1.258 1.569 1.424 1.376 1.372 1.409 1.513 1.367],[2.96  2.85  2.825 3.315 3.36  2.815 3.065 3.06  3.235 3.035],[2. 1. 1. 2. 1. 2. 2. 2. 2. 2.],"[1.90174835 1.90346184 1.78389105 2.22170265 2.24660139 1.83322882
 2.00778023 1.99509658 2.15029754 1.97434608]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56891906 0.55928155 0.54788458 0.71128456 0.75777388 0.51833044
 0.6256028  0.61853164 0.67252471 0.59946387]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34863509 0.34934288 0.35033395 0.35021186 0.35040845 0.34671961
 0.35050114 0.3500265  0.34876776 0.35035059]"
1.5,0.4,[1.589 1.589 1.419 1.432 1.556 1.632 1.42  1.523 1.489 1.371],[3.25  3.165 2.82  3.09  3.135 3.29  2.855 3.    3.15  2.82 ],[2. 2. 1. 2. 2. 2. 1. 2. 1. 2.],"[2.2095734  2.13782136 1.92656738 2.04011626 2.19884735 2.28533191
 1.90758237 1.98454642 2.09754355 1.89857418]",[1.    1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.67225834 0.6150049  0.54248046 0.59922209 0.63392884 0.69006732
 0.51828855 0.54626395 0.64071585 0.47605251]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39834479 0.40026127 0.40109626 0.39945493 0.40040447 0.3983899
 0.40070561 0.39978522 0.40062182 0.39903381]"
1.5,0.45,[1.571 1.215 1.448 1.441 1.64  1.557 1.382 1.479 1.439 1.59 ],[3.125 2.485 2.95  2.975 3.17  3.205 2.905 2.99  2.905 3.275],[2.  1.  2.  2.  2.  2.  1.5 2.  2.  2. ],"[2.19580025 1.63947019 1.97824638 2.02576985 2.24386114 2.20949405
 1.95927485 2.05888117 1.91063482 2.26230501]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.6044355  0.40460325 0.54641166 0.5418636  0.60230108 0.63068088
 0.54564142 0.56114741 0.5151557  0.63187624]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45027427 0.45043803 0.44927917 0.4480341  0.45081733 0.450986
 0.45140308 0.44834327 0.44950084 0.45112635]"
1.6,0.05,[0.221 0.242 0.32  0.341 0.251 0.217 0.341 0.22  0.284 0.256],[2.685 2.62  3.04  3.015 2.7   2.645 3.08  2.54  2.945 2.67 ],[1.  1.  2.  1.5 1.  1.  1.  1.  2.  2. ],"[0.72428599 0.75930103 1.02086911 1.02885232 0.75619477 0.72146444
 1.06471229 0.72637488 0.95423038 0.75447523]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50891978 0.50511097 0.72499723 0.70535927 0.51238984 0.48950918
 0.75943915 0.5020838  0.67253757 0.48898054]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04802143 0.05047793 0.05044317 0.04924339 0.05032631 0.05009523
 0.04972931 0.04923217 0.05031886 0.04971574]"
