gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.269 0.294 0.334 0.291 0.332 0.283 0.332 0.273 0.275 0.305],[3.29  2.99  3.32  3.125 3.335 2.92  3.11  2.74  2.935 3.525],[2.  2.  2.  2.  2.  1.  2.  1.5 1.  2. ],"[0.99293188 0.9019459  1.13535049 0.97364647 1.17653247 0.94771165
 1.05916989 0.81890994 0.94519851 1.1644006 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.71930304 0.63108622 0.78582656 0.66103295 0.80874652 0.66284959
 0.73473874 0.53109256 0.65881362 0.83250637]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05055516 0.04927976 0.0519313  0.04976734 0.05071176 0.05003247
 0.05101125 0.04878049 0.05040858 0.05066583]"
1.5,0.1,[0.663 0.507 0.455 0.469 0.534 0.564 0.454 0.466 0.495 0.606],[3.535 3.045 2.655 2.445 2.935 3.2   2.75  2.63  3.205 3.35 ],[2. 2. 1. 1. 2. 2. 2. 1. 2. 2.],"[1.6601361  1.1963113  1.05703224 0.98106866 1.21458853 1.37945998
 1.0219899  1.01674795 1.2423029  1.49936674]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.99350738 0.69908962 0.57570168 0.49889337 0.70603934 0.80544661
 0.5655864  0.55560843 0.76916935 0.89709013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10107327 0.10191681 0.10150716 0.09849124 0.09952875 0.09885821
 0.09980112 0.09946356 0.09931289 0.10028044]"
1.5,0.15000000000000002,[0.92  0.721 0.783 0.733 0.833 0.655 0.765 0.671 0.805 0.806],[3.405 2.96  3.015 2.845 3.19  2.605 2.95  2.89  3.335 3.19 ],[2.  2.  1.5 2.  2.  1.  2.  1.5 2.  2. ],"[1.79376419 1.44983657 1.51137329 1.34258181 1.6282573  1.23411033
 1.41659854 1.35787069 1.71728719 1.66112679]",[0.5 1.  1.  0.  1.  0.  1.  0.5 1.  1. ],"[0.9207872  0.69957168 0.70703461 0.63612795 0.82796189 0.57143333
 0.67117618 0.64786581 0.87471486 0.81724892]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15142543 0.15081964 0.15214707 0.14865681 0.14784281 0.15293984
 0.15       0.14850969 0.15169911 0.15093098]"
1.5,0.2,[1.049 0.939 1.031 1.059 0.934 0.907 1.016 0.973 1.059 1.082],[3.27  2.825 3.365 3.39  2.965 2.89  3.225 3.195 3.19  3.135],[2. 2. 2. 2. 1. 2. 2. 1. 1. 2.],"[1.90872067 1.54229234 1.90834427 1.95960719 1.59709901 1.57039214
 1.84815366 1.75201698 1.80779923 1.81401694]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.81085019 0.60761003 0.84199906 0.87400508 0.67470125 0.64574461
 0.79364072 0.78385902 0.78934037 0.73726005]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20082181 0.20063462 0.19980908 0.19882037 0.20074468 0.20000745
 0.20129374 0.19966933 0.20088859 0.19751528]"
1.5,0.25,[1.344 1.019 1.123 1.136 1.017 1.129 1.079 1.121 1.145 0.936],[3.45  2.685 2.93  3.06  2.795 3.19  2.9   2.92  3.095 2.675],[2.  1.5 2.  2.  1.  2.  2.  1.  1.  2. ],"[2.15768127 1.5416622  1.69169076 1.84345395 1.61102755 1.86942951
 1.71091623 1.72021374 1.90052467 1.48918174]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84815368 0.53359457 0.60598214 0.6940701  0.57930026 0.73634541
 0.6202305  0.61926769 0.72603889 0.49294577]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24749511 0.2496331  0.25070705 0.25130446 0.25250555 0.24951383
 0.24969311 0.24927732 0.25057019 0.2511418 ]"
1.5,0.3,[1.292 1.173 1.274 1.48  1.321 1.271 1.119 1.195 1.331 1.34 ],[3.095 2.84  3.01  3.46  3.175 3.225 2.665 2.91  3.22  3.17 ],[2. 2. 1. 2. 2. 2. 1. 2. 2. 2.],"[1.90761401 1.77295979 1.92638888 2.28917824 1.98546387 2.00396623
 1.61984196 1.81057157 2.0679662  1.97982446]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.63289111 0.54852376 0.66353884 0.78250405 0.65959351 0.69013047
 0.51738621 0.58799344 0.72716267 0.68904718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3000246  0.29793992 0.29925138 0.3009832  0.30211922 0.29878197
 0.29802692 0.30184582 0.29889428 0.29963653]"
1.5,0.35000000000000003,[1.328 1.508 1.389 1.443 1.431 1.363 1.526 1.306 1.339 1.362],[3.105 3.16  2.995 3.1   3.16  3.265 3.295 2.95  3.12  2.91 ],[2. 1. 1. 2. 2. 2. 2. 2. 2. 2.],"[2.00065545 2.13903526 2.00733127 2.01223061 2.068279   2.18132083
 2.21057672 1.90202005 1.97476402 1.9121624 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63684899 0.65775504 0.60777622 0.62228676 0.65812305 0.71228427
 0.69424371 0.5608555  0.61884148 0.56532799]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35101199 0.34882029 0.35047231 0.35024492 0.34937208 0.34940296
 0.34967874 0.35159527 0.34903031 0.348333  ]"
1.5,0.4,[1.337 1.502 1.379 1.501 1.566 1.515 1.553 1.427 1.381 1.257],[2.915 3.225 2.855 3.03  3.2   3.02  3.065 3.08  2.865 2.72 ],[2. 2. 1. 1. 2. 2. 2. 2. 1. 2.],"[1.92370016 2.17747006 1.88443456 2.01241102 2.17260632 2.07709732
 2.09055487 2.00656477 1.92908908 1.75943537]",[1.   1.25 1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.53493398 0.64449765 0.52651891 0.60100111 0.62486707 0.55833999
 0.5844419  0.5905699  0.534332   0.48395808]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39976082 0.3986976  0.39844722 0.39894845 0.40034493 0.40229333
 0.39714951 0.39854055 0.39961269 0.40083269]"
1.5,0.45,[1.412 1.42  1.515 1.284 1.509 1.804 1.482 1.583 1.694 1.819],[2.775 2.845 2.865 2.625 3.085 3.45  2.97  3.155 3.375 3.645],[2. 2. 2. 1. 2. 2. 2. 2. 2. 2.],"[1.81533114 1.93695241 1.96229787 1.76998883 2.11213386 2.40655963
 2.01841778 2.15910236 2.35839351 2.61484178]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.25 1.25],"[0.46076205 0.50273366 0.49688405 0.44654187 0.56632545 0.67613697
 0.53742779 0.60083514 0.64842158 0.76591081]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.25 0.  ],"[0.44710571 0.45211356 0.44407552 0.45029547 0.45142394 0.44821119
 0.4517766  0.45031276 0.44678706 0.45013305]"
1.6,0.05,[0.209 0.233 0.281 0.254 0.281 0.31  0.27  0.243 0.31  0.291],[2.815 2.665 2.87  2.975 2.825 2.92  2.75  3.005 2.99  2.46 ],[2. 1. 1. 2. 1. 1. 1. 2. 1. 1.],"[0.71982401 0.77908024 0.92708136 0.95263519 0.92033567 0.96599961
 0.82869349 0.87397124 0.9782597  0.67866007]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49753153 0.51711857 0.6391706  0.68882233 0.64632566 0.64625688
 0.54787928 0.61594115 0.67732525 0.41077921]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04885308 0.05040196 0.04934124 0.0492018  0.049778   0.05034417
 0.05072281 0.04988689 0.05141415 0.0492807 ]"
