gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.256 0.312 0.29  0.291 0.291 0.22  0.256 0.274 0.282 0.266],[2.79  3.2   3.395 3.02  3.49  2.805 3.075 3.17  2.725 2.84 ],[2.  1.5 2.  2.  2.  2.  2.  2.  2.  1. ],"[0.77481466 1.07104299 1.11788232 0.93896439 1.22689627 0.78292344
 0.92332448 1.06452628 0.76358498 0.87736399]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49798971 0.77833333 0.82291314 0.65187912 0.94078482 0.54185533
 0.65048512 0.79162284 0.501847   0.58809641]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04946695 0.04925011 0.04932697 0.05133757 0.05038425 0.05116237
 0.04955252 0.04962527 0.05088018 0.05055009]"
1.5,0.1,[0.531 0.633 0.456 0.524 0.534 0.524 0.508 0.531 0.64  0.568],[3.01  3.355 2.79  2.82  2.84  2.71  2.815 3.18  3.36  3.205],[2. 2. 2. 2. 1. 1. 1. 2. 2. 2.],"[1.25460825 1.50425403 1.0376546  1.13753914 1.18151306 1.14097689
 1.12729773 1.37880024 1.54992491 1.40504539]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.69611093 0.89646777 0.57876544 0.58692544 0.65858459 0.62438021
 0.63372596 0.81118213 0.92438353 0.84437309]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0984342  0.10019273 0.10060112 0.10090564 0.09932222 0.09795284
 0.09863576 0.10071856 0.1001059  0.10069182]"
1.5,0.15000000000000002,[0.877 0.879 0.729 0.824 0.813 0.753 0.769 0.801 0.727 0.786],[3.47  3.19  2.9   3.235 3.185 3.165 2.915 3.375 2.94  2.89 ],[2.  2.  1.  2.  2.  2.  1.  2.  1.  1.5],"[1.8645435  1.62970941 1.4062137  1.54772965 1.58093307 1.57217313
 1.41726121 1.71213012 1.49138722 1.43765231]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.96525151 0.80354547 0.67988985 0.74983414 0.77252242 0.7967703
 0.673947   0.88280517 0.72721761 0.6696448 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15019607 0.15019302 0.14933211 0.14922902 0.15205409 0.14897968
 0.14967388 0.14973509 0.14914508 0.15116374]"
1.5,0.2,[0.941 0.941 0.987 1.094 0.865 0.926 0.988 0.989 0.989 0.985],[2.87  2.825 3.18  3.22  2.99  3.055 3.16  2.995 3.04  3.19 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.53342332 1.54776973 1.77556426 1.86562987 1.56407332 1.62817905
 1.75167669 1.6486588  1.68902404 1.76695773]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62421617 0.61054226 0.73582763 0.78059142 0.66957747 0.6966785
 0.76799993 0.67366246 0.70411071 0.77047671]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20106959 0.20008391 0.19967621 0.19935342 0.20018342 0.19900727
 0.20055128 0.19771901 0.19970433 0.19776691]"
1.5,0.25,[1.088 1.162 1.175 1.156 0.939 1.167 1.254 1.3   0.972 1.245],[2.96  3.07  3.125 2.885 2.645 3.37  3.405 3.23  2.665 3.24 ],[1. 2. 1. 1. 1. 2. 2. 2. 1. 2.],"[1.77804332 1.87423563 1.90321845 1.73025729 1.4513555  2.00903244
 2.04933304 1.98432901 1.49833019 1.97384711]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6523109  0.69703104 0.72570014 0.63378359 0.50648367 0.80247726
 0.8065889  0.76897348 0.51680003 0.75906317]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2492548  0.2503002  0.24961249 0.24878049 0.24987433 0.25006043
 0.25230419 0.25063345 0.24968239 0.25      ]"
1.5,0.3,[1.309 1.301 1.366 1.216 1.224 1.254 1.276 1.219 1.207 1.109],[3.18  3.25  3.045 2.745 2.795 2.99  3.115 2.945 2.9   2.765],[2. 2. 1. 2. 1. 2. 1. 1. 2. 2.],"[2.01726966 2.0176354  1.98039201 1.71888385 1.71171421 1.90243419
 1.9930776  1.83571862 1.7780779  1.69359563]","[1.      1.09375 1.      1.      1.      1.      1.      1.      1.
 1.     ]","[0.69988532 0.71016012 0.67118028 0.52977161 0.55357273 0.64534679
 0.69117605 0.61854302 0.55616933 0.52815038]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29891746 0.29992734 0.29874634 0.2986276  0.30014285 0.29965679
 0.30012524 0.30163219 0.30122565 0.29956698]"
1.5,0.35000000000000003,[1.264 1.418 1.271 1.455 1.27  1.497 1.321 1.435 1.624 1.305],[2.74  3.07  2.74  3.23  2.78  3.1   3.075 3.265 3.485 3.05 ],[1. 2. 1. 2. 2. 2. 2. 2. 2. 1.],"[1.75367165 2.01631531 1.77526563 2.17475054 1.80477459 2.04256722
 1.97382539 2.22516676 2.37106943 1.98922104]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.50033028 0.6224472  0.48527265 0.64605914 0.51090374 0.62833229
 0.62944032 0.70327833 0.75281778 0.62080399]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35023545 0.35060576 0.34901419 0.34824041 0.35159233 0.35063549
 0.34868556 0.34823404 0.34981247 0.34984741]"
1.5,0.4,[1.359 1.341 1.075 1.517 1.291 1.404 1.382 1.356 1.509 1.566],[2.855 2.92  2.33  3.15  2.8   2.875 2.91  2.85  2.915 3.145],[2.  2.  1.  1.  1.5 2.  2.  2.  2.  2. ],"[1.90046373 1.85514819 1.44976229 2.12937044 1.83404328 1.84776582
 1.92014189 1.88788361 1.93767026 2.09888127]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.49578111 0.50856768 0.34305697 0.64555604 0.51945588 0.50071503
 0.53452635 0.51124421 0.53208432 0.61214726]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40359046 0.3997808  0.4009942  0.40149277 0.40114946 0.39987348
 0.3979747  0.39852586 0.4012072  0.40050891]"
1.5,0.45,[1.509 1.474 1.154 1.562 1.358 1.516 1.425 1.423 1.551 1.279],[3.06  3.13  2.475 3.235 2.915 3.25  2.87  2.825 3.19  2.705],[2. 2. 1. 2. 2. 2. 1. 2. 2. 2.],"[2.08052009 2.08713965 1.55868441 2.19031187 1.93295493 2.22923932
 1.89832825 1.88104578 2.17686094 1.73197896]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.57635261 0.58056677 0.39816042 0.6156613  0.54105247 0.62449902
 0.51050903 0.49541651 0.61491453 0.4365035 ]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.45188661 0.45067269 0.44851041 0.4502131  0.45016724 0.45025849
 0.44767112 0.45034176 0.45003825 0.45018735]"
1.6,0.05,[0.338 0.273 0.185 0.297 0.269 0.326 0.233 0.219 0.291 0.277],[2.815 2.78  2.5   2.96  2.945 3.405 2.665 2.73  2.67  2.76 ],[2. 2. 1. 2. 1. 2. 2. 1. 1. 1.],"[0.88965239 0.82419677 0.60816901 0.88699208 0.91787435 1.1727631
 0.72985877 0.78744583 0.75412806 0.89653788]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58395689 0.55165313 0.4325376  0.59965382 0.64785116 0.85755803
 0.49085852 0.55392501 0.50155939 0.62130472]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0515508  0.04872889 0.04890952 0.05029702 0.04975896 0.0499353
 0.04949285 0.05061214 0.049058   0.05041552]"
