gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.339 0.268 0.359 0.232 0.305 0.333 0.383 0.198 0.325 0.29 ],[3.24 2.96 3.84 2.68 3.12 3.4  3.52 3.22 4.   2.78],[2.  1.  1.5 1.  2.  2.  2.  2.  2.  1. ],"[1.20480029 0.91102959 1.48427067 0.70009227 1.04894236 1.06670923
 1.28286193 0.86322265 1.49903896 0.94831933]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.8540288  0.63657158 1.13642277 0.46581492 0.74085154 0.75282251
 0.89627257 0.66193236 1.17136318 0.65890527]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05031134 0.04795567 0.04796834 0.05276312 0.04953999 0.05035425
 0.05030249 0.05000583 0.04813432 0.05193316]"
1.5,0.1,[0.488 0.495 0.542 0.438 0.674 0.472 0.561 0.486 0.564 0.642],[2.36 3.08 2.74 2.64 3.58 3.02 3.58 3.34 3.06 3.6 ],[1.5 1.  1.  1.  2.  2.  3.  2.  2.  2. ],"[0.83525341 1.29869785 1.22622518 0.91382529 1.7431023  1.18126008
 1.42284799 1.35428948 1.36294603 1.70447071]",[0.  0.  0.  0.  0.  0.5 0.5 0.  0.  0. ],"[0.38119091 0.79894199 0.68099569 0.49904013 1.0874773  0.64722566
 0.84266366 0.89451897 0.78855028 1.05901661]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1041041  0.09809186 0.09848704 0.09353024 0.10186215 0.09676866
 0.10097225 0.10006521 0.10134864 0.10146749]"
1.5,0.15000000000000002,[1.067 0.797 0.764 0.716 0.425 0.752 0.865 0.913 0.646 0.841],[3.5  3.58 3.1  2.84 2.24 2.86 3.26 3.66 2.74 3.14],[2.  2.  1.5 2.  1.  2.  2.  2.  2.  1.5],"[2.00277024 1.81254673 1.57117233 1.38964987 0.80693325 1.41590952
 1.70653301 1.95483379 1.18691427 1.70188144]",[1.  1.  0.5 0.5 0.  1.  1.  1.  0.5 1. ],"[0.95477341 1.00343418 0.75313766 0.65916159 0.3564645  0.672223
 0.8461961  1.03604473 0.55123556 0.83476718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14871729 0.15068881 0.14853281 0.15130601 0.14100817 0.14830432
 0.14990936 0.15127145 0.14830697 0.15058569]"
1.5,0.2,[1.096 1.314 1.077 1.187 0.938 1.098 0.838 0.89  0.926 1.206],[3.18 3.86 3.3  3.66 3.08 3.36 2.48 2.92 3.1  3.7 ],[2.  2.5 2.  2.  1.5 2.  2.  1.5 1.5 2. ],"[1.80509615 2.38560394 1.91556856 2.15219858 1.64160358 1.96848175
 1.21508214 1.62264273 1.71114451 2.1141341 ]",[1.25 1.25 1.   1.   1.   1.25 1.   1.   1.   1.25],"[0.69060396 1.0608725  0.81857149 0.97123422 0.71221393 0.80228668
 0.40665196 0.67670645 0.7927888  0.91734088]",[0.25  0.25  0.    0.    0.    0.125 0.    0.    0.    0.125],"[0.20633153 0.2032652  0.20396979 0.19758133 0.20321898 0.20385931
 0.19805689 0.19847741 0.19901992 0.19844511]"
1.5,0.25,[0.941 1.155 1.224 1.118 0.879 1.01  1.24  0.883 0.929 0.949],[2.68 3.34 3.22 3.04 2.38 2.8  3.62 2.76 2.38 2.54],[1.5 2.  2.  1.  1.  1.5 2.  1.5 1.  1.5],"[1.4993067  1.92661262 1.95008128 1.8760384  1.29331909 1.55769201
 2.1313642  1.46279521 1.34184358 1.34525518]",[1.   1.   1.   1.   1.   1.   1.25 0.   1.   1.  ],"[0.51262701 0.77106575 0.76641428 0.69576497 0.40661499 0.56591467
 0.88466865 0.57039775 0.42225373 0.44425421]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.24277363 0.24919824 0.25364066 0.24886332 0.24764045 0.24995487
 0.24973368 0.25145416 0.2493313  0.25162626]"
1.5,0.3,[1.285 1.405 1.187 1.533 1.499 0.919 1.31  1.495 1.136 1.549],[2.98 3.4  2.76 3.46 3.32 2.26 3.16 3.6  2.76 3.66],[2.  2.  2.  1.5 1.  1.  2.  2.  2.  2. ],"[1.9539221  2.13879348 1.76778235 2.35256633 2.27897715 1.27021034
 1.99446321 2.32109205 1.67147655 2.40305998]",[1.    1.125 1.    1.    1.    1.    1.    1.125 1.    1.25 ],"[0.6338391  0.7539009  0.51526282 0.82311809 0.78123301 0.35444374
 0.64229524 0.8353816  0.49579296 0.84197965]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.25 ],"[0.29790453 0.30085247 0.29896293 0.30273132 0.29940986 0.30164769
 0.30821504 0.29881867 0.30467058 0.30105887]"
1.5,0.35000000000000003,[1.34  1.157 1.168 1.691 2.01  1.34  1.693 1.391 1.564 1.372],[3.12 2.36 2.64 3.86 4.5  2.78 3.66 2.76 3.14 2.9 ],[2.  1.  1.5 2.5 2.5 1.  2.  1.  2.  1.5],"[2.00627905 1.44274848 1.57867199 2.62346506 3.18209501 1.87307563
 2.56045955 1.93327536 2.11170237 1.90475432]",[1.     1.     1.     1.125  1.6875 1.     1.     1.     1.25   1.    ],"[0.62853003 0.32235785 0.4169923  0.89506663 1.1610745  0.51547798
 0.85793513 0.57934713 0.58153758 0.53670744]",[0.     0.     0.     0.125  0.3125 0.     0.     0.     0.     0.    ],"[0.3488292  0.35083714 0.34554373 0.35157374 0.35204742 0.35288387
 0.34730659 0.34761112 0.35004422 0.35350606]"
1.5,0.4,[1.503 1.905 1.227 1.552 1.597 1.155 1.691 1.331 1.32  1.794],[3.1  3.86 2.52 2.96 3.44 2.54 3.4  2.72 2.92 3.74],[2. 2. 2. 1. 2. 1. 2. 2. 2. 2.],"[2.06670348 2.77962951 1.56467603 2.14513778 2.2568096  1.5691014
 2.43412391 1.71227305 1.87065398 2.69626375]",[1.25  1.25  1.    1.    1.125 1.    1.25  1.25  1.125 1.   ],"[0.54383239 0.85490783 0.35373853 0.59092391 0.67630178 0.42835921
 0.70771278 0.42758555 0.5169821  0.87006258]",[0.125 0.25  0.    0.    0.    0.    0.125 0.125 0.    0.   ],"[0.40496084 0.4000126  0.40531062 0.39886835 0.40649057 0.39833198
 0.39954514 0.4        0.39947245 0.40079908]"
1.5,0.45,[1.206 1.156 1.612 1.83  1.534 1.35  1.553 1.442 1.668 1.694],[2.58 2.58 3.32 3.78 3.02 2.52 3.2  2.98 3.38 3.26],[1.  1.5 1.5 2.  1.  1.  2.  1.5 2.  2. ],"[1.67883454 1.48664521 2.29114536 2.73807391 2.09299857 1.67836812
 2.13445114 1.96019849 2.30843185 2.34278969]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.25 1.25],"[0.42260407 0.39359833 0.68556919 0.84743426 0.57693412 0.39783589
 0.59368453 0.53543652 0.6820549  0.65562538]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.25 0.25],"[0.44800405 0.44866012 0.45173125 0.45128108 0.44328518 0.45017162
 0.44858984 0.4524765  0.45548824 0.45604798]"
1.6,0.05,[0.13  0.26  0.23  0.323 0.433 0.305 0.243 0.146 0.339 0.429],[2.26 2.68 2.76 2.42 3.36 2.98 2.68 2.04 2.94 3.44],[1. 1. 2. 2. 2. 1. 1. 1. 1. 2.],"[0.4512089  0.75118918 0.71742998 0.69310709 1.28116413 0.97559884
 0.76797342 0.41876244 0.96997699 1.36069126]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.33081828 0.51438742 0.48797685 0.3586735  0.8523177  0.69403145
 0.51301248 0.26287865 0.62952777 0.95397251]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04341463 0.05031412 0.05299831 0.04990573 0.0509691  0.05296354
 0.04830165 0.0490926  0.04933678 0.05034063]"
1.6,0.1,[0.455 0.486 0.603 0.579 0.564 0.606 0.465 0.512 0.394 0.479],[2.62 2.74 2.76 3.   2.88 2.98 2.36 2.56 2.42 2.32],[1.  1.  1.  1.  2.  1.  1.5 2.  1.  1. ],"[1.01267183 1.11530632 1.22389719 1.41138349 1.2009013  1.4079113
 0.9362128  1.00047993 0.91671681 0.87178825]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58956636 0.62599968 0.64234446 0.8385661  0.63310833 0.78513664
 0.46442569 0.48887348 0.51017385 0.38780387]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09315498 0.09710918 0.09871897 0.10317142 0.10247197 0.09908922
 0.10188198 0.09832016 0.09653195 0.0960396 ]"
1.6,0.15000000000000002,[0.779 0.737 0.827 0.605 0.839 0.619 0.437 0.854 0.528 0.809],[2.86 2.76 3.02 2.86 3.44 2.6  2.   2.86 2.14 3.  ],[1.5 1.  2.  2.  2.  2.  1.  2.  1.  2. ],"[1.4096887  1.31714847 1.47683585 1.26904645 1.78421538 1.10519121
 0.76931933 1.55193155 0.85796063 1.52603409]",[0.5 0.  1.  0.  1.  0.  0.  1.  0.  1. ],"[0.66789427 0.61046879 0.67960929 0.6553758  0.94047149 0.49932695
 0.32621875 0.70457193 0.34496258 0.75585831]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14736727 0.15654649 0.14909478 0.14635843 0.14887998 0.14909279
 0.14843295 0.14855236 0.15510428 0.14810559]"
1.6,0.2,[1.03  0.953 0.928 1.032 0.989 0.891 0.915 0.994 0.892 1.185],[3.16 2.44 2.88 3.06 2.58 2.82 2.68 3.1  2.74 3.7 ],[2.  1.  1.  1.  1.  1.5 1.  1.  2.  3. ],"[1.79423865 1.40357277 1.60149823 1.85843856 1.47133848 1.48601521
 1.49665271 1.81604313 1.48506009 2.10609171]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.73756629 0.45623879 0.67206708 0.79965926 0.52067808 0.61081013
 0.57912829 0.79972111 0.61092557 0.93814005]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.20196546 0.20658845 0.20115397 0.19653762 0.20115584 0.19869432
 0.19740049 0.20035107 0.19903398 0.20030544]"
1.6,0.25,[1.089 0.896 0.949 1.137 1.026 0.88  1.009 1.351 0.887 1.131],[2.78 2.62 2.54 2.86 2.62 2.42 2.72 3.4  2.48 2.86],[1.5 1.  1.  1.  1.  1.  2.  2.  1.  2. ],"[1.57405572 1.41632725 1.39875177 1.71439673 1.49426275 1.27619971
 1.48534984 2.2014625  1.36655098 1.65832844]",[1.    1.    1.    1.    1.    1.    1.    1.125 1.    1.   ],"[0.52214165 0.46288975 0.4891485  0.60620337 0.48449712 0.40166358
 0.4985725  0.84182871 0.45817207 0.56978596]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24832041 0.25047438 0.24639084 0.25399866 0.25085616 0.24603175
 0.2464732  0.25029499 0.25565058 0.25030261]"
1.6,0.3,[0.938 1.33  0.969 1.169 0.976 1.008 1.077 1.171 1.112 1.074],[2.46 3.16 2.46 2.74 2.54 2.6  2.56 2.64 2.6  2.44],[1.  2.  1.  2.  1.  1.  1.  1.5 1.5 1. ],"[1.39333919 1.98146604 1.33655809 1.62685908 1.49244042 1.49647119
 1.51973476 1.63666079 1.60901413 1.42192425]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45242123 0.68263791 0.38835497 0.47701533 0.4842373  0.47928369
 0.46346523 0.47130434 0.45408737 0.37067425]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29334795 0.29434913 0.30327869 0.30486862 0.29460581 0.29654933
 0.30177994 0.30368959 0.31191111 0.28706395]"
1.6,0.35000000000000003,[1.179 1.413 1.311 1.044 1.201 1.304 1.039 1.471 1.542 1.137],[2.7  3.28 2.9  2.44 2.7  3.04 2.4  3.32 3.5  2.74],[2. 2. 2. 2. 1. 2. 1. 2. 2. 1.],"[1.6065625  2.16685476 1.83096981 1.41756582 1.71610031 1.82371254
 1.40997699 2.11157679 2.38668602 1.74545898]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.43950684 0.70543387 0.49735653 0.33358144 0.51740646 0.5747245
 0.33946918 0.67494104 0.80026024 0.53816894]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.35387926 0.349293   0.35184858 0.34835355 0.3482431  0.35491939
 0.35014493 0.35363472 0.35026803 0.3469876 ]"
1.6,0.4,[1.302 1.364 1.364 1.552 1.328 1.421 1.372 1.576 1.337 1.419],[2.58 2.68 2.78 3.3  2.78 2.98 3.04 3.38 2.86 3.18],[1.5 1.  1.  2.  1.  2.  2.  2.  1.  2. ],"[1.66580155 1.80992105 1.80787703 2.17916838 1.85851068 1.98232318
 1.89567082 2.28895851 1.94552475 1.99099398]",[1.    1.    1.    1.    1.    1.25  1.25  1.    1.    1.125],"[0.39521561 0.49285562 0.49243269 0.63167204 0.51664911 0.51744037
 0.55418644 0.68340309 0.54171616 0.59700961]",[0.    0.    0.    0.    0.    0.125 0.25  0.    0.    0.   ],"[0.40282629 0.39745585 0.40335887 0.40017777 0.3969419  0.40127212
 0.38597927 0.39724576 0.39900805 0.38963211]"
1.6,0.45,[1.465 1.415 1.559 1.778 1.424 1.626 1.303 1.174 1.098 1.183],[2.94 2.92 3.12 3.46 2.88 3.32 2.46 2.38 2.22 2.54],[1. 2. 1. 2. 2. 2. 1. 2. 1. 1.],"[2.02928827 1.88607164 2.15077561 2.52525725 1.86576496 2.31013873
 1.69423514 1.47517489 1.44004406 1.60130785]",[1.    1.25  1.    1.25  1.    1.125 1.    1.    1.    1.   ],"[0.54738397 0.46948961 0.62355026 0.72542571 0.51205403 0.62551471
 0.38084891 0.32720614 0.31389172 0.43336352]",[0.    0.125 0.    0.25  0.    0.    0.    0.    0.    0.   ],"[0.45336419 0.44947831 0.45195343 0.45175721 0.43791194 0.44925399
 0.45034074 0.45685279 0.45701058 0.44524246]"
1.7000000000000002,0.05,[0.162 0.233 0.176 0.26  0.203 0.258 0.282 0.248 0.203 0.323],[2.56 2.26 2.32 2.74 2.48 2.28 2.1  2.26 2.7  2.42],[2.  1.  1.  2.  1.  1.  1.  1.  1.5 1. ],"[0.56803131 0.56520307 0.5467588  0.70751968 0.70280234 0.49929223
 0.63859478 0.57812581 0.655757   0.76025766]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40571686 0.3501103  0.3720713  0.4604103  0.48680624 0.25835473
 0.35766827 0.34443928 0.45378434 0.42883188]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04749726 0.04991152 0.05041193 0.05464976 0.05084435 0.05092593
 0.05051395 0.04938821 0.04701299 0.05208946]"
1.7000000000000002,0.1,[0.466 0.38  0.615 0.561 0.444 0.544 0.535 0.318 0.39  0.673],[2.54 2.74 2.94 2.96 2.7  2.56 2.66 2.18 2.62 3.  ],[1.  1.5 2.  2.  2.  1.  2.  1.  1.  2. ],"[0.96226939 0.95968022 1.29805114 1.24625699 1.00219087 1.09466162
 1.07289259 0.72930496 0.91831161 1.35564626]",[0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[0.50535532 0.57773198 0.68696715 0.6988986  0.54339692 0.55340186
 0.55677809 0.39030106 0.52231552 0.71832692]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1073156  0.10240964 0.10092684 0.10102983 0.09982671 0.10189983
 0.10137692 0.09975937 0.0989025  0.1006112 ]"
1.7000000000000002,0.15000000000000002,[0.53  0.618 0.646 0.84  0.6   0.553 0.739 0.452 0.732 0.753],[1.84 2.48 2.78 3.12 2.2  2.22 2.86 2.16 2.66 2.68],[1. 1. 2. 2. 2. 1. 1. 1. 2. 1.],"[0.73050319 1.11929708 1.22036705 1.63976686 0.88514848 0.88585689
 1.38917175 0.89824146 1.26626843 1.31213916]",[0. 0. 0. 1. 1. 0. 1. 0. 1. 1.],"[0.22597194 0.50913472 0.56513268 0.80965944 0.27921098 0.3530627
 0.65723816 0.40901783 0.54502331 0.57564502]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15221774 0.15133353 0.15318489 0.14919537 0.16666667 0.15147343
 0.14844435 0.14961532 0.14698891 0.14521315]"
1.7000000000000002,0.2,[0.839 0.668 0.77  1.021 0.769 0.525 0.807 1.252 0.689 1.055],[2.48 2.26 2.5  2.98 2.6  1.82 2.28 3.86 2.4  3.36],[1. 1. 2. 2. 1. 1. 1. 2. 1. 2.],"[1.34283705 1.09195497 1.25642783 1.69946191 1.3135458  0.77093176
 1.22762786 2.32392125 1.08797835 1.91277576]",[1.    0.    1.    1.    1.    0.5   1.    1.125 0.    1.   ],"[0.48324721 0.40808778 0.45994345 0.64217675 0.52056607 0.2120841
 0.38700286 1.0790189  0.39807601 0.86352771]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.19295422 0.1980941  0.19935691 0.1952221  0.19646518 0.20112945
 0.19494048 0.20076336 0.20139373 0.20019069]"
