gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.14  0.274 0.339 0.266 0.42  0.212 0.298 0.303 0.215 0.36 ],[2.74 2.68 3.08 3.24 3.54 2.68 2.78 2.78 2.7  3.62],[2.  2.  2.  2.  2.  1.  1.  2.5 1.  2. ],"[0.47165982 0.67669373 1.01621448 1.05277464 1.31314245 0.69601158
 0.93463432 0.66223945 0.79157704 1.32642633]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.33212857 0.42524842 0.67930896 0.80041502 0.87671178 0.49347252
 0.6475933  0.3926496  0.55831532 0.99221246]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04619423 0.05753138 0.04900625 0.04919009 0.05243127 0.05121477
 0.05033032 0.05063291 0.04816859 0.04864599]"
1.5,0.1,[0.343 0.394 0.647 0.619 0.395 0.71  0.569 0.496 0.595 0.519],[2.22 2.56 3.56 3.48 2.34 3.4  3.06 2.82 3.26 2.92],[1. 2. 2. 2. 1. 2. 1. 1. 1. 2.],"[0.72502732 0.88562674 1.53947353 1.49981601 0.77986461 1.46961087
 1.40266049 1.05941416 1.53724121 1.20125707]",[0.  0.  0.  0.5 0.  1.  0.  0.  0.  0. ],"[0.38469529 0.49443533 0.91911709 0.88746982 0.39287242 0.79447415
 0.85311581 0.59045908 0.91690552 0.66510472]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09929778 0.10342072 0.10310734 0.10105311 0.0995935  0.10352997
 0.1012977  0.09790682 0.10050601 0.10350019]"
1.5,0.15000000000000002,[0.775 0.725 0.625 0.741 0.621 0.74  0.626 0.726 0.831 0.73 ],[3.34 2.94 2.68 3.08 2.86 2.8  2.84 2.92 2.98 2.92],[2.  2.  1.  2.  2.  1.5 2.  2.  1.5 2. ],"[1.66293109 1.3911276  1.34324646 1.51720865 1.18437686 1.40343664
 1.21287305 1.32992048 1.43722113 1.35556104]",[0.5 0.5 0.  0.  0.5 1.  0.  0.  1.  0.5],"[0.87929828 0.69569303 0.65788269 0.77403482 0.53820498 0.63119054
 0.5936543  0.64285505 0.65923285 0.64457471]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14601205 0.14951168 0.14854829 0.14903055 0.15047022 0.15069615
 0.15341845 0.15210068 0.15381778 0.14734002]"
1.5,0.2,[0.633 0.983 0.92  1.11  0.77  0.826 0.914 0.9   0.854 1.352],[2.32 2.86 2.84 3.6  2.86 2.74 2.86 2.56 2.74 3.72],[1.5 2.  1.5 2.  2.  1.5 1.  1.  1.  2. ],"[1.02273665 1.63012194 1.53772541 1.99949086 1.40739617 1.41324326
 1.55391486 1.42949746 1.41814063 2.37614404]",[0.    1.    0.5   1.    0.5   1.    1.    1.    0.5   1.125],"[0.37593977 0.66323229 0.64883137 0.90569692 0.60053094 0.56150498
 0.64775519 0.52781777 0.58325782 1.07377221]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19868323 0.19990715 0.20072189 0.19799725 0.19323843 0.20176032
 0.20341078 0.18936796 0.19906645 0.19890063]"
1.5,0.25,[0.97  1.156 1.33  0.941 1.321 1.56  0.825 0.912 0.901 0.955],[2.88 3.18 3.7  2.54 3.   3.88 2.26 2.6  2.62 2.52],[2.  2.  2.  1.5 2.  2.  1.  1.5 1.  1. ],"[1.60667879 1.91761644 2.2917638  1.41647105 1.96568045 2.53063756
 1.19541471 1.40208266 1.46301473 1.45852468]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.5924051  0.74289476 0.96013783 0.47572886 0.64151541 1.03003697
 0.36681608 0.46530532 0.53008504 0.49508718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24928534 0.2532053  0.25058954 0.25691281 0.25883785 0.25228636
 0.25022242 0.24316061 0.25019963 0.25224775]"
1.5,0.3,[1.303 0.868 1.333 1.573 1.125 1.333 1.32  1.691 1.398 1.39 ],[3.18 2.38 3.2  3.58 2.68 3.42 3.04 4.16 3.12 2.96],[1.5 2.  2.  2.  2.  2.  2.  2.  2.  1. ],"[2.0479075  1.24895488 2.00196616 2.43132234 1.62093305 2.11537995
 1.99409711 2.82323397 2.02576678 1.97544222]",[1.   1.   1.25 1.25 1.   1.   1.   1.   1.25 1.  ],"[0.73242044 0.3658543  0.6547396  0.87548738 0.49817426 0.77929597
 0.63241132 1.11563875 0.6114699  0.6347098 ]",[0.    0.    0.25  0.25  0.    0.    0.    0.    0.125 0.   ],"[0.29959666 0.29623105 0.30023364 0.29987608 0.29914109 0.2965303
 0.30394385 0.29715759 0.30551655 0.30137564]"
1.5,0.35000000000000003,[1.766 1.838 1.204 1.759 1.358 1.493 1.805 1.51  0.992 1.088],[3.86 4.   2.32 3.78 3.02 3.16 3.9  3.48 2.26 2.74],[2. 2. 1. 2. 2. 1. 2. 2. 1. 1.],"[2.64108047 2.81586093 1.57658432 2.6288712  1.88088309 2.18463463
 2.732011   2.29750632 1.30524166 1.62474603]",[1.25  1.25  1.    1.    1.125 1.    1.125 1.25  1.    1.   ],"[0.92977554 0.96832797 0.41861068 0.88126622 0.55003837 0.70317589
 0.90390553 0.69124289 0.34356197 0.51430536]",[0.    0.25  0.    0.    0.125 0.    0.    0.25  0.    0.   ],"[0.34943493 0.35387753 0.34784717 0.35257414 0.35210299 0.35227932
 0.34941807 0.35083229 0.34478605 0.35083597]"
1.5,0.4,[1.44  1.279 1.981 1.385 1.722 1.406 1.424 1.43  1.298 1.496],[2.96 2.46 4.1  2.84 3.44 2.86 2.48 2.92 2.86 3.28],[2. 1. 3. 2. 2. 2. 2. 2. 2. 2.],"[1.94860739 1.65884316 2.86260206 1.91148639 2.42671803 1.86940215
 1.75346086 1.95495336 1.86543701 2.13818582]",[1.25 1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.53304098 0.3964457  0.91430372 0.52472369 0.71276295 0.49479277
 0.37820207 0.52042211 0.53957031 0.64202493]","[0.25    0.      0.28125 0.      0.      0.      0.      0.      0.
 0.     ]","[0.39544895 0.39958117 0.40165453 0.4039845  0.39318936 0.3964212
 0.39993345 0.40610236 0.40172559 0.40649602]"
1.5,0.45,[1.371 1.52  1.433 1.41  1.862 1.747 1.397 1.616 1.717 1.275],[2.84 3.14 2.96 2.76 3.66 3.32 3.1  3.04 3.56 2.68],[1. 2. 1. 2. 1. 2. 2. 1. 2. 1.],"[1.87590779 2.13783068 2.02551172 1.78099824 2.67270199 2.37132598
 2.00753411 2.13839595 2.40511156 1.67741386]",[1.    1.25  1.    1.    1.    1.125 1.    1.    1.25  1.   ],"[0.50311482 0.58911486 0.59347681 0.4425998  0.82631527 0.66334746
 0.57774895 0.56809809 0.72256884 0.40632011]",[0.    0.25  0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.44282964 0.44890839 0.44813383 0.4650363  0.45080663 0.45001799
 0.44668892 0.45211721 0.44947338 0.44924497]"
1.6,0.05,[0.357 0.361 0.259 0.223 0.267 0.355 0.293 0.209 0.309 0.29 ],[2.88 3.8  2.92 2.32 2.52 3.24 2.6  3.2  3.22 3.1 ],[1.5 1.  2.  2.  1.  2.  2.  1.  2.  2. ],"[1.06064944 1.48031161 0.8007213  0.53369483 0.6871265  1.12367092
 0.71097774 1.12286144 1.11426145 0.94911817]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.72188113 1.11355868 0.5295836  0.3042417  0.4040015  0.77284573
 0.43339961 0.89947765 0.77658444 0.6397334 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05062649 0.05020876 0.05006105 0.05396175 0.04579208 0.04904704
 0.05621762 0.05005187 0.05053274 0.05127058]"
