gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.225 0.271 0.277 0.275 0.381 0.352 0.464 0.396 0.291 0.184],[2.38 3.2  2.66 2.72 3.58 3.56 3.3  3.68 3.1  2.68],[1.  2.  2.  1.  3.  2.  1.  2.  1.5 1. ],"[0.54468316 0.98331197 0.64481993 0.80137919 1.15712444 1.18995239
 1.42002794 1.44321417 1.07232633 0.75667253]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.32143609 0.71010396 0.3763043  0.51922954 0.7559135  0.85676879
 0.95225206 1.04236944 0.73476774 0.57363542]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05059453 0.04892922 0.05367793 0.05104276 0.04530139 0.04979314
 0.05021749 0.05060619 0.04872107 0.0505516 ]"
1.5,0.1,[0.462 0.633 0.564 0.669 0.43  0.634 0.758 0.49  0.51  0.409],[2.6  3.08 3.78 3.28 2.06 3.3  3.6  2.56 3.14 2.6 ],[2. 2. 2. 2. 1. 2. 2. 1. 2. 1.],"[0.91644029 1.24673138 1.63500264 1.43063456 0.75693485 1.4642593
 1.68529248 1.06544272 1.31959485 0.982799  ]",[0.     1.     0.     1.     0.     0.5    1.1875 0.     0.     0.    ],"[0.47589341 0.65026653 1.05628682 0.76849589 0.31668095 0.82658352
 0.95734326 0.57986655 0.7928761  0.56885735]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.09955752 0.10084523 0.10175055 0.10216611 0.10424107 0.09856899
 0.0993052  0.09792268 0.10339841 0.10176867]"
1.5,0.15000000000000002,[0.724 0.624 0.787 1.073 0.925 0.865 0.851 0.535 0.614 0.88 ],[2.96 2.4  3.18 4.02 3.38 3.48 3.56 2.08 2.56 3.7 ],[2. 2. 2. 2. 2. 2. 2. 1. 1. 2.],"[1.46589836 0.96033046 1.55669775 2.22903541 1.80432084 1.73566642
 1.77275661 0.84559266 1.15729386 1.99790121]","[1.      0.5     1.      1.21875 1.      1.      1.      0.      0.
 1.     ]","[0.68281242 0.37283046 0.74693212 1.1674485  0.88562943 0.87049064
 0.91809352 0.32901063 0.53410417 1.05291586]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.15157639 0.14988359 0.1530895  0.15053169 0.14895318 0.15322769
 0.14774859 0.15019455 0.14917759 0.15085046]"
1.5,0.2,[1.223 0.826 0.899 0.756 1.158 1.234 0.768 1.194 0.784 1.004],[3.84 2.58 2.74 2.24 3.54 3.74 2.6  3.94 2.68 2.92],[1.5 1.5 2.  1.  2.  2.  1.5 2.  2.  2. ],"[2.37584027 1.3549476  1.46977071 1.05300665 2.10559254 2.32466494
 1.26382573 2.36694425 1.28265457 1.60191492]",[1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],"[1.12711957 0.48604135 0.57624044 0.31019415 0.92938649 1.06257632
 0.45468511 1.13550504 0.50990066 0.62722742]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19979587 0.19435432 0.19867225 0.18917819 0.20502359 0.20079614
 0.20871863 0.20064352 0.2024606  0.19896088]"
1.5,0.25,[1.181 0.853 1.141 1.131 0.982 0.97  1.342 1.152 1.354 1.126],[3.2  2.44 3.24 2.96 2.52 2.44 3.68 3.3  3.54 3.  ],[2.  1.  1.5 1.  2.  1.  2.  1.  2.  2. ],"[1.93815322 1.27754617 1.9289151  1.80077894 1.33687757 1.4356793
 2.33444492 1.91411213 2.12834576 1.72939214]",[1.    1.    1.    1.    1.    1.    1.125 1.    1.    1.   ],"[0.78444961 0.37963968 0.7511026  0.68665296 0.4228932  0.42744688
 1.00267734 0.80357014 0.83272076 0.64697881]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2472341  0.2490518  0.25062729 0.25078055 0.25203855 0.24761004
 0.25206008 0.24749088 0.25154833 0.24975186]"
1.5,0.3,[1.413 1.359 1.253 1.14  1.23  1.377 0.972 1.231 1.077 1.237],[3.66 3.16 2.94 2.84 2.86 2.88 2.48 2.94 2.64 2.56],[2.  1.5 2.  1.  1.  1.  1.  1.  1.  2. ],"[2.35448034 2.08046858 1.83482102 1.69828589 1.77757904 1.91910682
 1.47186919 1.84749816 1.6061269  1.63864673]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91904577 0.71847518 0.58180832 0.57662085 0.5756662  0.58863807
 0.44917387 0.61195617 0.49254902 0.4356499 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2993744  0.2998721  0.29536106 0.29616229 0.30169986 0.30731136
 0.29209749 0.29552195 0.30096597 0.30169472]"
1.5,0.35000000000000003,[1.894 1.504 0.994 1.268 1.661 1.488 1.257 0.953 1.605 1.011],[3.9  3.58 2.3  3.14 3.48 3.12 2.78 2.2  3.4  2.28],[2.  2.  1.  2.  2.  1.5 1.  1.5 1.5 1. ],"[2.84552862 2.33193112 1.32322249 1.97216265 2.34872114 2.14505337
 1.77022101 1.20413122 2.32720171 1.35951044]",[1.25  1.125 1.    1.    1.25  1.    1.    1.    1.    1.   ],"[0.93712408 0.80546139 0.35058089 0.61570758 0.7127104  0.63455533
 0.52023566 0.27793981 0.7728377  0.34041865]",[0.125 0.    0.    0.    0.25  0.    0.    0.    0.    0.   ],"[0.34986976 0.348307   0.34663754 0.35167005 0.34804699 0.34980936
 0.35004149 0.35510477 0.3505278  0.34931364]"
1.5,0.4,[1.837 1.377 1.534 1.561 1.877 1.702 1.788 1.306 1.18  2.029],[3.9  2.92 3.1  3.14 3.98 3.76 3.78 3.   2.38 4.3 ],[2. 2. 1. 1. 2. 2. 2. 1. 1. 2.],"[2.69391834 1.91733    2.22486458 2.08414639 2.83648825 2.50371601
 2.60575027 1.90866651 1.51698498 3.08553107]","[1.25    1.      1.      1.      1.40625 1.25    1.25    1.      1.
 1.25   ]","[0.86832752 0.52846281 0.64288093 0.60795498 0.93241477 0.81396626
 0.82429519 0.57010694 0.34307873 1.05768439]",[0.25 0.   0.   0.   0.   0.25 0.25 0.   0.   0.25],"[0.40261432 0.40646095 0.39776038 0.39745657 0.40144944 0.39920976
 0.39680365 0.4031406  0.41106443 0.3965175 ]"
1.5,0.45,[1.394 1.614 1.233 1.21  1.461 1.576 1.646 1.682 1.414 1.454],[2.82 3.12 2.34 2.4  3.14 3.24 3.34 3.16 2.68 3.14],[1.5 2.  1.  1.  1.5 2.  2.  1.  2.  1. ],"[1.87779282 2.17066666 1.55775237 1.53545742 2.1506668  2.23602171
 2.30226901 2.30825127 1.82684374 2.08296726]",[1.   1.25 1.   1.   1.   1.25 1.25 1.   1.   1.  ],"[0.51639145 0.59124771 0.32540862 0.35774258 0.63486968 0.62549437
 0.67055026 0.63413994 0.42832812 0.61038425]",[0.    0.125 0.    0.    0.    0.25  0.25  0.    0.    0.   ],"[0.45487334 0.44865253 0.44863946 0.44233311 0.45070243 0.44550588
 0.44721708 0.4450431  0.45068807 0.44896227]"
1.6,0.05,[0.347 0.296 0.249 0.261 0.242 0.254 0.165 0.196 0.232 0.31 ],[2.82 3.26 2.62 2.42 2.74 2.8  2.3  2.5  2.4  3.  ],[2. 2. 2. 1. 2. 2. 1. 1. 1. 2.],"[0.89387783 1.05592911 0.73510021 0.69662788 0.7012862  0.75839069
 0.57413994 0.62842904 0.6564339  0.94855879]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53483975 0.7504213  0.48069103 0.44139594 0.4481612  0.49745319
 0.39663505 0.44377572 0.4242464  0.65098677]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04950807 0.04871268 0.04933647 0.05040965 0.04864865 0.04837093
 0.05338115 0.05027438 0.04976664 0.04928775]"
