gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.6,0.1,[0.566 0.507 0.407 0.651 0.534 0.514 0.349 0.455 0.419 0.642],[2.88 2.34 2.56 3.16 3.06 2.62 2.38 3.2  1.92 3.22],[1.5 1.  1.  2.  2.  1.  1.  2.  1.  1.5],"[1.27016208 0.91149233 0.91792738 1.45643839 1.21045462 1.10917583
 0.87175505 1.25794775 0.6368683  1.52910577]",[0.  0.  0.  0.5 0.5 0.  0.  0.  0.  0. ],"[0.72594821 0.3998517  0.50940687 0.80356241 0.68729544 0.60535747
 0.53543425 0.80217627 0.23866518 0.90884821]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10014483 0.10557587 0.09862954 0.09943474 0.10384331 0.09895288
 0.10167627 0.10159934 0.09028728 0.09951936]"
1.6,0.15000000000000002,[0.515 0.617 0.697 0.801 0.46  0.494 0.886 0.551 0.858 0.775],[2.14 2.64 2.84 2.86 2.2  2.14 3.16 2.54 2.82 3.1 ],[1.  1.  2.  1.5 1.  1.  1.  1.5 2.  2. ],"[0.87879461 1.15734696 1.35970521 1.38551374 0.78540674 0.85047803
 1.70954943 1.06734443 1.48617881 1.45161317]",[0. 0. 1. 1. 0. 0. 1. 0. 1. 1.],"[0.38293523 0.5415059  0.65161927 0.64666609 0.29712549 0.34610303
 0.84579455 0.49390693 0.61326865 0.68798036]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.13681102 0.15194659 0.15144044 0.15165239 0.13881579 0.15075377
 0.14879227 0.15590571 0.15583174 0.14563319]"
1.6,0.2,[0.784 1.091 0.65  0.996 0.813 0.891 0.87  0.825 0.849 1.172],[2.52 3.42 2.24 2.88 2.66 3.04 2.6  2.58 2.58 3.24],[2.  2.  2.  1.  1.  2.  1.  1.  1.5 1. ],"[1.26889483 1.97705386 0.94583004 1.66169188 1.39754437 1.62975506
 1.40241561 1.35736675 1.30385155 1.97270613]",[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ],"[0.44817218 0.83224917 0.27528317 0.72643553 0.58783734 0.70626873
 0.57504256 0.51755229 0.49948631 0.82470198]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19800085 0.20075594 0.19475446 0.2001216  0.20176716 0.19780275
 0.20035371 0.20165007 0.20427341 0.20056401]"
1.6,0.25,[0.899 1.105 0.778 0.687 1.12  1.081 1.019 1.217 1.033 0.816],[2.88 2.5  2.04 2.12 2.92 2.9  2.88 3.28 2.54 2.5 ],[1.  1.  1.  1.  1.5 2.  2.  1.5 1.  1. ],"[1.55956815 1.55914051 1.07630724 0.96994516 1.69768541 1.69832327
 1.58554659 2.01281735 1.51504248 1.30732157]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.64497953 0.4565868  0.29647203 0.26213266 0.59175768 0.58332327
 0.58460909 0.8421716  0.46784522 0.47343119]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24919811 0.25280665 0.24992447 0.22376543 0.24836173 0.25304745
 0.25443645 0.25138208 0.25186758 0.24869882]"
1.6,0.3,[1.339 1.345 1.482 1.546 1.218 1.016 0.972 1.045 1.214 1.033],[3.3  3.14 3.3  3.76 3.02 2.22 2.3  2.4  2.98 2.72],[1.5 2.  2.  2.  1.  1.  1.  1.  2.  2. ],"[2.13443764 2.0029744  2.12379387 2.494179   1.84580932 1.36519298
 1.36728741 1.48573694 1.78341535 1.53542503]",[1.   1.   1.25 1.25 1.   1.   1.   1.   1.   1.  ],"[0.72559731 0.69181839 0.68509759 0.90265679 0.62928588 0.3500758
 0.41283917 0.41797815 0.59797102 0.47464378]",[0.    0.    0.125 0.25  0.    0.    0.    0.    0.    0.   ],"[0.30141983 0.29797735 0.30251736 0.29963282 0.30053702 0.28422053
 0.29720492 0.30030166 0.29679231 0.30366095]"
1.6,0.35000000000000003,[1.432 1.425 1.271 1.174 1.332 1.18  1.533 0.946 1.464 1.363],[3.22 3.06 2.86 2.9  2.96 2.48 3.16 2.3  2.92 3.04],[2.  2.  1.  1.5 2.  1.5 1.5 1.  1.  2. ],"[2.07382411 1.98403926 1.84075059 1.75563879 1.83280677 1.52290585
 2.15776751 1.36496218 2.04906177 1.94412279]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.66125087 0.60232051 0.56282212 0.58679114 0.49500891 0.35564022
 0.67840715 0.33338015 0.6034563  0.57470873]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.34407562 0.34877498 0.35168421 0.34935046 0.36179922 0.36693961
 0.3494577  0.34081059 0.34904891 0.34792355]"
1.6,0.4,[1.022 1.102 1.483 0.993 1.052 1.128 1.293 1.213 1.435 1.338],[2.22 2.52 2.8  2.04 2.4  2.18 2.68 2.62 2.96 2.76],[1. 1. 1. 1. 2. 1. 2. 2. 1. 2.],"[1.36500363 1.59036602 2.01289368 1.24526178 1.37427699 1.38808687
 1.69133133 1.65446163 2.04148992 1.81069279]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.33763425 0.40865703 0.52117371 0.27340631 0.33488246 0.29386812
 0.40484695 0.46126949 0.6354865  0.4808405 ]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.40029432 0.39486916 0.40244804 0.38842689 0.39457701 0.42446634
 0.4241774  0.39514657 0.40111164 0.40149146]"
1.6,0.45,[1.257 1.307 1.192 1.091 1.553 1.179 1.313 1.591 1.465 1.388],[2.38 2.84 2.56 2.2  3.18 2.34 2.86 3.22 3.1  2.78],[1.  2.  1.  1.  1.  1.  2.  1.  1.5 1. ],"[1.58365765 1.8442374  1.53228576 1.39627475 2.12732617 1.53029632
 1.83743992 2.27487256 2.11174987 1.91785592]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34764202 0.49110263 0.38212951 0.30516147 0.6002412  0.36951019
 0.49212376 0.6554292  0.60261902 0.50864205]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44075305 0.44877676 0.42946429 0.45641345 0.44729416 0.4422226
 0.44925614 0.45587176 0.44856173 0.44894506]"
1.7000000000000002,0.05,[0.221 0.227 0.266 0.256 0.222 0.163 0.242 0.209 0.18  0.305],[2.88 2.34 2.72 2.54 2.42 2.28 2.52 2.02 2.28 3.34],[1. 1. 2. 1. 2. 1. 1. 1. 1. 2.],"[0.90211276 0.70355315 0.78279635 0.70238874 0.57684981 0.5349633
 0.71521619 0.43553635 0.60196065 1.09085596]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68592135 0.47879484 0.51054537 0.44786725 0.343217   0.37123771
 0.488047   0.24368088 0.40387472 0.77831201]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04957146 0.04986144 0.05071292 0.05218659 0.04905277 0.05091513
 0.05054095 0.05229479 0.04961333 0.04906394]"
1.7000000000000002,0.1,[0.435 0.351 0.46  0.649 0.437 0.692 0.455 0.644 0.476 0.362],[2.34 2.58 2.72 3.2  2.5  3.44 2.7  3.48 2.92 2.44],[1.  2.  1.  2.  1.  1.5 2.  2.  1.  1. ],"[0.96719074 0.78269103 1.10917629 1.48359613 0.97758184 1.69094047
 0.99214437 1.66256731 1.17585873 0.91236799]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.51646076 0.45542541 0.61659817 0.84457513 0.53685186 1.01537407
 0.51585531 0.99798234 0.69046811 0.55628522]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10105485 0.09939171 0.10016978 0.10113416 0.09985231 0.10082089
 0.09909539 0.10093176 0.09564823 0.0997141 ]"
1.7000000000000002,0.15000000000000002,[0.612 0.717 0.816 0.595 0.48  0.501 0.634 0.563 0.81  0.57 ],[2.56 2.78 2.96 2.04 1.86 2.4  2.52 2.06 3.18 2.1 ],[2.  1.  2.  1.  1.  1.  1.  1.  1.5 1. ],"[1.07383855 1.32144648 1.43049556 0.89956237 0.69778068 0.95356324
 1.12779724 0.87479978 1.62833404 0.86096357]",[0.  0.  1.  0.  0.  0.  0.  0.  0.5 0. ],"[0.46016668 0.64676874 0.60362056 0.30671569 0.21934318 0.46350465
 0.50185974 0.32073728 0.84705475 0.27492842]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14969758 0.15139536 0.14564301 0.15222428 0.1554878  0.14710455
 0.15027894 0.15533981 0.14841005 0.15003808]"
1.7000000000000002,0.2,[0.637 0.812 0.846 0.757 0.72  0.666 0.812 0.623 0.902 1.004],[2.02 2.46 2.7  2.72 2.34 1.92 2.5  1.78 2.54 3.36],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[0.94497393 1.21024097 1.4754194  1.33300195 1.20600362 0.91902537
 1.29610075 0.83847753 1.49483518 1.87389252]",[0.  1.  1.  0.  1.  0.5 1.  1.  1.  1. ],"[0.33198565 0.42649097 0.6046821  0.57300195 0.43500753 0.28504099
 0.47307097 0.21683691 0.53657834 0.8702536 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20640198 0.2009901  0.1992237  0.20508603 0.20448815 0.18713105
 0.19945531 0.21280992 0.19496855 0.20153815]"
1.7000000000000002,0.25,[0.838 1.027 0.982 0.968 1.134 0.61  1.459 0.839 0.925 0.672],[2.26 2.52 2.26 2.7  2.84 1.78 3.5  2.06 2.42 2.06],[1.  1.5 1.  1.  1.  1.  2.  1.  1.  1. ],"[1.23501358 1.40800763 1.32533635 1.51228972 1.73800316 0.8065965
 2.20186311 1.05609918 1.37059116 1.01269324]",[1.   1.   1.   1.   1.   0.   1.25 1.   1.   1.  ],"[0.35907608 0.42082013 0.35541447 0.51881804 0.59115746 0.1903465
 0.79405061 0.27422418 0.44730991 0.28300574]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.25478011 0.25391032 0.248394   0.24180648 0.25382914 0.23234201
 0.25095932 0.23638614 0.25420875 0.23725835]"
1.7000000000000002,0.3,[1.1   1.042 1.046 1.064 0.835 1.385 1.069 1.309 1.275 1.081],[2.16 2.22 2.44 2.6  2.3  3.06 2.74 3.   2.86 2.44],[1. 1. 2. 1. 1. 2. 1. 2. 1. 1.],"[1.3555411  1.33384984 1.46463837 1.57783282 1.18361167 1.97870408
 1.66543104 1.93498724 1.83597941 1.52493569]",[1.    1.    1.    1.    0.5   1.125 1.    1.    1.    1.   ],"[0.30423251 0.34205296 0.40667938 0.53631426 0.3440023  0.65519945
 0.55978285 0.60382391 0.58216105 0.40583413]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.30342672 0.3080772  0.30105284 0.30047319 0.29880775 0.29853488
 0.2959587  0.29969077 0.30084618 0.3020695 ]"
1.7000000000000002,0.35000000000000003,[1.127 0.941 1.034 0.837 1.258 1.301 1.057 0.852 1.74  1.337],[2.4  2.22 2.36 1.92 2.92 2.74 2.44 2.1  3.7  3.14],[1. 1. 1. 1. 2. 1. 1. 1. 2. 1.],"[1.45317564 1.25989983 1.43752307 1.06675602 1.79484262 1.83695097
 1.44549898 1.13854368 2.58057174 2.01789626]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.36224668 0.29472404 0.36180041 0.23558414 0.55194711 0.51754789
 0.38956148 0.27791868 0.83733932 0.66823806]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.35013837 0.3587435  0.36439665 0.33469388 0.34301036 0.34942341
 0.35463918 0.32905983 0.35286151 0.35209003]"
1.7000000000000002,0.4,[0.942 1.257 1.141 1.031 1.12  1.096 1.285 1.691 1.336 1.187],[1.9  2.52 2.44 2.3  2.24 2.08 2.72 3.42 2.56 2.52],[1.  1.  1.  1.  1.5 1.  1.5 2.  1.  1. ],"[1.18195773 1.67409892 1.50383003 1.34774826 1.41818708 1.34004949
 1.7592364  2.42733761 1.76884229 1.64393781]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22832492 0.41820415 0.38613472 0.34048264 0.29531111 0.2999323
 0.46539851 0.74444698 0.43710401 0.43345441]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41811092 0.39979173 0.39803799 0.39623717 0.4025658  0.40904489
 0.39759675 0.39369551 0.3959544  0.39814906]"
1.7000000000000002,0.45,[1.004 1.61  1.127 1.573 1.267 1.159 1.372 1.399 1.17  1.229],[2.18 3.32 2.52 3.14 2.8  2.22 2.74 2.62 2.64 2.4 ],[1.  2.  1.5 2.  1.  2.  2.  1.  1.5 2. ],"[1.30270421 2.27371897 1.5080672  2.15540661 1.75537931 1.43324966
 1.88418066 1.88393397 1.65433033 1.50375575]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.30788488 0.64277171 0.38873126 0.58511364 0.52689298 0.26612076
 0.45599585 0.46929286 0.42423267 0.31875575]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.44816643 0.45241397 0.43876289 0.44372106 0.44723072 0.45032649
 0.45075121 0.45122301 0.45110903 0.43868739]"
1.8000000000000003,0.05,[0.311 0.229 0.348 0.262 0.266 0.157 0.202 0.344 0.29  0.207],[2.86 2.06 2.82 2.82 2.44 2.08 2.24 2.46 3.18 2.32],[1.  1.  1.  1.5 1.  1.  1.  1.  1.5 1. ],"[0.97298126 0.51957177 1.0258247  0.83529286 0.68109086 0.43760378
 0.49312058 0.77656885 1.13116908 0.59714202]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.69866974 0.27363427 0.68762158 0.58504384 0.42306352 0.28010378
 0.30187058 0.45543604 0.8528744  0.3661264 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04956288 0.05236645 0.05010026 0.04954914 0.04467201 0.04784843
 0.04875887 0.05354449 0.05017789 0.05132075]"
1.8000000000000003,0.1,[0.479 0.329 0.415 0.358 0.48  0.372 0.372 0.315 0.403 0.473],[2.52 2.14 2.2  2.12 2.32 2.46 2.58 2.4  2.18 2.88],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1.5],"[1.0451806  0.6461495  0.79637046 0.66213378 0.92038636 0.87783338
 0.96200627 0.77529805 0.68924115 1.20924197]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55284662 0.3148995  0.37931114 0.29641113 0.43858948 0.47158826
 0.58821233 0.43124532 0.30228802 0.72972537]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1000636  0.08966862 0.09589741 0.09784123 0.10428717 0.09848363
 0.09834218 0.10067037 0.09137709 0.09931944]"
1.8000000000000003,0.15000000000000002,[0.641 0.665 0.709 0.609 0.428 0.508 0.708 0.624 0.555 0.614],[2.62 2.64 2.36 2.58 1.58 2.06 2.6  2.42 2.58 2.36],[1.  1.  1.  1.5 1.  1.  1.5 1.  1.5 1. ],"[1.13802776 1.26898235 1.17394272 1.1499932  0.515      0.77892311
 1.28124881 1.11761345 1.04357431 1.06074581]",[0.5 0.  0.  0.  0.  0.  1.  0.  0.  0. ],"[0.49716839 0.61302043 0.47679917 0.5178057  0.09       0.30970436
 0.54856205 0.49462517 0.52613291 0.49046261]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14762443 0.15181575 0.15205179 0.1495034  0.17021277 0.14434783
 0.15147847 0.14657401 0.1440678  0.15114342]"
1.8000000000000003,0.2,[0.725 0.53  0.618 0.728 0.68  1.209 0.724 0.776 0.84  0.628],[2.54 2.02 2.2  2.18 2.44 3.42 2.32 2.38 2.4  2.06],[1.  1.  1.  1.  1.  1.5 1.  1.  1.  1. ],"[1.21763607 0.82674579 1.0032279  1.06494245 1.24471113 2.05459984
 1.1329652  1.24989449 1.29206831 0.90560379]",[0. 0. 0. 1. 0. 1. 1. 1. 1. 0.],"[0.48085872 0.27190204 0.35304724 0.32986432 0.53144941 0.8996096
 0.40462536 0.47659371 0.44519331 0.29252273]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1973262  0.19655172 0.20526537 0.19871795 0.19050218 0.19964664
 0.20258091 0.19819341 0.20268645 0.20057478]"
1.8000000000000003,0.25,[0.959 0.612 0.687 0.895 0.982 0.881 1.005 1.088 1.062 1.399],[2.34 1.7  1.96 2.28 2.46 2.2  2.88 2.92 2.84 3.66],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.33518896 0.74787723 0.94672903 1.23280255 1.44447184 1.26853614
 1.62853931 1.71014182 1.68620382 2.39975192]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37626318 0.13787723 0.25204153 0.36911114 0.40556559 0.33619239
 0.63644092 0.62990744 0.60469992 1.00410739]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2419852  0.25390625 0.19927536 0.24916528 0.26377491 0.25730337
 0.24956137 0.25227051 0.24986109 0.25010902]"
1.8000000000000003,0.3,[1.006 0.95  1.267 1.174 1.508 0.732 0.993 1.018 1.012 1.053],[2.06 2.32 3.06 2.88 3.5  1.78 2.2  2.3  2.54 2.6 ],[1.  1.  1.5 1.  2.  1.  1.  2.  1.  1. ],"[1.2711237  1.37592731 1.92253429 1.80908484 2.26939374 0.89891031
 1.30644848 1.32701547 1.53886484 1.50534816]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.27785831 0.39875935 0.67699719 0.60275062 0.81235273 0.19750406
 0.32756664 0.34601938 0.49217905 0.50363429]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.2987292  0.30867209 0.29854971 0.29900307 0.29826269 0.31860465
 0.30103409 0.2983871  0.30158762 0.30194772]"
1.8000000000000003,0.35000000000000003,[1.311 0.89  1.148 0.947 1.037 1.123 1.224 1.272 0.994 1.151],[2.9  2.12 2.56 1.78 2.3  2.52 2.82 2.46 2.28 2.72],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.88858402 1.2038001  1.55358634 1.11581095 1.39833359 1.54723879
 1.75962381 1.67442564 1.37328557 1.68600748]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57411014 0.30693486 0.42149284 0.20777262 0.32614609 0.44253298
 0.56342752 0.43639829 0.38811223 0.50058146]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34649455 0.34774125 0.34831103 0.35319459 0.36244541 0.34577516
 0.35019967 0.35314136 0.34733791 0.34995035]"
1.8000000000000003,0.4,[1.223 1.623 1.132 1.025 1.108 1.23  0.995 1.18  1.089 0.842],[2.62 3.18 2.24 2.22 2.28 2.6  2.02 2.14 2.22 2.06],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.66332418 2.28270212 1.41342842 1.26967543 1.46963776 1.64919164
 1.27879068 1.42471318 1.42157248 1.0664469 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45618063 0.6878486  0.31879463 0.2824098  0.3383487  0.43652562
 0.25816568 0.25463506 0.34286154 0.2239469 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39663462 0.39718149 0.39842304 0.40595975 0.40207254 0.4018049
 0.39095745 0.3984375  0.39816701 0.39973262]"
1.8000000000000003,0.45,[1.21  0.94  1.422 1.238 1.588 1.019 1.402 1.099 1.057 1.379],[2.7  2.1  2.64 2.56 3.06 2.24 2.62 2.2  2.18 2.68],[1.  1.  2.  1.5 1.  1.  1.  1.  1.  1. ],"[1.73803847 1.19383761 1.87695489 1.65473827 2.22412127 1.33263012
 1.78456297 1.41372255 1.39856441 1.80188007]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.    1.   ],"[0.48575332 0.25321261 0.45065606 0.40423045 0.62467058 0.30862622
 0.45607176 0.35136904 0.349873   0.43293475]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44675105 0.42312579 0.45301402 0.45201524 0.45378178 0.4443734
 0.4499052  0.44988285 0.44674868 0.45041061]"
