gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.248 0.25  0.346 0.33  0.388 0.362 0.264 0.227 0.31  0.346],[2.96 2.36 3.62 3.4  3.   2.6  2.6  2.44 3.08 3.  ],[2.  2.  1.5 2.  2.  2.  1.  1.  2.  1. ],"[0.73325381 0.67595238 1.32542587 1.1088738  1.02066903 0.7185522
 0.70489341 0.65592011 0.96833753 1.02290922]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.47467471 0.39475609 1.01101669 0.81726736 0.64170785 0.33589595
 0.41967857 0.40150605 0.65857191 0.70387114]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.045278   0.0485348  0.05045018 0.05018461 0.05004409 0.05534826
 0.04981452 0.05442393 0.04971809 0.05026963]"
1.5,0.1,[0.512 0.639 0.602 0.608 0.529 0.586 0.604 0.609 0.412 0.33 ],[3.16 3.26 3.54 3.78 2.58 3.28 3.54 3.24 2.6  2.32],[2. 2. 2. 1. 1. 2. 3. 2. 1. 1.],"[1.27990354 1.45088484 1.62571397 1.82963849 1.0043089  1.53129361
 1.44457008 1.40086175 1.05797684 0.7789243 ]",[0.     0.     0.     0.     0.     0.     1.1875 1.     0.     0.    ],"[0.78087033 0.81697371 1.01574326 1.23824933 0.53884015 0.89422818
 0.81177223 0.798435   0.65183914 0.43805027]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.10055866 0.10018942 0.09762607 0.09954279 0.09745066 0.10179927
 0.10012844 0.10031314 0.10145645 0.0984365 ]"
1.5,0.15000000000000002,[0.648 0.785 0.754 0.627 0.476 0.637 0.655 0.826 0.738 0.846],[2.38 2.68 3.42 2.46 2.36 2.72 2.88 3.22 2.68 3.02],[1. 2. 2. 1. 1. 1. 1. 2. 1. 2.],"[1.10275805 1.30883281 1.65549932 1.08312883 0.92936599 1.2342185
 1.40675376 1.60807937 1.25978678 1.54302282]",[0.  1.  0.5 0.5 0.  0.  0.  0.  0.  1. ],"[0.48890551 0.50994609 0.85721319 0.4468007  0.41661208 0.57644506
 0.70740195 0.82927688 0.57322916 0.68952062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15057225 0.15557501 0.14724649 0.14388489 0.14435621 0.14853639
 0.1485918  0.14876165 0.15143153 0.15335875]"
1.5,0.2,[1.031 0.953 1.03  0.967 0.959 1.243 1.041 0.927 0.959 1.   ],[3.02 3.02 3.24 3.48 2.64 4.02 3.5  3.16 3.2  3.22],[2.  2.  2.  2.5 2.  2.  2.  1.  2.  2. ],"[1.72282643 1.61274015 1.76803539 1.86905784 1.46480485 2.41000794
 2.00812077 1.77565096 1.71447656 1.74251772]","[1.      1.      1.      1.      1.09375 1.1875  1.125   0.5     1.
 1.     ]","[0.66765553 0.67154142 0.7333186  0.87522483 0.49816423 1.14713563
 0.91287663 0.83500155 0.76548242 0.7596271 ]",[0.    0.    0.    0.    0.    0.125 0.125 0.    0.    0.   ],"[0.1975961  0.19765716 0.20034185 0.19758707 0.20222655 0.20232519
 0.20063099 0.19814401 0.20044941 0.20053619]"
1.5,0.25,[1.306 1.062 1.05  0.964 1.072 0.996 1.139 0.941 0.822 0.867],[3.72 2.94 2.6  2.9  3.04 2.78 2.94 2.72 2.46 2.34],[3.  1.  1.5 2.  1.  2.  1.  1.  1.  1. ],"[2.20220911 1.69958059 1.55240024 1.55240484 1.79868322 1.56079731
 1.78457537 1.57394115 1.28441971 1.21756558]",[1.25 1.   1.   1.   0.5  1.   1.   1.   0.5  1.  ],"[0.87478235 0.61154836 0.46650668 0.58590093 0.72426794 0.56061665
 0.64226703 0.57167553 0.46324783 0.39124722]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.2502603  0.25094946 0.24042082 0.24579222 0.24827019 0.25387791
 0.24983022 0.25096071 0.24733825 0.24021876]"
1.5,0.3,[1.053 1.085 1.369 1.019 1.259 1.403 1.72  1.317 1.372 1.116],[2.54 2.44 3.28 2.68 3.06 3.36 4.28 3.36 3.32 3.28],[1. 1. 2. 1. 2. 1. 2. 2. 2. 2.],"[1.47525478 1.4909116  2.18540422 1.57712065 1.85305704 2.19564946
 2.88290866 1.99318446 2.14701902 1.91827668]","[1.      1.      1.      1.      1.25    1.      1.25    1.25    1.09375
 1.     ]","[0.44370693 0.39624364 0.77167619 0.52069487 0.56995157 0.80660283
 1.15855807 0.68711513 0.75164792 0.7254007 ]",[0.   0.   0.   0.   0.   0.   0.25 0.25 0.   0.  ],"[0.30101508 0.29828421 0.30025509 0.29517327 0.3016158  0.29846056
 0.29549692 0.2957414  0.29956585 0.30060335]"
1.5,0.35000000000000003,[1.2   1.488 1.106 1.587 1.32  0.985 1.111 1.974 1.491 1.182],[2.36 3.42 2.38 3.54 2.94 2.18 2.42 4.5  3.28 2.56],[1.5 1.  1.  2.  2.  1.  1.  2.  2.  1. ],"[1.53138182 2.30106565 1.49427675 2.4875726  1.92068256 1.39766322
 1.45021635 3.23427127 2.14497026 1.57605113]",[1.   1.   1.   1.25 1.   1.   1.   1.25 1.   1.  ],"[0.34591307 0.76516965 0.39326113 0.79457455 0.54909564 0.33870326
 0.36822416 1.19528201 0.64787554 0.42727061]",[0.   0.   0.   0.25 0.   0.   0.   0.25 0.   0.  ],"[0.34552846 0.35162947 0.34698276 0.35074203 0.34694534 0.35345582
 0.34652829 0.34747111 0.34631479 0.34996449]"
1.5,0.4,[1.187 1.095 1.375 1.455 1.302 1.734 1.532 1.452 1.584 1.372],[2.62 2.26 2.68 2.82 2.46 3.36 3.28 2.96 3.26 2.84],[1.  1.  2.  1.5 1.  2.  1.  1.5 1.  1. ],"[1.65804573 1.41009629 1.76367653 1.8994786  1.58537782 2.4125187
 2.30811749 1.96975126 2.33472095 1.91370809]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46137581 0.31478379 0.44168068 0.49632918 0.31975282 0.71522866
 0.71773907 0.55781767 0.74603443 0.55026571]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39707103 0.38963964 0.40108844 0.40123188 0.42857143 0.39662531
 0.39923225 0.4007056  0.40188026 0.39596375]"
1.5,0.45,[1.591 1.591 1.691 1.384 1.192 1.417 1.431 1.836 1.015 1.51 ],[3.12 3.02 3.34 2.88 2.44 2.72 2.92 3.36 2.18 3.04],[2. 2. 2. 2. 1. 2. 2. 2. 1. 1.],"[2.12391978 2.15765097 2.27613562 1.92626649 1.55946118 1.8581842
 1.90119064 2.44510323 1.27286345 2.09566584]",[1.25  1.25  1.    1.    1.    1.    1.    1.125 1.    1.   ],"[0.5551942  0.52763144 0.64142126 0.50733583 0.34954907 0.45424377
 0.50840743 0.67557686 0.27091033 0.59381037]",[0.25 0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.44449077 0.45071609 0.45155417 0.45410628 0.4434888  0.44899852
 0.45224163 0.45399343 0.44       0.45424403]"
1.6,0.05,[0.181 0.306 0.351 0.318 0.139 0.233 0.26  0.276 0.233 0.297],[2.34 2.7  3.1  3.72 2.66 2.6  2.44 3.3  2.76 2.62],[1.  2.  2.  2.  2.  1.  1.5 1.  1.5 1. ],"[0.55234192 0.73238105 1.09301251 1.36311236 0.56450517 0.68080918
 0.65961531 1.12194712 0.69568536 0.86050977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34015442 0.46106269 0.76936505 1.0711104  0.42848955 0.46739121
 0.39196394 0.81372446 0.4666961  0.56964551]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05375254 0.04978999 0.05091664 0.04960237 0.04749788 0.05100921
 0.04709748 0.04868823 0.04958365 0.04944882]"
