gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.313 0.329 0.333 0.273 0.347 0.229 0.263 0.201 0.21  0.262],[3.1  3.26 2.66 3.32 2.66 2.76 3.1  2.86 2.62 3.12],[2.  2.  1.  2.  1.5 1.  2.  2.  2.  2. ],"[1.00069005 1.04582181 0.83990869 1.04750162 0.91579324 0.77316738
 0.94703573 0.78356639 0.63713924 0.92750597]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68473301 0.72218899 0.54519921 0.76230631 0.55463602 0.53923672
 0.65207479 0.58853709 0.40960017 0.67688097]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04886435 0.04934211 0.05075832 0.04758287 0.04787326 0.05135424
 0.04868606 0.04998268 0.05242183 0.04886037]"
1.5,0.1,[0.543 0.496 0.486 0.506 0.574 0.559 0.506 0.421 0.531 0.408],[3.42 2.6  2.98 2.92 3.46 2.8  2.8  2.7  2.26 2.52],[1.5 1.5 2.  1.  2.  1.  1.  1.  1.  2. ],"[1.58576435 0.98719857 1.12526317 1.20944991 1.54537151 1.09693597
 1.23812691 1.06222175 0.87843162 0.84559017]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[1.0154433  0.50241098 0.65806102 0.70729171 0.95675335 0.59958001
 0.6894648  0.58449715 0.37186912 0.38915585]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09988124 0.09859277 0.09834819 0.10225746 0.1000656  0.09931863
 0.10122567 0.09404807 0.08552632 0.09987373]"
1.5,0.15000000000000002,[0.88  0.896 0.759 0.735 0.867 0.66  0.753 0.768 0.887 0.991],[3.44 3.52 2.94 2.8  3.64 2.72 3.14 3.12 3.58 3.5 ],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.79148296 1.89133715 1.43640972 1.31204423 1.90049204 1.21040845
 1.56088441 1.49445866 1.86742094 1.95570208]",[0.5  1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.93365947 0.99309863 0.67495952 0.59756181 1.00748423 0.55599928
 0.76527894 0.70115788 0.97686919 0.92997942]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.15158093 0.15073013 0.14904863 0.15063613 0.15187    0.15325278
 0.14527087 0.15064775 0.15128512 0.15039658]"
1.5,0.2,[0.722 0.845 1.145 1.288 1.006 1.045 1.01  0.945 0.941 0.997],[2.38 2.66 3.84 3.72 3.04 3.24 3.18 3.1  2.86 3.04],[1. 1. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.13810877 1.35810536 2.23540443 2.27213467 1.65165034 1.7091416
 1.80415411 1.6472626  1.65303699 1.68018702]","[1.      1.      1.25    1.25    1.      1.21875 1.125   1.125   1.
 1.     ]","[0.3966781  0.51706288 1.05405189 0.99673794 0.63851069 0.73269628
 0.78235235 0.66805362 0.67433094 0.6639004 ]",[0.    0.    0.125 0.25  0.    0.25  0.125 0.    0.    0.   ],"[0.20262973 0.20098793 0.19836161 0.20026567 0.19980345 0.19808307
 0.19796357 0.20139507 0.19800832 0.20097686]"
1.5,0.25,[1.045 1.28  0.99  1.198 0.839 0.963 0.894 0.966 0.982 1.235],[2.9  3.16 2.56 3.28 2.42 2.6  2.52 2.52 2.48 3.26],[2. 2. 2. 2. 1. 2. 1. 2. 1. 2.],"[1.5807456  2.00532605 1.44240165 2.01523702 1.26647121 1.37643826
 1.34024985 1.40751044 1.50663997 1.94721562]","[1.      1.      1.      1.      0.      1.09375 1.      1.      1.
 1.25   ]","[0.57011084 0.70130383 0.44931572 0.79437276 0.47508937 0.41511502
 0.44997641 0.44216376 0.48410579 0.69297734]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.24710467 0.25281848 0.26181102 0.2473525  0.24280576 0.25032334
 0.25123153 0.24796433 0.2458664  0.25904159]"
1.5,0.3,[1.476 1.449 1.014 1.222 1.504 1.514 1.164 1.565 1.199 1.482],[3.6  3.22 2.4  3.04 3.7  3.64 2.72 3.5  3.06 3.48],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[2.43337074 2.15732548 1.42322419 1.84344731 2.44653407 2.36044169
 1.63959816 2.34485626 1.80980405 2.22941623]",[1.    1.    1.    1.    1.25  1.    1.    1.    1.    1.125],"[0.91807044 0.71603642 0.40847321 0.63662602 0.92756557 0.87682963
 0.49489113 0.80020294 0.61892026 0.77340061]",[0.    0.    0.    0.    0.25  0.    0.    0.    0.    0.125],"[0.30040514 0.29647256 0.29736718 0.30045722 0.30032799 0.30471276
 0.30296769 0.29778232 0.29954765 0.30260144]"
1.5,0.35000000000000003,[1.75  1.724 1.326 1.153 1.413 1.482 1.475 1.375 1.112 1.299],[4.02 3.64 2.92 2.3  3.12 3.22 3.66 3.3  2.4  2.76],[2. 2. 2. 1. 2. 2. 2. 2. 1. 2.],"[2.78067646 2.51168134 1.87810908 1.52195633 2.04727911 2.10837841
 2.40274373 2.11159012 1.45247873 1.79762454]",[1.125 1.125 1.125 1.    1.    1.25  1.125 1.    1.    1.25 ],"[1.01640522 0.82277997 0.55425776 0.35008133 0.63792364 0.65427197
 0.81127888 0.72163407 0.36112742 0.4894263 ]",[0.    0.    0.    0.    0.    0.25  0.125 0.    0.    0.125],"[0.34983117 0.34869956 0.34969311 0.34776119 0.35186025 0.34908044
 0.3493228  0.35024523 0.35022701 0.34769602]"
1.5,0.4,[1.248 1.276 1.92  1.483 1.231 1.729 1.211 1.327 1.501 1.387],[2.68 2.38 4.02 3.28 2.6  3.5  2.74 2.74 3.12 2.94],[1. 1. 2. 2. 1. 2. 2. 1. 2. 2.],"[1.70435052 1.59249669 2.83147395 2.14867914 1.72535448 2.46143492
 1.6406765  1.86789869 2.15606276 1.89692348]",[1.    1.    1.25  1.    1.    1.    1.    1.    1.125 1.   ],"[0.45851068 0.35210607 0.89044856 0.62592523 0.46968554 0.75561827
 0.4560122  0.52355787 0.6069258  0.51480434]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ],"[0.40215102 0.3909002  0.40296419 0.39552121 0.39741022 0.40180528
 0.40260002 0.39773918 0.3986829  0.3945621 ]"
1.5,0.45,[1.381 1.261 1.644 1.434 1.572 1.677 1.234 1.032 1.258 1.693],[2.94 2.6  3.16 3.04 3.04 3.5  2.62 2.32 2.58 3.54],[1.  2.  1.5 2.  1.  2.  1.  1.  2.  2. ],"[1.92893674 1.70934977 2.27195065 1.99813194 2.14545034 2.3809301
 1.69035894 1.41063927 1.62421168 2.40748609]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.25],"[0.55376585 0.41268962 0.59665768 0.53287803 0.56055409 0.70103264
 0.46416753 0.34805627 0.37624293 0.70692945]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.45561741 0.46120984 0.44893053 0.4608684  0.45226275 0.45367475
 0.45001524 0.44629511 0.44222904 0.44722668]"
1.6,0.05,[0.115 0.414 0.223 0.253 0.204 0.249 0.294 0.307 0.232 0.329],[2.08 3.06 2.04 2.64 2.92 3.   2.78 3.4  2.92 3.58],[1.  2.  1.  2.  1.5 1.  1.  2.  2.  2. ],"[0.4124152  1.16833979 0.38549272 0.68847693 0.90383009 1.0827155
 0.93285454 1.14455785 0.83265389 1.21158087]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.27710758 0.74254511 0.18275835 0.45970618 0.68522169 0.82506902
 0.63501275 0.81461644 0.60677498 0.90477911]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04951202 0.05       0.04205607 0.04982374 0.04945223 0.05168645
 0.05025897 0.05062837 0.04918791 0.0507111 ]"
