gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.317 0.264 0.258 0.496 0.244 0.207 0.204 0.261 0.219 0.233],[2.94 2.82 2.9  3.52 2.74 2.32 2.32 2.96 2.88 2.74],[2.  1.5 1.  2.  2.  1.  1.  2.  2.  2. ],"[0.87802249 0.85481788 0.8491375  1.40335565 0.6872126  0.53287753
 0.5745708  0.92618266 0.73237507 0.74854839]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.56935061 0.57349463 0.59691094 0.92330682 0.43807197 0.35475864
 0.37498096 0.64997539 0.48557819 0.52933452]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04848831 0.05093108 0.0476717  0.05096375 0.0497006  0.05016554
 0.04927302 0.04786458 0.04574742 0.04939486]"
1.5,0.1,[0.485 0.294 0.499 0.468 0.432 0.564 0.41  0.56  0.419 0.611],[2.8  2.4  3.08 2.44 2.92 3.26 2.74 3.4  2.4  3.22],[2.  1.  1.  1.  2.  2.  2.  2.  1.  1.5],"[1.06274827 0.71367269 1.26879343 0.97194653 1.06906649 1.27997386
 0.86758806 1.45093023 0.803948   1.49455625]",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.54651292 0.46125325 0.79398019 0.48807934 0.61259676 0.69673168
 0.46118181 0.86845952 0.39965112 0.86736387]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09903295 0.09963982 0.09879672 0.10542907 0.09824917 0.10193861
 0.10198183 0.09557149 0.10687543 0.09953081]"
1.5,0.15000000000000002,[0.546 0.535 0.657 0.914 0.738 0.443 1.053 0.91  0.915 0.807],[2.22 2.46 2.98 3.32 2.98 1.9  3.6  3.26 2.94 3.2 ],[1.  1.  1.  2.  1.  1.  1.  1.  1.5 2. ],"[0.94951425 1.06637245 1.38605393 1.7774939  1.51187992 0.70981124
 2.13271517 1.75813625 1.58561084 1.59483903]",[0.  0.  0.5 1.  0.5 0.  1.  1.  1.  1. ],"[0.37459238 0.50944374 0.69312425 0.91584351 0.75489261 0.24293624
 1.09392367 0.87287258 0.72709156 0.79856461]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14648033 0.15010736 0.13362445 0.15091549 0.15110036 0.14634146
 0.14652994 0.15179115 0.15282937 0.15187982]"
1.5,0.2,[0.96  1.07  0.903 1.034 0.996 1.051 1.26  0.88  0.668 0.768],[2.88 3.38 3.16 3.28 2.88 3.48 3.94 3.06 2.14 2.96],[1.  2.  2.  2.5 2.  1.5 3.  2.  1.  1.5],"[1.63952864 1.86869753 1.61950289 1.83560162 1.60433611 1.9971071
 2.32641581 1.56811989 0.9844712  1.50538902]",[1.   1.   1.   1.25 1.   1.   1.25 1.   1.   0.  ],"[0.66829328 0.82407839 0.69825777 0.77185162 0.64305681 0.95229265
 1.06805644 0.7167234  0.3260337  0.70249351]",[0.   0.   0.   0.25 0.   0.   0.25 0.   0.   0.  ],"[0.19552253 0.20488264 0.20145023 0.1988967  0.20013908 0.20046179
 0.19931828 0.19983515 0.19557823 0.19843167]"
1.5,0.25,[1.141 1.116 1.248 1.147 1.124 1.274 1.317 1.293 1.014 1.008],[2.94 2.94 3.24 2.92 2.86 3.5  3.52 3.44 2.64 2.5 ],[1.5 2.  2.  1.  2.  2.  2.  2.  1.  1. ],"[1.77389826 1.73942151 2.00571752 1.776008   1.68229044 2.10964609
 2.07305613 2.19505945 1.55285867 1.52151297]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.63398127 0.60487073 0.77946752 0.63187714 0.52822794 0.82441049
 0.81057077 0.85467127 0.54592996 0.52626883]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.25207518 0.2559792  0.24817493 0.25170463 0.25170326 0.24811504
 0.24918886 0.24813746 0.24712716 0.24669954]"
1.5,0.3,[1.245 1.046 1.025 0.901 1.486 1.088 0.972 1.599 1.448 1.071],[3.1  2.5  2.4  2.42 3.66 2.66 2.22 3.48 3.44 2.62],[2.  1.  1.5 1.  2.  2.  1.  2.  2.  1. ],"[1.91085543 1.47449207 1.41025424 1.30674915 2.34097998 1.56872135
 1.26786826 2.48552114 2.21490515 1.58937863]",[1.   1.   1.   1.   1.25 1.   1.   1.25 1.25 1.  ],"[0.6430234  0.42513172 0.37197299 0.37706165 0.84835302 0.46434635
 0.34213584 0.84380361 0.75045202 0.4731091 ]",[0.   0.   0.   0.   0.25 0.   0.   0.25 0.25 0.  ],"[0.30084077 0.30173741 0.31062469 0.30165037 0.29834094 0.28846154
 0.30176164 0.29792821 0.30247412 0.29754829]"
1.5,0.35000000000000003,[1.243 1.253 1.239 1.256 1.513 1.351 1.231 1.186 1.186 1.216],[2.74 2.7  2.56 2.66 3.32 2.9  2.8  2.84 2.8  2.76],[1.  2.  1.  1.  2.  2.  2.  1.  1.5 1. ],"[1.76861686 1.75306579 1.66965036 1.70942397 2.23516787 1.90992232
 1.66131762 1.81064833 1.66812974 1.71797775]",[1.    1.    1.    1.    1.125 1.    1.    1.    1.    1.   ],"[0.52701041 0.48122986 0.46326853 0.52755752 0.72260196 0.54741378
 0.46303637 0.61103041 0.49262193 0.52842453]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34774511 0.34157994 0.35325021 0.34831486 0.34831546 0.34746096
 0.34451997 0.35235864 0.3461073  0.35299559]"
1.5,0.4,[2.065 1.018 1.458 1.427 1.043 1.299 1.043 1.359 1.389 1.395],[4.1  2.34 2.66 3.24 2.36 2.76 2.16 2.8  2.84 2.88],[2. 1. 1. 2. 1. 2. 1. 1. 2. 2.],"[3.03841915 1.35425433 1.9177919  2.09543244 1.40486557 1.70587664
 1.32252508 1.86678795 1.79079589 1.97268224]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.98194454 0.31530901 0.46140519 0.66379425 0.36393662 0.42618914
 0.28299383 0.51024498 0.49850951 0.51731115]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.40055727 0.39369565 0.39671843 0.39718247 0.40057259 0.4049236
 0.37630662 0.398523   0.39955005 0.39621914]"
1.5,0.45,[1.842 1.355 1.792 1.759 1.422 1.613 1.34  1.65  1.207 1.499],[3.68 2.62 3.66 3.42 2.94 3.42 2.6  3.1  2.26 3.1 ],[2.  1.  2.  1.5 2.  2.  2.  1.5 1.  1. ],"[2.6512741  1.82178715 2.63236549 2.4788457  2.03829465 2.36142447
 1.73883809 2.21690755 1.50538736 2.14710487]",[1.25  1.    1.125 1.    1.    1.    1.    1.    1.    1.   ],"[0.81072722 0.46423344 0.78873268 0.72479174 0.54159543 0.70493032
 0.42619161 0.59892781 0.31319986 0.61635292]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.44555695 0.44879518 0.44864413 0.448513   0.4482286  0.45151812
 0.44809195 0.44652497 0.45714286 0.44925229]"
1.6,0.05,[0.301 0.139 0.165 0.253 0.235 0.196 0.255 0.269 0.173 0.219],[2.36 2.36 2.14 2.56 2.54 2.44 2.84 2.76 1.8  2.48],[1.  1.5 1.  2.  2.  1.  1.  1.  1.  1. ],"[0.81630753 0.38749518 0.33518647 0.67379869 0.56129658 0.64510335
 0.84874636 0.85995025 0.34493704 0.6868513 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53248917 0.26147955 0.17549897 0.44020494 0.33098408 0.44095784
 0.58329714 0.57330474 0.16243704 0.47556712]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05071206 0.05348837 0.0399361  0.05107188 0.05097614 0.04894061
 0.05089597 0.0499838  0.06490385 0.04953866]"
