gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.27  0.193 0.29  0.201 0.326 0.38  0.308 0.403 0.313 0.314],[2.82 2.08 3.54 2.18 2.96 3.32 3.04 4.04 3.28 2.98],[1.  1.  1.5 1.  1.  1.  2.  2.  1.  2. ],"[1.01183599 0.48467146 1.26075966 0.50061639 0.98677184 1.22007681
 0.91256063 1.58430041 1.19397149 0.96799058]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.74895024 0.28904646 0.99799232 0.30038202 0.66672301 0.81347525
 0.60056844 1.17798693 0.8793377  0.65961167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04862194 0.06024096 0.05161846 0.05123299 0.0513895  0.05376966
 0.05146628 0.04984916 0.04724121 0.05069223]"
1.5,0.1,[0.505 0.52  0.631 0.658 0.551 0.562 0.38  0.602 0.666 0.605],[2.8  3.32 3.48 3.18 2.84 2.96 2.18 3.48 3.44 3.16],[1. 1. 2. 2. 2. 1. 1. 2. 2. 2.],"[1.12819028 1.41839048 1.57140681 1.46352136 1.17562133 1.34777654
 0.79569592 1.47041047 1.71213424 1.35257652]",[0.  0.  1.  1.  0.  0.  0.  0.  0.5 1. ],"[0.62055356 0.88502134 0.92429743 0.79867761 0.6043518  0.78492009
 0.39442639 0.89053743 1.03005172 0.74056114]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.097847   0.09767571 0.1015015  0.10113334 0.10370643 0.1006673
 0.10665213 0.09914429 0.09878424 0.10208903]"
1.5,0.15000000000000002,[0.888 0.728 0.781 0.822 0.837 0.861 0.839 0.675 0.708 0.718],[3.84 3.48 3.48 2.84 3.54 3.06 3.12 2.88 3.26 2.88],[2.  2.  2.  1.  1.  2.  1.  1.  2.  1.5],"[1.98027059 1.66154057 1.83192425 1.53820651 1.88767891 1.58847791
 1.69555744 1.34207245 1.51260294 1.31238784]",[0.5 0.  0.  1.  1.  1.  0.5 0.  0.  0. ],"[1.09282431 0.93852299 0.9998283  0.68381564 1.01961373 0.73785169
 0.86934894 0.69045868 0.78174356 0.64067397]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14972734 0.14729331 0.15148946 0.15317335 0.1496043  0.15107929
 0.15296343 0.14918142 0.1473824  0.14661654]"
1.5,0.2,[0.994 0.981 0.927 0.879 0.687 0.797 0.873 1.175 1.109 1.107],[2.52 3.22 2.68 2.78 2.4  2.8  2.52 3.24 3.4  3.42],[1.  1.5 1.  2.  1.  1.  1.  2.  2.  2. ],"[1.50341192 1.82056639 1.51804347 1.39405177 1.11977594 1.42548397
 1.38438546 1.9885244  1.95770853 1.94395242]",[1.   1.   1.   1.   0.   0.   1.   1.25 1.   1.  ],"[0.53954839 0.81868895 0.58742946 0.5216299  0.45674859 0.62902278
 0.5367878  0.79342552 0.90351541 0.83618875]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20101925 0.20027066 0.19779494 0.18760984 0.19210526 0.20060115
 0.20353663 0.20125599 0.200907   0.20258926]"
1.5,0.25,[1.041 1.294 0.967 1.02  1.155 1.242 1.117 1.191 1.123 1.078],[2.62 3.36 2.78 2.8  3.   3.22 3.28 3.22 2.64 3.12],[1. 1. 1. 2. 2. 2. 2. 2. 1. 1.],"[1.51032691 2.15205622 1.54578658 1.61740473 1.80696066 2.02501701
 1.88519452 1.88328111 1.65946475 1.85985946]","[1.      1.      1.      1.      1.09375 1.      1.      1.      1.
 1.     ]","[0.49192848 0.86553156 0.59161422 0.59129145 0.65382101 0.73591056
 0.78046307 0.71302232 0.52376162 0.74350447]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.24631631 0.24880112 0.25426082 0.24633891 0.24960688 0.24947996
 0.24674979 0.24918673 0.24690792 0.24887614]"
1.5,0.3,[1.218 1.38  1.098 1.326 1.099 1.078 1.137 1.45  1.431 1.344],[2.84 3.26 2.5  2.96 2.42 2.56 2.52 3.46 3.6  3.28],[2.  2.  1.  1.5 1.5 1.  1.  2.  2.  2. ],"[1.73001436 2.06022389 1.50787224 1.84883649 1.4686572  1.53804408
 1.51686516 2.2038655  2.32862242 2.02158426]","[1.21875 1.      1.      1.      1.      1.      1.      1.25    1.125
 1.     ]","[0.5453464  0.69975514 0.40943474 0.59780133 0.41065427 0.45013881
 0.4387011  0.76148269 0.84797422 0.70211649]",[0.    0.    0.    0.    0.    0.    0.    0.25  0.125 0.   ],"[0.30355643 0.31061976 0.30652174 0.30583198 0.29948383 0.30053741
 0.29895105 0.2999563  0.30078748 0.30409227]"
1.5,0.35000000000000003,[1.345 1.302 1.647 1.402 1.445 1.564 1.647 1.985 1.121 1.558],[3.26 2.98 3.68 2.88 3.06 3.74 3.38 4.66 2.66 3.04],[2. 1. 2. 2. 2. 2. 2. 2. 1. 2.],"[2.04478028 1.93495707 2.51705936 1.91727797 2.04590251 2.42232661
 2.28524075 3.22048371 1.56828519 2.10198162]",[1.25  1.    1.25  1.    1.    1.    1.    1.25  1.    1.125],"[0.6589502  0.64098734 0.86139774 0.52805922 0.60734783 0.82175532
 0.69601223 1.22410065 0.45545316 0.58844646]",[0.25  0.    0.125 0.    0.    0.    0.    0.25  0.    0.   ],"[0.35279332 0.34826073 0.35066953 0.34835963 0.35106195 0.35175574
 0.3458288  0.34959091 0.33489681 0.3559322 ]"
1.5,0.4,[1.618 1.349 1.147 1.515 1.364 1.744 1.299 1.483 1.344 1.252],[3.36 2.64 2.8  3.18 2.56 3.52 2.76 2.8  2.6  2.74],[2.  1.  1.5 2.  2.  2.  1.5 1.  2.  2. ],"[2.33379216 1.81751544 1.73892582 2.12889065 1.72671191 2.52006552
 1.75153541 1.91481997 1.75303099 1.72728491]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70361149 0.460367   0.48945805 0.65021389 0.39952929 0.79772666
 0.44706275 0.48499575 0.38537474 0.44376074]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40389882 0.39376158 0.39854266 0.39759125 0.40428705 0.40075068
 0.4034195  0.40435387 0.42712294 0.40140284]"
1.5,0.45,[1.628 1.471 1.318 1.289 1.281 1.596 1.658 1.507 1.636 1.4  ],[3.44 3.14 2.4  2.76 2.48 3.1  3.2  3.02 3.5  2.86],[2.  2.  2.  1.  1.  2.  1.5 1.5 2.  1.5],"[2.35202468 2.05293277 1.64880918 1.77082869 1.69400932 2.13107495
 2.26018069 2.08288562 2.4029748  1.98552721]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.67332839 0.5623859  0.3305084  0.49861677 0.4236187  0.5592976
 0.65990603 0.56037098 0.77146724 0.52561144]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.44801559 0.44642016 0.45918813 0.44941078 0.44377312 0.44780859
 0.45282588 0.44924461 0.45269154 0.44759556]"
1.6,0.05,[0.32  0.389 0.319 0.252 0.198 0.281 0.359 0.348 0.261 0.243],[3.86 3.28 2.86 2.58 2.46 3.46 3.16 2.78 2.52 2.62],[2.  1.  1.  1.  1.  2.  2.  2.  1.5 1. ],"[1.46492871 1.33186787 0.902049   0.74957336 0.61214769 1.28669832
 1.00253059 0.87568867 0.63734628 0.73963079]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.12714062 0.94874409 0.58799138 0.48672668 0.43361741 1.00477083
 0.66571907 0.51771992 0.39344003 0.48767278]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04974384 0.05120086 0.04752833 0.05217726 0.0509983  0.05097115
 0.05165304 0.04973217 0.04958678 0.05497606]"
1.6,0.1,[0.501 0.485 0.473 0.434 0.529 0.63  0.486 0.411 0.421 0.415],[2.64 2.8  2.92 2.28 2.76 2.8  2.34 2.64 2.68 2.22],[1. 1. 2. 1. 1. 1. 2. 1. 1. 1.],"[1.04583068 1.19593327 1.00925856 0.82639028 1.14137623 1.30878422
 0.82946712 0.9369756  1.00370526 0.82517329]",[0.  0.  0.  0.  0.  1.  0.5 0.  0.  0. ],"[0.55139709 0.70957585 0.52815016 0.37605825 0.61995533 0.68288578
 0.33759212 0.53969044 0.55845135 0.41095454]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09292352 0.09851695 0.09844291 0.09443833 0.09954223 0.09911119
 0.09772536 0.09485531 0.09859299 0.11342786]"
1.6,0.15000000000000002,[0.53  0.698 0.587 0.74  0.662 0.753 0.647 0.703 0.643 0.582],[2.5  2.98 2.42 2.54 2.94 3.   2.36 2.44 2.86 2.52],[2.  1.5 1.5 1.5 1.  2.  1.  2.  1.  2. ],"[0.93822689 1.42204745 1.05444582 1.18528122 1.44992577 1.49991195
 1.08968554 1.06416406 1.29108734 0.99216532]",[0.5 1.  1.  1.  0.  0.  0.  1.  0.  0.5],"[0.39041439 0.71692538 0.42892336 0.46371872 0.74160179 0.73197738
 0.45983691 0.42250879 0.65259125 0.38325907]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.13095238 0.14921166 0.15055232 0.15639496 0.14588714 0.1504563
 0.1502747  0.1507251  0.14790373 0.13770795]"
1.6,0.2,[1.033 0.826 1.008 1.291 0.891 1.017 0.952 1.012 1.034 0.664],[3.3  3.12 3.04 3.52 2.52 3.06 2.9  3.08 2.96 2.32],[1.  2.  1.  2.  1.  2.  2.  2.  1.5 1. ],"[1.86384081 1.58121871 1.79647333 2.27831102 1.41777551 1.74515584
 1.56724337 1.65677305 1.67955894 1.07372181]",[1.   0.   1.   1.   1.   1.   1.   1.25 1.   0.  ],"[0.84832812 0.75239058 0.78268305 1.00058031 0.52321741 0.71004354
 0.6465024  0.66127989 0.66436362 0.41200306]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.19838837 0.1963639  0.20270806 0.19938129 0.19966261 0.19448884
 0.19804666 0.19707061 0.19920319 0.20351095]"
1.6,0.25,[0.903 1.163 0.925 0.717 1.089 1.066 0.933 0.727 1.068 1.12 ],[2.64 2.64 2.5  2.22 2.72 2.96 2.56 2.06 3.04 3.22],[2.  2.  1.  1.  2.  1.  1.5 1.  1.5 2. ],"[1.34212579 1.57148107 1.38597666 1.17731013 1.59546866 1.77431051
 1.42065941 1.02575603 1.82489177 1.93032749]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.44097222 0.45480139 0.46146494 0.43296931 0.52263663 0.69970846
 0.48686547 0.25843181 0.75447063 0.71484409]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25179688 0.25318761 0.26162132 0.25085243 0.24708104 0.25397955
 0.24791418 0.24701874 0.25040663 0.24590532]"
1.6,0.3,[1.032 1.472 1.298 0.822 1.437 0.974 1.404 1.261 1.249 1.152],[2.6  3.22 2.86 2.32 3.52 2.52 3.2  2.92 3.24 2.44],[1. 2. 1. 1. 2. 1. 1. 1. 2. 1.],"[1.4854783  2.16334105 1.85659315 1.18348928 2.34259551 1.44385883
 2.10075777 1.8929068  1.9779478  1.5750066 ]",[1.   1.25 1.   0.   1.   1.   1.   1.   1.   1.  ],"[0.43729471 0.70160277 0.62087049 0.37184865 0.8749002  0.44770648
 0.70398287 0.64216583 0.72118511 0.41910816]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.30763308 0.3027485  0.29844683 0.2954891  0.30056503 0.29614085
 0.30363158 0.29818168 0.29827965 0.30079537]"
1.6,0.35000000000000003,[1.093 1.196 1.2   0.853 1.013 1.063 1.15  1.376 1.267 1.145],[2.42 2.92 2.84 1.98 2.4  2.42 2.4  3.2  2.68 2.46],[1.  1.5 1.5 1.  1.  1.  1.  1.5 2.  1. ],"[1.49637753 1.76245119 1.8053389  1.10841812 1.42222862 1.50345865
 1.50041431 2.06937831 1.73522171 1.5544362 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42700253 0.56904299 0.54148636 0.26810562 0.36879112 0.37261881
 0.37725513 0.69867885 0.4761055  0.39638933]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34936026 0.34774112 0.34915085 0.35140073 0.35197119 0.34706205
 0.35306816 0.35154426 0.34079024 0.34773218]"
1.6,0.4,[1.515 1.039 1.587 1.515 1.687 1.596 1.94  0.915 1.454 1.854],[2.84 2.44 3.16 3.4  3.42 3.36 4.14 1.98 3.06 3.5 ],[1.5 1.  1.5 2.  2.  1.5 2.  1.  1.5 2. ],"[2.00919112 1.44679187 2.21580027 2.26222266 2.34493045 2.31063077
 2.93916648 1.17543742 2.01728046 2.51100567]",[1.    1.    1.    1.    1.125 1.    1.125 1.    1.    1.25 ],"[0.52693526 0.39308093 0.63831736 0.7134519  0.69579959 0.74386075
 1.00304832 0.24364054 0.60371601 0.74521832]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39829406 0.39741715 0.40329832 0.399304   0.40410369 0.39810738
 0.39876394 0.39381153 0.40109776 0.39891647]"
