gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.224 0.347 0.3   0.205 0.39  0.247 0.238 0.322 0.327 0.329],[2.6  2.72 2.6  2.94 3.38 2.74 2.8  3.14 3.12 2.6 ],[2.  2.  1.  2.  2.  1.5 2.  2.  1.  2. ],"[0.61391884 0.79314335 0.80967837 0.73387787 1.29177661 0.71303314
 0.66774042 0.91399025 1.16667666 0.75886419]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.37196572 0.47810429 0.52114444 0.51738373 0.89734302 0.45262299
 0.43145624 0.60028053 0.84633731 0.45135442]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05461422 0.05273208 0.05105476 0.04982748 0.05104726 0.05109053
 0.05154042 0.05120754 0.0508286  0.04941542]"
1.5,0.1,[0.612 0.515 0.456 0.54  0.619 0.515 0.483 0.556 0.421 0.655],[3.6  2.94 2.8  2.92 3.28 2.74 1.82 3.38 2.84 3.36],[2. 2. 2. 1. 1. 1. 1. 2. 1. 2.],"[1.65072362 1.18697814 0.97462014 1.32587278 1.5760948  1.15536629
 0.63352104 1.47745359 1.1100778  1.54369555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.00812352 0.68584532 0.53383889 0.7867761  0.9466844  0.64255745
 0.19352104 0.93169188 0.65189176 0.9109807 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09965628 0.09838426 0.10178635 0.09903866 0.09938054 0.09940042
 0.12895928 0.09747546 0.10035756 0.10364763]"
1.5,0.15000000000000002,[0.714 0.627 0.685 0.863 0.485 0.7   0.698 0.769 0.742 0.699],[2.42 2.4  2.64 3.46 2.38 2.58 2.7  2.88 2.96 2.86],[1.5 2.  1.  1.5 1.  2.  1.  2.  1.5 2. ],"[1.1022961  0.96979095 1.16156762 1.8990154  0.9590958  1.23447025
 1.26289607 1.40559191 1.51194337 1.4545749 ]",[1.  0.5 0.  1.  0.  0.  0.  1.  0.  0. ],"[0.41526485 0.37252532 0.53537134 1.00323415 0.43479893 0.54554813
 0.58744685 0.59766222 0.73781495 0.71181611]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15101786 0.14035088 0.15223582 0.15254518 0.13879781 0.15222197
 0.15210459 0.15386609 0.1515585  0.15027786]"
1.5,0.2,[1.114 0.916 1.036 0.87  0.657 1.038 0.72  0.673 0.891 0.871],[3.42 3.22 3.26 2.8  2.48 3.38 2.46 2.38 2.6  2.6 ],[2.  1.  2.  1.5 2.  3.  1.  1.  2.  1. ],"[1.98704745 1.74777625 1.81283198 1.49146976 1.10549975 1.78934813
 1.18414568 1.10336469 1.30439109 1.35124825]","[1.      0.      1.21875 1.      0.      1.25    1.      0.      1.
 1.     ]","[0.89955721 0.82260047 0.79608271 0.64423587 0.4228435  0.73751708
 0.46248064 0.44788617 0.45026999 0.51232735]",[0.    0.    0.125 0.    0.    0.25  0.    0.    0.    0.   ],"[0.20149894 0.19816501 0.19929559 0.20023533 0.19388464 0.19667944
 0.19739112 0.19468236 0.20369712 0.20110701]"
1.5,0.25,[1.233 1.186 1.086 1.247 1.489 1.019 1.11  1.178 1.057 1.049],[3.3  3.12 2.92 3.04 4.   2.54 2.88 2.9  2.96 2.56],[1.5 2.  2.  2.  2.  1.  2.  1.  2.  1.5],"[2.0215446  1.91199481 1.73087444 1.92886501 2.60128083 1.5545283
 1.69383699 1.77774778 1.70505818 1.53277631]","[1.      1.125   1.0625  1.      1.      1.      1.09375 1.      1.25
 1.     ]","[0.82161785 0.74642841 0.59939983 0.68034328 1.12217682 0.51782908
 0.56962435 0.62637815 0.60337727 0.4394267 ]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.25  0.   ],"[0.25056516 0.25090082 0.25368217 0.25131335 0.24959326 0.249546
 0.25148861 0.24893955 0.25030844 0.25057644]"
1.5,0.3,[1.172 1.064 1.389 1.323 1.524 1.029 1.475 1.624 1.39  1.515],[2.78 2.54 3.48 3.   3.72 2.34 3.32 3.74 3.22 2.96],[2.  1.  2.  2.  1.5 1.  2.  2.  1.5 2. ],"[1.64523988 1.48436157 2.26299451 1.94060304 2.48761301 1.38411633
 2.2148109  2.55078236 2.1553797  2.0341318 ]",[1.    1.    1.125 1.125 1.    1.    1.    1.25  1.    1.125],"[0.50305726 0.4549768  0.81684705 0.61421266 0.95074412 0.39149915
 0.74510387 0.91439076 0.72587287 0.59672458]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.30194861 0.30337972 0.29980034 0.3        0.2951013  0.29888528
 0.30112667 0.30091807 0.2990717  0.29685542]"
1.5,0.35000000000000003,[1.717 1.755 1.327 1.341 1.28  0.991 1.627 1.294 1.073 1.488],[3.62 4.   3.   2.9  3.06 2.42 3.56 2.56 2.44 3.34],[2.  3.  2.  2.  2.  2.  2.  1.  1.5 2. ],"[2.55594475 2.65127855 1.89905107 1.91893723 1.93865894 1.40309278
 2.44231699 1.73418003 1.45600803 2.24440897]",[1.   1.25 1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.84593743 0.96493089 0.54494951 0.55122238 0.61226734 0.38947584
 0.76490244 0.46452183 0.36457737 0.71815408]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.35144928 0.34937553 0.34832393 0.34903619 0.35596872 0.34782354
 0.35028299 0.35540423 0.34989971 0.34892897]"
1.5,0.4,[1.341 1.3   1.22  1.919 1.262 1.33  1.586 1.266 1.501 1.573],[2.82 2.68 2.6  3.82 2.4  2.92 3.4  2.66 3.14 2.98],[2. 1. 2. 2. 1. 1. 2. 1. 2. 2.],"[1.8407172  1.77962369 1.55359284 2.79692724 1.61078176 1.88960839
 2.26904978 1.67651224 2.12330126 2.06838831]",[1.   1.   1.   1.25 1.   1.   1.25 1.   1.   1.25],"[0.49733585 0.46460904 0.39944733 0.89962988 0.37294973 0.58004785
 0.67813669 0.4755015  0.62393236 0.5171969 ]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.125],"[0.40070315 0.40634229 0.39967977 0.40087572 0.39608802 0.399432
 0.40909629 0.40256813 0.40175627 0.41537267]"
1.5,0.45,[1.648 1.656 1.803 1.219 1.614 1.676 1.738 1.69  1.254 1.478],[3.24 3.18 3.72 2.44 3.12 3.2  3.38 3.26 2.58 3.  ],[2. 2. 2. 2. 1. 2. 2. 2. 1. 2.],"[2.25773554 2.27857999 2.57513133 1.53288835 2.16330313 2.32377363
 2.41491964 2.30484342 1.70027044 1.96089582]",[1.   1.   1.25 1.   1.   1.25 1.   1.25 1.   1.  ],"[0.61201288 0.6207919  0.77702098 0.32906023 0.62778555 0.61845258
 0.6907546  0.65467253 0.44023138 0.54308332]",[0.   0.   0.25 0.   0.   0.   0.   0.25 0.   0.  ],"[0.45630781 0.45022958 0.45412571 0.44736842 0.44906448 0.45304144
 0.45501424 0.44706588 0.44525194 0.45415312]"
1.6,0.05,[0.209 0.205 0.359 0.338 0.388 0.122 0.224 0.292 0.195 0.263],[2.84 2.68 4.4  3.72 3.84 2.04 2.48 2.86 2.12 2.72],[1. 1. 2. 2. 3. 1. 1. 2. 2. 1.],"[0.85329956 0.90050609 1.71755176 1.41076931 1.34105422 0.39181297
 0.64129374 0.91117409 0.41552711 0.74985963]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.63182495 0.68211253 1.34329883 1.05405422 0.94219679 0.25466453
 0.41529521 0.62880104 0.19990211 0.49463013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05204939 0.04973992 0.05054113 0.04995077 0.04857172 0.04444444
 0.04915606 0.04817861 0.05494505 0.0497935 ]"
