gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.259 0.371 0.316 0.354 0.294 0.269 0.219 0.373 0.269 0.483],[3.04 3.36 3.26 3.52 2.98 3.14 2.7  3.6  3.18 3.56],[2.  2.  2.  2.  1.  2.  1.5 2.  2.  1. ],"[0.91432461 1.30067685 1.1083077  1.33526382 1.00043969 0.95531543
 0.78317982 1.37669182 0.94702625 1.50672309]",[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5],"[0.62939663 0.89869809 0.80144857 1.01042495 0.7003518  0.67357715
 0.54063099 1.01467888 0.68306629 1.0481684 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05014653 0.0496229  0.04946768 0.04740715 0.05060912 0.05192419
 0.04722369 0.04970139 0.05036749 0.05107617]"
1.5,0.1,[0.534 0.669 0.539 0.56  0.595 0.446 0.407 0.391 0.523 0.4  ],[3.18 3.34 3.26 3.04 3.52 2.84 2.64 2.26 2.82 2.38],[1.5 2.  2.  1.  2.  2.  1.  2.  2.  1. ],"[1.29189824 1.49439764 1.42097048 1.30648013 1.5302976  0.98966105
 1.01430364 0.73110713 1.06555256 0.76981201]",[0.  0.5 0.  0.  0.  0.  0.  0.  0.  0. ],"[0.7640479  0.83439276 0.85423831 0.7569147  0.91111791 0.53536418
 0.61254583 0.35248408 0.53349201 0.37596436]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09847753 0.09744555 0.10010762 0.09696293 0.10214209 0.09567705
 0.10392631 0.10216179 0.10053897 0.0956108 ]"
1.5,0.15000000000000002,[0.846 0.754 0.698 0.956 0.748 0.556 0.69  0.704 0.566 0.731],[3.12 3.26 2.64 3.44 2.86 2.76 2.96 2.62 2.4  3.38],[2.  2.  2.  2.  2.  1.  2.  1.5 1.  2. ],"[1.61821332 1.49793177 1.17745579 1.7807917  1.36604766 1.21581456
 1.32329333 1.1662887  1.09416386 1.58895121]",[1.    0.    1.    1.125 1.    0.    0.    0.5   0.    1.   ],"[0.79115277 0.75539271 0.49446751 0.8702546  0.63716094 0.65708776
 0.63823962 0.48636683 0.45251347 0.80361429]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.1491896  0.15212179 0.14932563 0.14915865 0.14838783 0.15123809
 0.15105654 0.14539434 0.14848241 0.15143694]"
1.5,0.2,[1.166 0.957 0.915 0.995 0.993 1.024 1.059 0.933 0.988 0.754],[3.42 3.1  2.76 3.16 3.04 3.34 3.28 2.96 2.84 2.46],[2.  2.  2.  2.  1.5 2.  1.5 1.  2.  1. ],"[1.99901572 1.61855977 1.431672   1.74506194 1.66594605 1.84074161
 1.93544246 1.61885044 1.53022809 1.23076923]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 0.  ],"[0.87513267 0.70566549 0.53801965 0.74888518 0.70869996 0.81095523
 0.83538875 0.68343174 0.57129743 0.47926532]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.20126531 0.20103289 0.20520325 0.20194656 0.201596   0.20052433
 0.2048625  0.19965845 0.19627712 0.20291191]"
1.5,0.25,[1.418 1.162 1.118 1.41  1.314 0.957 1.241 1.076 1.165 1.23 ],[3.54 2.96 2.68 3.56 3.52 3.12 3.06 3.06 2.88 3.54],[2.  1.5 2.  3.  2.  2.  1.  2.  1.  2. ],"[2.25786312 1.8315449  1.60967255 2.23450441 2.25788862 1.69124338
 1.91713268 1.78692132 1.71469919 2.20757938]","[1.125   1.      1.      1.40625 1.      1.      1.      1.      1.
 1.25   ]","[0.84395687 0.68112376 0.50584442 0.83293703 0.9207707  0.68280588
 0.71777721 0.66857782 0.60794137 0.90225223]","[0.      0.      0.      0.28125 0.      0.      0.      0.      0.
 0.25   ]","[0.24597351 0.24614594 0.25365666 0.25231508 0.25085795 0.24360356
 0.2508732  0.2522667  0.25119976 0.24939629]"
1.5,0.3,[1.517 1.386 1.049 1.483 1.274 1.193 1.56  1.192 1.032 1.606],[3.54 3.54 2.66 3.46 3.16 2.88 3.78 3.02 2.7  3.78],[2. 2. 1. 2. 2. 1. 2. 2. 1. 2.],"[2.2976696  2.17158236 1.48269729 2.27885149 1.97404957 1.79470383
 2.49613154 1.8353792  1.57591445 2.47669533]",[1.25 1.   1.   1.   1.25 1.   1.   1.   1.   1.25],"[0.82255974 0.83101352 0.4643428  0.80672259 0.6245818  0.60649582
 0.94352168 0.62062334 0.52109024 0.89452248]",[0.125 0.    0.    0.    0.25  0.    0.    0.    0.    0.25 ],"[0.29857908 0.30103656 0.29779412 0.29403068 0.29889056 0.30210722
 0.29948455 0.30171648 0.30288462 0.29817908]"
1.5,0.35000000000000003,[1.506 1.448 1.086 1.054 1.514 1.288 1.522 1.344 1.661 1.304],[3.12 3.22 2.28 2.54 2.92 2.82 3.26 2.94 3.66 2.88],[1.  2.  1.  1.  1.5 1.  2.  2.  2.  2. ],"[2.15439571 2.09270845 1.38083818 1.46909079 1.99232569 1.84531038
 2.19698785 1.82570853 2.47722268 1.81290943]",[1.    1.25  1.    1.    1.    1.    1.25  1.125 1.25  1.25 ],"[0.63682735 0.64645845 0.30831865 0.41681174 0.52560694 0.54686311
 0.66169976 0.54430228 0.8118174  0.50775807]",[0.   0.25 0.   0.   0.   0.   0.25 0.   0.25 0.25],"[0.34054527 0.35003073 0.35538991 0.34778308 0.36308345 0.34910913
 0.35320248 0.34709643 0.3498097  0.35156423]"
1.5,0.4,[1.664 1.341 1.342 1.766 1.696 1.121 1.267 1.493 1.562 1.688],[3.24 2.92 2.86 3.46 3.42 2.64 2.72 3.04 3.24 3.38],[2.  1.  2.  2.  2.  1.  1.  1.  2.  1.5],"[2.3165232  1.88821694 1.90794567 2.50020087 2.41888128 1.67713057
 1.77676773 2.11788284 2.16011735 2.40677464]",[1.   1.   1.   1.25 1.25 1.   1.   1.   1.25 1.  ],"[0.66500953 0.55719399 0.54008434 0.74988227 0.72114202 0.50829756
 0.47490249 0.61574416 0.59463639 0.73794164]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.25  0.   ],"[0.39381292 0.40093522 0.40058221 0.40061649 0.39976924 0.4047331
 0.40040835 0.402107   0.39888952 0.39955961]"
1.5,0.45,[1.325 1.411 1.297 1.221 1.829 1.15  1.651 1.411 2.055 1.657],[2.6  2.88 2.9  2.62 3.74 2.3  3.36 2.58 4.2  3.6 ],[1.5 1.  2.  1.  2.5 1.  2.  1.5 3.  2. ],"[1.76141448 1.93646503 1.79345258 1.72132809 2.57657013 1.49685287
 2.36242423 1.79965495 2.96933514 2.38737466]",[1.    1.    1.125 1.    1.25  1.    1.    1.    2.    1.125],"[0.42065276 0.55526386 0.48718793 0.45044918 0.78585724 0.33200912
 0.69032951 0.4185612  0.91623944 0.7646232 ]",[0.    0.    0.    0.    0.25  0.    0.    0.    0.375 0.   ],"[0.45516736 0.4589875  0.44478241 0.43863148 0.45342431 0.44863636
 0.4488049  0.46431404 0.4520918  0.45079943]"
1.6,0.05,[0.278 0.215 0.273 0.219 0.238 0.192 0.293 0.399 0.37  0.366],[3.3  3.14 3.2  2.4  3.06 2.32 3.22 3.32 3.02 3.8 ],[2.  1.  1.  1.  1.5 1.  2.  2.  2.  2. ],"[1.12923479 1.0028768  1.09484066 0.56304021 0.87932833 0.63981215
 1.1020705  1.25669344 1.05569803 1.42384603]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.85192033 0.75828696 0.82749203 0.33772771 0.63339083 0.44301527
 0.80340839 0.89636141 0.70771951 1.06655111]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04895925 0.04844738 0.04848754 0.04472843 0.0554117  0.04750641
 0.05100041 0.05078125 0.04943664 0.05280841]"
