gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.315 0.233 0.242 0.346 0.23  0.382 0.253 0.331 0.273 0.314],[3.22 3.12 2.88 3.36 3.12 3.64 2.64 3.32 2.7  3.24],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.10304609 1.02103971 0.85530508 1.22962389 0.92795893 1.29347787
 0.68534995 1.16064691 0.81405702 1.13264005]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.79689374 0.74224576 0.61737539 0.87026598 0.69068842 0.92169565
 0.42847495 0.82924676 0.53601502 0.82962369]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05059299 0.050736   0.04825549 0.05074192 0.05017691 0.04922469
 0.04851946 0.04934471 0.05026861 0.04925871]"
1.5,0.1,[0.625 0.695 0.256 0.604 0.386 0.494 0.649 0.469 0.414 0.655],[3.42 3.58 1.88 2.7  2.6  3.04 3.18 2.82 3.04 3.5 ],[2. 2. 1. 1. 1. 1. 2. 1. 2. 2.],"[1.56624565 1.71263634 0.43741009 1.20422712 0.91721503 1.2522406
 1.30071074 1.14062179 1.07874755 1.59700732]",[1. 1. 0. 0. 0. 0. 1. 0. 0. 1.],"[0.93003227 1.02696251 0.18116009 0.63177839 0.52774237 0.74034607
 0.67782011 0.65358078 0.65894287 0.91267139]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10081662 0.10160218 0.09840426 0.10018963 0.10290017 0.10170838
 0.09833527 0.10081519 0.09307928 0.09932607]"
1.5,0.15000000000000002,[0.825 0.836 0.658 0.389 0.814 0.488 0.867 0.74  0.788 0.802],[2.98 2.86 3.1  1.98 3.2  2.32 3.16 2.94 2.96 3.1 ],[2.  2.  2.  1.  1.  1.  2.  1.5 1.  1. ],"[1.55853147 1.4233307  1.44059896 0.72686385 1.70168666 0.8965064
 1.60317465 1.42909443 1.50087535 1.55963965]",[1.    1.    0.    0.    1.    0.    1.125 1.    1.    1.   ],"[0.70308225 0.59308656 0.72210286 0.29866073 0.8541183  0.39802984
 0.75396078 0.7033144  0.71167613 0.77717871]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.14638126 0.15026793 0.15164802 0.15620828 0.14902734 0.14711851
 0.15049073 0.15088917 0.1545092  0.14991866]"
1.5,0.2,[1.127 0.948 1.139 0.742 1.103 0.893 1.03  0.845 0.951 1.206],[3.56 3.3  3.56 2.46 3.3  2.78 3.16 2.64 2.94 3.5 ],[2.  2.  2.  1.  2.  1.  2.  1.5 1.5 2. ],"[2.10019625 1.7464384  2.03874367 1.19572775 1.8576432  1.5654125
 1.8062935  1.34688481 1.62852755 2.07685935]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.95298922 0.80553752 0.91568215 0.41607931 0.73950843 0.69351308
 0.78410112 0.5325977  0.67563693 0.93225974]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ],"[0.19845222 0.2015075  0.19908649 0.21075581 0.19904354 0.1974359
 0.19920792 0.19873248 0.19976005 0.19928132]"
1.5,0.25,[1.232 1.534 1.328 1.322 1.182 1.043 1.297 0.919 1.211 1.527],[3.26 3.92 3.34 3.58 3.2  2.88 3.3  2.54 3.18 3.92],[2. 2. 2. 2. 2. 2. 2. 1. 2. 2.],"[1.98706072 2.6136291  2.09383517 2.19105769 1.93750085 1.63317182
 2.09896371 1.37542684 1.9284309  2.57232338]",[1.25  1.25  1.125 1.125 1.    1.    1.25  1.    1.    1.25 ],"[0.76178729 1.02794429 0.75391452 0.87793757 0.74834801 0.58876752
 0.76417611 0.44224325 0.69266918 1.07224037]",[0.25  0.25  0.    0.125 0.    0.    0.25  0.    0.    0.25 ],"[0.25206107 0.24818269 0.2496477  0.24929291 0.24491751 0.24775045
 0.25312836 0.25583584 0.25194039 0.24723331]"
1.5,0.3,[1.278 0.929 1.16  1.58  1.362 1.314 1.2   1.057 1.284 1.246],[2.92 2.24 2.6  3.94 3.4  2.92 2.84 2.44 3.28 2.98],[2.  1.  1.  2.  2.  1.5 1.  1.5 2.  1. ],"[1.77550103 1.26426287 1.61083696 2.57394505 2.14094223 1.86838117
 1.79792862 1.47097783 2.01826513 1.90548059]",[1.25  1.    1.    1.    1.25  1.    1.    1.    1.125 1.   ],"[0.53971002 0.34379412 0.45247758 1.02801731 0.76689926 0.57841047
 0.59974869 0.40125126 0.73510107 0.67981531]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.125 0.   ],"[0.30073098 0.3        0.30592313 0.29755406 0.29648717 0.30754779
 0.29884801 0.29453167 0.30200449 0.30346717]"
1.5,0.35000000000000003,[1.514 1.473 1.38  1.503 1.463 1.536 1.548 1.155 1.16  1.38 ],[3.18 3.   3.04 3.02 3.18 3.34 3.36 2.64 2.5  3.  ],[2.  1.5 2.  2.  2.  2.  2.  1.  1.  2. ],"[2.15946459 1.95114006 1.94489995 2.05172607 2.06315933 2.19845466
 2.29937595 1.66441466 1.56289295 1.99521952]",[1.25  1.    1.    1.    1.125 1.25  1.25  1.    1.    1.   ],"[0.62373705 0.59772209 0.58482183 0.56325439 0.59607437 0.68400641
 0.71613865 0.49480528 0.40334217 0.6038328 ]",[0.25 0.   0.   0.   0.   0.25 0.25 0.   0.   0.  ],"[0.34911035 0.35029559 0.35023907 0.34507042 0.34819057 0.34665545
 0.34764244 0.34641785 0.34522003 0.34460738]"
1.5,0.4,[1.581 0.969 1.466 1.577 1.332 1.443 1.441 1.334 1.312 1.678],[3.26 2.02 3.22 3.2  2.88 3.02 2.8  2.76 2.56 3.36],[1.5 1.  2.  2.  1.  2.  1.  1.5 2.  2. ],"[2.265638   1.17188019 2.02302498 2.20719313 1.92372802 1.99770104
 1.92796423 1.8091428  1.70819641 2.37428607]","[1.      1.      1.09375 1.25    1.      1.      1.      1.      1.
 1.     ]","[0.69392413 0.22828644 0.61064217 0.61703688 0.54005614 0.56053307
 0.53084021 0.49740452 0.40405578 0.70617572]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.40009096 0.4112344  0.39906228 0.3994439  0.39849188 0.39418173
 0.40025794 0.39405503 0.38598901 0.39680292]"
1.5,0.45,[1.724 1.21  1.47  1.615 1.67  1.19  1.775 1.616 1.494 1.858],[3.42 2.48 2.66 3.16 3.42 2.22 3.56 3.42 2.86 3.7 ],[2. 2. 1. 1. 2. 1. 2. 2. 2. 2.],"[2.34693577 1.58431399 1.86653379 2.22930748 2.39622846 1.43660835
 2.45544306 2.30749268 2.01574692 2.7423713 ]",[1.25  1.    1.    1.    1.125 1.    1.125 1.25  1.125 1.125],"[0.68521702 0.36342532 0.47577207 0.62694908 0.66456342 0.2945771
 0.74230951 0.67511475 0.51350571 0.81869943]",[0.25  0.    0.    0.    0.125 0.    0.    0.25  0.125 0.   ],"[0.44811628 0.44545035 0.45542148 0.45199012 0.44684249 0.43823529
 0.45164982 0.45249232 0.44778692 0.4492881 ]"
1.6,0.05,[0.139 0.339 0.256 0.204 0.394 0.27  0.38  0.223 0.328 0.206],[2.16 3.   2.22 2.52 2.48 2.84 3.28 2.52 4.02 2.64],[1. 1. 1. 1. 1. 2. 2. 1. 2. 2.],"[0.34170606 1.09116327 0.55427529 0.74844451 0.78725744 0.87472305
 1.06769561 0.78677105 1.49045541 0.74711672]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19092481 0.77238886 0.32095497 0.52318572 0.42923009 0.59187759
 0.71804717 0.55645367 1.14766733 0.50774295]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04673913 0.0487981  0.04948076 0.04874285 0.05551272 0.0498695
 0.05352703 0.05245093 0.0485064  0.0520407 ]"
