gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.393 0.35  0.205 0.306 0.296 0.385 0.338 0.328 0.272 0.355],[3.64 3.38 2.78 3.14 2.76 3.24 2.52 3.5  3.5  3.76],[2.  1.5 1.  2.  2.  2.  1.  1.5 2.  2. ],"[1.39028967 1.15358006 0.84223875 0.92504681 0.880355   1.13701046
 0.78365328 1.21315788 1.09879978 1.32635654]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.0267594  0.84501072 0.62678587 0.6365556  0.59018898 0.7695251
 0.47945406 0.87015007 0.82375095 0.98180576]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05044977 0.04953384 0.05026588 0.0494186  0.05082965 0.04997072
 0.05358449 0.04694068 0.05080508 0.05144219]"
1.5,0.1,[0.488 0.527 0.705 0.776 0.651 0.545 0.502 0.592 0.489 0.526],[2.38 2.84 3.22 3.88 3.54 2.48 2.54 2.98 2.96 3.18],[1.  2.  2.  2.  2.  1.  2.  1.  1.5 2. ],"[0.9559747  1.08131551 1.42164378 1.91867778 1.70863677 0.94227673
 1.0000953  1.34949091 1.23009852 1.32112812]",[0.  0.5 1.  1.  1.  0.  0.  0.5 0.  0. ],"[0.49787411 0.59178426 0.73133616 1.164127   1.01797271 0.42649548
 0.48817636 0.75136957 0.74349208 0.77500019]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1027921  0.09619687 0.10257146 0.09961463 0.10200195 0.09778086
 0.09695439 0.0990342  0.09953602 0.09877463]"
1.5,0.15000000000000002,[0.801 0.974 0.749 0.92  0.796 0.791 0.785 0.652 0.714 0.82 ],[3.02 3.52 2.56 3.42 3.26 2.78 2.9  2.62 2.62 3.4 ],[2.  2.  1.  2.  2.  1.  1.  1.5 1.  2. ],"[1.45702181 1.91149358 1.31127438 1.7809374  1.5981824  1.43604231
 1.43557271 1.17774909 1.30450791 1.77324544]",[0.5 1.  1.  1.  0.  0.  1.  1.  1.  1. ],"[0.68977572 0.96518133 0.55123043 0.89349599 0.81430545 0.69321272
 0.67054342 0.51523078 0.59430772 0.90266438]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14958718 0.15258084 0.15329679 0.14825944 0.14914615 0.15120683
 0.15675    0.15032569 0.15040689 0.15269805]"
1.5,0.2,[1.07  0.961 0.8   1.216 1.039 0.781 1.231 0.863 0.946 1.041],[3.24 3.04 2.66 3.86 2.86 2.8  3.96 2.78 2.92 3.02],[2.  1.  1.  2.  1.  2.  2.  1.  2.  1.5],"[1.87550271 1.77462663 1.44586486 2.32067663 1.67198833 1.38330954
 2.30075365 1.50724438 1.60125294 1.67946242]","[1.21875 1.      1.      1.25    1.      0.      1.      0.      1.
 1.     ]","[0.77927468 0.79949113 0.58204039 1.05160681 0.64845805 0.5630654
 1.10220872 0.64476879 0.67779102 0.70360305]",[0.25 0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.20014335 0.1990172  0.1984348  0.2010272  0.20072481 0.1945931
 0.20011259 0.20219139 0.19643822 0.19829271]"
1.5,0.25,[0.872 1.092 0.837 1.262 1.326 1.342 0.926 1.47  1.215 0.839],[2.54 2.98 2.52 3.4  3.76 3.68 2.32 3.74 3.22 2.38],[2. 2. 2. 1. 2. 2. 1. 2. 2. 1.],"[1.324212   1.77984097 1.26368791 2.17694826 2.32958292 2.27857795
 1.27989482 2.46788604 1.91524927 1.26557267]",[1.    1.25  0.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.42786434 0.65548062 0.45314469 0.90053102 0.98387247 0.92175178
 0.38799541 0.98967804 0.76692407 0.41285783]",[0.    0.25  0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.25373134 0.25104293 0.24600564 0.24791029 0.24718251 0.24744864
 0.24298597 0.25547251 0.24514451 0.26442062]"
1.5,0.3,[1.33  1.399 1.042 1.451 1.071 1.21  1.69  1.405 1.28  1.493],[2.96 3.2  2.64 3.48 2.68 2.9  3.88 3.2  3.24 3.44],[1. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.93416693 2.02727073 1.49537501 2.24703951 1.48866871 1.67475729
 2.64191807 2.05668203 2.07516907 2.23707745]",[1.    1.25  1.    1.25  1.    1.25  1.125 1.    1.    1.25 ],"[0.63719305 0.65415061 0.43714748 0.80986178 0.43991871 0.50873312
 0.97331455 0.66422109 0.79344422 0.76822491]",[0.   0.25 0.   0.25 0.   0.25 0.   0.   0.   0.25],"[0.30119423 0.3031168  0.30226053 0.30282378 0.2907173  0.29966838
 0.30369713 0.2970174  0.29776155 0.29663963]"
1.5,0.35000000000000003,[1.321 1.17  1.496 1.132 1.306 1.111 1.708 1.584 1.47  1.441],[3.16 2.5  3.18 2.46 2.8  2.64 3.48 3.64 3.26 3.08],[1.  2.  2.  2.  1.  1.5 2.  2.  2.  1. ],"[2.00086528 1.57214986 2.10769888 1.51857048 1.86790597 1.60748787
 2.48202411 2.44976618 2.18340737 2.07517241]",[1.   1.   1.25 1.   1.   1.   1.   1.25 1.   1.  ],"[0.67287333 0.38938619 0.67280264 0.38996208 0.54609444 0.4465699
 0.79136982 0.8089239  0.71004799 0.6148062 ]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.35036217 0.34935795 0.35337072 0.35207035 0.34619849 0.34420432
 0.34807787 0.35240598 0.35180801 0.35415296]"
1.5,0.4,[1.394 1.335 1.484 1.636 1.631 1.454 1.212 1.494 1.033 1.211],[2.86 2.9  2.9  3.48 3.52 3.26 2.76 2.94 2.18 2.62],[1. 2. 2. 2. 2. 2. 1. 2. 1. 1.],"[1.96444194 1.89753855 2.03200353 2.38888266 2.45306759 2.09771832
 1.76324119 2.0397753  1.31680559 1.69025583]",[1.    1.125 1.    1.    1.125 1.    1.    1.    1.    1.   ],"[0.53495464 0.55503001 0.50184728 0.7583016  0.76528927 0.6600816
 0.50110741 0.52624014 0.27395403 0.45994333]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40066057 0.40438573 0.39743087 0.3975877  0.39755898 0.3939951
 0.40162455 0.39968447 0.41122214 0.40107311]"
1.5,0.45,[1.318 1.74  1.472 1.701 1.504 1.305 1.21  1.644 1.61  1.261],[2.72 3.52 2.98 3.2  3.16 2.68 2.42 3.24 3.14 2.78],[1. 2. 2. 2. 2. 1. 2. 2. 2. 1.],"[1.7851796  2.5064456  2.05033992 2.27492405 2.14948544 1.77938968
 1.55290326 2.25594578 2.16948911 1.72608116]",[1.    1.    1.    1.125 1.    1.    1.    1.25  1.25  1.   ],"[0.46551163 0.74993193 0.56126765 0.6051218  0.61967587 0.44403811
 0.35389936 0.61551609 0.55937192 0.50273643]",[0.   0.   0.   0.   0.   0.   0.   0.25 0.25 0.  ],"[0.45299501 0.45005019 0.45167837 0.44991276 0.45192834 0.45305596
 0.44824154 0.43754444 0.44703321 0.45006017]"
1.6,0.05,[0.259 0.307 0.209 0.237 0.281 0.311 0.36  0.252 0.21  0.294],[2.86 3.56 2.62 2.86 3.1  3.34 3.88 3.3  2.56 2.6 ],[2.  2.  1.  1.5 1.  2.  1.  1.  1.  1. ],"[0.73694567 1.21585556 0.713608   0.79554452 1.21945558 1.18518585
 1.54835953 1.09579    0.80727237 0.79247914]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49255114 0.90881943 0.49179647 0.55453988 0.92619386 0.88094024
 1.22671768 0.83988668 0.59364933 0.49386586]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04745459 0.05069788 0.04673153 0.05155614 0.05011675 0.04990153
 0.05000284 0.04920255 0.05157248 0.04623949]"
