gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.6,0.1,[0.4   0.453 0.41  0.307 0.544 0.442 0.507 0.441 0.506 0.407],[2.68 2.6  2.8  2.22 2.86 2.96 2.56 2.16 2.4  2.44],[1.  1.  1.  1.  1.5 1.  1.  1.  2.  1. ],"[0.97437176 0.95069657 1.13273765 0.68176303 1.21394686 1.21484356
 1.10989114 0.73211583 0.81051372 0.96163404]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.59072674 0.47890458 0.71487755 0.36762241 0.64601717 0.76296856
 0.54361185 0.30238927 0.33613872 0.49064771]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09873305 0.0985387  0.09965394 0.08558559 0.10528926 0.10412129
 0.10040924 0.09809886 0.11145833 0.10754352]"
1.6,0.15000000000000002,[0.466 0.845 0.744 0.809 0.375 0.756 0.898 0.861 0.691 0.929],[2.48 3.46 2.8  3.   2.06 2.9  3.14 3.18 2.82 3.58],[1. 3. 2. 1. 1. 1. 2. 2. 1. 2.],"[0.91262642 1.71974803 1.38912823 1.65058331 0.66888547 1.45699259
 1.69662339 1.56655051 1.39848401 2.01414553]","[0.      1.21875 1.      1.      0.      1.      1.      1.      0.
 1.     ]","[0.45201607 0.83796947 0.62697003 0.83280377 0.29187375 0.67205118
 0.85052719 0.70940207 0.72225842 1.06539309]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.1465904  0.14959949 0.15189065 0.15082888 0.14968404 0.15357839
 0.15108782 0.15194376 0.14949534 0.14853248]"
1.6,0.2,[1.221 0.644 1.025 0.855 1.044 0.453 0.715 1.006 0.963 0.687],[3.64 2.3  3.02 2.42 3.06 1.76 2.74 2.96 2.98 2.1 ],[2. 1. 1. 1. 2. 1. 1. 2. 1. 1.],"[2.17712673 1.05924079 1.79374656 1.27669512 1.77107456 0.65048658
 1.36432558 1.62972428 1.60235348 0.97848137]",[1.125 0.    1.    1.    1.    0.    0.    1.    0.    1.   ],"[0.9688052  0.40072028 0.73155906 0.41612871 0.74622837 0.17423658
 0.62070741 0.66189713 0.70486935 0.29082512]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.20156982 0.19809976 0.19548265 0.19827248 0.19720377 0.20786517
 0.19690607 0.20357333 0.2028966  0.1959946 ]"
1.6,0.25,[1.036 1.124 0.825 1.263 0.866 1.094 1.186 1.249 0.793 1.042],[2.58 2.92 2.56 3.52 2.62 2.86 3.   3.28 2.24 2.98],[1. 2. 1. 2. 1. 1. 2. 2. 1. 1.],"[1.49778267 1.76468489 1.30837063 2.25544862 1.37731014 1.67183364
 1.90590324 1.9919739  1.12260423 1.68402619]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.51313423 0.6044554  0.48628567 0.92210755 0.50684872 0.60677993
 0.70276115 0.75489382 0.3362761  0.62150666]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25081575 0.25292603 0.24448606 0.25158846 0.24734668 0.25174277
 0.25177858 0.25083855 0.26268923 0.24912492]"
1.6,0.3,[1.487 1.611 1.128 1.105 1.289 1.175 1.321 1.273 1.171 1.111],[3.44 3.44 2.76 2.92 3.14 2.74 3.28 3.06 2.8  2.48],[1. 2. 2. 1. 2. 2. 1. 2. 1. 1.],"[2.29424401 2.40108302 1.68406204 1.75141586 1.89772723 1.57301639
 2.10746294 1.80181535 1.67648289 1.55550021]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.82951745 0.80552638 0.52460892 0.61928695 0.61144793 0.4191492
 0.77719438 0.54970597 0.53046238 0.44301974]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.29787556 0.30002948 0.30042989 0.29810787 0.29321568 0.30533854
 0.30248851 0.28960604 0.29747557 0.29303924]"
1.6,0.35000000000000003,[1.269 1.225 1.203 1.323 0.825 1.282 1.425 1.449 1.322 1.104],[2.7  2.68 2.72 2.88 1.88 2.98 3.24 3.14 2.76 2.68],[2.  1.  1.  1.  1.  2.  1.  2.  2.  1.5],"[1.72151503 1.67786286 1.74452714 1.85632402 1.03061269 1.89670755
 2.19432174 2.10818153 1.7983616  1.57051999]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.46068495 0.51848786 0.49648026 0.54663163 0.21623769 0.58810648
 0.75455855 0.64640418 0.46351785 0.47724851]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34467316 0.35027094 0.36221527 0.35112142 0.32155477 0.34886266
 0.35135906 0.34358366 0.3451087  0.34798819]"
1.6,0.4,[1.287 1.337 1.698 1.587 1.287 1.646 1.167 1.346 1.238 1.424],[2.9  2.8  3.8  3.38 2.66 3.18 2.7  2.62 2.42 3.02],[2.  2.  2.  2.  2.  2.  1.5 1.  1.  1. ],"[1.82561823 1.84652302 2.59134781 2.2296806  1.74638303 2.27845262
 1.69519515 1.84010375 1.63797652 2.03062925]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.52074152 0.49631794 0.88695328 0.68478802 0.43253537 0.64627488
 0.46827621 0.46670531 0.42379195 0.59284117]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.4050475  0.40335957 0.4021043  0.39937175 0.3989175  0.39945698
 0.40306852 0.40301227 0.40609042 0.39870722]"
1.6,0.45,[1.123 1.187 1.506 1.649 1.523 1.592 1.189 1.471 1.546 1.021],[2.42 2.5  2.8  3.36 3.02 3.2  2.54 2.94 3.24 2.22],[2.  2.  2.  2.  1.  2.  1.5 1.5 2.  1. ],"[1.48514522 1.52611857 1.92194036 2.31070023 2.05786462 2.14857906
 1.57492541 1.92577441 2.21475874 1.33024505]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.3643249  0.35867716 0.45332708 0.68430252 0.58785485 0.56872555
 0.38334338 0.50538379 0.62780928 0.29311614]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.45228411 0.44793416 0.44949635 0.44860617 0.45286544 0.44884969
 0.45368171 0.44580058 0.45202426 0.4484161 ]"
1.7000000000000002,0.05,[0.221 0.304 0.125 0.38  0.246 0.217 0.281 0.256 0.138 0.265],[2.28 3.12 2.08 3.34 3.52 2.82 3.06 2.44 2.3  2.3 ],[1.  1.  1.  2.  2.  1.  2.  1.  1.5 1. ],"[0.49267729 1.04684559 0.50698678 1.25856034 1.16113992 0.79157583
 0.99721923 0.69968701 0.40149956 0.57446049]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.27978666 0.75666004 0.3715632  0.8505037  0.89405984 0.53350454
 0.68650634 0.44484326 0.27543511 0.28883549]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04690832 0.0505361  0.04911262 0.05181275 0.05003259 0.04928422
 0.04846781 0.05779037 0.04631055 0.05576208]"
1.7000000000000002,0.1,[0.312 0.515 0.503 0.55  0.408 0.552 0.445 0.53  0.339 0.386],[2.12 2.78 2.64 2.74 2.16 3.06 2.52 3.02 2.4  2.38],[1. 2. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.57952673 1.04724373 1.02868236 1.10838411 0.80174642 1.33253987
 1.00845586 1.29128791 0.81632473 0.81221395]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28819861 0.54521248 0.56766673 0.58008333 0.37571371 0.74695394
 0.52791387 0.77235481 0.45897121 0.46590536]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10498688 0.10097087 0.10807114 0.10344828 0.09737253 0.09899942
 0.09902504 0.09840655 0.10059659 0.0927887 ]"
1.7000000000000002,0.15000000000000002,[0.617 0.591 0.451 0.845 0.503 0.691 0.416 0.693 0.678 0.695],[2.38 2.58 2.04 3.08 2.38 2.48 2.14 2.84 3.12 2.64],[1.  2.  1.  1.5 1.  1.  1.  2.  1.  1.5],"[1.00794628 1.0386213  0.78863313 1.56829317 0.89203085 1.19183492
 0.72451792 1.34069049 1.56486847 1.13987216]",[0.5 0.5 0.  0.  0.  1.  0.  0.  0.  1. ],"[0.40036816 0.46405098 0.33843781 0.79331271 0.3828121  0.49827535
 0.27608042 0.65697956 0.86622345 0.47862216]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15687583 0.13582814 0.13784087 0.14756651 0.14607615 0.15467017
 0.13737624 0.14643467 0.15111547 0.15987461]"
1.7000000000000002,0.2,[0.809 0.939 0.768 1.183 1.138 0.8   0.988 0.947 0.435 0.828],[2.1  2.48 2.58 3.42 3.18 2.56 3.16 2.94 1.86 2.44],[1.  1.  1.  2.  1.  1.  2.  1.  1.  1.5],"[1.09900464 1.40772043 1.30445008 1.93608058 1.97516451 1.38188765
 1.78492403 1.65015993 0.6646632  1.23265375]",[1.     1.     1.     1.1875 1.     0.     1.     1.     0.     1.    ],"[0.31775464 0.49475657 0.49163758 0.82414698 0.83422457 0.58436202
 0.79251803 0.71453005 0.2265382  0.4142309 ]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.19190871 0.20106915 0.20027248 0.20023631 0.19985982 0.20257353
 0.20050026 0.1922379  0.16801075 0.19534669]"
1.7000000000000002,0.25,[1.133 0.841 1.059 1.051 0.882 0.868 0.893 1.349 0.942 0.941],[2.96 2.   2.84 2.54 2.54 2.06 2.42 3.42 2.42 2.4 ],[2. 1. 1. 1. 2. 1. 1. 1. 1. 2.],"[1.72785422 1.04198778 1.66620934 1.49782933 1.34425306 1.13902328
 1.3151238  2.21717417 1.39048258 1.28229206]",[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ],"[0.61177512 0.22792528 0.62384605 0.43571995 0.41323744 0.28871078
 0.48349295 0.93486826 0.44620523 0.3765694 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24981506 0.2827381  0.2537125  0.24456522 0.25672515 0.2295082
 0.25478862 0.2474216  0.24977935 0.24789621]"
1.7000000000000002,0.3,[0.834 0.941 1.351 1.202 0.907 0.953 1.014 1.355 0.976 0.874],[2.28 2.26 3.34 3.   2.5  2.4  2.52 3.   2.58 2.08],[1. 1. 2. 2. 1. 2. 1. 1. 1. 1.],"[1.29039034 1.31853944 2.22784482 1.82126398 1.38557244 1.32246439
 1.46667441 1.96989749 1.46379131 1.15650477]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37698702 0.3758246  0.79926938 0.60818292 0.4845324  0.3549058
 0.4394332  0.68440799 0.44566631 0.27119227]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30114734 0.30781436 0.29943962 0.30215427 0.30296935 0.29975306
 0.2940186  0.29740087 0.29805518 0.28648649]"
1.7000000000000002,0.35000000000000003,[1.454 1.544 1.125 0.985 0.94  1.261 1.118 1.13  0.584 1.205],[3.34 3.36 2.46 2.1  2.32 2.56 2.46 2.44 1.6  2.5 ],[1.5 1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[2.31831697 2.29501581 1.60219945 1.30521869 1.31156106 1.64222156
 1.53706283 1.54148549 0.74491363 1.6018685 ]",[1.  1.  1.  1.  1.  1.  1.  1.  0.5 1. ],"[0.73071443 0.76805292 0.42862523 0.31262103 0.36635598 0.44173816
 0.38251205 0.3979894  0.13178863 0.390306  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34739586 0.34614147 0.34685721 0.35349099 0.35388257 0.34987307
 0.3458486  0.3503996  0.36363636 0.34744707]"
1.7000000000000002,0.4,[1.23  1.043 1.535 1.227 0.948 1.228 1.051 1.04  1.248 1.017],[2.64 2.14 3.08 2.32 1.82 2.64 2.26 2.16 2.76 2.06],[1.  1.  2.  1.  1.  1.5 1.  1.  1.  1. ],"[1.75638242 1.35477527 2.08263151 1.54982454 1.17554832 1.71994451
 1.39591505 1.36353302 1.76208523 1.26206734]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47803159 0.31369617 0.5587692  0.34043001 0.204103   0.44002264
 0.36235548 0.30819977 0.46427273 0.25144234]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3981819  0.40059834 0.40505964 0.39303388 0.40825688 0.39753467
 0.39896694 0.40042261 0.39690876 0.41114458]"
1.7000000000000002,0.45,[1.505 1.385 0.953 1.583 1.837 1.184 1.426 1.059 1.437 1.559],[3.12 2.7  2.16 3.22 3.66 2.52 2.8  2.34 2.9  3.34],[2. 2. 1. 2. 2. 2. 2. 1. 2. 2.],"[2.15612804 1.81131616 1.24737357 2.19681082 2.61247522 1.54930007
 1.83215235 1.43224287 1.94299535 2.26575469]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.25 1.  ],"[0.61545909 0.43922631 0.30778372 0.62548269 0.80926599 0.35515944
 0.46386621 0.34640303 0.51437841 0.6684024 ]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.44712557 0.45507163 0.44043693 0.44855305 0.44760273 0.44783835
 0.44430655 0.46103093 0.45101575 0.4542105 ]"
1.8000000000000003,0.05,[0.367 0.233 0.247 0.413 0.206 0.264 0.129 0.152 0.243 0.161],[3.42 2.62 2.44 2.92 2.12 2.58 2.32 1.94 2.86 2.14],[2.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.28827055 0.66260382 0.70073306 1.16649814 0.40243752 0.87133981
 0.37287854 0.31754038 0.80574832 0.44534615]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.9280081  0.44817022 0.44463931 0.76348789 0.20306252 0.58344309
 0.24274182 0.16019663 0.54833133 0.29199654]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04933041 0.05207785 0.05095801 0.05025971 0.04931973 0.05128301
 0.03953488 0.04601227 0.05106693 0.05027334]"
1.8000000000000003,0.1,[0.512 0.38  0.466 0.38  0.47  0.352 0.481 0.378 0.408 0.526],[2.2  2.1  2.46 2.22 2.92 1.9  2.58 2.58 2.12 2.58],[1.  1.  1.  1.  1.5 1.  1.  2.  1.  1.5],"[0.94352403 0.69250252 0.97747488 0.76716321 1.15453148 0.5901091
 1.09189248 0.81768192 0.78415398 1.02212023]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42883653 0.29625252 0.48067801 0.37341199 0.68230004 0.23151535
 0.60887734 0.44887333 0.35470086 0.51543078]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09711846 0.11007958 0.09215561 0.10259701 0.10076053 0.10296097
 0.10025828 0.09959602 0.0956044  0.09879303]"
1.8000000000000003,0.15000000000000002,[0.804 0.635 0.745 0.586 0.451 0.682 0.717 0.705 0.515 0.688],[2.72 2.64 2.36 2.24 2.16 2.4  2.54 2.98 2.28 2.62],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.45145102 1.17453157 1.23171443 1.03420358 0.71363067 1.1695553
 1.22654304 1.55255387 0.99118546 1.25101851]",[1. 1. 1. 0. 0. 1. 1. 0. 0. 1.],"[0.64310629 0.51865267 0.45189509 0.43259347 0.28731231 0.44402796
 0.52459846 0.8211818  0.4713942  0.54167281]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14889376 0.15383134 0.149974   0.15163802 0.14864865 0.14933078
 0.14731369 0.15018029 0.15007787 0.15329768]"
1.8000000000000003,0.2,[0.708 0.987 0.759 0.944 0.559 0.576 0.653 0.597 0.827 0.893],[2.4  2.84 2.2  2.74 1.9  2.02 2.08 1.92 2.68 2.4 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19946614 1.66231672 1.1914131  1.57214544 0.82386168 0.86310293
 0.86587718 0.83506583 1.4228879  1.39694505]",[1. 1. 1. 1. 0. 0. 0. 0. 1. 1.],"[0.46368489 0.64804426 0.43842237 0.66430365 0.25573668 0.27927481
 0.24150218 0.23951895 0.56219942 0.51672533]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20046412 0.20185743 0.19858532 0.19882886 0.17944251 0.20856202
 0.18994413 0.224      0.2012744  0.20180247]"
1.8000000000000003,0.25,[0.963 0.803 0.854 1.154 0.767 1.136 0.886 0.822 1.084 1.098],[2.56 1.94 2.4  2.86 2.16 2.86 2.1  2.36 2.54 2.78],[1.  1.  1.  2.  1.  1.  1.  1.  1.  1.5],"[1.48109272 1.03128175 1.31868252 1.69341289 1.07938073 1.7716717
 1.16846141 1.2849216  1.50962783 1.64466735]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.507831   0.23534425 0.48856533 0.59228008 0.30047448 0.66732356
 0.31603954 0.43566379 0.46488174 0.56293395]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2540426  0.25128866 0.24806295 0.25347346 0.25       0.24943668
 0.26349765 0.25015723 0.25017214 0.25461836]"
1.8000000000000003,0.3,[0.88  0.72  1.042 1.151 1.436 1.225 0.922 0.615 1.242 1.241],[2.22 1.84 2.3  2.72 2.98 2.52 2.2  1.9  2.84 2.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.27371609 0.87233333 1.45239825 1.67986602 2.09337482 1.61656377
 1.25878587 0.85820775 1.84414314 1.86400824]",[1.  0.5 1.  1.  1.  1.  1.  0.  1.  1. ],"[0.36985379 0.16483333 0.42555254 0.55592193 0.6515279  0.45142828
 0.322614   0.26297338 0.56777595 0.63044013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30336553 0.30927835 0.29807471 0.29628508 0.30346537 0.29976832
 0.29316961 0.2895224  0.30683732 0.29888992]"
1.8000000000000003,0.35000000000000003,[0.908 0.902 0.887 1.136 1.311 0.925 0.807 0.881 1.368 1.155],[2.32 2.12 2.02 2.66 2.94 2.04 1.92 1.96 2.7  2.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.33254183 1.19596299 1.13261856 1.70337381 1.87615283 1.20204684
 1.05201109 1.16085669 1.88906975 1.62264712]",[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.40834749 0.30635361 0.25519669 0.5281785  0.59450244 0.25839449
 0.24001402 0.29039771 0.50366447 0.45801822]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34749145 0.36599099 0.3469697  0.34537045 0.35030077 0.35654362
 0.34915809 0.3499033  0.34560384 0.34786977]"
1.8000000000000003,0.4,[0.87  1.455 1.276 1.042 0.945 0.938 1.586 1.357 1.144 0.624],[1.9  2.96 2.74 2.26 2.12 2.24 3.36 2.56 2.4  1.6 ],[1. 2. 1. 1. 1. 1. 1. 2. 1. 1.],"[1.07766904 2.0019364  1.77428725 1.42903734 1.24199076 1.35796278
 2.33651594 1.79664313 1.55857651 0.72806176]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.23313779 0.53836218 0.48772475 0.35290453 0.28160014 0.3672206
 0.71831769 0.41689704 0.37332871 0.10024926]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40794224 0.40316246 0.40179686 0.40004297 0.42436975 0.39868242
 0.39559635 0.3973029  0.40197737 0.40849673]"
1.8000000000000003,0.45,[1.193 1.194 1.134 1.355 1.023 1.241 1.15  1.239 1.339 1.039],[2.66 2.4  2.2  2.66 2.16 2.42 2.42 2.4  2.5  2.08],[1.  1.  1.  1.5 1.  1.  1.  1.  1.  1. ],"[1.69895191 1.55163726 1.43429655 1.7673906  1.3268249  1.63712354
 1.46463304 1.65791685 1.73156555 1.28377485]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44067066 0.37506011 0.33164519 0.4033281  0.31021845 0.41110792
 0.35611741 0.38001158 0.39517395 0.25127485]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.46700116 0.45492565 0.44985989 0.44107331 0.43751354 0.45467033
 0.44970845 0.45025877 0.4559507  0.4324693 ]"
