gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.376 0.256 0.324 0.227 0.232 0.381 0.357 0.3   0.341 0.308],[3.28 3.2  3.28 2.72 2.46 3.42 3.18 2.6  3.2  2.96],[2.  2.  2.  1.  2.  2.  2.  1.  1.5 2. ],"[1.03247126 0.99382257 1.10120621 0.77382684 0.58719393 1.26331174
 1.02465829 0.74032468 1.09309696 0.99489622]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.70643122 0.72782648 0.77980485 0.54329462 0.35715487 0.87962033
 0.66344247 0.47099851 0.74589725 0.65842649]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04946447 0.04850513 0.05       0.04684107 0.04761056 0.05110084
 0.04881681 0.05410638 0.04949096 0.0535344 ]"
1.5,0.1,[0.641 0.674 0.457 0.476 0.652 0.599 0.456 0.473 0.47  0.515],[3.28 3.94 2.34 2.9  3.12 3.3  2.3  2.62 2.76 2.92],[2. 2. 1. 2. 2. 1. 1. 1. 2. 2.],"[1.46842535 1.91074344 0.9791678  1.13054121 1.42934467 1.55596341
 0.87350902 1.04119034 1.05135369 1.10739728]",[1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.82401861 1.21220829 0.50312165 0.66307539 0.79964375 0.97586576
 0.40875316 0.58507217 0.57787713 0.60185041]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10051811 0.0993848  0.1008533  0.10059906 0.0983611  0.09975604
 0.09829593 0.10126709 0.09762109 0.09586108]"
1.5,0.15000000000000002,[0.732 0.594 0.948 0.888 0.911 0.724 0.667 0.821 0.851 0.682],[2.88 2.34 3.68 2.98 3.44 2.8  2.5  2.86 3.44 2.26],[1. 1. 2. 2. 1. 1. 1. 1. 1. 1.],"[1.42711847 0.97356376 2.10045785 1.59731754 1.86322613 1.4382444
 1.1914992  1.47356193 1.85754545 1.01221767]",[1.    0.    1.125 1.    1.    0.5   0.    1.    1.    1.   ],"[0.68021417 0.39577079 1.12282114 0.75177067 0.94965069 0.69589943
 0.54384783 0.6787133  0.99514921 0.36713955]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.14279661 0.14760522 0.15182159 0.14922378 0.15220733 0.15002125
 0.15400752 0.14922978 0.15018863 0.15282392]"
1.5,0.2,[0.776 1.192 0.88  0.764 1.044 0.724 1.014 0.784 1.071 0.844],[2.44 3.82 2.78 2.62 3.22 2.7  3.08 2.58 3.4  2.8 ],[1.  2.  1.5 2.  2.  1.  2.  1.  2.  1. ],"[1.2937756  2.28957198 1.4323855  1.25341541 1.84207192 1.33049916
 1.73168569 1.27356416 1.95179202 1.52255254]",[0.  1.  1.  1.  1.  0.  1.  0.5 1.  1. ],"[0.50092404 1.07771162 0.57808863 0.49558338 0.81112954 0.56414662
 0.73491567 0.49129854 0.87039554 0.64278203]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19774217 0.20199481 0.2016317  0.18860562 0.20028771 0.20187183
 0.19986956 0.20293912 0.20022556 0.20177866]"
1.5,0.25,[1.059 1.04  0.956 1.306 1.167 0.968 0.8   1.188 1.35  1.057],[3.12 2.62 2.68 3.26 3.02 2.52 2.5  3.1  3.6  2.76],[2.  1.5 1.  2.  1.  2.  1.  2.  2.  1. ],"[1.73163708 1.53563808 1.47017609 2.05213467 1.91952771 1.39288582
 1.28361045 1.83579442 2.20515782 1.60039211]",[1.   1.   1.   1.25 1.   1.   1.   1.25 1.25 1.  ],"[0.68023571 0.51031581 0.51263703 0.75124112 0.72368298 0.44172859
 0.44068076 0.68799657 0.84316564 0.5403323 ]",[0.   0.   0.   0.25 0.   0.   0.   0.25 0.25 0.  ],"[0.24875351 0.25362432 0.24796447 0.25327295 0.24520047 0.25339806
 0.24941315 0.25457271 0.25343027 0.25441978]"
1.5,0.3,[1.588 1.037 0.977 1.038 1.092 1.089 1.355 1.35  1.466 1.375],[3.78 2.72 2.6  2.82 2.18 2.66 3.48 3.08 3.32 3.18],[2.5 1.5 1.  2.  1.  2.  2.  2.  1.  2. ],"[2.44795251 1.53638133 1.45327638 1.6349835  1.44745664 1.59240487
 2.21597652 2.01994563 2.22789169 2.02201584]",[1.25  1.    1.    1.    1.    1.    1.    1.125 1.    1.   ],"[0.91272302 0.49737743 0.45007325 0.5557794  0.32186093 0.48298104
 0.83233882 0.6644427  0.79168319 0.68593674]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.30031811 0.29168031 0.30538618 0.29348958 0.29610054 0.30427536
 0.29982827 0.30280921 0.3001228  0.29773759]"
1.5,0.35000000000000003,[1.554 1.373 1.479 1.953 1.557 1.33  1.252 1.484 1.318 1.324],[3.48 2.9  3.4  4.22 3.4  3.04 3.08 3.1  2.86 2.74],[2.  1.5 1.  3.  1.  1.5 2.  2.  1.  1. ],"[2.35683097 1.90429843 2.19331375 2.93778173 2.39412844 2.01814013
 1.93849412 2.12703985 1.90889493 1.71308689]",[1.25   1.     1.     2.0625 1.     1.     1.     1.     1.     1.    ],"[0.77438102 0.54611484 0.75732742 1.02475439 0.80703249 0.6419121
 0.61013475 0.64995001 0.55759122 0.50455173]",[0.125  0.     0.     0.3125 0.     0.     0.     0.     0.     0.    ],"[0.34942948 0.35382296 0.34758201 0.35189755 0.35345122 0.35136116
 0.3476153  0.35405957 0.34791667 0.34313943]"
1.5,0.4,[1.355 1.752 1.73  1.287 1.029 1.432 1.627 1.32  1.891 1.049],[3.06 3.68 3.5  2.72 2.28 2.9  3.24 2.64 4.14 2.6 ],[2.  2.  2.  1.  1.  2.  2.  1.5 2.5 1. ],"[1.92445482 2.6130578  2.46110924 1.81201939 1.3722106  1.85784073
 2.29626934 1.79707178 2.88132753 1.50927507]",[1.    1.25  1.25  1.    1.    1.125 1.25  1.    1.25  1.   ],"[0.56890794 0.82770746 0.72824303 0.51399693 0.3065856  0.46715714
 0.61182598 0.42739404 0.95121523 0.43008073]",[0.    0.125 0.    0.    0.    0.    0.125 0.    0.25  0.   ],"[0.40431974 0.40482686 0.39963938 0.39900057 0.40110906 0.40221878
 0.40011891 0.39834502 0.40216664 0.40130985]"
1.5,0.45,[1.338 1.289 1.303 1.73  1.353 1.636 1.222 1.581 1.671 1.6  ],[2.78 2.74 2.74 3.62 2.68 3.38 2.38 2.88 3.58 3.16],[1.5 2.  2.  2.  1.  2.  1.  1.5 2.5 2. ],"[1.85666276 1.77974437 1.74064398 2.55934894 1.80925971 2.2717082
 1.56926871 2.03122693 2.43914759 2.15679192]",[1.    1.    1.    1.125 1.    1.    1.    1.    1.25  1.   ],"[0.45685807 0.45591625 0.44900336 0.76882648 0.4818598  0.65379804
 0.39178336 0.50940076 0.74444178 0.57093743]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.45847417 0.4540201  0.45034247 0.45129974 0.45371051 0.45126074
 0.46135182 0.44798403 0.44802295 0.45221017]"
1.6,0.05,[0.223 0.328 0.312 0.354 0.174 0.335 0.273 0.331 0.226 0.222],[2.64 2.52 3.24 2.18 2.38 3.08 2.6  3.18 2.58 2.86],[1.  1.5 2.  1.  1.  1.  2.  2.  1.  1. ],"[0.81273064 0.69407091 1.00265753 0.70161879 0.55476595 1.12634862
 0.78499111 1.01319413 0.7717973  0.9527354 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57704583 0.38719591 0.68768194 0.37500746 0.37998079 0.81430272
 0.49214688 0.6878621  0.52604047 0.72313091]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04945481 0.06260434 0.04984655 0.05323215 0.04931748 0.04936439
 0.0496853  0.04797149 0.05120674 0.04923274]"
