gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.233 0.387 0.289 0.312 0.206 0.309 0.325 0.244 0.289 0.237],[3.06 3.32 3.06 3.26 2.9  3.52 3.3  2.86 3.2  2.12],[2.  2.  2.  1.5 2.  2.  2.  1.5 2.  1. ],"[0.76392093 1.153926   0.92981681 1.17237063 0.76976065 1.13360198
 1.08213806 0.83963372 0.99746971 0.51365414]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.52312503 0.77839865 0.62843009 0.86763919 0.56799307 0.81581023
 0.78963318 0.59472161 0.6920034  0.28019711]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05166123 0.05153787 0.04944612 0.04976556 0.0478929  0.04944559
 0.04628508 0.05246209 0.04864739 0.05394816]"
1.5,0.1,[0.707 0.508 0.614 0.522 0.588 0.441 0.601 0.567 0.568 0.614],[3.18 2.7  3.36 2.62 3.28 2.4  2.9  3.5  2.86 3.36],[2.  1.5 2.  2.  2.  2.  2.  2.  2.  1.5],"[1.4757348  1.06064113 1.53824321 0.99826226 1.46973407 0.77804516
 1.27914765 1.51690878 1.1513176  1.56101543]",[1. 0. 0. 0. 1. 0. 0. 0. 1. 1.],"[0.77249628 0.55423488 0.91630962 0.47974664 0.86327411 0.33437328
 0.69787323 0.97056113 0.58883713 0.91860332]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09925908 0.1037196  0.0996035  0.10269865 0.09897402 0.10483871
 0.0984771  0.10056255 0.10825748 0.09828136]"
1.5,0.15000000000000002,[1.003 0.716 0.663 0.646 0.977 1.004 0.741 0.642 0.785 0.832],[3.64 2.62 2.56 2.74 3.7  3.92 3.12 2.54 2.64 3.26],[2.  1.5 1.  1.  2.  3.  2.  1.  1.  2. ],"[1.9902356  1.23143352 1.20521941 1.2535711  1.98369244 2.01337724
 1.46326194 1.18767894 1.35602086 1.64351278]",[1.   1.   0.   0.   1.   1.25 0.5  0.   1.   1.  ],"[1.03800904 0.5087382  0.56248504 0.62746026 1.01962261 1.03450029
 0.69385765 0.52403636 0.60253453 0.80303915]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.15164441 0.14598405 0.15532909 0.14895811 0.14917264 0.14701242
 0.15210013 0.14922661 0.15446946 0.15199922]"
1.5,0.2,[0.751 1.13  0.69  0.823 0.638 1.106 0.898 0.952 1.12  0.999],[2.14 3.54 2.36 2.64 2.16 3.42 2.82 3.14 3.32 3.46],[1.  1.5 1.  1.  1.  2.  1.  2.  1.5 2. ],"[1.07633567 2.08210029 1.19131913 1.37592118 0.99483064 1.98473629
 1.53935935 1.68238589 1.97794011 1.94811378]","[1.      1.      0.      1.      0.      1.09375 1.      1.      1.
 1.     ]","[0.3082888  0.97745063 0.47678788 0.56088212 0.33412751 0.88577755
 0.65348044 0.69268374 0.88233342 0.90628761]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.21735242 0.19955379 0.19256666 0.19242579 0.19833119 0.20232539
 0.19802542 0.20148078 0.20156629 0.19868626]"
1.5,0.25,[0.98  1.192 1.019 0.872 0.784 1.378 1.103 1.098 1.515 1.176],[2.56 2.98 2.72 2.66 2.06 3.58 2.62 2.96 3.9  3.18],[1.  1.5 2.  1.  1.  2.  1.  2.  3.  2. ],"[1.4903259  1.85580276 1.51198626 1.40175061 1.11049455 2.26951053
 1.65843955 1.72762656 2.46701278 1.91572069]",[1.    1.    1.    0.    0.5   1.125 1.    1.    2.    1.   ],"[0.47262082 0.66583084 0.55580462 0.53644788 0.32893205 0.90675663
 0.53428916 0.64150718 0.94553085 0.72775927]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.25  0.   ],"[0.25224014 0.2466958  0.25352392 0.25154338 0.25641915 0.24824188
 0.24980592 0.24814146 0.24974151 0.25053775]"
1.5,0.3,[1.229 1.236 1.119 1.3   1.293 1.195 1.39  0.995 1.052 1.102],[3.   3.06 2.56 3.16 3.24 2.84 3.42 2.58 2.28 2.42],[1.5 2.  1.5 2.  1.5 1.  2.  1.  1.5 1. ],"[1.82967959 1.90746812 1.60368492 1.94824904 2.06105641 1.72445998
 2.23086483 1.49343539 1.3281006  1.51120688]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61977725 0.65254625 0.46304039 0.66149978 0.72604786 0.57236525
 0.81253964 0.4782645  0.3368506  0.3950936 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28768822 0.30206195 0.29317424 0.2972149  0.30182706 0.29605116
 0.29970275 0.30564125 0.28519856 0.29738324]"
1.5,0.35000000000000003,[1.295 1.001 1.623 1.78  1.336 1.502 1.404 1.668 1.148 1.263],[2.86 2.   3.42 3.74 2.9  3.16 3.14 3.64 2.8  2.82],[1. 1. 2. 2. 1. 2. 2. 2. 1. 2.],"[1.83625996 1.24744791 2.28742503 2.68329177 1.92650875 2.08282531
 2.08367528 2.52072826 1.7436371  1.78589682]",[1.    1.    1.25  1.    1.    1.25  1.    1.25  1.    1.125],"[0.55416035 0.24963541 0.68211253 0.91271926 0.58929073 0.61882384
 0.64938329 0.81254467 0.54601992 0.51545248]",[0.    0.    0.25  0.    0.    0.125 0.    0.    0.    0.125],"[0.35164745 0.37882353 0.34751965 0.34791045 0.3520615  0.34930646
 0.34855416 0.35133277 0.34983148 0.3546798 ]"
1.5,0.4,[1.236 1.449 1.203 1.756 1.127 1.531 1.204 1.279 1.711 1.292],[2.6  3.18 2.84 3.66 2.4  3.24 2.5  2.56 3.38 2.8 ],[1.  2.  1.5 2.  1.  2.  1.  1.  2.  1. ],"[1.68874222 2.1104145  1.7442103  2.51437006 1.50761961 2.14135939
 1.61259178 1.63732434 2.33922424 1.82790116]",[1.   1.   1.   1.25 1.   1.25 1.   1.   1.25 1.  ],"[0.47350296 0.62229438 0.52562631 0.76872308 0.40181883 0.59878126
 0.43519432 0.40263684 0.68904601 0.52870194]",[0.   0.   0.   0.25 0.   0.25 0.   0.   0.   0.  ],"[0.39691874 0.40130419 0.39817718 0.40004151 0.40164713 0.40272055
 0.39420423 0.40942408 0.39436353 0.40426908]"
1.5,0.45,[1.48  1.306 1.575 1.791 1.556 1.306 1.571 1.658 1.76  1.042],[3.14 2.86 3.16 3.52 2.96 2.58 3.32 3.24 3.36 2.26],[1.5 1.  2.  2.  2.  1.  1.5 2.  2.  1. ],"[2.11063268 1.90945229 2.14001869 2.48466744 2.04240435 1.75843427
 2.29209328 2.31085389 2.42800515 1.44389136]",[1.    1.    1.    1.25  1.    1.    1.    1.125 1.25  1.   ],"[0.60915685 0.54654702 0.57410072 0.73224556 0.54035845 0.43598798
 0.68745461 0.64344666 0.66653054 0.36669898]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.45015155 0.44838815 0.44665112 0.44882007 0.44497397 0.44602883
 0.45021483 0.45308209 0.45326333 0.45909279]"
1.6,0.05,[0.218 0.418 0.202 0.267 0.209 0.217 0.306 0.266 0.316 0.28 ],[2.92 3.4  2.5  2.9  2.6  2.66 3.16 2.9  2.92 2.44],[2.  2.  1.  1.  2.  1.  1.5 1.5 2.  1. ],"[0.80123182 1.34543583 0.70356386 0.86435667 0.63486341 0.66817587
 1.01231574 0.8252618  0.78384519 0.74986665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58626112 0.93713017 0.51739687 0.59494261 0.42119642 0.46201864
 0.70241828 0.55038387 0.50193113 0.42685883]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04957356 0.05115018 0.05054915 0.04933726 0.04903284 0.0517149
 0.05044084 0.05246121 0.050036   0.04854158]"
