gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.251 0.405 0.286 0.236 0.408 0.366 0.32  0.254 0.364 0.289],[2.76 3.4  2.96 2.88 3.36 3.7  3.18 3.88 2.88 2.94],[1.  1.  2.  2.  2.  2.5 2.  2.  1.5 2. ],"[0.83061886 1.3381124  0.76754334 0.73357933 1.2504305  1.37630969
 1.07728046 1.21828301 1.00707895 0.87784867]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58886593 0.96382529 0.48881287 0.49488793 0.85836507 0.98283313
 0.74214862 0.97003594 0.65313364 0.60824418]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05256745 0.049624   0.05074946 0.0510031  0.05000763 0.04945662
 0.05076533 0.04918686 0.04998576 0.04966208]"
1.5,0.1,[0.635 0.488 0.601 0.523 0.48  0.431 0.53  0.349 0.5   0.462],[3.06 2.8  3.24 2.56 2.6  3.18 3.58 2.26 2.64 2.38],[2. 1. 2. 2. 1. 1. 2. 1. 1. 2.],"[1.2541112  1.14127505 1.36184664 0.95059068 0.93510438 1.36376562
 1.4894038  0.81723943 1.01486433 0.84726073]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.68140001 0.64532779 0.78622164 0.4069188  0.45237    0.8834934
 0.96405102 0.46997869 0.54413191 0.35663573]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10107527 0.10089336 0.0975     0.10223881 0.10165975 0.09879386
 0.10039528 0.10026263 0.09747615 0.11185185]"
1.5,0.15000000000000002,[0.743 0.891 0.872 0.641 0.64  0.706 0.647 0.774 0.775 0.689],[3.08 3.08 3.16 2.76 2.84 2.7  2.34 3.34 3.16 2.4 ],[2.  2.  2.  2.  1.  2.  1.5 2.  1.5 1. ],"[1.4477597  1.59181067 1.53714783 1.17713076 1.34343497 1.28701287
 1.01577571 1.68478123 1.60905248 1.04694448]",[0.5 1.  1.  1.  0.  1.  1.  0.5 0.  1. ],"[0.69361907 0.72899817 0.70703552 0.50767763 0.6898046  0.54189568
 0.40033625 0.89334568 0.81771459 0.40249135]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14765957 0.15081127 0.15207996 0.15258449 0.15089898 0.14389638
 0.15571131 0.15156234 0.14717867 0.15208034]"
1.5,0.2,[0.705 1.162 0.933 1.021 0.856 1.095 0.982 0.759 0.942 1.131],[2.14 3.18 3.   3.14 2.5  3.56 2.58 2.6  3.04 3.76],[1.  1.  2.  2.  1.  1.5 2.  1.5 1.  2. ],"[0.95770744 1.988353   1.55622949 1.69170055 1.3582631  2.05586556
 1.4127771  1.2493661  1.64798075 2.1417621 ]","[1.      1.      1.      1.      1.      1.      1.      0.5     1.
 1.21875]","[0.27622307 0.83114353 0.63525293 0.70832164 0.49718888 0.94687142
 0.47018433 0.52659266 0.71338603 0.99909609]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.20429104 0.20154439 0.19967664 0.20185423 0.205547   0.20523054
 0.19671745 0.19739236 0.20075581 0.20343001]"
1.5,0.25,[1.157 1.221 1.163 1.447 0.946 1.1   1.293 1.44  1.426 0.886],[3.06 3.38 2.88 3.78 2.46 2.94 3.14 4.2  3.56 2.26],[2.  2.  1.5 2.  1.  1.  2.  2.  2.  1.5],"[1.77148536 2.02659373 1.75327932 2.39447237 1.37259742 1.76942898
 2.08311531 2.64167686 2.29653571 1.24586917]",[1.    1.    1.    1.25  1.    1.    1.    1.125 1.    1.   ],"[0.64687598 0.78614939 0.62964895 0.95890474 0.45201148 0.67315457
 0.78788093 1.18802695 0.90268683 0.35571292]",[0.    0.    0.    0.25  0.    0.    0.    0.125 0.    0.   ],"[0.25129484 0.25142432 0.24874605 0.25019577 0.25220022 0.24336067
 0.24519436 0.25115546 0.24843144 0.24496644]"
1.5,0.3,[1.211 1.242 1.557 0.734 1.283 1.251 1.014 1.267 1.259 1.757],[2.66 3.06 3.56 1.9  3.28 3.24 2.54 3.1  3.02 3.86],[2. 2. 2. 1. 2. 2. 2. 2. 2. 2.],"[1.69301888 1.98093771 2.39008121 0.97121928 2.05473487 2.00433916
 1.43916364 1.95379721 1.8408877  2.66594096]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.25],"[0.49077278 0.66492086 0.82967594 0.20215678 0.72479346 0.73779864
 0.42957379 0.64210776 0.60407617 0.95703959]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.25],"[0.29838955 0.29917067 0.30214677 0.32233503 0.30071734 0.29964142
 0.29549989 0.29816894 0.30226566 0.3019291 ]"
1.5,0.35000000000000003,[1.564 1.399 1.099 1.545 1.056 0.999 1.298 1.351 1.432 0.82 ],[3.26 3.08 2.36 3.68 2.34 2.3  3.04 3.12 2.78 2.08],[2. 1. 1. 2. 2. 1. 2. 2. 1. 1.],"[2.20930519 2.11704684 1.49072405 2.49760569 1.35937571 1.37426098
 1.93302077 2.09693091 1.88723423 1.06655655]",[1.25 1.   1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.68180031 0.67959079 0.39401995 0.88622995 0.34281321 0.36019848
 0.5820735  0.64734839 0.50520298 0.22405655]",[0.25 0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.3517143  0.35327739 0.34679803 0.35175562 0.34693878 0.33717358
 0.35293188 0.35134684 0.35204833 0.34047619]"
1.5,0.4,[1.08  1.212 1.52  1.322 1.28  1.649 2.035 1.528 1.51  1.413],[2.38 2.28 3.2  3.08 2.92 3.2  4.18 3.02 2.96 2.94],[1.  1.  2.  1.5 2.  2.  2.  2.  2.  2. ],"[1.44593983 1.45673439 2.16198223 1.9075982  1.79209746 2.2790476
 3.03215423 2.18470689 2.04709035 1.90164838]","[1.      1.      1.25    1.      1.21875 1.      1.25    1.25    1.
 1.     ]","[0.34099842 0.32204689 0.60372783 0.60837457 0.51075468 0.6491953
 0.99282806 0.58812852 0.55168386 0.51149213]",[0.    0.    0.25  0.    0.25  0.    0.25  0.125 0.    0.   ],"[0.39841689 0.38779174 0.40012248 0.40217198 0.40269624 0.40231545
 0.39657713 0.39751598 0.39976603 0.39853696]"
1.5,0.45,[1.46  1.375 1.65  1.353 1.483 1.448 1.775 1.533 1.502 1.783],[2.96 2.44 3.5  2.86 3.   2.78 3.34 2.98 3.02 3.76],[2.  1.5 2.  2.  2.  1.  1.  2.  2.  1.5],"[2.02549308 1.73503969 2.43285182 1.83943356 2.03679806 1.97520722
 2.41956687 2.10071184 2.0566471  2.70571805]",[1.    1.    1.    1.    1.    1.    1.    1.25  1.125 1.   ],"[0.57395988 0.35624086 0.71497096 0.49433591 0.56718868 0.51977753
 0.68937644 0.53659807 0.53735023 0.87346219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45067195 0.44476474 0.4516868  0.44918315 0.44172434 0.44126349
 0.44744714 0.44812077 0.44340576 0.44868678]"
1.6,0.05,[0.167 0.283 0.273 0.298 0.201 0.404 0.198 0.226 0.391 0.192],[2.22 2.46 3.14 2.66 2.46 4.32 2.5  3.38 3.42 2.66],[1.  1.  2.  1.  1.  2.  2.  2.  2.  1.5],"[0.48746957 0.66612053 1.00383775 0.91336554 0.64001245 1.78432698
 0.51539638 1.02699457 1.29520978 0.75263215]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32139535 0.39697991 0.6964354  0.62211554 0.41427027 1.39847738
 0.29711513 0.77934809 0.89642682 0.53855866]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05215974 0.05065024 0.05103657 0.0499382  0.0488671  0.05066575
 0.05448718 0.04969157 0.0512075  0.05029678]"
