gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.239 0.317 0.403 0.262 0.478 0.21  0.289 0.251 0.335 0.291],[3.   3.54 3.62 3.16 3.86 2.4  3.58 3.12 2.96 3.  ],[1.  2.  2.  1.5 2.  1.  2.  1.  2.  2. ],"[0.96911238 1.24707432 1.26989635 0.99630673 1.61450456 0.55886753
 1.18287015 1.045223   0.83070127 0.88781323]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.71379988 0.93686802 0.86665416 0.71385556 1.16080339 0.35699253
 0.88449368 0.77993492 0.5032208  0.60207105]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04953102 0.05163853 0.05192678 0.05020463 0.04954558 0.04899135
 0.04879161 0.05132971 0.05139485 0.04940809]"
1.5,0.1,[0.479 0.392 0.613 0.55  0.553 0.734 0.472 0.658 0.6   0.537],[3.08 2.6  3.48 3.02 3.56 3.66 2.36 3.7  2.88 2.66],[1.5 1.  2.  1.  1.5 2.  1.  2.  1.  1. ],"[1.26844593 0.92612681 1.5419636  1.35170233 1.6244147  1.79510023
 0.89644276 1.66546565 1.27220699 1.11496558]",[0.  0.  0.5 0.  0.  1.  0.  0.  0.5 0.5],"[0.75291371 0.52923228 0.92680979 0.82045233 1.04358218 1.11952405
 0.45488026 1.05711726 0.68863522 0.54709449]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10195345 0.10509121 0.10053973 0.09861819 0.1008596  0.09991293
 0.10179372 0.10077068 0.09888889 0.10446895]"
1.5,0.15000000000000002,[0.562 0.77  0.785 0.737 0.66  0.657 0.713 0.59  0.79  0.498],[2.42 2.98 3.1  2.72 2.94 2.42 2.98 2.48 2.64 2.46],[2.  2.  1.  1.  2.  1.  2.  1.  1.5 1.5],"[1.00266653 1.41961314 1.59594654 1.27712717 1.33928311 1.14991289
 1.36195837 1.10419918 1.27357644 0.94124546]",[0.  1.  0.  1.  0.  1.  0.5 0.  1.  0. ],"[0.40975637 0.65869517 0.81693775 0.55575022 0.69192472 0.47405352
 0.66320837 0.49309078 0.50179909 0.42478061]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15247253 0.15232732 0.15291697 0.15189137 0.14919202 0.14621849
 0.15155334 0.15147195 0.14862104 0.14962726]"
1.5,0.2,[1.06  1.005 1.018 0.951 0.897 1.095 1.111 0.594 1.217 0.861],[3.12 3.16 2.76 2.96 2.72 3.52 3.2  2.18 3.78 2.56],[2.  2.  1.5 1.5 1.  2.  1.5 1.5 2.  1. ],"[1.75617096 1.71664167 1.54801488 1.64576877 1.47946674 1.99092084
 1.87524083 0.87522943 2.22480977 1.32550591]","[1.21875 1.      1.      1.      1.      1.      1.      0.      1.21875
 1.     ]","[0.70472565 0.72309186 0.59313207 0.70643527 0.58198627 0.90983685
 0.82755528 0.27530756 0.98853047 0.50058403]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.19014299 0.19560061 0.20031104 0.20319471 0.19454545 0.19698288
 0.199068   0.21128799 0.20406681 0.19657423]"
1.5,0.25,[1.383 1.129 1.126 1.241 1.012 1.224 1.276 1.285 0.984 0.831],[3.72 3.   2.96 3.44 2.64 3.04 3.48 3.36 2.74 2.62],[2.  1.  1.5 2.  2.  1.  2.  2.  2.  2. ],"[2.29936806 1.84338041 1.75307596 2.14738743 1.48643146 1.9135383
 2.11394978 2.02526221 1.43286311 1.25253361]",[1.25  1.    1.    1.125 1.    1.    1.25  1.    1.    0.5  ],"[0.92433144 0.68963529 0.63547708 0.85328587 0.47547443 0.68443185
 0.84667561 0.81275122 0.50231623 0.45427189]",[0.25  0.    0.    0.125 0.    0.    0.25  0.    0.    0.   ],"[0.25305971 0.25432526 0.25141596 0.24799334 0.25275623 0.24821036
 0.25015686 0.24893353 0.24796748 0.25187406]"
1.5,0.3,[1.052 1.619 1.259 1.238 1.284 1.394 0.953 1.352 1.25  1.01 ],[2.6  3.92 3.24 2.9  2.9  3.28 2.48 3.26 3.14 2.54],[2.  1.5 2.  1.5 1.5 2.  1.  2.  2.  1. ],"[1.55020158 2.70743624 1.97415429 1.7890259  1.85253436 2.14463179
 1.36289005 2.05857989 1.97539208 1.44805567]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.44250627 1.03232638 0.7127334  0.54102297 0.5898244  0.73662886
 0.4370258  0.70183306 0.60889794 0.47252344]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.30508153 0.30323047 0.29869525 0.29446    0.30217172 0.29913147
 0.30753384 0.30229951 0.29523316 0.29745098]"
1.5,0.35000000000000003,[1.682 1.348 1.506 1.909 1.4   1.617 1.611 1.424 1.245 1.42 ],[3.62 2.78 3.16 4.08 3.   3.48 3.56 3.2  2.7  3.4 ],[2. 1. 2. 2. 2. 2. 2. 2. 2. 2.],"[2.42178773 1.87898015 2.21186916 2.91929681 1.98397776 2.37858508
 2.42892306 2.03469426 1.74220638 2.24060828]",[1.25 1.   1.25 1.   1.   1.25 1.   1.25 1.   1.  ],"[0.79142763 0.55252995 0.67626858 1.02069329 0.54934275 0.75198352
 0.8127756  0.64780949 0.51381283 0.78651648]",[0.25  0.    0.    0.    0.    0.25  0.    0.125 0.    0.   ],"[0.35010904 0.35761469 0.34993581 0.35117568 0.34888279 0.34842124
 0.35120016 0.34727849 0.34768568 0.35186711]"
1.5,0.4,[1.524 0.9   1.129 1.568 1.527 1.717 1.731 1.546 1.499 1.801],[3.32 1.98 2.36 3.24 3.24 3.74 3.2  3.06 2.98 3.64],[2. 1. 1. 1. 1. 2. 2. 2. 2. 2.],"[2.15948598 1.11725744 1.44078826 2.2495784  2.17780948 2.57401717
 2.28427324 2.05700671 1.99070824 2.58061965]",[1.25 1.   1.   1.   1.   1.25 1.   1.   1.   1.25],"[0.65225942 0.21725744 0.34817107 0.7005513  0.67330264 0.83868026
 0.63421465 0.59418078 0.52655785 0.78491897]",[0.25 0.   0.   0.   0.   0.25 0.   0.   0.   0.25],"[0.4016323  0.38219895 0.40580689 0.4        0.39996878 0.39795242
 0.40669145 0.39715063 0.40537273 0.39781062]"
1.5,0.45,[1.398 1.633 1.877 1.333 1.561 1.346 1.339 1.656 1.693 1.495],[2.62 3.24 3.78 2.88 3.08 2.68 2.6  3.24 3.34 3.22],[2.  2.  2.  2.  2.  2.  1.5 2.  1.5 2. ],"[1.76527945 2.26919283 2.70804874 1.89730227 2.15735261 1.78309666
 1.77254979 2.30803833 2.37493575 2.21365268]",[1.125 1.25  1.    1.    1.    1.    1.    1.    1.125 1.25 ],"[0.38434195 0.66862154 0.83048771 0.50532961 0.58644929 0.43629979
 0.43750096 0.63963013 0.70268599 0.64466586]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.44536585 0.44873829 0.44996016 0.44649248 0.45371987 0.4625
 0.45298414 0.45495394 0.45227355 0.44888002]"
1.6,0.05,[0.309 0.228 0.333 0.213 0.439 0.214 0.332 0.289 0.245 0.286],[2.68 2.74 2.84 3.24 3.98 2.64 3.36 3.3  2.38 3.28],[2.  1.  1.5 1.  2.  1.  1.  2.  1.  1. ],"[0.83343126 0.79377075 0.90806391 1.04309166 1.54703527 0.72093738
 1.37360219 0.99907518 0.55103688 1.1266034 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55107897 0.56046997 0.5711059  0.82534264 1.12637487 0.49388538
 1.02382314 0.7124553  0.2933025  0.83588075]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05020433 0.04783951 0.05245988 0.05047309 0.04972241 0.05060797
 0.05122178 0.05048266 0.06112853 0.04548118]"
