gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.358 0.338 0.276 0.331 0.185 0.197 0.259 0.303 0.307 0.343],[2.6  2.92 2.98 3.22 2.54 2.44 3.14 3.36 3.   2.3 ],[2.  1.5 1.  2.  1.  1.  2.  1.5 1.5 1. ],"[0.78251052 0.94559272 0.94028157 1.02143321 0.56442295 0.65445832
 0.9119576  1.30129148 0.98381289 0.81540832]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45613723 0.58630927 0.65043904 0.68952281 0.38379795 0.45885285
 0.65735799 0.97663938 0.67384707 0.47401672]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04789901 0.05114464 0.04861007 0.04976499 0.04938744 0.04750154
 0.05176119 0.04996256 0.04964866 0.05065578]"
1.5,0.1,[0.48  0.603 0.735 0.614 0.665 0.506 0.493 0.602 0.668 0.506],[2.92 3.28 3.72 2.84 4.1  2.78 2.74 3.34 3.6  3.38],[2.  2.  2.  1.  2.  1.  1.  1.5 2.  2. ],"[1.15266806 1.47886346 1.83408475 1.25130286 1.84967069 1.11156222
 1.1141305  1.60813854 1.66852666 1.35287467]","[0.      0.      1.      1.      0.      0.      0.      0.5     1.09375
 0.     ]","[0.66416708 0.86950799 1.09831815 0.65476477 1.21341703 0.62468722
 0.60836878 0.98055553 0.96462407 0.81202018]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.09450331 0.09672142 0.09912783 0.10120987 0.10056753 0.10262136
 0.10235235 0.09809874 0.09962888 0.09719414]"
1.5,0.15000000000000002,[0.844 0.761 0.981 0.766 0.711 0.665 0.838 0.875 0.676 0.701],[3.06 3.18 3.42 2.8  3.24 2.96 3.28 3.28 3.04 3.04],[2.  2.  2.  1.  1.5 1.5 2.  2.  2.  2. ],"[1.57088301 1.45857175 1.8397007  1.45434067 1.62352657 1.44464487
 1.6619958  1.72341106 1.31096079 1.37286706]","[1.      0.5     1.25    1.      0.      0.      1.      1.      0.
 1.09375]","[0.74083418 0.72656492 0.85606789 0.69325669 0.88387325 0.72693491
 0.81457392 0.76903606 0.63283579 0.65484949]",[0.    0.    0.25  0.    0.    0.    0.    0.    0.    0.125],"[0.14664926 0.14799914 0.15248532 0.15099287 0.15091661 0.15067753
 0.15167397 0.14544955 0.14188791 0.15031593]"
1.5,0.2,[0.724 1.037 1.132 0.896 1.295 1.307 1.171 1.056 1.188 1.005],[2.52 3.54 3.42 2.74 3.94 3.82 3.6  3.2  3.58 3.4 ],[1. 2. 2. 1. 2. 2. 2. 1. 2. 2.],"[1.26378931 2.02638125 1.98936645 1.46487067 2.48276846 2.34866505
 2.19866612 1.8445971  2.13078115 1.88261037]",[1.    1.125 1.    1.    1.125 1.    1.    1.    1.25  1.   ],"[0.52018457 0.89864321 0.86712157 0.57737067 1.17329825 1.06544849
 1.00863316 0.80639397 0.93440908 0.84575734]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.19791191 0.19857136 0.19723293 0.20635452 0.19765636 0.19934397
 0.20026601 0.20090293 0.20063178 0.19800555]"
1.5,0.25,[1.356 1.135 1.198 0.945 1.397 1.037 1.029 1.208 1.014 1.193],[3.38 2.94 2.82 2.6  3.18 2.48 2.54 3.02 2.76 3.3 ],[2. 2. 2. 1. 2. 1. 1. 1. 1. 1.],"[2.08472691 1.77983374 1.70984744 1.38094951 2.03674052 1.48213386
 1.44891018 1.90942513 1.60742137 1.94424867]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.80662267 0.62932593 0.54348026 0.47397197 0.67737529 0.45613776
 0.46693752 0.68782845 0.55592723 0.78806825]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.24765686 0.24634369 0.25671875 0.24688057 0.25464499 0.24938766
 0.25245098 0.25281879 0.25351973 0.25091333]"
1.5,0.3,[1.47  1.093 0.877 1.107 1.463 1.069 1.377 1.309 1.163 0.961],[3.68 2.7  2.08 2.58 3.26 2.64 3.3  3.18 2.82 2.7 ],[2.  1.  1.  2.  2.  1.5 2.  2.  2.  1. ],"[2.43394512 1.61946126 1.15006589 1.54350525 2.14532833 1.51093547
 2.01549979 2.01351106 1.66989296 1.54284044]",[1.   1.   1.   1.   1.25 1.   1.25 1.   1.   0.  ],"[0.92010356 0.53463826 0.27858151 0.40225525 0.72892696 0.50245891
 0.62382499 0.68761751 0.53278358 0.55778184]",[0.   0.   0.   0.   0.25 0.   0.25 0.   0.   0.  ],"[0.29827388 0.29837036 0.30782123 0.31355932 0.30266861 0.29728804
 0.29845911 0.30308364 0.29469204 0.29979853]"
1.5,0.35000000000000003,[1.559 1.388 1.641 1.334 1.348 1.372 1.67  1.299 1.319 1.315],[3.46 2.96 3.52 2.92 2.88 3.3  3.38 2.88 2.94 2.92],[1.5 2.  2.  1.  1.  1.5 2.  2.  2.  2. ],"[2.29009435 1.93387127 2.36669519 1.92168777 1.95942595 2.03626564
 2.34356046 1.79717113 1.87322614 1.86849035]",[1.    1.    1.125 1.    1.    1.    1.25  1.    1.    1.   ],"[0.7879862  0.57324627 0.77442102 0.59085281 0.5664865  0.71482033
 0.69238858 0.51816723 0.5628819  0.56724523]",[0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.34759769 0.35350023 0.35213643 0.35106826 0.34726096 0.34788597
 0.35185279 0.3428382  0.34881514 0.35133228]"
1.5,0.4,[1.083 1.49  1.831 1.543 1.355 1.198 1.891 1.406 1.464 1.762],[2.48 3.24 3.8  3.3  3.16 2.56 3.92 2.92 2.98 3.54],[1. 2. 2. 2. 1. 1. 2. 2. 2. 2.],"[1.53498228 2.14512035 2.7489781  2.16096689 2.00477448 1.67705302
 2.79183519 1.96251036 2.05128162 2.46972257]",[1.    1.    1.25  1.125 1.    1.    1.25  1.    1.25  1.25 ],"[0.39742857 0.62658641 0.875045   0.66013681 0.6457608  0.43976786
 0.90754198 0.52562315 0.53989002 0.71821011]",[0.   0.   0.25 0.   0.   0.   0.25 0.   0.   0.25],"[0.39669811 0.4011956  0.40087057 0.39999444 0.39770706 0.40194462
 0.40121433 0.396147   0.39980445 0.39914242]"
1.5,0.45,[1.8   1.829 1.288 1.4   1.686 1.302 1.487 1.843 1.627 1.54 ],[3.74 3.46 2.72 2.76 3.4  2.8  3.04 3.44 3.24 3.16],[2.  2.  1.  2.  1.5 1.  2.  2.  1.5 2. ],"[2.60832084 2.47257989 1.81952352 1.83605152 2.43996919 1.79862876
 2.05864823 2.50345199 2.23620193 2.14285501]",[1.   1.25 1.   1.25 1.   1.   1.   1.   1.   1.  ],"[0.834887   0.68074883 0.50246664 0.42103199 0.7542148  0.47559653
 0.53308182 0.70418442 0.63675002 0.62888284]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.44920127 0.45050385 0.45001152 0.45017559 0.44856386 0.45462614
 0.44292416 0.45219333 0.45506647 0.44878231]"
1.6,0.05,[0.261 0.311 0.445 0.364 0.294 0.374 0.082 0.267 0.357 0.353],[2.88 2.7  3.8  3.82 3.06 3.34 1.92 3.52 2.46 3.66],[2.  1.  2.  2.5 1.5 1.5 1.  2.  1.  2. ],"[0.81742849 0.95406519 1.43391897 1.34148129 0.92571897 1.32587124
 0.20292431 1.16954328 0.89427849 1.24145441]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5651824  0.627792   1.01599294 1.00138363 0.65999631 0.93179897
 0.12815869 0.90655744 0.53136345 0.88972712]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05047834 0.05089192 0.04935102 0.04944012 0.05026191 0.04935515
 0.04738155 0.04996123 0.05239588 0.04906842]"
