gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.328 0.308 0.205 0.268 0.265 0.296 0.296 0.194 0.34  0.318],[3.72 3.16 3.1  2.94 2.92 3.14 2.82 2.26 3.14 3.2 ],[2.  2.  1.5 2.  1.5 2.  2.  1.  2.  2. ],"[1.27407335 0.94497638 0.97024384 0.81902181 0.98301414 0.94098016
 0.91424095 0.42737713 1.00562237 1.10372615]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.96409044 0.64534747 0.7565622  0.54954915 0.69466453 0.63305047
 0.64284812 0.26120526 0.63294659 0.78668513]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04914089 0.05448471 0.04920297 0.04389313 0.05190898 0.04994615
 0.0487544  0.04586563 0.04607046 0.04954164]"
1.5,0.1,[0.471 0.613 0.456 0.554 0.55  0.428 0.493 0.512 0.594 0.365],[2.54 3.22 2.78 2.72 2.98 2.84 2.86 3.02 2.54 2.3 ],[1.  1.  2.  2.  1.  1.  2.  1.5 1.5 1. ],"[1.04657035 1.43850044 1.10227201 1.06402462 1.35269652 1.09522068
 1.11558768 1.24885454 1.00696184 0.68462776]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55578422 0.83782661 0.61369779 0.54450924 0.80470457 0.66664646
 0.64329764 0.75446    0.461747   0.32627327]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10235788 0.10111676 0.09690482 0.09911094 0.09902752 0.10013908
 0.09746313 0.10151013 0.10643821 0.09819151]"
1.5,0.15000000000000002,[0.841 0.767 0.948 0.669 0.652 0.844 0.918 0.903 0.765 0.764],[3.64 2.72 3.3  2.74 2.44 2.9  3.42 3.42 2.8  2.62],[2.5 2.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[1.85100861 1.24931376 1.80751262 1.21302026 1.1744838  1.43323641
 1.80696231 1.86296932 1.30247863 1.21883612]","[1.0625  0.5     1.      0.      1.      1.      1.09375 1.      1.
 1.     ]","[0.99774689 0.51111063 0.85673503 0.57995385 0.44599747 0.62253206
 0.90754337 0.95345394 0.52891906 0.49905096]",[0.125 0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.1484934  0.14961899 0.14828897 0.14884793 0.15062881 0.15068042
 0.15230927 0.14991898 0.14650784 0.15235779]"
1.5,0.2,[1.026 0.72  0.893 0.891 1.147 0.995 0.751 0.761 1.035 0.66 ],[3.42 2.62 2.98 2.68 3.66 3.16 2.42 2.5  3.16 2.52],[2. 2. 2. 2. 3. 1. 1. 1. 2. 1.],"[2.02154584 1.26399549 1.59157546 1.41519227 2.08219236 1.87883739
 1.21866302 1.20482338 1.77690349 1.15534876]",[1.   0.5  1.   1.   1.25 1.   1.   0.   1.   0.5 ],"[0.92241376 0.5328822  0.67503249 0.53969422 0.89547361 0.84892894
 0.4540927  0.45457924 0.72651775 0.48113001]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.19921357 0.18996328 0.20096356 0.20067024 0.20194499 0.20225101
 0.20254833 0.20642833 0.20007171 0.1955836 ]"
1.5,0.25,[1.22  0.899 1.078 1.229 1.224 1.457 0.905 0.847 1.251 0.913],[3.1  2.58 3.2  3.26 3.42 3.7  2.76 2.36 2.9  2.56],[1.  2.  2.  1.5 2.  2.  2.  1.  2.  1. ],"[1.87923859 1.35193049 1.79073708 1.98472503 2.04120426 2.47268027
 1.41663785 1.28176207 1.80162705 1.40070133]",[1.    1.    1.    1.    1.125 1.25  1.    1.    1.    1.   ],"[0.70357453 0.43677424 0.75112649 0.79793425 0.80863224 0.94382774
 0.51516202 0.43915464 0.62326768 0.48683414]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.2515362  0.24589041 0.25022191 0.25149232 0.24919155 0.25071167
 0.24867444 0.25270608 0.25125915 0.25734381]"
1.5,0.3,[1.314 1.243 1.124 1.19  1.202 1.292 1.317 1.229 1.477 1.272],[3.   2.76 2.56 2.86 2.48 3.18 3.32 2.92 3.52 3.02],[2. 2. 1. 1. 1. 2. 2. 1. 2. 2.],"[1.9410053  1.74712994 1.57706431 1.80650783 1.57366718 1.92525269
 2.14925749 1.83596674 2.28363994 1.87938045]","[1.      1.21875 1.      1.      1.      1.125   1.      1.      1.25
 1.     ]","[0.60491155 0.50681744 0.44818248 0.61182521 0.39848652 0.6256189
 0.76222136 0.61447749 0.80899638 0.61856014]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.25  0.   ],"[0.30469015 0.30944407 0.29458078 0.30120721 0.30383091 0.30216391
 0.30201451 0.29815854 0.30708924 0.29448362]"
1.5,0.35000000000000003,[1.305 1.294 1.542 1.493 1.529 1.178 1.785 1.512 1.692 1.589],[3.   3.18 3.32 3.06 3.46 2.78 4.04 3.32 3.56 3.34],[2.  2.  2.  1.  1.  1.  2.  2.  2.5 2. ],"[1.87599383 2.00449352 2.28573359 2.13150766 2.33451537 1.73364515
 2.83946247 2.18470765 2.4149111  2.321988  ]",[1.25 1.   1.   1.   1.   1.   1.25 1.   1.25 1.25],"[0.56175555 0.67656262 0.71646602 0.66512094 0.80686645 0.52663343
 0.99947834 0.72486023 0.78076071 0.70315988]",[0.25 0.   0.   0.   0.   0.   0.25 0.   0.25 0.25],"[0.35015413 0.34960626 0.34993097 0.34260457 0.35021652 0.34928809
 0.35089397 0.35143411 0.3451436  0.34751325]"
1.5,0.4,[1.621 2.011 1.6   1.654 1.283 1.551 1.375 1.842 1.164 1.532],[3.12 3.94 3.46 3.34 2.7  3.12 3.02 3.86 2.58 3.  ],[1.  2.  2.  2.  2.  2.  1.5 2.  1.  1.5],"[2.27133215 2.84774493 2.33947297 2.32911598 1.67654297 2.10253512
 1.98663244 2.7865276  1.63718918 2.11274753]",[1.   1.25 1.25 1.   1.   1.25 1.   1.   1.   1.  ],"[0.62402746 0.91936602 0.70023346 0.71748512 0.44598633 0.59946383
 0.59396642 0.91296314 0.4468425  0.57586276]",[0.    0.25  0.125 0.    0.    0.25  0.    0.    0.    0.   ],"[0.3992355  0.39918896 0.40411997 0.40274583 0.4041952  0.40195032
 0.39739207 0.39805661 0.40029876 0.39934962]"
1.5,0.45,[1.643 1.774 1.796 1.672 1.458 1.607 1.603 1.359 1.528 1.953],[3.24 3.64 3.34 3.18 3.18 3.36 3.3  2.84 2.8  3.86],[2. 2. 2. 2. 2. 2. 3. 1. 1. 2.],"[2.21479854 2.51258674 2.39275525 2.35926405 2.03152189 2.31275974
 2.18301964 1.87982817 1.9260431  2.85072225]","[1.      1.      1.25    1.25    1.      1.125   1.40625 1.      1.
 1.25   ]","[0.6144128  0.80969001 0.63470837 0.62678847 0.56874601 0.68904148
 0.5878048  0.50348051 0.47444154 0.87022421]",[0.    0.    0.25  0.    0.    0.125 0.25  0.    0.    0.25 ],"[0.43978774 0.45230621 0.44864497 0.4495362  0.45098352 0.44475512
 0.45679253 0.44141728 0.46380764 0.44869891]"
1.6,0.05,[0.128 0.236 0.34  0.181 0.27  0.328 0.203 0.195 0.323 0.201],[2.66 2.3  3.3  2.16 2.44 2.98 2.64 2.36 3.62 2.32],[1. 1. 2. 1. 1. 2. 1. 1. 2. 1.],"[0.62879967 0.56262698 1.14078064 0.42339631 0.67509762 0.98522997
 0.64987124 0.56259165 1.27761868 0.6040899 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.47787194 0.30254886 0.79497986 0.24384553 0.43203121 0.67548875
 0.45869936 0.34968149 0.97781399 0.42051568]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0518972  0.0578635  0.05395268 0.04781943 0.05091292 0.04993074
 0.04947409 0.05125076 0.04852678 0.0487228 ]"
