gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.546 0.627 0.504 0.421 0.572 0.591 0.539 0.597 0.483 0.411],[3.1  3.21 2.93 2.44 3.13 3.47 2.96 2.88 2.69 2.66],[2.  1.  1.5 1.  1.  2.  2.  1.  1.  1.5],"[1.30259551 1.46984023 1.15138474 0.85280325 1.38144853 1.47411503
 1.20506141 1.30374241 1.04366129 0.95803294]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.76701445 0.86487563 0.65705796 0.41287405 0.84149492 0.89932682
 0.65265357 0.72274326 0.58570475 0.52045481]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.796 0.751 0.608 0.691 0.805 0.732 0.676 0.676 0.527 0.562],[3.4  3.19 2.69 2.67 3.14 3.03 2.49 2.68 2.32 2.4 ],[1.  2.  1.  1.  1.5 1.  1.  1.  1.  1. ],"[1.84647444 1.58786688 1.22640507 1.3346806  1.69221928 1.45655813
 1.17004071 1.26018667 0.92062454 1.05026757]",[0. 1. 0. 1. 1. 0. 1. 0. 0. 0.],"[1.00479475 0.80500312 0.59316532 0.56851849 0.81910526 0.74011099
 0.49550458 0.5928179  0.37466751 0.45906091]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.742 0.955 1.134 0.827 0.917 1.016 0.818 0.715 0.88  0.976],[2.46 3.08 3.13 2.99 2.98 3.09 2.95 2.35 2.78 2.88],[1. 1. 2. 1. 2. 2. 2. 1. 1. 1.],"[1.25011784 1.70689445 1.83366947 1.59762378 1.63146308 1.67853589
 1.49533935 1.1466824  1.4601678  1.60207502]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4922443  0.75483879 0.74302616 0.69716846 0.68339423 0.69505689
 0.65386291 0.39175076 0.5815472  0.65647626]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.176 0.929 1.065 1.037 1.062 0.851 1.114 1.067 1.198 1.235],[3.29 2.62 2.8  2.82 2.55 2.6  2.84 2.68 3.24 3.29],[2.  1.  1.  1.5 1.  1.  2.  1.  2.  2. ],"[1.93200339 1.44439318 1.60885784 1.65982909 1.58492588 1.38812699
 1.64322149 1.55824746 2.00147588 2.04573927]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.76985617 0.48711779 0.58259258 0.60482787 0.49705235 0.46598832
 0.56284064 0.51554299 0.77660467 0.78312452]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.16  1.254 1.138 0.995 0.905 1.165 1.398 1.042 1.115 1.254],[2.72 2.79 2.71 2.43 2.2  2.87 3.29 2.56 2.63 3.06],[2. 2. 1. 1. 1. 2. 2. 1. 1. 2.],"[1.69997556 1.74204352 1.66842772 1.4364386  1.27344078 1.72852055
 2.11714016 1.59523981 1.66731598 1.87574329]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51671384 0.54704596 0.53496092 0.40719055 0.35035484 0.56403081
 0.7130093  0.49515802 0.50835114 0.6423717 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.062 1.556 1.328 1.381 1.242 1.345 1.197 1.096 1.389 1.203],[2.47 3.21 3.02 3.08 2.72 2.92 2.74 2.48 2.93 2.77],[1. 2. 2. 2. 2. 1. 1. 1. 1. 1.],"[1.5473643  2.18448998 1.95941999 2.00270594 1.66896645 1.92930382
 1.69046444 1.53033267 1.94623159 1.72624451]",[1.    1.125 1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.40749125 0.66614403 0.56960065 0.59537012 0.44070473 0.58403222
 0.48256893 0.44170108 0.58170339 0.52342469]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.399 1.412 1.35  1.42  1.557 1.539 1.269 1.398 1.33  1.378],[2.94 3.24 3.   2.99 3.5  3.16 2.53 2.93 2.82 2.89],[1. 2. 1. 1. 2. 2. 1. 1. 1. 2.],"[2.00460794 2.07746568 1.97658448 1.98362932 2.34013334 2.16948576
 1.67582388 1.93914281 1.80659118 1.95203541]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57909098 0.66997545 0.57986451 0.55879045 0.75983121 0.63168852
 0.41765249 0.57464818 0.51270691 0.5396819 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.532 1.174 1.699 1.452 1.289 1.581 1.338 1.296 1.3   1.467],[3.09 2.3  3.28 3.02 2.67 3.14 2.75 2.39 2.54 2.98],[2.  1.  2.  2.  1.  1.  1.  1.  1.  1.5],"[2.12807108 1.48833115 2.31132305 2.00602857 1.74196776 2.21644001
 1.85735773 1.58886184 1.746538   2.0706511 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57255838 0.33991074 0.65389385 0.55370923 0.43347716 0.62078327
 0.47596307 0.33977004 0.4131005  0.58476304]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.264 0.314 0.206 0.281 0.223 0.208 0.271 0.259 0.292 0.357],[2.96 2.9  2.39 2.7  2.16 2.66 2.89 2.75 2.58 3.09],[2.  2.  1.  1.  1.  2.  1.5 1.  1.  1.5],"[0.85719753 0.95586332 0.65927098 0.87685953 0.48893986 0.65842176
 0.83247066 0.88728658 0.80446609 1.13358817]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.59584866 0.61741483 0.44250035 0.61634805 0.27243595 0.43846327
 0.57074215 0.62842428 0.50957596 0.77574882]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.394 0.486 0.485 0.529 0.49  0.368 0.466 0.473 0.572 0.465],[2.26 2.43 2.66 2.5  2.81 2.35 2.61 2.56 2.81 2.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74283703 0.98569906 1.07940037 1.08122245 1.20824568 0.78884316
 1.1435032  1.03885538 1.22075401 1.00707623]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34616711 0.52292562 0.60698826 0.54160575 0.70199019 0.39851601
 0.62982156 0.57691202 0.6867617  0.52669049]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.711 0.708 0.589 0.613 0.671 0.721 0.645 0.661 0.534 0.839],[2.76 2.86 2.42 2.34 2.54 2.61 2.25 2.75 2.02 2.97],[1.  1.  1.  1.  2.  1.5 1.  1.5 1.  2. ],"[1.35035807 1.38766259 1.01779903 1.06213599 1.13226768 1.22482027
 1.01682576 1.25850044 0.80876485 1.54240312]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.6235435  0.65098779 0.43293087 0.45131629 0.4918972  0.54260103
 0.40213338 0.58828132 0.31252462 0.70747392]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.888 0.775 0.965 0.856 0.827 0.811 0.942 0.685 0.851 0.812],[2.89 2.28 2.84 2.62 2.66 2.33 3.16 2.25 2.5  2.82],[1. 1. 2. 1. 2. 1. 2. 2. 1. 1.],"[1.52096721 1.16893872 1.55468345 1.39179112 1.34815506 1.1398717
 1.75302764 1.03117954 1.2630405  1.52090312]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65107708 0.41247144 0.59139609 0.54073766 0.52407058 0.3470592
 0.77008574 0.32524204 0.45066745 0.6632664 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.069 1.04  0.869 1.073 1.227 0.858 0.954 0.951 0.898 1.183],[2.88 2.71 2.36 2.77 3.04 2.32 2.6  2.38 2.54 2.71],[2. 1. 1. 2. 2. 1. 1. 1. 1. 2.],"[1.69759372 1.54474816 1.30417019 1.64554579 1.95224627 1.22402959
 1.44329873 1.34450017 1.3616775  1.58430951]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58669528 0.51740197 0.41749173 0.57165785 0.69196306 0.37777226
 0.50353799 0.39293767 0.46134547 0.50832806]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.188 1.267 1.142 0.975 1.249 1.277 1.242 1.172 0.741 1.217],[2.88 2.67 3.01 2.25 2.72 2.91 3.06 2.85 1.92 2.65],[1. 1. 1. 1. 2. 2. 2. 1. 1. 1.],"[1.81782234 1.70475344 1.86186777 1.26547392 1.70926971 1.86463894
 1.89768314 1.72628354 0.94052615 1.69576435]",[1.  1.  1.  1.  1.  1.  1.  1.  0.5 1. ],"[0.60322151 0.49673586 0.66680918 0.30429716 0.48342743 0.60316433
 0.67200015 0.57121274 0.23983279 0.50332721]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.273 1.334 0.968 1.201 1.292 1.028 1.44  1.403 1.38  1.442],[2.74 2.85 2.36 2.62 2.98 2.28 3.1  3.04 2.9  3.02],[2. 1. 1. 1. 2. 1. 1. 1. 2. 2.],"[1.75379847 1.84768437 1.37151267 1.67571362 1.89525746 1.35176287
 2.09357307 2.05831924 1.85629114 1.96866304]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.50226039 0.52865117 0.36985312 0.45826245 0.59320607 0.34174334
 0.63990607 0.65553421 0.51569177 0.57035738]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ]
1.7000000000000002,0.4,[1.376 1.006 0.964 1.228 1.175 1.083 1.207 1.379 1.247 1.107],[2.96 2.19 2.08 2.57 2.34 2.39 2.6  2.64 2.53 2.41],[2. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.94015486 1.30857642 1.28952683 1.71640822 1.5107925  1.39588746
 1.6617967  1.80028959 1.61685209 1.53437049]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54718794 0.29244117 0.26582322 0.41710647 0.35859279 0.34259644
 0.42108136 0.46084867 0.37608061 0.39737342]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.422 1.205 1.303 1.481 1.302 1.226 1.512 1.518 1.3   1.323],[2.8  2.26 2.51 3.04 2.61 2.39 2.76 3.02 2.63 2.72],[1.  1.  1.  2.  1.  1.  1.5 2.  1.  1. ],"[1.94708531 1.42845707 1.6673067  2.11698899 1.7266611  1.52535731
 1.86352525 2.09187211 1.72398548 1.80490475]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.52687168 0.29879886 0.41393756 0.58644517 0.45094516 0.3522079
 0.46136217 0.55576371 0.4333501  0.48148679]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.205 0.199 0.302 0.18  0.177 0.226 0.256 0.171 0.276 0.204],[2.16 2.35 2.89 2.42 2.41 2.27 2.47 2.1  2.62 2.27],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[0.55041139 0.56051087 1.10146228 0.54819955 0.60502635 0.54177918
 0.65214517 0.51253259 0.74832315 0.57202952]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34682496 0.36054932 0.81162646 0.37601022 0.41583202 0.32292176
 0.42571939 0.34662438 0.46678994 0.37157786]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.367 0.466 0.437 0.403 0.362 0.424 0.432 0.416 0.39  0.472],[2.31 2.24 2.32 2.42 2.08 2.57 2.55 2.48 2.22 2.51],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8072662  0.86484681 0.93504822 0.91091496 0.66574322 0.97838527
 0.94678215 0.87968367 0.85953164 0.96667341]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45116268 0.4231891  0.44258057 0.47846135 0.30541424 0.5448727
 0.49557122 0.47466658 0.47536782 0.50184187]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.703 0.654 0.726 0.555 0.492 0.61  0.565 0.491 0.539 0.716],[2.34 2.29 2.92 2.27 2.21 2.33 2.56 2.39 2.39 2.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.11230057 1.07009241 1.46183568 1.01403804 0.95052957 0.99668707
 1.15459119 0.95772967 1.10001133 1.29362874]",[1. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[0.43190872 0.43118616 0.69952123 0.42747859 0.42688455 0.42034185
 0.55269422 0.47348284 0.49053379 0.56948385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.842 0.799 0.735 0.787 0.978 0.702 0.806 0.787 0.843 0.666],[2.66 2.42 2.35 2.28 2.68 2.14 2.42 2.3  2.66 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.38613788 1.25297054 1.20448192 1.18552824 1.48940412 1.01723563
 1.22968699 1.15253937 1.33198205 0.98165517]",[1.  0.5 1.  1.  1.  0.5 1.  1.  1.  0. ],"[0.54079669 0.49188167 0.43410045 0.41221648 0.53819563 0.32915946
 0.43495555 0.4128714  0.51057824 0.35348134]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.951 0.864 1.177 0.919 0.766 0.919 0.913 1.112 0.858 0.932],[2.49 2.24 2.93 2.44 1.97 2.41 2.33 2.89 2.61 2.26],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.41636053 1.22500921 1.80551154 1.39497855 0.99532274 1.34928318
 1.34671966 1.74149542 1.34226954 1.22886483]",[1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],"[0.44592352 0.35475775 0.66026557 0.43955375 0.26536181 0.42576145
 0.4113388  0.66278448 0.4811587  0.3828193 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.111 0.896 0.983 0.948 0.792 0.754 0.763 0.952 1.283 1.166],[2.45 2.31 2.4  2.23 2.12 1.97 2.16 2.35 3.   2.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.5167265  1.2481216  1.42511698 1.29813389 1.12678406 1.06550333
 1.12027798 1.34003182 1.93290459 1.80291674]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43714642 0.34150051 0.39417948 0.32990635 0.26608093 0.26071817
 0.31542446 0.39454171 0.64114373 0.59010485]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.125 0.966 1.325 0.983 1.28  1.144 1.299 1.001 1.245 1.045],[2.32 2.18 3.08 2.16 2.93 2.63 2.85 2.18 2.69 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.51838954 1.2896859  1.99519922 1.24721187 1.88346304 1.63355616
 1.93341986 1.30350651 1.73759687 1.42002366]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37267665 0.3053817  0.64855066 0.31141353 0.58288686 0.4848916
 0.61983832 0.2933112  0.49866743 0.34599351]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.182 1.034 1.16  1.075 1.183 1.186 1.142 1.109 1.062 1.194],[2.21 2.22 2.48 2.39 2.58 2.51 2.55 2.1  2.2  2.34],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.426456   1.35944502 1.60994428 1.47735556 1.60298131 1.61655884
 1.5766005  1.3673347  1.40256274 1.53251689]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27596772 0.31880781 0.44599164 0.34532431 0.43377476 0.43282349
 0.40265763 0.25177012 0.31572924 0.3705424 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.37  0.996 1.265 0.952 1.373 1.229 1.192 1.233 1.158 1.417],[2.59 2.14 2.58 2.02 2.68 2.52 2.45 2.55 2.46 2.68],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.73192142 1.32198423 1.69517244 1.21522917 1.82141715 1.64059121
 1.51513674 1.66613099 1.56862828 1.89032966]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43768314 0.27772397 0.41683016 0.25205534 0.48351065 0.40774514
 0.34839846 0.44450135 0.37484898 0.47919685]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.184 0.159 0.233 0.263 0.187 0.239 0.215 0.18  0.243 0.209],[2.11 1.98 2.14 1.87 2.25 2.75 2.28 2.31 2.4  1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49601946 0.33583297 0.43661133 0.47152016 0.54637615 0.83970159
 0.6182056  0.59691461 0.7718439  0.40733729]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31310442 0.17802047 0.22876954 0.23699867 0.34127849 0.60490911
 0.40409427 0.41496149 0.52979494 0.20854823]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.354 0.417 0.479 0.333 0.415 0.437 0.43  0.453 0.485 0.329],[2.1  2.34 2.48 1.94 2.3  2.14 2.25 2.48 2.33 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6972769  0.83106462 0.97024608 0.64551173 0.8368373  0.79934367
 0.82538143 0.99569389 0.87623019 0.55911431]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32746977 0.4387697  0.49551951 0.3062057  0.38540664 0.34746867
 0.42121151 0.55828422 0.45349337 0.22462212]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.582 0.485 0.497 0.473 0.685 0.468 0.519 0.401 0.669 0.684],[2.35 1.99 1.88 1.8  2.49 2.19 2.1  1.61 2.53 2.49],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03522911 0.80359669 0.77699493 0.72791019 1.18795635 0.88460795
 0.87898102 0.51238557 1.10847282 1.21284195]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.46632103 0.3159087  0.25667999 0.2337305  0.53973614 0.3876353
 0.3460318  0.11285432 0.4947985  0.56427079]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.836 0.608 0.73  0.5   0.757 0.75  0.938 0.805 0.538 0.657],[2.48 2.14 2.22 1.81 2.3  2.3  2.81 2.29 1.77 2.33],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.33597523 0.9901214  1.10278867 0.74076463 1.19496652 1.14826049
 1.56362199 1.21234179 0.76362762 1.12590228]",[1. 0. 1. 0. 1. 1. 1. 1. 0. 1.],"[0.50464466 0.38654962 0.37258115 0.21607713 0.40186105 0.38983276
 0.64474076 0.42921679 0.21514862 0.40301654]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.751 1.147 0.968 0.881 0.97  0.748 0.89  0.864 0.766 0.942],[1.99 2.79 2.49 2.38 2.39 2.22 2.29 2.44 1.96 2.19],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02748237 1.68067422 1.41525248 1.30369801 1.34524423 1.08525497
 1.2232298  1.33740169 1.05171797 1.24562876]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.27685737 0.56511453 0.47487406 0.45053395 0.40120859 0.32945236
 0.39808392 0.44909114 0.29716719 0.35473032]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[1.152 1.064 0.923 0.89  0.942 1.105 1.012 1.046 0.76  0.993],[2.71 2.42 2.23 2.34 2.06 2.56 2.16 2.44 1.73 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.67841894 1.51096372 1.19746894 1.31096567 1.19778178 1.57693387
 1.34741702 1.50083202 0.97865766 1.30521779]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54868444 0.45052915 0.29598456 0.39599436 0.30504741 0.52812039
 0.35180179 0.43735302 0.21667524 0.32262136]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[0.786 1.106 0.894 1.043 1.005 0.924 0.958 1.077 0.983 0.975],[1.87 2.35 2.17 2.63 2.21 2.1  2.1  2.27 2.16 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02761826 1.43724869 1.2641764  1.62105998 1.2804877  1.1859964
 1.26382681 1.40364786 1.28290923 1.33360856]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22843857 0.3603444  0.31709388 0.50793742 0.32747012 0.28262238
 0.30930288 0.37737467 0.29836821 0.32496354]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
