gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.593 0.659 0.392 0.566 0.687 0.593 0.503 0.559 0.585 0.432],[3.22 3.37 2.58 3.32 3.37 3.11 2.54 3.12 2.96 2.28],[1. 2. 1. 2. 2. 1. 1. 1. 2. 1.],"[1.46072307 1.53684735 0.9221835  1.50830556 1.56049599 1.40934887
 0.99786789 1.36706264 1.25771488 0.80289184]",[0. 1. 0. 0. 1. 0. 0. 0. 1. 0.],"[0.90503703 0.90868512 0.53173123 0.91958302 0.88871864 0.81195812
 0.50760422 0.792532   0.66479984 0.39010864]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.62  0.643 0.685 0.74  0.73  0.687 0.777 0.871 0.755 0.663],[2.64 2.47 2.77 2.94 2.99 2.85 3.14 3.14 2.65 2.37],[1.  1.  1.  2.  2.  2.  1.5 1.  2.  1. ],"[1.1721479  1.08749751 1.28656054 1.40043104 1.46350741 1.35102951
 1.57172722 1.72399122 1.30290166 1.11545486]",[0. 0. 0. 1. 0. 0. 0. 1. 1. 1.],"[0.55613228 0.46868159 0.60329149 0.66734755 0.74251803 0.66862717
 0.79475212 0.86694105 0.54220098 0.42210281]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.919 0.955 0.931 0.956 0.951 1.034 0.902 0.82  0.856 0.997],[2.88 2.99 3.1  3.1  2.67 2.75 2.8  2.88 2.55 3.09],[1.5 1.  1.  1.  1.  1.  1.  1.  2.  2. ],"[1.56889474 1.59823087 1.70552951 1.709056   1.47956173 1.5503239
 1.517051   1.53926995 1.37311147 1.68690516]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64456125 0.68556913 0.7522861  0.7720095  0.56857784 0.61255473
 0.61229514 0.6806054  0.51483998 0.72339198]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.093 0.865 1.043 1.04  1.184 1.141 1.167 1.048 1.285 1.005],[2.79 2.1  2.87 2.73 2.91 2.95 3.06 2.58 3.43 2.7 ],[1.  1.  2.  1.5 1.  2.  2.  1.5 2.  1.5],"[1.68670035 1.12306004 1.65639734 1.54659561 1.80768149 1.79029904
 1.80306168 1.53427213 2.13073281 1.48546186]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56827078 0.28795506 0.60200281 0.52261367 0.64202719 0.63179989
 0.66446061 0.483616   0.825355   0.49454633]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.282 1.176 1.152 1.048 1.191 1.328 1.015 1.215 1.101 1.184],[3.05 3.03 2.6  2.45 2.86 2.97 2.42 2.86 2.6  2.73],[2.  2.  1.  1.  1.5 2.  1.  2.  1.  1. ],"[1.93947005 1.84245471 1.61741532 1.46234214 1.69641728 1.87553794
 1.41651431 1.72782112 1.59663397 1.73701122]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.63860762 0.62071948 0.45811844 0.44698814 0.55314762 0.61442527
 0.41122806 0.51815071 0.49266241 0.5304121 ]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ]
1.6,0.35000000000000003,[1.25  1.297 1.225 1.516 1.342 1.105 1.253 1.203 1.372 1.301],[2.74 2.74 2.7  3.28 2.8  2.45 2.74 2.71 3.14 2.82],[1. 1. 1. 1. 1. 1. 1. 1. 2. 2.],"[1.7415768  1.76196352 1.70122194 2.21552716 1.83783308 1.47051754
 1.83307995 1.70238643 2.06753504 1.83178272]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51965847 0.49275454 0.47869264 0.74312543 0.53651167 0.37967769
 0.55017468 0.52350459 0.65664637 0.51913562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.37  1.37  1.356 1.593 1.377 1.547 1.282 1.391 1.128 1.51 ],[2.69 2.93 2.64 3.18 3.05 3.41 2.73 2.85 2.34 3.2 ],[2.  1.  1.  2.  2.  2.  1.5 2.  1.  1. ],"[1.80745227 1.91792509 1.77505559 2.20170522 2.01520044 2.31951886
 1.76403318 1.85650472 1.53440889 2.18476755]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.43502795 0.56614775 0.46397404 0.63553761 0.58778406 0.73319501
 0.46066404 0.48269613 0.36503389 0.65958933]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.602 1.293 1.431 1.611 1.387 1.417 1.149 1.499 1.559 1.69 ],[3.15 2.72 3.06 3.17 2.74 2.83 2.31 3.15 3.13 3.43],[1. 2. 2. 2. 2. 2. 1. 1. 1. 2.],"[2.25983182 1.77642121 2.02103713 2.23666849 1.83917267 1.90689338
 1.43285812 2.15595295 2.2249604  2.43685285]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.    1.25 ],"[0.63751554 0.43736603 0.58378005 0.62981729 0.44250885 0.52339728
 0.317155   0.61487873 0.65320808 0.70701887]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.184 0.316 0.205 0.211 0.328 0.222 0.168 0.197 0.234 0.217],[2.27 2.88 1.96 2.52 2.86 2.34 2.14 2.59 2.43 2.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54297495 0.92521535 0.40341788 0.67812707 0.8511539  0.66508886
 0.42183595 0.73898902 0.61348813 0.85787281]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35333627 0.62728078 0.18826163 0.46933801 0.57259921 0.430875
 0.25308595 0.56927955 0.36601743 0.64517566]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.375 0.446 0.467 0.513 0.52  0.424 0.498 0.452 0.587 0.48 ],[2.15 2.64 2.53 2.66 3.16 2.54 2.62 2.71 2.99 2.66],[1. 1. 1. 2. 2. 2. 1. 1. 2. 1.],"[0.77186834 1.02127199 1.01707568 0.96414957 1.37267201 0.93780116
 1.09832723 1.14431037 1.19727332 1.09412278]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39882696 0.55106631 0.55824511 0.48540201 0.83211537 0.50833216
 0.58868124 0.67012519 0.65640846 0.60744431]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.656 0.664 0.625 0.711 0.665 0.744 0.733 0.685 0.809 0.613],[2.64 2.47 1.98 2.68 2.68 2.66 2.73 2.3  3.08 2.63],[1.5 1.  1.  1.  1.  2.  1.  1.  2.  1. ],"[1.14508775 1.1457049  0.87549487 1.23781647 1.26185599 1.29182527
 1.29489575 1.0489878  1.60893722 1.15515561]",[0.  0.  1.  1.  0.  1.  1.  0.5 1.  0. ],"[0.5381151  0.49661798 0.2846062  0.55274567 0.60560111 0.54898591
 0.5693269  0.39384131 0.76947738 0.54685971]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.942 0.81  0.771 0.967 0.902 0.838 0.779 0.819 0.752 0.809],[3.   2.3  2.16 2.76 2.53 2.69 2.49 2.58 2.54 2.41],[2. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.66800233 1.2122434  1.15306026 1.4965622  1.47812469 1.47883585
 1.22111172 1.40874806 1.35766921 1.19467095]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  0. ],"[0.69227296 0.41800512 0.36942988 0.55719697 0.55249053 0.6196403
 0.46604336 0.59554067 0.53582778 0.44787957]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.826 1.024 0.865 1.153 1.104 0.762 1.109 0.931 1.146 0.806],[2.14 2.75 2.45 3.14 3.05 1.95 2.84 2.56 2.83 2.12],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.13715846 1.60266375 1.29918933 1.90582291 1.81367195 1.03111689
 1.67891399 1.44376229 1.72606454 1.16157737]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34539576 0.5630739  0.44117664 0.73361038 0.69317024 0.26555049
 0.62716472 0.50227547 0.60493661 0.36614524]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.119 1.353 1.186 1.012 1.276 0.819 1.183 1.186 1.325 1.122],[2.61 3.25 2.9  2.44 2.87 2.13 2.61 3.21 3.2  2.6 ],[1. 2. 1. 1. 2. 1. 1. 2. 2. 1.],"[1.60697379 2.09488024 1.78724053 1.51709348 1.78163962 1.16906677
 1.62079554 1.91553695 2.06394025 1.57825987]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47216666 0.73175158 0.60641778 0.43826597 0.57085471 0.315224
 0.47232142 0.67800033 0.7129466  0.50771788]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.205 1.186 1.263 1.228 1.289 1.08  1.14  1.126 1.215 1.215],[2.6  2.55 2.81 2.61 2.85 2.24 2.53 2.31 2.62 2.52],[1. 2. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.64693064 1.6164813  1.78359034 1.64085416 1.8765581  1.34907843
 1.60869447 1.4072448  1.65734411 1.62592852]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47113474 0.41663755 0.55167628 0.4332858  0.53819506 0.32979315
 0.43296632 0.38507439 0.48093542 0.46279619]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.101 0.978 1.239 1.512 1.447 1.252 1.137 1.208 1.289 0.978],[2.33 1.96 2.55 3.   2.99 2.51 2.21 2.64 2.87 2.09],[1.  1.  1.  1.5 1.  1.5 1.  1.  2.  1. ],"[1.43822153 1.19977189 1.70321433 2.06280354 1.99642211 1.57412347
 1.34592988 1.70754254 1.77794381 1.21050639]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32634653 0.2355922  0.44319236 0.59631551 0.57173949 0.37658197
 0.29186738 0.45892926 0.49150339 0.22859233]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.376 1.141 1.111 1.42  1.3   1.305 1.476 1.606 1.325 1.35 ],[2.75 2.19 2.45 2.78 2.67 2.71 2.85 3.19 2.45 2.92],[2.  1.  1.  1.  1.  1.  1.5 2.  1.  1. ],"[1.90661891 1.41744462 1.49834173 1.88782451 1.75519367 1.77423857
 1.99994602 2.20464917 1.66362093 1.91983995]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47862574 0.30041825 0.37468145 0.48445537 0.45902363 0.48211698
 0.50967502 0.60717969 0.39466158 0.53944689]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.241 0.231 0.275 0.214 0.198 0.191 0.162 0.284 0.317 0.173],[2.47 2.88 2.63 2.72 2.57 1.94 2.07 2.95 2.6  2.33],[1. 1. 1. 1. 1. 1. 1. 2. 1. 1.],"[0.66114618 0.93865968 0.76727507 0.75018515 0.6973329  0.39431015
 0.42628325 0.84826776 0.89211636 0.51589924]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4159704  0.68651124 0.52129302 0.54373556 0.48095167 0.20263046
 0.24809233 0.56761346 0.60175198 0.33365314]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.533 0.44  0.408 0.495 0.469 0.439 0.401 0.357 0.418 0.377],[2.63 2.76 2.44 2.6  2.17 2.28 2.28 2.05 2.37 1.98],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.05127046 1.02483811 0.84326571 1.04178566 0.85049493 0.8253877
 0.83216177 0.68014484 0.84896054 0.62048518]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50788179 0.59396652 0.43087191 0.52927833 0.37213556 0.39658154
 0.42032828 0.33453449 0.44469052 0.24364924]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.605 0.819 0.633 0.721 0.669 0.559 0.666 0.587 0.517 0.707],[2.25 3.12 2.49 2.42 2.62 2.19 2.54 2.16 2.05 2.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97829321 1.65832156 1.10404424 1.20881369 1.28304753 0.92275169
 1.19145052 0.98090101 0.8092801  1.3704175 ]",[0. 1. 0. 1. 0. 0. 0. 0. 0. 1.],"[0.38696508 0.81189945 0.46193791 0.51575949 0.5832697  0.36243919
 0.54062838 0.36835707 0.305253   0.64563967]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.808 0.76  0.741 0.658 0.86  0.816 0.839 0.834 0.67  0.801],[2.3  2.38 2.43 2.21 2.71 2.55 2.39 2.51 2.09 2.18],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.17414125 1.18197189 1.21738215 1.10641551 1.44463989 1.29333423
 1.2299474  1.36286458 0.9772404  1.18425941]",[1. 1. 0. 0. 1. 1. 1. 1. 1. 1.],"[0.38310609 0.44043869 0.47263605 0.40559886 0.57924926 0.51076648
 0.40982655 0.50534443 0.29747477 0.38820472]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.991 0.92  1.054 0.851 0.801 0.88  1.023 1.087 0.925 0.666],[2.53 2.22 2.65 2.37 2.11 2.42 2.56 2.35 2.24 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.46100908 1.25491664 1.67338904 1.27889504 1.1692919  1.32282277
 1.54529357 1.44906848 1.21089416 0.9034269 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.49168779 0.39871364 0.5849198  0.41364602 0.33361807 0.43692434
 0.54643249 0.40862414 0.35698791 0.25441323]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.009 1.135 1.171 1.11  1.094 0.986 1.116 1.003 0.865 1.019],[2.51 2.43 2.59 2.52 2.47 2.38 2.73 2.36 2.14 2.61],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.42328455 1.51090824 1.71612973 1.57426758 1.47753732 1.35370022
 1.67233143 1.38304751 1.16781781 1.55934023]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40694666 0.42670658 0.51444333 0.51074769 0.39936654 0.38901516
 0.5157616  0.36033023 0.33185346 0.48113223]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.404 1.132 1.203 1.234 0.845 1.055 1.055 0.993 1.069 1.289],[2.83 2.48 2.59 2.86 2.04 2.38 2.3  2.1  2.46 2.9 ],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.92806734 1.47778436 1.68510554 1.85093839 1.12296255 1.40638304
 1.40384058 1.27009561 1.47838775 1.92970901]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54705294 0.3758703  0.48580012 0.59131437 0.26900747 0.36058226
 0.34723902 0.29454873 0.43581207 0.59767776]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.    1.346 1.316 1.577 1.073 1.46  1.353 1.178 1.041 1.194],[2.18 2.77 2.61 3.08 2.19 3.05 2.9  2.5  2.13 2.52],[1. 1. 1. 2. 1. 2. 1. 1. 1. 1.],"[1.30629078 1.89604969 1.73992334 2.14899574 1.29971733 2.0802919
 1.94104315 1.57236308 1.30731    1.64498344]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32398915 0.55242665 0.44471826 0.59012367 0.29446342 0.60113602
 0.56958746 0.39958965 0.26858685 0.44222954]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.011 1.328 0.965 1.123 1.236 1.    1.189 0.955 1.054 1.123],[2.12 2.79 1.86 2.31 2.43 2.09 2.33 1.99 2.21 2.56],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.27302704 1.79083709 1.16204524 1.43850974 1.59181646 1.28671435
 1.50120736 1.16775517 1.33621315 1.57297889]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26613251 0.49970672 0.21925227 0.31599021 0.3663117  0.26830614
 0.32975228 0.23695683 0.29504128 0.42628455]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.177 0.171 0.143 0.16  0.204 0.223 0.259 0.185 0.186 0.166],[2.17 2.42 2.08 2.03 2.28 2.18 2.86 2.23 1.96 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48361938 0.60475105 0.49492337 0.4114343  0.62072001 0.5081893
 0.9302395  0.53655917 0.46398953 0.50236516]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30179443 0.41784187 0.33617825 0.24138547 0.411486   0.28786703
 0.69547876 0.34766635 0.28564724 0.35206487]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.388 0.433 0.341 0.427 0.351 0.475 0.38  0.472 0.368 0.352],[2.52 2.57 2.32 2.33 1.96 2.16 1.82 2.46 1.93 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9065078  0.87960436 0.75924302 0.83551376 0.64241737 0.7592495
 0.55269034 0.91323223 0.57677997 0.69791457]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49833397 0.46271227 0.41271348 0.41144882 0.3248545  0.29198388
 0.1930419  0.42958966 0.24147724 0.35663528]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.712 0.574 0.524 0.537 0.63  0.594 0.702 0.513 0.512 0.437],[2.68 2.28 2.12 2.24 2.51 1.99 2.4  2.18 2.08 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.34938583 0.94386307 0.88659376 0.92441826 1.12661318 0.85123586
 1.13834974 0.84073412 0.84869637 0.67908444]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.60099715 0.40117752 0.34581739 0.39404228 0.51783571 0.27603078
 0.46212659 0.33674974 0.32724861 0.26920163]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.585 0.623 0.682 0.602 0.572 0.847 0.707 0.679 0.621 0.669],[2.1  1.98 2.17 1.96 2.14 2.51 1.98 2.29 1.98 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.99086502 0.91080472 1.04273147 0.88808635 0.9442522  1.3181833
 0.94866988 1.05812855 0.89294956 1.01521611]",[0.  0.  0.  0.5 0.  1.  1.  1.  1.  0. ],"[0.32239578 0.30150785 0.33152053 0.27311076 0.35830493 0.49960297
 0.25524214 0.35815785 0.28689488 0.3571082 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.673 0.65  0.819 0.899 0.93  0.856 0.816 0.752 0.799 0.86 ],[1.76 1.99 1.86 2.34 2.36 2.23 2.01 1.95 2.14 2.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88921521 0.92244815 0.99584709 1.26097376 1.38312712 1.17300585
 1.04438219 0.99361622 1.15095212 1.30239284]",[1. 0. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.21112928 0.27876407 0.17822991 0.40292628 0.45094939 0.34045702
 0.2963225  0.25241505 0.33920407 0.40598231]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.999 0.804 0.928 0.854 0.834 0.917 0.826 0.894 0.812 0.86 ],[2.06 2.01 2.15 2.05 2.13 2.11 2.06 2.14 2.03 2.1 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24073475 1.03144866 1.29266175 1.11626984 1.19534951 1.25284991
 1.11173595 1.25966841 1.06493558 1.17126295]",[1.  0.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[0.30062732 0.28383391 0.32680299 0.28474641 0.33757607 0.33082843
 0.30054332 0.32331099 0.25173245 0.2995442 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.085 1.006 1.123 1.036 1.032 1.135 1.034 0.989 0.963 1.224],[2.4  2.13 2.47 2.41 2.44 2.38 2.17 2.26 2.06 2.46],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.44111086 1.30740504 1.5265241  1.47289457 1.46472322 1.50850606
 1.30425651 1.39398563 1.2516119  1.65865512]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37169435 0.31660609 0.40522528 0.42577543 0.42140229 0.40273396
 0.31563835 0.38415836 0.27356014 0.41334262]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
