gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.168 1.217 1.038 1.048 1.118 1.157 1.171 0.925 1.16  1.173],[2.34 2.51 2.14 2.31 2.26 2.38 2.53 1.99 2.3  2.3 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.53658952 1.60849629 1.40993793 1.4250405  1.44959338 1.57437906
 1.6154363  1.20279867 1.49170481 1.48686123]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38885514 0.42722187 0.30642902 0.32041647 0.33632189 0.39389994
 0.44975393 0.25950033 0.35284739 0.34696865]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.258 1.118 0.939 1.146 1.109 1.153 1.042 1.109 1.128 1.017],[2.51 2.31 1.99 2.25 2.09 2.36 2.16 2.38 2.27 2.09],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.60905377 1.46721178 1.25469644 1.47629117 1.35394151 1.52339581
 1.36927589 1.50070954 1.43422688 1.30181185]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39041119 0.34400866 0.25233316 0.30450162 0.27006394 0.35163433
 0.30395851 0.35189118 0.31968098 0.26710848]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.219 0.152 0.174 0.187 0.206 0.249 0.176 0.214 0.227 0.12 ],[2.11 1.94 1.94 1.94 2.02 2.46 2.1  1.9  2.04 2.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45509427 0.48506687 0.41170064 0.40451329 0.4541633  0.6924301
 0.48955471 0.41788368 0.48383307 0.35332346]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25610257 0.3058115  0.21954244 0.2458756  0.26088205 0.43947356
 0.30477931 0.19909461 0.25710455 0.23143137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.342 0.375 0.39  0.401 0.301 0.508 0.381 0.475 0.409 0.406],[2.16 1.96 2.63 2.64 1.69 2.28 2.06 2.3  2.18 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67526557 0.69199693 1.07186591 0.92724911 0.48410124 0.90999139
 0.68192378 0.91934434 0.76247679 0.73492893]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31967963 0.31349657 0.6167414  0.50479794 0.1897946  0.43005243
 0.29751949 0.46378281 0.35429564 0.31397495]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.545 0.463 0.508 0.592 0.525 0.472 0.475 0.527 0.619 0.652],[2.33 1.95 1.79 2.15 2.13 1.88 2.12 1.91 2.18 2.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.005385   0.7373528  0.78767184 0.946407   0.907568   0.76215493
 0.81058929 0.8037211  0.9880288  1.25733636]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42939623 0.2879778  0.25176852 0.3581111  0.37534144 0.27856118
 0.32198578 0.27189493 0.38263756 0.62870415]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.785 0.571 0.772 0.784 0.671 0.538 0.774 0.503 0.688 0.381],[2.26 1.9  2.29 2.55 2.11 1.71 2.15 1.82 2.03 1.52],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13648966 0.8353861  1.20033275 1.38942657 1.04400302 0.73922527
 1.14439296 0.78626976 1.00892019 0.50532357]",[1.  0.  1.  0.5 1.  0.  1.  0.  0.5 0. ],"[0.35531534 0.27506384 0.41466685 0.54975738 0.34218173 0.16422527
 0.34804287 0.26464866 0.33425466 0.09516732]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.675 0.868 0.958 0.817 0.87  0.782 0.855 0.64  0.767 0.68 ],[1.89 2.11 2.29 2.15 2.   1.99 2.01 1.73 2.14 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90573465 1.18727806 1.29633044 1.15406471 1.1224382  1.0414307
 1.1891761  0.8151477  1.08626223 0.88903337]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.2220585  0.33215599 0.33814684 0.35475807 0.27902511 0.25122806
 0.3368299  0.19956665 0.31260744 0.21650408]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.845 0.911 0.843 0.737 0.832 0.787 1.082 0.968 0.758 1.16 ],[2.05 2.17 2.24 1.82 2.11 1.89 2.57 2.33 1.86 2.54],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13531996 1.2048187  1.23637456 0.99945376 1.16219862 1.067837
 1.55031265 1.3998512  0.99653186 1.60691407]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29627699 0.30823667 0.34278081 0.22324893 0.28722792 0.2508442
 0.47738785 0.40151929 0.21792835 0.48323243]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[1.087 0.894 0.733 0.903 0.971 0.719 1.052 1.013 1.206 0.89 ],[2.32 1.97 1.67 2.09 1.97 1.64 2.27 2.38 2.4  2.09],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.45500782 1.13073496 0.88019122 1.21903529 1.23051695 0.88231274
 1.43214024 1.43367957 1.52404547 1.1698772 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37181202 0.23175058 0.15331622 0.27106654 0.2696881  0.15945629
 0.36157627 0.3905155  0.41338506 0.30883228]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.142 1.006 1.052 0.91  0.788 1.13  0.854 1.146 1.055 1.013],[2.43 2.14 2.21 1.92 1.66 2.48 1.77 2.43 2.12 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.62109591 1.37014023 1.33881027 1.12058354 0.89213423 1.55207511
 1.09126092 1.59609726 1.31668597 1.25702864]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42680635 0.31829636 0.29510178 0.21859136 0.15118696 0.41441886
 0.21194452 0.40422714 0.26311175 0.2640306 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.12  1.074 1.034 1.086 0.835 0.971 0.962 1.245 1.295 1.141],[2.08 2.2  1.96 2.33 1.92 1.94 1.95 2.41 2.59 2.39],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.42255603 1.42059284 1.17136175 1.46250176 1.08168538 1.19043568
 1.2192772  1.56758652 1.7031667  1.51441965]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29252917 0.33003132 0.22289495 0.34941338 0.22195882 0.23453236
 0.23346116 0.36840439 0.42250996 0.37379892]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.173 0.169 0.14  0.217 0.269 0.201 0.184 0.175 0.193 0.214],[1.57 1.96 2.07 1.92 2.02 1.77 1.8  1.59 1.9  2.06],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25312464 0.41450323 0.36955991 0.43106356 0.50489024 0.377654
 0.46675321 0.28723932 0.38582701 0.52179438]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0859762  0.24089239 0.22364194 0.22693209 0.25727305 0.18776143
 0.25389921 0.10489557 0.20759459 0.31331782]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.417 0.354 0.355 0.397 0.34  0.402 0.36  0.237 0.272 0.211],[2.17 2.1  1.94 2.12 1.76 1.86 1.84 1.62 2.02 1.57],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.76789214 0.74934317 0.65850264 0.72178428 0.58007122 0.61326527
 0.59765303 0.34431559 0.57729031 0.36242551]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.38291167 0.38984366 0.30201827 0.35046836 0.22658978 0.24099415
 0.25432661 0.11947184 0.29651882 0.13062864]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.393 0.42  0.484 0.464 0.618 0.458 0.592 0.549 0.475 0.476],[1.79 1.69 1.94 1.68 2.09 2.   2.11 1.81 2.02 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57605165 0.56268363 0.72858993 0.67523673 0.87056068 0.73014763
 0.89635879 0.75172816 0.84137546 0.78611544]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17386415 0.15795707 0.22874618 0.20921134 0.28970131 0.26062615
 0.32905411 0.22635219 0.34596653 0.29299776]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.782 0.612 0.682 0.581 0.516 0.674 0.553 0.566 0.515 0.641],[1.89 1.83 1.74 1.76 1.66 2.09 1.81 1.78 1.95 2.05],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03466802 0.89714797 0.88104411 0.8195532  0.74381065 0.99268609
 0.72376957 0.76976581 0.85055025 0.92598473]",[1. 0. 1. 1. 0. 0. 0. 0. 0. 1.],"[0.27236333 0.26417922 0.18514567 0.21736326 0.16384971 0.34564507
 0.19025394 0.20855488 0.31963228 0.2993148 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.736 0.733 0.673 0.798 0.746 0.615 0.693 0.755 0.856 0.844],[1.83 2.   1.99 2.15 1.95 1.72 2.05 2.1  2.21 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95549531 1.03179583 0.97772188 1.1372082  1.09037795 0.80763773
 1.03297642 1.11939645 1.24742769 1.19143709]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.2475168  0.26097551 0.26583712 0.35424433 0.31098341 0.16123148
 0.30812474 0.31113473 0.34465182 0.37768587]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.966 0.881 0.737 0.765 0.893 0.897 0.859 0.878 0.79  0.918],[2.12 2.07 1.59 1.77 2.02 2.03 2.21 2.27 1.79 2.1 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.27573381 1.13419177 0.86677709 0.98441118 1.17606299 1.18369127
 1.19679785 1.26384211 1.02291902 1.22854028]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33053666 0.30893298 0.15083959 0.20520708 0.28536963 0.3132982
 0.33490209 0.37821711 0.21630769 0.34399133]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.839 0.83  0.995 0.836 0.973 0.989 1.019 1.023 0.803 0.994],[1.88 1.98 2.15 1.93 2.1  2.07 2.29 2.3  1.71 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10913435 1.10758155 1.33238375 1.12654768 1.30351749 1.35045021
 1.37540053 1.34911704 0.94577378 1.26761498]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2105699  0.26786476 0.32202486 0.24723127 0.32694766 0.32529457
 0.34633803 0.34846518 0.16206285 0.30256127]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.868 0.97  1.027 1.163 0.84  1.074 0.891 0.925 0.893 0.919],[1.8  1.92 2.08 2.42 1.68 2.1  1.91 1.93 1.83 1.95],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06427246 1.20550867 1.35348194 1.6095695  1.05239859 1.3400331
 1.13117045 1.13635036 1.06081517 1.14400054]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.19103943 0.2265243  0.28664661 0.40722331 0.17497916 0.31718154
 0.25856059 0.22777858 0.2080222  0.23693572]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.889 0.868 0.993 1.026 0.676 0.807 1.076 0.934 0.894 0.922],[1.76 1.79 2.08 2.11 1.54 1.69 2.07 1.82 1.81 1.72],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.04417558 1.0928991  1.30711896 1.3391186  0.80079067 0.98836474
 1.36381317 1.14866535 1.07228359 1.088081  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1571541  0.210216   0.28544659 0.29121577 0.10536098 0.17805224
 0.2479245  0.18979816 0.18585781 0.18473139]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.161 0.19  0.197 0.152 0.138 0.198 0.17  0.196 0.171 0.168],[1.75 1.81 2.21 1.99 1.44 1.93 1.9  1.92 1.76 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35701723 0.43376425 0.52284233 0.3727585  0.23844095 0.48415464
 0.4149122  0.40695279 0.32687105 0.33003272]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19771059 0.23097616 0.31177604 0.19748506 0.08844095 0.27664305
 0.22535166 0.21894497 0.16647066 0.17378272]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.276 0.345 0.351 0.363 0.329 0.355 0.368 0.338 0.41  0.297],[1.96 1.76 1.96 2.1  1.63 1.91 2.07 2.29 2.27 1.58],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55043948 0.52114497 0.68615217 0.79534539 0.46488272 0.63981011
 0.65513987 0.75220579 0.85696758 0.40256358]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25567386 0.16176997 0.32958723 0.41264398 0.14530264 0.28627496
 0.29403635 0.39714964 0.45189068 0.11381358]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.467 0.624 0.324 0.452 0.633 0.527 0.437 0.47  0.388 0.562],[1.77 2.45 1.55 1.84 2.23 2.06 1.73 1.86 1.4  1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69848337 1.14310881 0.47219467 0.68488803 1.00898783 0.86274466
 0.59726047 0.68421171 0.5132386  0.77020235]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.21906931 0.51058928 0.13701889 0.22212436 0.40501566 0.33497855
 0.16124485 0.21573515 0.08870735 0.24602266]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.665 0.599 0.553 0.491 0.433 0.745 0.7   0.769 0.739 0.698],[2.16 1.93 1.86 1.53 1.48 1.83 1.98 2.19 2.22 1.95],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.04245624 0.93593389 0.79774399 0.71976968 0.53495383 0.89212796
 0.97839109 1.10999253 1.13042852 1.00031603]",[0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],"[0.35768757 0.30354803 0.22563461 0.14453531 0.11504172 0.21529202
 0.29601561 0.38493637 0.38403204 0.29831651]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.855 0.903 0.591 0.67  0.758 0.777 0.793 0.702 0.752 0.717],[2.29 2.01 1.61 1.8  1.97 1.89 1.93 1.81 2.   1.93],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29398437 1.09449923 0.73318368 0.90678869 1.02068934 0.99937241
 1.03902199 0.88936083 0.98684526 0.97920891]",[1.  1.  0.5 1.  1.  1.  1.  1.  1.  1. ],"[0.43003418 0.26957736 0.14537118 0.21952306 0.25812098 0.23659897
 0.25537941 0.19139208 0.26123735 0.26052727]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.802 0.686 0.845 0.562 0.713 0.784 0.743 0.838 0.903 0.611],[1.85 1.7  1.9  1.47 1.66 1.62 1.72 1.88 1.99 1.61],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03570731 0.85341528 1.04477021 0.64580077 0.86519549 0.90966388
 0.93177905 1.08009708 1.1505534  0.83115288]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.23819022 0.16868872 0.21594209 0.09513671 0.14242206 0.14860919
 0.1840642  0.23615177 0.26202801 0.15537163]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.725 0.694 0.898 0.827 0.729 0.745 0.757 0.894 0.912 0.944],[1.74 1.47 1.77 1.79 1.75 1.56 1.8  1.9  2.12 2.15],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9075321  0.79332578 1.07995053 1.04858325 0.93018452 0.8887295
 0.94519184 1.10206437 1.26191831 1.26707296]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1878739  0.10009336 0.21407162 0.20515551 0.20630268 0.142167
 0.19658832 0.23285783 0.30318784 0.3504952 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.982 0.934 0.933 0.86  1.    0.84  1.024 0.987 0.674 0.832],[2.14 1.75 2.03 1.81 2.16 1.7  1.85 1.99 1.55 1.74],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.31402563 1.10568458 1.2577677  1.06448417 1.2743099  1.0118689
 1.21927871 1.19304267 0.83507517 1.03511278]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30646215 0.16927833 0.2778324  0.19362479 0.29477621 0.14945679
 0.21055312 0.24004462 0.11940134 0.18913622]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.873 0.699 0.737 0.848 0.783 0.919 0.734 1.022 0.872 1.004],[1.96 1.45 1.62 1.9  1.8  1.83 1.64 1.94 1.86 2.09],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.21701272 0.81228655 0.87182584 1.09784983 0.94658287 1.05456246
 0.88302731 1.23198847 1.08299121 1.2995956 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27284036 0.0858803  0.13077115 0.22464915 0.16939537 0.17503121
 0.14779293 0.22519648 0.20378223 0.30138271]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.18  0.157 0.182 0.152 0.169 0.117 0.173 0.153 0.224 0.12 ],[1.8  1.79 1.61 1.77 1.47 1.64 2.1  1.79 1.93 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42272232 0.33486372 0.37112347 0.25595165 0.28248124 0.24581126
 0.55080849 0.37363464 0.51043908 0.32220853]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24352311 0.16736372 0.20587689 0.10821727 0.12345781 0.11694407
 0.38157753 0.2161737  0.29267785 0.21019681]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.3   0.328 0.446 0.255 0.297 0.241 0.33  0.288 0.273 0.263],[1.52 1.68 2.16 1.54 1.81 1.78 1.95 1.61 1.56 1.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40131023 0.57154527 0.83326378 0.37495537 0.53462515 0.50429437
 0.60831685 0.45630437 0.37645583 0.41319202]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10834148 0.22131151 0.40049766 0.13390068 0.24549612 0.22882562
 0.2727358  0.15806706 0.11008864 0.11116077]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.557 0.512 0.384 0.438 0.391 0.419 0.468 0.421 0.387 0.492],[2.   1.76 1.54 1.62 1.57 1.71 1.7  1.74 1.74 1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89818803 0.71800974 0.53835728 0.62092274 0.51274364 0.59826629
 0.66169028 0.63319943 0.63913514 0.63093979]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32998247 0.19547067 0.13788853 0.18205555 0.12024364 0.20215667
 0.17989341 0.20730099 0.24643006 0.1760289 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.535 0.712 0.621 0.608 0.758 0.515 0.567 0.552 0.467 0.652],[1.67 2.05 2.01 1.85 2.08 1.73 1.6  1.72 1.74 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.7814593  1.10181457 0.90642156 0.79927604 1.11338698 0.70240426
 0.7816762  0.77609018 0.72097408 0.86272505]",[0.  1.  0.  1.  1.  0.  0.  0.5 0.  0. ],"[0.2151562  0.35802551 0.28641179 0.21630729 0.38649794 0.18115426
 0.1937807  0.19208872 0.21138424 0.25220991]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.72  0.756 0.766 0.701 0.76  0.686 0.629 0.733 0.535 0.742],[1.71 1.85 2.01 1.56 2.01 1.76 1.9  2.01 1.48 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.92742057 1.01391204 1.1485542  0.82947658 1.03851899 0.88766846
 0.87588825 1.02431424 0.63996692 0.94614758]",[1.  1.  1.  1.  1.  0.5 0.  0.  0.  1. ],"[0.20403678 0.27265472 0.34857373 0.13307033 0.30626924 0.22455323
 0.24551716 0.32221219 0.11887317 0.22179699]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.712 0.78  0.924 0.6   0.749 0.626 0.904 0.755 0.771 0.621],[1.65 1.8  1.83 1.52 1.88 1.62 1.96 1.81 1.92 1.58],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.868325   0.98111296 1.12460194 0.69752868 0.98501699 0.82362748
 1.12147441 1.0380321  1.06814465 0.79109476]",[1.  1.  1.  0.5 1.  1.  1.  1.  1.  1. ],"[0.13983623 0.22092497 0.21198476 0.11614196 0.25745107 0.16096146
 0.27872051 0.23660632 0.2890797  0.14145853]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.757 0.823 0.754 0.805 0.872 0.779 0.887 0.576 1.057 0.796],[1.66 1.59 1.74 1.78 1.84 1.63 1.86 1.53 2.05 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95224989 0.97096943 0.99272338 1.04026693 1.10502566 0.91044626
 1.11888491 0.73660631 1.28768652 0.99162725]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ],"[0.16428114 0.12456318 0.21430053 0.21483725 0.22903933 0.1269697
 0.23468814 0.12098131 0.28384497 0.20563604]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.955 0.868 0.741 0.924 0.712 0.841 0.843 0.856 0.936 0.804],[1.95 1.64 1.56 1.86 1.53 1.7  1.74 1.68 1.89 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19343216 1.00679957 0.84446354 1.1097115  0.8410689  0.97903199
 1.00731523 1.00002271 1.11127226 1.06159823]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25457962 0.15422144 0.10883854 0.2253658  0.11028765 0.14325074
 0.16419023 0.13728834 0.2203549  0.23000583]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.814 0.947 0.786 1.066 0.793 0.726 0.892 0.788 0.705 0.979],[1.63 1.89 1.72 2.13 1.6  1.52 1.74 1.55 1.46 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98541567 1.13233209 0.98597781 1.37515648 0.92431911 0.85542222
 1.05293068 0.90519737 0.74888252 1.17037954]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13744692 0.19569147 0.17496463 0.32052025 0.15774929 0.10292222
 0.17093606 0.13551048 0.09325752 0.20223501]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.182 0.138 0.166 0.162 0.203 0.133 0.188 0.1   0.212 0.161],[1.63 1.5  1.76 1.83 2.01 1.75 1.98 1.47 1.75 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3301176  0.23829065 0.3829882  0.3603636  0.50968248 0.32083599
 0.50408553 0.19436614 0.38299528 0.28833443]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15007854 0.0990719  0.21481437 0.19680892 0.29263597 0.19800396
 0.32467024 0.10282317 0.18467496 0.1207563 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.335 0.282 0.295 0.348 0.363 0.376 0.36  0.296 0.213 0.263],[1.82 1.5  1.82 1.48 1.63 1.52 1.66 1.66 1.58 1.55],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58184068 0.38552403 0.54960921 0.47326891 0.5302806  0.46547622
 0.51628644 0.4824763  0.38584365 0.42045329]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24998521 0.10411778 0.27239485 0.12608141 0.16613998 0.10578872
 0.19748761 0.1832136  0.13232802 0.1477067 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.48  0.455 0.393 0.347 0.363 0.435 0.455 0.511 0.24  0.464],[1.88 1.57 1.8  1.5  1.41 1.67 1.65 1.92 1.51 1.7 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77938901 0.56157955 0.71207959 0.48788862 0.45651658 0.62059955
 0.59175481 0.78275781 0.30542855 0.6344447 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25653745 0.1232983  0.28862683 0.13288862 0.10417283 0.1716933
 0.16812199 0.27299219 0.07824105 0.19120252]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.571 0.517 0.655 0.46  0.514 0.636 0.537 0.519 0.588 0.579],[1.84 1.63 2.05 1.41 1.63 1.73 1.55 1.41 1.75 1.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84645909 0.69990885 0.97304068 0.49596354 0.67722312 0.84835071
 0.70994735 0.58096649 0.81101944 0.79446903]",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.25438877 0.14740885 0.33713247 0.06658854 0.15737937 0.19243152
 0.14326766 0.07065399 0.2189003  0.22345524]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.538 0.583 0.596 0.555 0.724 0.545 0.688 0.79  0.698 0.741],[1.5  1.59 1.92 1.54 2.07 1.48 1.72 1.76 1.62 2.06],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67051953 0.72545386 0.91121124 0.68733993 1.00093754 0.610375
 0.88647736 0.97548913 0.79761958 1.11640664]",[0.  0.  0.  0.  1.  0.  1.  1.  0.5 0.5],"[0.11973828 0.1391648  0.28450226 0.12499618 0.28650394 0.086625
 0.1900174  0.22281823 0.16499507 0.37236977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
