gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.456 0.363 0.6   0.549 0.454 0.504 0.529 0.465 0.555 0.402],[2.74 2.13 3.25 3.02 2.62 2.82 3.11 2.45 2.88 2.6 ],[1.  1.  2.  1.5 1.  1.  2.  1.  1.  1. ],"[1.03364855 0.65563823 1.41516795 1.25518159 1.01190095 1.1319208
 1.28637381 0.96098566 1.24756149 0.93852969]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58948839 0.30623393 0.83049509 0.72204927 0.53387361 0.6547748
 0.77926565 0.48559747 0.69952866 0.54338809]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.735 0.776 0.719 0.76  0.638 0.586 0.717 0.808 0.763 0.656],[2.8  2.94 2.81 2.77 2.9  2.47 2.87 3.4  2.89 2.81],[1. 1. 1. 1. 2. 1. 2. 2. 2. 1.],"[1.41057367 1.48616751 1.36973885 1.35679497 1.27234552 1.02437817
 1.40251225 1.77710765 1.34106447 1.38868277]",[1. 1. 0. 1. 0. 0. 1. 1. 1. 0.],"[0.65918451 0.72168203 0.66772713 0.62490532 0.64086725 0.45353833
 0.67380986 0.9290388  0.60505861 0.68893972]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.767 0.811 0.881 0.777 0.987 0.944 0.998 0.957 0.767 1.047],[2.63 2.41 2.94 2.71 3.14 2.74 3.04 3.11 2.65 3.08],[1.  1.  1.  2.  2.  1.  1.5 2.  1.  1. ],"[1.33679254 1.25929027 1.6288241  1.385586   1.71034185 1.5349165
 1.73859723 1.62573602 1.38921481 1.83172438]",[1. 1. 0. 1. 1. 1. 1. 1. 0. 1.],"[0.54097711 0.46866771 0.7078274  0.55417975 0.73444525 0.58366223
 0.71628034 0.70941766 0.60805697 0.76619216]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.193 0.924 1.169 1.191 1.055 1.2   1.138 1.01  1.039 0.911],[3.13 2.59 3.13 3.09 2.73 3.03 2.93 2.73 2.86 2.57],[1.  1.5 2.  1.  1.  2.  2.  2.  1.  2. ],"[1.92709598 1.42711331 1.89248131 1.91194795 1.62710616 1.87804955
 1.70238788 1.52266934 1.67064435 1.39571052]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.72184696 0.47954129 0.70989342 0.71212617 0.58532577 0.70557702
 0.60782734 0.5214877  0.60591657 0.47502692]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[0.986 1.067 1.214 1.244 1.301 1.181 1.237 1.21  1.038 1.132],[2.32 2.47 2.7  2.84 3.1  2.74 2.9  2.92 2.49 2.74],[1.  1.  1.5 2.  1.  1.  1.  2.  1.  2. ],"[1.36092035 1.4777271  1.68324871 1.75987009 2.02728753 1.76046582
 1.84367536 1.79359022 1.44196295 1.70403274]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37225824 0.41608526 0.49404034 0.53267283 0.67798089 0.54551648
 0.60980451 0.58489394 0.40714117 0.51168167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.154 1.028 1.119 1.327 1.428 0.969 1.241 1.423 1.375 1.174],[2.68 2.11 2.45 2.82 3.12 2.13 2.74 2.83 3.15 2.6 ],[1.  1.  1.  2.  1.5 1.  2.  1.  1.5 1. ],"[1.70529715 1.3099117  1.50791882 1.8090413  2.08761392 1.2701395
 1.75459971 1.90651837 2.06246949 1.68445759]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48632742 0.27854451 0.41003796 0.49356278 0.64522745 0.31792392
 0.47569346 0.5298277  0.65123902 0.49326313]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.213 1.313 1.141 1.289 1.441 1.418 1.638 1.197 1.376 1.29 ],[2.62 2.72 2.48 2.68 2.88 2.94 3.45 2.44 2.98 2.69],[2.  2.  1.  1.5 1.  2.  2.  1.  2.  1. ],"[1.640764   1.73437398 1.51811303 1.71561463 1.95199915 1.93060463
 2.38132209 1.53880905 1.94923473 1.83120691]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42946517 0.44397359 0.37234887 0.45635682 0.55550257 0.54972755
 0.72275764 0.39673629 0.5410902  0.50572168]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.389 1.314 1.435 1.703 1.489 1.134 1.402 1.422 1.545 1.099],[2.8  2.67 2.86 3.25 3.05 2.19 2.95 2.81 3.11 2.34],[2. 2. 1. 2. 1. 1. 2. 1. 1. 1.],"[1.87167144 1.78349471 1.9347046  2.29280728 2.06151566 1.47878314
 2.04527642 1.93400344 2.20975359 1.4770737 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48584747 0.43988815 0.5072107  0.64020475 0.57621659 0.31012103
 0.56615045 0.49832961 0.63179705 0.35065768]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.191 0.272 0.281 0.223 0.275 0.224 0.247 0.213 0.324 0.172],[2.74 2.74 2.95 2.93 2.18 2.49 2.26 2.33 2.8  2.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75246646 0.81734697 1.01259352 0.96572761 0.58744841 0.66462048
 0.55755546 0.63483364 0.9906229  0.58493562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.54313113 0.54341081 0.71010573 0.72624824 0.2897238  0.43419079
 0.32579764 0.42985073 0.65649754 0.3900113 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.425 0.492 0.469 0.454 0.433 0.323 0.559 0.441 0.528 0.494],[2.26 2.78 3.01 2.38 2.64 1.99 3.05 2.91 2.97 2.68],[1.  1.  1.5 1.  1.  1.  1.  2.  1.  2. ],"[0.78097789 1.17586406 1.21454983 0.94424746 0.94458781 0.59988941
 1.35558335 1.09908944 1.35254066 1.01887189]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3702943  0.68012126 0.74189786 0.50008791 0.50950968 0.26302418
 0.78884751 0.65287118 0.83067909 0.53691572]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.654 0.605 0.534 0.731 0.62  0.7   0.71  0.795 0.664 0.817],[2.79 2.29 2.18 2.63 2.7  2.81 2.48 2.86 2.38 2.89],[2. 1. 1. 1. 1. 2. 1. 1. 1. 2.],"[1.27922718 1.01064068 0.89832794 1.31380309 1.27792412 1.25722486
 1.21036883 1.52329037 1.17510666 1.50366178]",[1.  0.  0.  1.  0.  0.  1.  0.5 1.  1. ],"[0.57957631 0.42559918 0.37102325 0.58266173 0.64574882 0.61953199
 0.50688921 0.72411679 0.47654953 0.68249357]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.878 0.716 0.799 0.936 0.773 0.761 0.849 0.85  0.744 0.751],[2.79 2.4  2.62 2.81 2.56 2.36 2.66 2.78 2.59 2.47],[1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],"[1.50519487 1.12243184 1.27190478 1.6225301  1.30184301 1.19315078
 1.40692966 1.41332632 1.26045422 1.30807673]",[1.  0.  1.  1.  1.  0.5 1.  1.  1.  0. ],"[0.61619097 0.40132833 0.50784472 0.64700215 0.51613256 0.43579482
 0.54796116 0.5520104  0.49843273 0.54610407]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.768 0.734 1.054 1.052 1.004 0.94  0.828 0.86  1.11  1.244],[1.98 2.2  3.16 2.88 2.92 2.55 2.56 2.28 2.92 3.13],[1. 1. 2. 2. 1. 1. 1. 1. 2. 2.],"[1.05522731 1.15102075 1.7809246  1.6699854  1.67180237 1.44370225
 1.35734976 1.22916375 1.68400926 1.94018267]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.26902613 0.35062036 0.72700004 0.59329717 0.61689514 0.53081406
 0.49551626 0.3678161  0.61460008 0.72914385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[0.9   1.131 0.985 0.981 0.961 1.013 0.934 1.286 1.096 1.02 ],[2.32 2.68 2.19 2.28 2.52 2.47 2.22 2.74 2.68 2.56],[1.  1.  1.  1.  1.5 1.  1.  1.  2.  1. ],"[1.2952555  1.71266236 1.30079525 1.28912464 1.41016827 1.44898361
 1.2844262  1.74362283 1.56751766 1.49155159]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35946692 0.5227002  0.32794369 0.35593128 0.43354657 0.43901291
 0.35111322 0.5255784  0.46939877 0.4575898 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.316 1.183 1.394 1.254 1.211 1.318 1.09  0.993 1.118 1.171],[2.75 2.53 3.14 2.77 2.64 2.84 2.23 2.16 2.33 2.65],[2. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.76055617 1.6414329  2.08710822 1.81205438 1.69007201 1.90756976
 1.40338442 1.32474974 1.46161599 1.73208721]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.46869765 0.46130106 0.67813849 0.52621698 0.47717772 0.52320941
 0.34986818 0.33165403 0.3861863  0.46192363]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.253 1.395 0.943 1.123 1.252 1.277 1.344 1.313 1.121 1.379],[2.52 2.87 2.12 2.3  2.77 2.76 2.68 2.63 2.29 2.73],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.60648518 1.88697427 1.23977764 1.44062618 1.77595367 1.82568239
 1.7877116  1.78315913 1.47829805 1.85074078]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4084023  0.52009683 0.30933697 0.32662716 0.51004302 0.48952761
 0.44537517 0.47417963 0.35884248 0.50043072]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[0.975 1.578 1.233 1.267 1.193 1.287 1.268 1.257 1.193 0.903],[2.12 2.88 2.3  2.45 2.45 2.6  2.81 2.45 2.43 1.9 ],[1. 1. 1. 1. 1. 1. 2. 1. 2. 1.],"[1.2848418  2.02740392 1.53164882 1.63493156 1.63383073 1.71969297
 1.82230722 1.62194686 1.5026232  1.13503483]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27240039 0.52712987 0.31811854 0.39632377 0.39377702 0.42920958
 0.48432138 0.38743819 0.35027945 0.21452702]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.277 0.211 0.204 0.217 0.344 0.339 0.258 0.228 0.255 0.231],[3.05 2.34 2.17 2.15 2.77 2.74 2.38 2.24 2.48 2.79],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.01212994 0.545252   0.57893067 0.53098188 0.92974645 0.93635065
 0.59489158 0.65502302 0.71061095 0.86960879]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.71577679 0.34066216 0.34264344 0.32216352 0.59279577 0.60851191
 0.36467185 0.40293257 0.43813048 0.62557986]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.436 0.559 0.531 0.386 0.447 0.448 0.433 0.489 0.382 0.43 ],[2.23 2.92 2.81 1.95 2.61 2.37 2.41 2.76 2.12 2.48],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82728319 1.21754882 1.24324172 0.66203736 1.10373779 0.91149165
 0.86915302 1.18269602 0.64121674 0.97603185]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39388475 0.66751769 0.70786574 0.29354371 0.61378112 0.48463374
 0.45067646 0.67909373 0.27668549 0.51070959]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.647 0.644 0.526 0.644 0.644 0.662 0.53  0.628 0.657 0.752],[2.41 2.7  2.01 2.52 2.73 2.44 2.09 2.64 2.62 3.03],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.08095087 1.2163712  0.78780435 1.20939711 1.31292064 1.09194945
 0.83908862 1.18343786 1.18165965 1.51039587]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42944941 0.57208165 0.26204263 0.54584974 0.63329417 0.46029906
 0.33669421 0.54698583 0.55652171 0.75876379]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.821 0.846 0.684 0.75  0.712 0.575 0.71  0.666 0.758 0.869],[2.41 2.73 2.12 2.5  2.21 1.86 1.92 2.1  2.57 2.65],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26490402 1.50137074 0.9777133  1.23875896 1.07949964 0.77142103
 0.93857896 1.00678759 1.26392602 1.45218944]",[1. 1. 0. 1. 1. 0. 1. 1. 1. 1.],"[0.43080245 0.61978627 0.31025968 0.48076336 0.34495252 0.22048353
 0.2404149  0.31370654 0.48095971 0.55748485]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[1.025 0.91  0.932 0.894 0.928 0.925 0.815 0.878 1.064 0.857],[2.83 2.2  2.23 2.34 2.48 2.48 2.04 2.52 2.67 2.36],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.6645207  1.18985036 1.28774225 1.2692387  1.4266218  1.40893703
 1.06837638 1.38719952 1.61445377 1.33130123]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6352513  0.3630486  0.34137262 0.39909588 0.49850473 0.48037502
 0.32207389 0.48421001 0.5504401  0.45705013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.135 0.983 0.922 1.101 0.764 0.897 1.135 0.942 1.063 1.068],[2.64 2.39 2.14 2.53 1.93 2.18 2.8  2.56 2.63 2.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.65986107 1.3791058  1.23334906 1.54825673 1.01778433 1.1915568
 1.71707382 1.48723294 1.61804558 1.62722822]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50011315 0.38914242 0.31301703 0.46492604 0.24150503 0.32331889
 0.60126083 0.49176663 0.52734429 0.56273603]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[0.983 1.039 1.    1.111 1.066 1.295 1.251 1.126 1.095 1.224],[2.2  2.18 2.18 2.36 2.3  2.95 2.69 2.51 2.33 2.42],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.30390454 1.36957645 1.33310818 1.49404314 1.39581967 1.90728452
 1.75007232 1.57090762 1.40119229 1.60968564]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32218762 0.32213749 0.31470974 0.37094499 0.38067563 0.58907407
 0.48711944 0.42560549 0.34548184 0.40082333]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.291 0.984 1.198 1.037 1.534 1.232 1.225 1.186 1.197 1.294],[2.58 1.93 2.51 2.02 3.17 2.66 2.54 2.68 2.56 2.66],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.73142278 1.18261708 1.6971348  1.29217534 2.17945542 1.69066109
 1.64526687 1.6961249  1.64610577 1.69714823]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43769963 0.21124989 0.44897806 0.26638433 0.67399033 0.47598092
 0.42952469 0.4892853  0.4138084  0.44258036]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.173 1.366 1.167 1.122 1.335 1.229 1.114 1.22  1.181 1.486],[2.4  2.79 2.43 2.45 2.85 2.58 2.16 2.53 2.4  2.82],[1.  2.  1.  1.  1.  1.  1.5 2.  1.  1. ],"[1.5687205  1.8531191  1.53100646 1.52375253 1.89555354 1.72224094
 1.32712981 1.67577639 1.57593546 1.93597418]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3545994  0.47453023 0.35786681 0.38444467 0.51995784 0.44601474
 0.25657316 0.41448489 0.36824076 0.5065064 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.27  0.19  0.133 0.273 0.197 0.251 0.197 0.127 0.239 0.175],[2.52 2.29 1.97 2.59 2.06 2.2  2.09 2.29 2.01 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74430577 0.56094707 0.43792642 0.85779015 0.49312502 0.58215801
 0.50847036 0.44523072 0.47834256 0.51628717]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48344761 0.36166484 0.26609048 0.57522179 0.28656252 0.35497784
 0.30691396 0.29657838 0.23921903 0.3325689 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.388 0.461 0.35  0.384 0.356 0.356 0.372 0.472 0.405 0.391],[2.28 2.29 2.24 2.34 1.9  1.97 2.28 2.27 2.35 2.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77179106 0.89553327 0.71785696 0.8228941  0.56506398 0.62702001
 0.80858253 0.88181172 0.86146165 0.96854397]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.37943266 0.43207868 0.38119375 0.42249127 0.22539601 0.26209813
 0.45023048 0.42815694 0.43666917 0.52826077]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.592 0.696 0.54  0.553 0.579 0.654 0.59  0.646 0.564 0.633],[2.47 2.56 2.05 2.13 2.41 2.51 2.25 2.46 2.13 2.53],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.07900563 1.18231245 0.86075425 0.91348149 0.99070548 1.10300193
 0.96903905 1.12852863 0.86753312 1.19908206]",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48026784 0.49269331 0.3142894  0.34112798 0.43748038 0.47799705
 0.38411229 0.45491047 0.32456437 0.54303469]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.692 0.916 0.578 0.726 0.654 0.697 0.726 0.767 0.804 0.794],[1.9  2.5  2.09 2.23 2.07 1.8  2.51 2.13 2.49 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9084268  1.39946565 0.88263695 1.15533964 0.94051377 0.8885016
 1.30851881 1.09416737 1.2972044  1.16380901]",[1. 1. 0. 0. 1. 1. 0. 1. 1. 1.],"[0.25582914 0.50036409 0.31868676 0.43785978 0.28785752 0.2137726
 0.54690992 0.31819081 0.48450909 0.36175579]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.692 0.685 0.809 0.863 0.936 0.629 0.726 0.8   0.736 0.897],[1.74 2.   2.19 2.23 2.64 1.97 1.95 2.01 2.16 2.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8492184  0.92651826 1.16938877 1.22370725 1.4598456  0.92818724
 0.92136907 1.05932424 1.03666722 1.27761532]",[0.  1.  1.  1.  1.  0.  0.  1.  0.5 1. ],"[0.19759731 0.24624482 0.36285984 0.36902951 0.53663943 0.28354796
 0.22815618 0.2925469  0.29416722 0.40755184]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.828 0.928 0.825 1.02  0.789 0.887 0.929 0.859 0.926 0.845],[2.02 2.18 1.94 2.34 2.05 2.08 2.3  2.25 2.11 1.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07494604 1.25626887 1.13326324 1.43462743 1.14924251 1.16219279
 1.33592378 1.27102402 1.19521794 1.17720829]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27364721 0.36617671 0.26075347 0.42753026 0.31373958 0.31095744
 0.40654878 0.38142869 0.29736637 0.29300908]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.28  1.177 1.095 1.024 1.157 0.935 0.87  1.032 1.021 0.953],[2.88 2.5  2.43 2.06 2.54 2.33 2.1  2.24 2.22 2.22],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.84627308 1.5763265  1.56071131 1.31222824 1.59204097 1.28867848
 1.18888951 1.36020702 1.32443593 1.30388552]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58436635 0.43483664 0.42769861 0.28475998 0.42243648 0.37605702
 0.2869901  0.34980541 0.30458242 0.33003543]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
