gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.425 0.583 0.463 0.572 0.496 0.537 0.534 0.379 0.583 0.505],[2.49 3.06 2.68 2.89 2.62 3.13 3.02 2.71 2.92 2.5 ],[1.  1.5 2.  1.  2.  2.  1.5 1.  1.  1. ],"[0.95961696 1.30673892 1.01899343 1.27436176 0.98617552 1.30938503
 1.34589957 0.98774567 1.25209761 0.94464812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.51052028 0.78039066 0.53853444 0.68070454 0.48055052 0.77609401
 0.76420828 0.57908356 0.70973189 0.47340544]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.618 0.608 0.749 0.75  0.742 0.84  0.719 0.682 0.78  0.72 ],[2.22 2.47 2.81 2.93 2.43 3.01 2.73 2.7  2.82 2.66],[1.  1.  2.  2.  1.  1.  1.  1.5 1.  1. ],"[0.98363359 1.10132677 1.30345315 1.41719513 1.11578611 1.5663807
 1.28249111 1.23457241 1.45577392 1.23791378]",[0.  0.  1.  1.  1.  1.  0.5 1.  1.  1. ],"[0.39702226 0.4795299  0.58656838 0.68045624 0.4487866  0.75234079
 0.57122158 0.54090725 0.68504699 0.54270137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[1.074 0.823 0.734 0.856 0.74  0.813 1.038 0.694 0.855 0.995],[3.37 2.81 2.4  2.55 2.33 2.63 2.85 2.63 2.52 3.03],[2. 1. 1. 1. 1. 1. 2. 2. 2. 2.],"[1.89077004 1.51160743 1.17614625 1.30054028 1.20625044 1.32266658
 1.60086817 1.17529583 1.34139924 1.74284682]",[1.  0.5 0.  0.  1.  1.  1.  0.  1.  1. ],"[0.82922158 0.65561194 0.43836671 0.49260632 0.42283248 0.52736385
 0.63289088 0.45890911 0.48087983 0.72647841]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.122 1.179 0.906 1.21  1.176 0.81  0.961 0.919 0.824 1.102],[3.1  2.92 2.39 3.02 3.03 2.32 2.67 2.65 2.7  3.12],[2.  1.5 1.  1.5 2.  1.  1.  1.  1.  2. ],"[1.87072806 1.80413699 1.32741875 1.80827096 1.82462147 1.20652388
 1.51580514 1.49521765 1.42962115 1.84532916]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71507804 0.61673465 0.42820977 0.6435444  0.64306874 0.36871138
 0.56101327 0.51722693 0.53220904 0.70306171]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.01  1.184 1.188 1.059 1.129 1.358 1.131 1.335 1.199 1.143],[2.44 2.9  2.82 2.53 2.47 3.08 2.86 3.17 2.95 2.64],[1.  1.  2.  2.  1.  1.  1.  1.5 1.5 2. ],"[1.4520981  1.77561004 1.77267639 1.44677853 1.53452744 2.0109478
 1.73944724 2.08263182 1.77322079 1.5649903 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4251346  0.57634368 0.57032043 0.41372433 0.4114708  0.6680175
 0.58755515 0.70455564 0.58351375 0.447732  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.617 1.299 1.141 0.966 1.437 1.074 1.457 1.32  1.182 1.454],[3.26 2.96 2.57 2.27 3.03 2.62 3.08 2.87 2.7  3.1 ],[1.5 2.  1.  1.  1.5 2.  1.  1.  1.  2. ],"[2.24196639 1.87296271 1.59677002 1.33360541 2.01556351 1.5435557
 2.06414394 1.9142383  1.66456101 2.06849498]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70780135 0.56527472 0.43642334 0.33658393 0.60196488 0.44548624
 0.62879238 0.55138918 0.50855271 0.63822886]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.244 1.445 1.308 1.241 1.186 1.415 1.199 1.165 1.205 1.467],[2.77 3.01 2.71 2.56 2.88 2.75 2.72 2.73 2.79 3.11],[1.  1.5 1.  1.  2.  1.5 1.  1.  1.  1.5],"[1.80133041 1.99430689 1.83213635 1.63696528 1.75221513 1.83873731
 1.69524609 1.67645556 1.74681579 2.13097138]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.49826339 0.57281031 0.49010327 0.44343074 0.48697099 0.4863307
 0.46234082 0.48017626 0.50304809 0.62230012]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ]
1.6,0.45,[1.401 1.453 1.409 1.145 1.374 1.391 1.576 1.336 1.414 1.65 ],[2.79 3.   2.79 2.56 2.75 2.8  3.1  2.62 2.81 3.21],[2.  2.  2.  1.5 2.  1.  1.5 2.  1.  2. ],"[1.86721468 1.95814629 1.91397715 1.59395222 1.8724431  1.86786933
 2.14577374 1.7267023  1.90907933 2.21315688]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48240267 0.52128106 0.49452464 0.40858662 0.46790575 0.49270026
 0.60409222 0.40311466 0.50817785 0.63056349]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.256 0.26  0.209 0.201 0.31  0.269 0.254 0.266 0.17  0.334],[2.33 2.39 2.24 2.87 2.75 2.68 2.67 2.69 2.47 2.54],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[0.59212087 0.56365859 0.53912454 0.81553238 0.87247667 0.81375578
 0.72422988 0.80554955 0.55921745 0.86656935]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34389089 0.33576796 0.31818948 0.60735245 0.55761828 0.55196012
 0.47885146 0.54018578 0.37212761 0.52352736]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.425 0.49  0.449 0.383 0.366 0.484 0.439 0.455 0.502 0.392],[2.44 3.05 2.41 2.43 2.65 2.73 2.79 2.79 2.3  2.43],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9318094  1.33654935 0.88338047 0.8393869  0.97288423 1.08390624
 1.11497819 1.17251266 0.86098555 0.82413153]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48919466 0.80827482 0.43394688 0.42944549 0.57143892 0.63227294
 0.65627458 0.69580062 0.37133955 0.42904364]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.667 0.754 0.62  0.692 0.736 0.744 0.572 0.716 0.629 0.577],[2.54 2.62 2.53 2.95 2.76 2.75 2.31 2.91 2.68 2.42],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.11331335 1.24660717 1.21699487 1.38301243 1.38339441 1.33948413
 0.99459326 1.43525939 1.17877242 1.05664733]",[1.  1.  0.  0.  1.  0.5 0.  0.  0.  0. ],"[0.45382116 0.50348217 0.5793789  0.69081821 0.64912684 0.62535083
 0.42409704 0.69885802 0.57939497 0.49571288]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.797 0.756 0.883 0.841 0.714 1.069 0.832 0.856 1.057 0.76 ],[2.44 2.36 2.64 2.69 2.29 2.99 2.29 2.63 3.13 2.34],[1. 1. 1. 1. 1. 1. 1. 2. 2. 1.],"[1.27571074 1.2545415  1.38275061 1.50453637 1.14048011 1.76096297
 1.17061096 1.3692526  1.82587149 1.154745  ]",[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ],"[0.47874724 0.42658617 0.53370764 0.58891381 0.42522132 0.72749922
 0.38303283 0.49771696 0.75604483 0.38736219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.047 1.178 0.895 1.092 0.897 1.015 1.035 0.859 0.805 1.032],[2.54 2.94 2.47 2.88 2.61 2.73 2.73 2.24 2.03 2.64],[1.  1.  1.  2.  1.5 1.  1.  1.  1.  1. ],"[1.45105282 1.80595863 1.31656785 1.70320675 1.45679599 1.60125081
 1.58741051 1.27709859 1.09734775 1.55599421]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47833554 0.65542763 0.42720506 0.58192623 0.51091953 0.55050252
 0.57129967 0.37537984 0.29066806 0.53489619]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.16  0.972 1.139 1.089 1.029 1.08  0.947 1.173 1.055 1.215],[2.62 2.2  2.84 2.49 2.59 2.57 2.31 2.69 2.43 3.  ],[1. 1. 2. 1. 1. 2. 1. 2. 2. 1.],"[1.6292077  1.23795159 1.63627034 1.51510383 1.57354809 1.53780454
 1.33652445 1.64644095 1.44283857 1.85088099]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49414911 0.29670159 0.55530904 0.43727668 0.48785046 0.46595151
 0.37298929 0.50622367 0.36720381 0.63174219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.185 1.31  1.028 1.217 1.317 1.122 1.391 0.891 1.042 1.365],[2.5  2.7  2.08 2.58 2.84 2.46 2.94 2.02 2.41 2.99],[1. 1. 1. 1. 2. 1. 1. 1. 1. 2.],"[1.63633918 1.82944069 1.26885007 1.65101375 1.82322083 1.50689185
 1.97367343 1.18131408 1.42978344 1.95136628]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44635689 0.50815162 0.25863522 0.45434444 0.51092591 0.38372291
 0.61358554 0.25365783 0.37886791 0.57896089]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.337 1.101 1.259 1.078 1.35  1.28  1.121 1.126 1.467 1.003],[2.89 2.25 2.75 2.21 2.67 2.74 2.38 2.5  3.12 2.26],[1.5 1.  1.  1.  1.  2.  1.  1.5 2.  1. ],"[1.92320964 1.470418   1.83377634 1.36098875 1.72780024 1.75925022
 1.51247325 1.56100864 2.15119244 1.38752253]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.55281169 0.34424734 0.493697   0.32092283 0.4637762  0.46813206
 0.36069102 0.42071262 0.60043195 0.3458282 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.529 1.294 1.24  1.256 1.167 1.366 1.412 1.234 1.198 1.355],[2.91 2.57 2.56 2.39 2.33 2.66 2.7  2.47 2.46 2.85],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.99510739 1.64381928 1.72826762 1.59191146 1.51438803 1.87699965
 1.79034527 1.5841663  1.54989158 1.914502  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51194272 0.42746918 0.44197245 0.3499681  0.3380599  0.44555678
 0.46567974 0.39084232 0.36449119 0.52750737]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.208 0.204 0.169 0.193 0.214 0.182 0.181 0.256 0.248 0.224],[2.05 2.63 2.17 2.29 2.51 2.32 2.17 2.36 2.57 2.58],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[0.50807479 0.87275514 0.48842634 0.55039019 0.64793874 0.56874901
 0.55069744 0.63183233 0.64823761 0.75295031]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29547469 0.6373932  0.31950544 0.35714312 0.44472829 0.36315087
 0.33225262 0.39330328 0.41782562 0.51941638]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.426 0.418 0.431 0.404 0.393 0.397 0.4   0.527 0.454 0.457],[2.4  2.68 2.29 2.79 2.28 2.4  2.41 2.71 2.25 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98165942 1.03597303 0.91266015 1.06344032 0.78339879 0.88216263
 0.89370245 1.20227385 0.81315822 0.82706854]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.52680468 0.58271558 0.48602441 0.65834816 0.41126988 0.46065629
 0.42891974 0.69948637 0.38800197 0.37291571]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.47  0.839 0.747 0.581 0.594 0.449 0.772 0.716 0.453 0.622],[2.12 3.1  2.43 2.48 2.37 1.91 2.95 2.74 2.07 2.55],[1.  1.  1.  1.  1.5 1.  1.  1.  1.  1. ],"[0.78504803 1.62636282 1.2494663  1.11595656 0.96556236 0.75154839
 1.47530249 1.3673822  0.83046133 1.21886802]",[0. 1. 1. 0. 0. 0. 1. 0. 0. 1.],"[0.32168866 0.79681204 0.52804723 0.5059291  0.39944908 0.27050346
 0.71954321 0.64055359 0.32876211 0.54433433]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.731 0.777 0.723 0.878 0.637 1.022 0.81  0.741 0.882 0.627],[2.39 2.43 2.34 2.73 2.14 2.96 2.36 2.33 2.45 1.97],[1. 1. 1. 2. 1. 2. 1. 1. 1. 1.],"[1.12911622 1.32725096 1.18362605 1.41166902 1.02383472 1.61369396
 1.21172003 1.13490239 1.29569688 0.87787847]",[1.  1.  0.  1.  0.  1.  1.  1.  1.  0.5],"[0.41539552 0.49587645 0.47362361 0.54913729 0.39611499 0.65270092
 0.41619025 0.4029102  0.42973985 0.2495191 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.822 1.015 1.018 0.831 1.038 0.819 0.841 0.784 0.794 0.785],[2.12 2.45 2.69 2.48 2.62 2.33 2.28 2.13 2.16 2.19],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.14395377 1.43403673 1.57839286 1.3559073  1.52708743 1.19209387
 1.26486441 1.10704938 1.15080454 1.14623996]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3358483  0.46262742 0.56042594 0.46002839 0.52437746 0.36618567
 0.40065298 0.30572248 0.32819224 0.31473606]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.023 1.16  1.271 0.881 1.202 1.227 1.169 1.093 1.049 1.141],[2.24 2.7  2.81 2.14 2.86 2.72 2.75 2.57 2.42 2.65],[1. 1. 1. 1. 2. 1. 2. 1. 1. 2.],"[1.3539651  1.69961546 1.85042517 1.1459907  1.77308689 1.72958996
 1.68449369 1.5341064  1.45402032 1.59774556]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37256373 0.5282739  0.58588965 0.27216257 0.5565073  0.51935315
 0.51315336 0.46450679 0.41005853 0.4937148 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.125 1.03  1.158 1.042 0.992 1.211 1.19  1.074 1.006 1.009],[2.64 2.26 2.6  2.3  2.1  2.66 2.66 2.36 2.42 2.27],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.61811862 1.35227334 1.62777874 1.40358683 1.29064822 1.67928327
 1.65082362 1.44546601 1.40244351 1.3809729 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46195774 0.33366494 0.4810899  0.35363566 0.27243044 0.50313459
 0.45771815 0.38049042 0.37936856 0.3441687 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.076 1.29  0.89  1.143 0.928 1.356 1.167 1.061 1.118 1.069],[2.23 2.7  1.88 2.45 2.   2.91 2.47 2.07 2.28 2.23],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.42639649 1.77008992 1.08379668 1.55089388 1.16764019 1.90555714
 1.609209   1.32818172 1.42205327 1.39653549]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33836915 0.48211567 0.21375762 0.38416536 0.23505229 0.56601063
 0.40598879 0.2876324  0.35254156 0.31779526]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.043 1.205 1.011 1.563 0.939 1.065 1.253 1.032 1.279 1.092],[2.18 2.46 2.04 3.06 1.85 2.23 2.66 2.22 2.42 2.16],[1. 2. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.34904194 1.53921962 1.27285255 2.11534792 1.15639426 1.4410657
 1.72861055 1.38454523 1.61893654 1.39827096]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29723774 0.34813563 0.26583045 0.57888552 0.19911887 0.34245975
 0.45997774 0.31173762 0.36722267 0.3047944 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.168 0.193 0.15  0.274 0.273 0.201 0.172 0.193 0.271 0.218],[1.85 2.27 2.4  2.6  2.48 2.14 1.97 2.   2.29 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35370153 0.49440637 0.64073637 0.7436819  0.7050501  0.54030849
 0.42112619 0.47441779 0.63086835 0.56851384]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18654272 0.31196497 0.45438871 0.48351344 0.43202947 0.30860927
 0.22653634 0.28517707 0.3829826  0.36830632]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.407 0.413 0.42  0.331 0.27  0.466 0.355 0.493 0.345 0.386],[2.14 2.53 2.06 2.08 1.92 2.56 2.16 2.57 1.95 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69781179 0.95768988 0.74357004 0.63012589 0.51201025 1.0751358
 0.73919962 0.9827881  0.6210353  0.62670656]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32723562 0.53508246 0.31348947 0.30960831 0.23183446 0.59193328
 0.35000651 0.51958314 0.26321303 0.24563234]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.49  0.558 0.614 0.625 0.588 0.585 0.587 0.629 0.533 0.531],[2.01 1.92 2.56 2.27 2.26 2.28 2.44 2.32 2.17 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.78489069 0.9098139  1.19798078 1.12187836 0.97142208 0.99540067
 1.03514949 1.03718398 0.89800227 0.91102212]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30839654 0.35645696 0.59438642 0.46428803 0.41593624 0.40025113
 0.48883357 0.42065077 0.33562922 0.36414712]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.667 0.759 0.627 0.683 0.824 0.759 0.779 0.69  0.783 0.791],[2.06 2.43 2.08 2.33 2.49 2.11 2.13 2.3  2.6  2.43],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9448445  1.23920927 0.94281842 1.13246334 1.32839399 1.00823013
 1.05793462 1.09047352 1.31497464 1.30186886]",[1. 1. 0. 1. 1. 1. 1. 0. 0. 1.],"[0.26585036 0.46186552 0.31043561 0.39258296 0.5012187  0.29798599
 0.32673345 0.3788622  0.56834623 0.48537228]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.638 1.042 0.787 0.661 0.82  0.865 0.652 0.897 0.719 0.956],[1.94 2.54 2.15 1.98 2.35 2.31 2.   2.34 1.92 2.47],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.92050837 1.45624897 1.11079381 0.95573569 1.19849642 1.32679449
 0.9338062  1.25348833 0.9489978  1.4556172 ]",[0.  1.  1.  0.  0.5 1.  0.  1.  1.  1. ],"[0.26566218 0.47265156 0.33449193 0.27588218 0.40106295 0.40676764
 0.27120854 0.36996294 0.2415564  0.46310988]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.847 0.845 1.014 0.948 1.162 0.851 1.208 0.895 0.987 1.054],[2.04 2.05 2.32 2.32 2.61 2.1  2.65 2.03 2.3  2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13343849 1.17627974 1.38234519 1.34395139 1.70296514 1.18964383
 1.65866768 1.17180287 1.3285587  1.33347109]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28847755 0.29825972 0.38781333 0.39881467 0.53306707 0.31272733
 0.50620491 0.28521595 0.38411534 0.34383608]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.016 1.001 0.92  0.996 0.908 0.834 0.91  1.045 1.079 0.882],[2.25 2.35 2.06 2.14 1.93 1.9  2.11 2.25 2.26 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.40595848 1.42460654 1.20168548 1.31568256 1.14023683 1.05124573
 1.24570923 1.44122889 1.44001889 1.13381749]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36387352 0.33277793 0.29270355 0.30644916 0.23000245 0.2124176
 0.32785767 0.38790919 0.3602911  0.20802647]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
