gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.28  1.043 1.171 1.376 1.063 0.947 1.204 0.795 0.777 1.098],[2.38 2.25 2.45 2.96 2.07 1.98 2.26 1.88 1.63 2.28],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.62331886 1.43356372 1.51822439 1.97024396 1.33548752 1.18807215
 1.48096005 1.00179062 0.89104529 1.48094908]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38197791 0.37254566 0.37558279 0.56955915 0.29923752 0.25219324
 0.31374326 0.20208359 0.12495154 0.36204527]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.174 1.131 1.332 1.046 0.935 1.307 1.125 1.054 1.173 1.233],[2.36 2.39 2.54 2.12 1.91 2.6  2.17 2.44 2.24 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.52152847 1.48911398 1.73034631 1.37708748 1.1714503  1.71143428
 1.384813   1.48697125 1.47459909 1.49421281]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33419388 0.38561972 0.42658593 0.29350044 0.24214122 0.42287959
 0.3027671  0.40170513 0.3178364  0.33447649]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.233 0.139 0.191 0.161 0.13  0.186 0.153 0.207 0.134 0.231],[2.4  1.66 2.38 1.67 2.09 2.27 2.2  1.9  1.98 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71173822 0.24145274 0.62619768 0.30867328 0.41563568 0.55748212
 0.54674576 0.42138008 0.32862135 0.55566535]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.46768305 0.11176524 0.43276018 0.12372211 0.26895599 0.37176923
 0.38518082 0.22747383 0.1906526  0.32195442]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.35  0.383 0.364 0.27  0.339 0.405 0.439 0.407 0.455 0.494],[1.88 2.02 1.83 1.94 2.01 2.1  2.45 2.21 2.3  2.23],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63735731 0.73392974 0.55403913 0.46415143 0.63312343 0.78509438
 0.93512291 0.75323196 0.89004056 0.94891476]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26263929 0.3362857  0.21261823 0.19493268 0.29394374 0.37631752
 0.4762954  0.33653763 0.44470426 0.43800412]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.546 0.452 0.679 0.556 0.379 0.483 0.616 0.569 0.612 0.572],[2.09 2.13 2.27 2.36 1.87 1.85 2.07 2.21 2.17 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89812472 0.81040606 1.00455878 1.06642084 0.64895098 0.7277385
 0.90607526 0.93840883 0.98471757 0.78890336]",[0.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ],"[0.35533175 0.34322832 0.39256659 0.44706537 0.23191973 0.2662468
 0.32452252 0.37359682 0.41873307 0.23526078]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.549 0.698 0.638 0.682 0.721 0.677 0.624 0.626 0.78  0.575],[1.71 2.21 1.78 2.25 2.12 2.22 2.16 2.17 2.32 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.7710776  1.08658534 0.83050975 1.07753587 1.06591551 1.09757681
 1.03727975 0.99522684 1.20254356 0.79987206]",[0.  0.  0.5 0.5 0.  1.  0.  0.  1.  0. ],"[0.20718112 0.38481288 0.22314158 0.38147142 0.36061644 0.36547965
 0.3641694  0.37457437 0.42265587 0.21194237]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.76  0.755 0.745 0.718 0.852 0.807 0.943 0.703 0.833 0.805],[2.01 1.89 1.94 2.09 2.31 2.13 2.23 2.28 2.36 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03008407 0.91985975 1.00024074 1.08393343 1.20724761 1.18181043
 1.32355831 1.13539167 1.25154202 1.10932726]",[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.26906844 0.21583631 0.26770168 0.32754671 0.38662505 0.37282362
 0.38770504 0.40191755 0.43347256 0.32759142]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.896 0.913 1.02  0.844 1.036 0.896 0.746 0.917 0.944 0.929],[2.11 2.16 2.36 1.85 2.44 2.25 1.67 2.3  2.23 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.17412705 1.21939755 1.39515396 1.04883175 1.48579427 1.29970917
 0.86889583 1.34983714 1.23650201 1.23781337]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30002549 0.30224911 0.41756363 0.23113644 0.44336996 0.37495331
 0.13327083 0.3970106  0.35223443 0.32363857]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[0.988 1.124 0.91  0.926 0.961 1.005 1.013 0.943 0.83  0.88 ],[2.07 2.21 1.92 2.19 2.03 2.05 2.15 1.97 1.87 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.27554832 1.44455674 1.11118045 1.26712845 1.20019507 1.25758823
 1.32071495 1.22363013 1.02646144 1.19907819]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30226341 0.34721909 0.22840701 0.33654252 0.29215552 0.26642613
 0.3154171  0.26964941 0.23353237 0.2746983 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.115 1.014 1.172 0.827 1.038 0.902 1.08  0.949 0.856 0.959],[2.49 1.9  2.77 1.97 2.05 1.95 2.18 2.04 1.96 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.59835368 1.21024988 1.74743165 1.14357194 1.28213454 1.15456568
 1.38483148 1.2278694  1.10115304 1.24221456]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43124431 0.22389002 0.51702393 0.23049576 0.2690486  0.2435647
 0.33574212 0.27095778 0.23853585 0.26088644]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.329 1.006 1.023 1.133 1.236 1.168 0.937 1.133 1.216 0.704],[2.78 2.08 2.04 2.26 2.32 2.19 1.92 2.28 2.25 1.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.88668363 1.22485808 1.25435029 1.47141652 1.62094697 1.408429
 1.15726883 1.49146613 1.51671776 0.86138672]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50991849 0.23989715 0.26469209 0.32967824 0.37387483 0.2985828
 0.2306746  0.36915656 0.35381737 0.11044922]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.177 0.173 0.16  0.252 0.264 0.114 0.155 0.118 0.22  0.131],[1.67 1.92 1.52 2.18 2.28 1.98 1.83 1.8  2.11 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2933773  0.3861074  0.23726186 0.62639527 0.65876736 0.32529791
 0.36201567 0.32862523 0.5435992  0.31624501]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1233773  0.22453514 0.0694103  0.3918396  0.41329128 0.21514655
 0.2146707  0.20433568 0.32042781 0.18123768]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.395 0.303 0.359 0.381 0.377 0.314 0.337 0.393 0.381 0.363],[1.99 1.81 2.07 1.9  2.06 1.84 1.88 1.85 2.   1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71463523 0.51624848 0.69859498 0.60996255 0.72713936 0.55899896
 0.59193166 0.62658888 0.63538208 0.55291242]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.33401999 0.19054535 0.34538453 0.2269938  0.35701241 0.23340326
 0.26357473 0.2479756  0.26737426 0.19081525]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.492 0.578 0.566 0.465 0.513 0.471 0.46  0.527 0.492 0.419],[1.87 2.29 2.17 1.96 1.86 1.86 1.81 2.11 2.16 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77602635 1.06042335 1.02448849 0.77965182 0.72479344 0.71107919
 0.69954283 0.87017254 0.87729098 0.57194973]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26623387 0.44598487 0.4402087  0.31160982 0.21549657 0.20568857
 0.22718199 0.34085126 0.37287936 0.17972317]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.702 0.765 0.607 0.631 0.652 0.577 0.632 0.681 0.729 0.52 ],[2.07 2.33 1.85 1.73 1.76 2.15 2.02 2.1  2.22 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03412452 1.15794719 0.8496086  0.82018256 0.79431067 0.96219909
 0.96546255 1.08122003 1.13802123 0.75192284]",[0.  1.  0.  0.  1.  0.  0.5 1.  1.  0. ],"[0.35259864 0.39818096 0.2502336  0.2168598  0.17798255 0.35860229
 0.30753286 0.3621258  0.38160033 0.2501748 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.744 0.842 0.551 0.552 0.762 0.849 0.647 0.738 0.667 0.749],[1.98 2.25 1.54 1.64 2.07 2.24 1.81 1.69 2.01 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0262162  1.20914972 0.70748335 0.74677484 1.0981828  1.24089829
 0.90201512 0.88893149 1.00556559 1.02794666]",[1. 1. 0. 0. 1. 1. 1. 1. 1. 1.],"[0.26958534 0.33854914 0.13209273 0.16858148 0.31814618 0.39172715
 0.22842137 0.16982993 0.3139152  0.26846424]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.668 1.033 0.818 0.767 0.855 1.073 0.789 0.93  0.859 0.875],[1.71 2.49 1.89 1.91 2.18 2.36 1.8  2.09 1.92 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87499873 1.51733602 1.0663269  1.00109175 1.19395922 1.50622612
 1.00885738 1.20414524 1.11200172 1.26252307]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.19889522 0.47326864 0.24037964 0.25164778 0.33514086 0.40764214
 0.22515621 0.29246312 0.22715797 0.3565929 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.745 0.977 0.945 1.043 1.054 1.027 0.799 0.9   1.014 0.935],[1.72 2.07 2.16 2.2  2.05 2.13 1.96 1.97 2.22 2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95744706 1.24372428 1.28848676 1.36435356 1.32694463 1.35547093
 1.09647012 1.11128017 1.37722051 1.1746663 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20595536 0.28694694 0.33416547 0.34096489 0.30339116 0.33738682
 0.26967446 0.2425204  0.33418828 0.26983232]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.937 0.946 1.087 0.973 1.121 0.724 0.763 0.895 1.05  1.083],[1.97 2.12 2.3  2.08 2.21 1.82 1.71 1.74 1.96 2.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19273422 1.28104967 1.44157187 1.24828312 1.43093476 0.92416248
 0.94175091 1.1098376  1.27069451 1.47048638]",[1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],"[0.22936081 0.31856798 0.36496359 0.26576603 0.32293366 0.19422108
 0.13450482 0.21141963 0.25652459 0.3647271 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[1.034 0.886 0.973 1.053 0.965 1.019 0.874 0.922 0.781 0.958],[2.17 1.7  1.84 1.99 1.86 2.06 1.82 1.73 1.82 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.36775534 0.98944302 1.1792496  1.23757512 1.15906356 1.31816196
 1.08115151 1.07901522 1.00569695 1.08320495]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32604025 0.16598599 0.19784824 0.22565129 0.19640731 0.27855258
 0.18818276 0.18030917 0.17708367 0.1561737 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.277 0.136 0.172 0.181 0.165 0.153 0.203 0.173 0.164 0.146],[1.97 1.96 1.79 1.9  1.9  1.69 2.1  1.44 1.78 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.52939632 0.37432142 0.33361509 0.46198823 0.41184596 0.30852721
 0.56061284 0.20828125 0.34456912 0.27405629]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.27309261 0.23499525 0.16959165 0.26858247 0.24667994 0.16513854
 0.36554204 0.03765625 0.17296756 0.13127308]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.271 0.327 0.442 0.459 0.502 0.338 0.326 0.352 0.271 0.439],[1.47 1.89 2.3  1.93 2.24 1.91 1.84 1.87 1.86 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3618596  0.53433903 0.90067306 0.72092333 0.92173741 0.60682703
 0.60929631 0.60478729 0.50726533 0.76118336]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1049846  0.21762028 0.45478439 0.29992724 0.44676671 0.25573328
 0.27601018 0.24487518 0.19994111 0.31907643]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.452 0.621 0.45  0.389 0.565 0.532 0.509 0.556 0.37  0.564],[1.68 2.05 1.83 1.88 1.89 2.01 2.09 1.91 1.54 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65463795 0.94739327 0.67915229 0.66882749 0.78437189 0.84480379
 0.87539111 0.81100238 0.53961824 0.87227985]",[0.  0.5 0.  0.  0.  0.  0.  0.  0.  0. ],"[0.19741139 0.34045968 0.23888862 0.25581967 0.23702814 0.30834871
 0.34895801 0.30349993 0.12461824 0.29991901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.498 0.595 0.655 0.715 0.569 0.554 0.518 0.505 0.532 0.528],[1.79 1.69 2.18 2.12 1.73 1.8  1.73 1.8  1.7  1.7 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.7791521  0.73305414 0.98838872 1.08010675 0.7563128  0.80517477
 0.76739697 0.78085956 0.72548535 0.74781324]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.24407153 0.15620844 0.33816411 0.36272943 0.21789483 0.25551657
 0.23002392 0.25847064 0.18196973 0.19790602]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.654 0.585 0.569 0.606 0.778 0.785 0.809 0.751 0.728 0.601],[1.83 1.66 1.64 1.88 1.84 2.04 2.44 2.03 1.84 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89391248 0.81954972 0.70348361 0.8381844  0.9493437  1.12344808
 1.31989598 1.06713386 0.97700094 0.77925776]",[0. 0. 0. 0. 1. 1. 0. 1. 1. 0.],"[0.23358777 0.19363907 0.17451877 0.24905354 0.19512495 0.31925619
 0.4934702  0.28914313 0.23750876 0.19202143]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.895 0.66  0.828 0.826 0.788 0.936 0.915 0.868 0.761 0.752],[2.01 1.58 1.78 1.85 1.79 2.21 2.06 1.9  1.92 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14208839 0.76526765 1.04699998 1.05265337 0.99884185 1.2450273
 1.21429389 1.10660928 1.00066795 0.97644903]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27343605 0.1226114  0.22517747 0.22116899 0.21542388 0.35123335
 0.29117561 0.24211709 0.23834373 0.21375127]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.86  0.851 0.769 0.826 0.713 0.837 0.682 0.963 0.847 0.728],[1.91 1.78 1.73 1.88 1.63 1.91 1.51 2.01 1.68 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.05052585 1.09524194 0.98974972 1.00036594 0.82942293 1.13567823
 0.81188901 1.24729017 1.01951012 0.94652441]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23566501 0.20889429 0.18642941 0.20661594 0.13629793 0.25257764
 0.12032651 0.2798683  0.1848922  0.19738378]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.723 0.882 0.854 0.702 0.87  1.115 0.934 1.015 0.9   0.91 ],[1.73 1.94 1.83 1.64 1.95 2.33 1.92 2.03 1.88 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.93318899 1.16843328 1.04396087 0.83600298 1.17122522 1.53767067
 1.17182262 1.26528367 1.10964528 1.11180882]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1790972  0.25631414 0.18130462 0.11787798 0.23975062 0.41921303
 0.24295299 0.26772263 0.23671803 0.18696507]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.922 0.95  0.949 1.042 0.772 0.756 0.799 0.771 0.874 1.002],[1.94 1.95 1.89 2.07 1.71 1.66 1.7  1.65 1.79 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.16263763 1.19631706 1.14813773 1.30475087 0.94804623 0.92426367
 0.97489794 0.91268692 1.06741596 1.27828319]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.24103607 0.25200065 0.22696586 0.28224111 0.14249204 0.15689062
 0.16595263 0.14018692 0.18374409 0.2668037 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.19  0.214 0.237 0.114 0.193 0.123 0.134 0.251 0.098 0.164],[1.95 1.96 1.69 1.57 1.62 1.66 1.83 2.21 1.65 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42779237 0.44518579 0.35665138 0.1894695  0.3180988  0.30324198
 0.41423489 0.62931952 0.24089724 0.41957754]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25970705 0.22736353 0.14149513 0.08368825 0.1358527  0.17355448
 0.26870755 0.38710639 0.14230349 0.25362295]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.278 0.319 0.288 0.313 0.322 0.272 0.359 0.35  0.437 0.213],[1.78 1.91 1.8  1.51 1.56 1.63 1.67 2.07 2.12 1.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49328908 0.62081813 0.51031868 0.40282564 0.47645395 0.4389232
 0.48324465 0.72831111 0.76453439 0.29455393]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.21780813 0.26138698 0.1895887  0.11470064 0.15710886 0.16129136
 0.13136965 0.36573969 0.3445881  0.07627268]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.377 0.542 0.35  0.391 0.612 0.407 0.403 0.448 0.418 0.563],[1.45 2.08 1.73 1.54 2.04 1.74 1.83 1.53 1.71 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46296875 0.85910234 0.51100773 0.52527083 0.94022251 0.62427036
 0.68317987 0.59246946 0.64084688 0.83168193]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.07921875 0.32145586 0.16436711 0.13792708 0.35810093 0.22109654
 0.28697382 0.12844602 0.20670382 0.25254375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.53  0.616 0.608 0.526 0.46  0.641 0.567 0.513 0.552 0.551],[1.64 1.68 1.87 1.58 1.51 1.97 1.49 1.58 1.65 1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69561577 0.77634351 0.87321347 0.64064862 0.63002375 0.94669846
 0.6550093  0.66870189 0.71578803 0.74150303]",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],"[0.14358452 0.19180249 0.27328671 0.12658612 0.1394665  0.32811447
 0.1018843  0.15831126 0.16035834 0.16072178]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.953 0.668 0.69  0.658 0.64  0.704 0.691 0.662 0.708 0.697],[2.19 1.7  1.73 1.79 1.56 1.99 1.85 1.62 1.8  2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29495738 0.8634573  0.85124756 0.92741023 0.76082244 1.02595523
 0.9073772  0.80550154 0.92494767 1.06627649]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.3707777  0.20108426 0.18382568 0.24115047 0.13676482 0.2868732
 0.22426197 0.15800154 0.21029923 0.3555929 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.582 0.721 0.675 0.719 0.721 0.808 0.684 0.655 1.017 0.713],[1.63 1.58 1.68 1.66 1.69 1.74 1.69 1.44 2.19 1.72],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74465131 0.83067634 0.83658645 0.87534889 0.90097142 1.03442313
 0.85809569 0.78108482 1.39506822 0.91564261]",[0.5 1.  1.  1.  0.  1.  1.  1.  1.  1. ],"[0.15622114 0.11505134 0.16716262 0.1863462  0.20604588 0.20295829
 0.16911132 0.09233482 0.37723924 0.17564261]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[1.024 0.873 0.912 0.804 0.756 0.956 0.795 0.748 0.773 0.861],[2.01 1.86 2.03 1.83 1.69 1.98 1.78 1.53 1.57 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.2836895  1.08900035 1.21621703 1.06854117 0.9398832  1.25367517
 1.00304691 0.84494028 0.86268695 1.25838511]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27187798 0.23599131 0.29061827 0.23824149 0.18915566 0.2996908
 0.18320316 0.13634653 0.1312807  0.34750742]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.826 0.933 0.823 0.853 0.82  0.683 1.031 1.014 0.78  0.742],[1.81 1.89 1.73 1.61 1.85 1.37 2.02 1.95 1.58 1.55],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06721011 1.15788126 1.01840615 0.9118768  1.06588892 0.7613677
 1.25424222 1.17551121 0.9576988  0.87137753]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20598941 0.22624796 0.18253701 0.11398617 0.21577173 0.08171926
 0.25338284 0.21996922 0.13158552 0.13134823]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.875 0.882 0.957 0.848 0.769 0.95  0.922 0.872 0.812 0.734],[1.7  1.78 1.78 1.69 1.53 1.77 1.6  1.87 1.66 1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.01094409 1.066501   1.18761755 1.01689607 0.90489793 1.1008798
 1.0236931  1.14034308 0.99020639 0.91136942]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17449878 0.16859329 0.18215857 0.13392732 0.11974168 0.1898715
 0.13128588 0.21911261 0.14645639 0.13668192]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.176 0.192 0.155 0.196 0.157 0.196 0.125 0.199 0.16  0.185],[1.63 2.   1.56 1.74 1.67 1.76 1.61 1.67 1.54 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26646801 0.46374016 0.23441813 0.35683468 0.35029178 0.42005761
 0.2034886  0.33961765 0.20521006 0.3370693 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10303051 0.26732903 0.08988688 0.16050656 0.19619205 0.24045251
 0.08290266 0.14605075 0.06958506 0.16021383]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.274 0.371 0.28  0.215 0.237 0.272 0.287 0.348 0.391 0.285],[1.44 1.69 1.48 1.63 1.4  1.63 1.63 2.06 1.63 1.41],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39062307 0.5845576  0.37270191 0.39857053 0.28647775 0.45141851
 0.42265199 0.71813944 0.57067088 0.34478441]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12734182 0.1876826  0.11098316 0.18492795 0.0650715  0.15427008
 0.14530824 0.38807169 0.19104441 0.06603441]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.447 0.457 0.33  0.437 0.332 0.375 0.524 0.599 0.521 0.387],[1.54 1.31 1.38 1.44 1.32 1.49 1.77 2.1  2.03 1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58494066 0.53236306 0.42584282 0.50599775 0.39839546 0.47856771
 0.7393931  0.93014498 0.8778007  0.51816891]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.13072191 0.0926072  0.05771782 0.1008415  0.06964546 0.10419271
 0.20042826 0.36733492 0.35023051 0.13754391]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.39  0.676 0.564 0.635 0.512 0.498 0.604 0.522 0.531 0.625],[1.6  2.06 1.67 1.79 1.74 1.64 1.78 1.53 1.55 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53767693 1.03628882 0.66507012 0.80776115 0.7380953  0.66572337
 0.84436436 0.65197206 0.64783271 0.84990333]",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12439568 0.35154517 0.16354668 0.21574943 0.1796578  0.15902903
 0.23530186 0.12244081 0.11158271 0.23951271]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.643 0.723 0.558 0.541 0.578 0.662 0.647 0.518 0.654 0.595],[1.78 1.82 1.38 1.42 1.88 1.66 1.64 1.47 1.68 1.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82588838 0.91096669 0.59175068 0.63928006 0.82548602 0.80307548
 0.80169355 0.67352104 0.82749889 0.73973122]",[0.  0.5 0.  0.  0.  1.  1.  0.  1.  0. ],"[0.19746064 0.20729481 0.07159443 0.1133035  0.23312273 0.16721611
 0.16345136 0.12426323 0.18523327 0.15473122]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
