gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.603 0.604 0.456 0.58  0.483 0.592 0.467 0.432 0.525 0.691],[3.28 3.19 2.64 3.04 2.67 2.79 2.83 2.74 2.86 3.4 ],[2. 2. 1. 1. 1. 1. 2. 2. 2. 2.],"[1.40304549 1.41704542 0.98163463 1.39166812 1.08036281 1.22243738
 1.13105452 1.00745319 1.14374976 1.57798528]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.83822554 0.81390578 0.51929088 0.83289615 0.58106166 0.6615658
 0.65264265 0.54031452 0.62006323 0.89073369]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.698 0.746 0.678 0.762 0.828 0.954 0.615 0.654 0.669 0.909],[2.59 2.84 2.82 3.09 2.98 3.29 2.59 2.77 2.58 3.42],[2.  2.  2.  1.5 1.  2.  2.  1.  1.  2. ],"[1.1880689  1.36509388 1.32937478 1.5482947  1.51490136 1.84841732
 1.12883733 1.30019256 1.22650341 1.8461331 ]",[0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],"[0.52342291 0.62664661 0.61346658 0.77313845 0.72879052 0.87448971
 0.47812444 0.62784881 0.58023632 0.92412626]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[1.002 0.905 0.845 0.855 0.774 0.897 0.862 0.896 0.874 0.934],[3.   2.66 2.56 3.   2.32 2.84 2.75 2.82 2.83 2.84],[1.  1.5 1.  1.5 1.  1.  1.  1.  1.  2. ],"[1.80326153 1.33496308 1.40548607 1.5014621  1.19463588 1.56432183
 1.49736496 1.52655845 1.50566151 1.51857275]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74389813 0.48591522 0.55942894 0.65780976 0.41430385 0.62731011
 0.62131271 0.59867515 0.60508534 0.59826513]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.01  1.209 0.882 1.012 1.05  0.936 1.083 0.987 1.065 0.961],[2.85 3.15 2.51 2.83 2.78 2.43 2.88 2.74 3.03 2.35],[1. 1. 1. 2. 1. 1. 1. 2. 2. 1.],"[1.65289062 1.98615021 1.39877049 1.55103794 1.63935686 1.36094514
 1.7350001  1.49757511 1.77792091 1.34422392]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6282196  0.76110199 0.50404637 0.56265659 0.58636614 0.43993135
 0.63703318 0.51958683 0.67691993 0.39266142]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.068 1.171 1.18  1.087 1.103 1.289 1.139 1.089 1.386 1.142],[2.76 2.62 2.68 2.76 2.6  3.23 2.59 2.86 3.24 2.69],[1.  1.  1.  1.5 2.  2.  1.  2.  2.  1. ],"[1.6615976  1.62179533 1.65174711 1.63098412 1.58365671 2.01900515
 1.60660654 1.68224929 2.03394821 1.66986341]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56340852 0.51027494 0.51457853 0.52515893 0.46918223 0.73767031
 0.45876962 0.5553865  0.67811813 0.52468519]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[0.985 1.232 1.189 1.439 1.637 1.166 1.409 1.431 0.983 1.304],[2.13 2.7  2.65 3.14 3.45 2.38 2.93 2.77 2.27 2.87],[1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],"[1.28659699 1.7099923  1.66405734 2.1219577  2.41338541 1.54366384
 1.93493074 1.81006647 1.33942268 1.85795824]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28562043 0.50435693 0.45041538 0.64401337 0.8169755  0.37974295
 0.56883699 0.48193659 0.33457405 0.55227953]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.61  1.481 1.484 1.422 1.441 1.242 1.48  1.168 1.408 1.375],[3.54 2.93 2.94 2.97 3.   2.91 3.02 2.44 2.91 2.95],[2. 1. 1. 1. 2. 2. 2. 1. 1. 1.],"[2.43871672 2.0215939  2.04615967 1.98925639 2.00968219 1.85143977
 2.08368951 1.5172868  1.94199593 1.94335355]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75648649 0.57775967 0.58786133 0.57328593 0.56946002 0.51307796
 0.57534723 0.36867108 0.54794808 0.57049222]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.26  1.527 1.437 1.566 1.613 1.372 1.668 1.656 1.147 1.808],[2.6  2.92 2.87 3.26 3.34 2.6  3.31 3.15 2.35 3.64],[1.  1.  1.  2.  1.  1.5 2.  2.  1.  2. ],"[1.68643277 2.05259325 1.9612248  2.22296862 2.35954427 1.78044354
 2.30582662 2.1942806  1.47177936 2.58766904]",[1.   1.   1.   1.25 1.   1.   1.25 1.   1.   1.25],"[0.422142   0.56844225 0.52719892 0.64192614 0.69829549 0.43186749
 0.65080282 0.61111776 0.3540401  0.75396359]",[0.    0.    0.    0.125 0.    0.    0.125 0.    0.    0.25 ]
1.7000000000000002,0.05,[0.248 0.213 0.192 0.189 0.223 0.262 0.198 0.187 0.281 0.272],[2.69 2.   2.41 2.24 2.03 2.48 2.44 2.42 2.74 2.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[0.78340796 0.49821692 0.68789984 0.55725135 0.48729616 0.75697774
 0.60295806 0.70183558 0.76708969 0.82067109]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.54341773 0.29806555 0.46956243 0.34459937 0.26373659 0.49704366
 0.39765716 0.48519374 0.53701645 0.54171784]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.379 0.603 0.529 0.494 0.409 0.533 0.49  0.676 0.523 0.392],[2.32 3.26 2.75 3.08 2.51 3.21 2.77 2.92 2.47 2.32],[1. 2. 1. 2. 1. 2. 2. 2. 1. 1.],"[0.81156787 1.48874571 1.20933518 1.27015878 0.91043061 1.36069618
 1.02553428 1.34724633 0.96399084 0.79856913]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.43267383 0.90524535 0.67841294 0.72521432 0.49742768 0.79976173
 0.54225303 0.69592309 0.45575842 0.37484843]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.619 0.735 0.676 0.726 0.565 0.612 0.513 0.773 0.472 0.633],[2.31 2.5  2.34 2.91 2.22 2.34 2.08 2.98 2.27 2.47],[1.  1.  1.  1.5 1.  1.  1.  1.  1.  1. ],"[0.98447278 1.17157631 1.0918659  1.4588136  0.97072715 1.09207302
 0.89708657 1.57402391 0.91660236 1.13632303]",[0.  1.  0.5 0.5 0.  0.  0.  1.  0.  0. ],"[0.38876965 0.45852943 0.44648931 0.71768811 0.38547325 0.4771902
 0.35762795 0.78807542 0.42749836 0.51029764]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.784 0.749 0.919 1.006 0.991 0.79  0.767 1.076 0.821 1.04 ],[2.67 2.43 2.93 2.73 2.81 2.62 2.71 2.99 2.54 3.28],[1. 1. 1. 2. 1. 1. 1. 1. 1. 2.],"[1.347772   1.20356998 1.57464667 1.52033315 1.62581438 1.35206738
 1.32729111 1.70765709 1.42084155 1.85686981]",[0. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.56005838 0.44143864 0.69857734 0.58012624 0.61539385 0.50696484
 0.56221787 0.68141442 0.58730151 0.79463043]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.093 1.199 0.928 1.143 1.253 0.9   0.845 0.979 0.994 0.833],[2.59 3.15 2.69 2.89 3.27 2.55 2.32 2.74 2.64 2.18],[1.  1.  1.  1.5 1.  1.5 1.  2.  2.  1. ],"[1.512435   1.88240748 1.49326661 1.72697308 2.04393096 1.41407524
 1.25494224 1.52080976 1.43655841 1.15491274]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50648285 0.75630336 0.54876465 0.59085247 0.8042752  0.47681572
 0.41423973 0.56270246 0.48378497 0.3385602 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.027 0.957 1.233 0.998 1.263 0.912 1.249 1.312 0.831 1.205],[2.44 2.33 2.73 2.4  3.07 2.28 2.96 3.16 1.98 2.81],[1. 1. 1. 1. 2. 1. 2. 1. 1. 1.],"[1.45832962 1.30562367 1.77575798 1.40857789 1.93189936 1.25634595
 1.84906721 2.01248637 1.06085005 1.80348737]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42396439 0.38218617 0.54763298 0.38696656 0.6277685  0.35600659
 0.60456892 0.74217876 0.23678755 0.575883  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.254 1.401 1.261 1.076 1.157 1.183 1.353 1.319 1.066 1.327],[2.73 3.04 2.71 2.5  2.54 2.72 2.95 2.69 2.34 2.87],[2. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.76829856 2.05368472 1.72323513 1.55001201 1.64831115 1.74068512
 1.91492939 1.76780592 1.53226013 1.78007044]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49707786 0.63629459 0.53616298 0.46033672 0.47913635 0.51909942
 0.5875063  0.48771803 0.39951355 0.49295985]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.096 1.534 1.178 1.554 1.277 1.026 0.997 1.358 0.931 1.221],[2.18 2.99 2.51 3.18 2.77 2.03 2.11 2.62 2.38 2.52],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.39001927 2.10006359 1.57097333 2.24579318 1.81208782 1.22743209
 1.28641498 1.83001312 1.37327138 1.6533289 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3031223  0.57597728 0.39760663 0.69206027 0.52093975 0.22916061
 0.29243549 0.47120941 0.36682118 0.41355839]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.187 1.079 1.396 1.496 1.414 1.324 1.453 1.076 1.044 1.538],[2.33 2.22 2.86 3.09 2.74 2.67 3.03 2.33 2.29 3.06],[1. 1. 2. 2. 1. 2. 1. 1. 1. 2.],"[1.50597661 1.43166266 1.9261475  2.10621865 1.88271    1.76177693
 2.08818737 1.40894835 1.40580059 2.08507489]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.3461646  0.31587469 0.49918217 0.60595803 0.48020451 0.4188918
 0.60320446 0.32568908 0.33685527 0.57524091]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125]
1.8000000000000003,0.05,[0.218 0.295 0.249 0.207 0.2   0.295 0.289 0.295 0.278 0.188],[2.31 2.75 2.75 2.56 2.11 2.74 2.85 2.49 2.49 2.54],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62124517 0.8939924  0.81666858 0.7424454  0.40656924 0.8252588
 0.98433091 0.71844836 0.80364751 0.76766207]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41169439 0.6169935  0.57141712 0.53584811 0.23437197 0.55343324
 0.69894761 0.42687609 0.52512761 0.58871737]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.545 0.484 0.464 0.307 0.429 0.494 0.524 0.477 0.463 0.432],[2.67 2.35 2.26 2.07 2.36 2.79 2.82 2.65 2.2  2.55],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.11216314 1.00158283 0.84352991 0.6074894  0.88047847 1.12599585
 1.19765785 1.02960447 0.83591941 0.92312727]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5795191  0.49265277 0.38927454 0.27053628 0.43207271 0.61073584
 0.70701454 0.56467283 0.3979824  0.48724836]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.701 0.726 0.614 0.726 0.716 0.541 0.625 0.669 0.549 0.482],[2.71 2.53 2.24 2.88 2.67 2.34 2.33 2.77 2.23 2.19],[2. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.26876611 1.23494536 0.96012439 1.37944935 1.3520581  1.04799499
 1.06487209 1.35349357 0.95170353 0.85132512]",[1.  0.  0.5 0.5 0.5 0.  0.5 0.  0.  0. ],"[0.56082421 0.58232756 0.36822009 0.6292516  0.62895263 0.47080322
 0.42481838 0.65428458 0.43172062 0.35696965]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.588 0.72  0.859 0.744 0.796 0.781 0.675 0.736 0.808 0.72 ],[2.12 2.38 2.54 2.51 2.19 2.24 2.45 2.41 2.36 2.15],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90638015 1.14202323 1.34620335 1.30928687 1.11666783 1.11568098
 1.21666891 1.22078147 1.24482116 1.05554291]",[0.  0.  1.  1.  1.  0.5 0.  0.  0.5 0. ],"[0.30850906 0.4325408  0.47771702 0.52759986 0.36127293 0.37334699
 0.51455465 0.48207725 0.46073181 0.36174286]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.82  0.897 0.937 0.941 1.005 1.01  0.863 1.002 1.004 0.706],[2.2  2.33 2.49 2.5  2.37 2.61 2.39 2.37 2.51 2.13],[1. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[1.18146295 1.25233414 1.26784057 1.44691679 1.42598069 1.49843356
 1.27666819 1.37242511 1.47202299 1.1026095 ]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.35885552 0.36243302 0.41514282 0.48330534 0.44035325 0.50718356
 0.41343577 0.414305   0.47986478 0.33789514]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.106 1.017 1.014 0.977 1.093 0.987 0.986 1.116 1.27  0.887],[2.47 2.34 2.53 2.29 2.6  2.52 2.47 2.79 2.91 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.53763128 1.37245592 1.54412568 1.34483705 1.57564742 1.49032265
 1.45215505 1.71131378 1.85417676 1.15648912]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44102971 0.39281725 0.4749411  0.38134095 0.48772201 0.43565713
 0.40801687 0.56943634 0.61726758 0.26658678]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[0.95  0.898 1.096 1.311 1.169 0.93  0.844 0.903 0.878 0.796],[2.07 2.1  2.39 2.96 2.51 2.21 2.   2.25 1.87 1.92],[1. 1. 1. 2. 2. 1. 1. 1. 1. 1.],"[1.19072268 1.20484675 1.5156304  1.8637995  1.57928851 1.31158142
 1.17268285 1.30690976 1.07247486 1.03722466]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23849612 0.28925104 0.4046453  0.57081976 0.39959124 0.3287201
 0.30383031 0.34943906 0.19220142 0.2265606 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[0.927 1.243 1.177 1.247 1.427 1.294 0.854 1.009 1.204 1.066],[1.95 2.49 2.55 2.44 3.03 2.62 2.03 2.15 2.67 2.24],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.197055   1.67447918 1.70251733 1.63418494 2.06934258 1.73415854
 1.1575889  1.30417739 1.67471593 1.37037833]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.24815851 0.39879315 0.45097192 0.39581336 0.61053093 0.48849448
 0.27620218 0.28333755 0.47216221 0.34363273]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.18  0.989 1.106 1.093 1.34  1.115 1.204 1.14  1.063 1.36 ],[2.35 1.99 2.12 2.09 2.42 2.54 2.54 2.14 2.36 2.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.48098781 1.27770031 1.37405352 1.34655239 1.62932528 1.55815286
 1.63016548 1.36226089 1.40572172 1.96543795]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.336105   0.26480236 0.28875567 0.2754977  0.36359774 0.39740335
 0.41055366 0.2721437  0.37596586 0.55021395]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.186 0.194 0.175 0.234 0.175 0.226 0.172 0.179 0.226 0.165],[1.77 2.42 2.15 1.97 2.18 2.8  2.25 2.31 2.1  2.22],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4334845  0.6809548  0.4870736  0.43713174 0.54958867 0.88230446
 0.50712886 0.56777673 0.50400401 0.44033772]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22991028 0.47684042 0.33237145 0.21833291 0.35418584 0.6510093
 0.33748043 0.38900964 0.27187999 0.27951497]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.433 0.371 0.331 0.454 0.344 0.417 0.324 0.362 0.434 0.455],[2.56 1.75 2.21 2.23 2.05 2.54 1.98 1.99 2.3  2.27],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.93686776 0.53848204 0.7142675  0.91255247 0.56801574 0.90716783
 0.62907021 0.64797505 0.87052998 0.88888005]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49527475 0.18359922 0.38484124 0.43722044 0.26613952 0.50120347
 0.31193642 0.29573322 0.42160359 0.43145574]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.709 0.598 0.549 0.514 0.502 0.591 0.562 0.49  0.562 0.654],[2.55 2.26 2.22 2.46 2.3  2.26 2.05 2.05 2.25 2.55],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.20595131 1.06676408 0.95769729 1.00450518 0.93601976 1.05690226
 0.85724035 0.83020159 0.90277277 1.17205775]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4778849  0.47373857 0.40972366 0.46839678 0.40182238 0.44259317
 0.31843176 0.34004717 0.35690363 0.53486781]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.745 0.666 0.783 0.536 0.65  0.648 0.659 0.721 0.749 0.779],[2.32 2.24 2.4  1.92 2.08 2.04 2.33 2.45 2.24 2.31],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.21072151 1.07569984 1.22126085 0.76996813 0.9916337  0.9571247
 1.08407249 1.12950459 1.06382118 1.25388246]",[0.  0.5 1.  0.  1.  1.  0.  1.  1.  1. ],"[0.47029244 0.38194252 0.42386827 0.23243884 0.29214152 0.29056464
 0.43720237 0.39326436 0.36753211 0.44977174]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.829 1.043 0.892 0.905 0.932 0.699 0.809 0.858 0.682 0.888],[1.98 2.66 2.45 2.3  2.43 2.23 2.22 2.24 2.   2.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0567935  1.58360065 1.35730177 1.31962082 1.4046173  1.05885296
 1.17747553 1.23892221 1.0134618  1.28812549]",[1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],"[0.26494779 0.57266132 0.46139357 0.38492356 0.46386107 0.35013958
 0.3773974  0.39738961 0.29932056 0.40462696]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[1.117 0.826 1.185 0.972 1.02  0.983 0.765 0.958 0.763 0.885],[2.63 2.11 2.57 2.37 2.39 2.32 1.82 2.23 2.   2.16],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.63864663 1.1754817  1.56992539 1.40923565 1.43741675 1.33389481
 1.02127302 1.32647348 1.06115594 1.18172611]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54542154 0.29243483 0.46599961 0.44256085 0.43302893 0.36038406
 0.20410261 0.34386606 0.26286981 0.30909061]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[0.919 0.792 1.008 0.824 1.221 0.93  0.956 1.357 1.136 1.049],[1.99 1.85 2.38 1.88 2.8  2.2  2.17 2.59 2.33 2.36],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19242608 1.08182839 1.40867734 1.04430046 1.82924022 1.29035493
 1.22520346 1.79592983 1.44017158 1.43159058]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26510919 0.22049965 0.35817441 0.21836296 0.53881786 0.33654633
 0.29743978 0.48227992 0.36547432 0.40669312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
