gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.463 0.383 0.513 0.521 0.527 0.538 0.398 0.457 0.495 0.529],[2.9  2.35 2.52 2.82 3.21 2.53 2.4  2.74 2.66 2.62],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.11008337 0.81479671 0.99247825 1.21563477 1.37167445 1.10852758
 0.8052941  1.05322273 1.13227443 1.15292683]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.66984289 0.42785946 0.50612815 0.65045654 0.83315638 0.58031835
 0.3937316  0.55083991 0.62463404 0.62458699]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.624 0.665 0.765 0.887 0.652 0.66  0.689 0.699 0.818 0.716],[2.67 2.78 3.06 3.26 2.29 2.73 2.35 2.99 3.16 2.74],[1.  2.  1.5 2.  1.  2.  1.  2.  2.  2. ],"[1.23371975 1.24973588 1.54281148 1.73583667 1.03598375 1.23154907
 1.03051354 1.39020815 1.57989991 1.29395558]",[0. 0. 1. 1. 1. 0. 0. 1. 1. 1.],"[0.57086819 0.59138871 0.76694722 0.84317614 0.41155016 0.58383728
 0.4145852  0.69274965 0.78421144 0.56948781]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.809 1.057 1.083 0.743 1.136 1.016 0.88  0.933 0.945 0.956],[2.5  3.03 3.29 2.26 3.71 3.04 2.75 2.79 3.21 2.87],[1.  1.  1.  1.  2.  1.  1.5 2.  2.  1. ],"[1.32086753 1.73991139 1.93388971 1.09073361 2.19658416 1.71288308
 1.43758598 1.55626033 1.7059884  1.61334414]",[1.    1.    1.    1.    1.    1.    1.    1.    1.125 1.   ],"[0.48135276 0.69978627 0.86541009 0.37176877 1.02054473 0.74547525
 0.57933281 0.59432673 0.7413894  0.67061648]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.   ]
1.6,0.25,[1.179 1.033 1.172 0.982 1.094 1.077 1.031 1.254 1.128 0.979],[3.13 2.86 2.99 2.56 2.93 2.9  2.57 3.3  3.08 2.47],[2.  2.  2.  1.  2.  1.5 1.  2.  1.5 1. ],"[1.87514225 1.66680025 1.79421129 1.50243383 1.76437925 1.69962377
 1.48271328 2.04069277 1.86023896 1.44573155]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.    1.   ],"[0.72573795 0.57352633 0.62355455 0.50582006 0.64063291 0.63985754
 0.49930996 0.79820986 0.72326387 0.50798802]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.357 1.341 1.253 1.218 1.237 1.274 0.999 1.216 1.045 1.3  ],[3.23 3.15 3.19 2.94 2.99 2.85 2.4  2.97 2.46 3.15],[2. 2. 1. 1. 2. 2. 1. 1. 1. 2.],"[2.08906143 2.06333078 2.06494791 1.87823044 1.82019531 1.83409288
 1.34687191 1.93105923 1.46111359 1.97430767]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.73664139 0.69635447 0.71297343 0.6000615  0.61192627 0.54281358
 0.36874691 0.63922391 0.45153595 0.69270733]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.403 1.403 1.286 1.093 1.488 1.066 1.397 1.249 1.208 1.406],[3.22 3.04 2.74 2.54 3.27 2.36 2.92 2.92 2.78 3.05],[2. 2. 2. 2. 2. 1. 1. 1. 1. 2.],"[2.08022758 2.01022097 1.77231598 1.50625656 2.15418717 1.47128172
 1.96252774 1.83497141 1.75526649 2.03075737]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.6511364  0.60640139 0.4814273  0.40353195 0.67466324 0.35510984
 0.59500943 0.56773325 0.54828406 0.60800591]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]
1.6,0.4,[1.413 1.501 1.171 1.154 1.581 1.202 1.59  1.59  1.295 1.146],[3.05 3.1  2.72 2.51 3.06 2.4  3.43 3.16 2.74 2.53],[2. 2. 1. 1. 1. 1. 2. 2. 2. 2.],"[1.99734827 2.08998499 1.70327866 1.61596062 2.14599632 1.57993123
 2.32141424 2.24470804 1.77982627 1.50473641]",[1.   1.25 1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.57545374 0.6108999  0.48598862 0.40837517 0.64936241 0.34265584
 0.71861028 0.62865824 0.4773458  0.38180673]",[0.    0.25  0.    0.    0.    0.    0.125 0.    0.    0.   ]
1.6,0.45,[1.315 1.303 1.245 1.442 1.369 1.195 1.524 1.374 1.348 1.138],[2.73 2.48 2.73 2.82 2.74 2.41 3.   2.8  2.74 2.35],[1.  1.  1.5 2.  2.  1.  2.  1.  2.  1. ],"[1.8189068  1.64614183 1.75784515 1.87181927 1.88224747 1.54297102
 2.00408673 1.87248442 1.85639838 1.48907749]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47749872 0.37215257 0.48450287 0.46847943 0.47702286 0.37600569
 0.54030988 0.50713285 0.46505927 0.35139194]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.214 0.227 0.237 0.291 0.251 0.224 0.318 0.298 0.208 0.254],[2.49 2.71 2.56 2.37 2.56 2.19 2.74 2.94 2.4  2.22],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.7033859  0.84240898 0.74499092 0.73507354 0.6999929  0.57243778
 1.02729654 0.98767248 0.60597843 0.66813195]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4780557  0.60128593 0.51048225 0.45283782 0.45874534 0.3352747
 0.69354166 0.68752966 0.37057133 0.41538537]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.428 0.44  0.385 0.53  0.343 0.339 0.397 0.487 0.609 0.501],[2.3  2.34 2.31 2.72 2.06 1.96 2.35 2.65 3.08 2.53],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[0.90200805 0.85084842 0.78520783 1.07227443 0.63241984 0.58201563
 0.77181104 1.09729073 1.38652232 1.00665123]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.48713501 0.41781131 0.38380158 0.55031398 0.27194804 0.23777735
 0.36403761 0.55867989 0.74956675 0.53513634]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.72  0.709 0.893 0.587 0.602 0.631 0.65  0.704 0.801 0.734],[2.76 2.84 3.17 2.43 2.14 2.49 2.54 2.42 2.63 2.89],[2. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.27042056 1.41990898 1.69915768 1.05787043 0.98878745 1.13890605
 1.17876549 1.14775296 1.3378636  1.45742154]",[1. 0. 1. 0. 0. 0. 0. 1. 1. 1.],"[0.5540729  0.7111132  0.83690182 0.47644587 0.38812216 0.498679
 0.53480065 0.45063138 0.55379134 0.70301114]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.821 0.876 0.787 0.788 0.785 0.639 1.052 0.816 0.748 0.817],[2.59 2.7  2.77 2.51 2.66 2.31 2.96 2.47 2.5  2.53],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.3595985  1.48277966 1.41629638 1.22568754 1.36845655 1.07858582
 1.72474278 1.29202172 1.27986845 1.28162735]",[1. 1. 1. 1. 0. 0. 1. 1. 1. 1.],"[0.51755504 0.57598523 0.58861816 0.46250151 0.57610792 0.39647095
 0.67992589 0.47523217 0.47968291 0.46572892]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.832 0.917 1.011 0.903 0.792 1.069 0.955 1.085 1.069 1.035],[2.34 2.66 2.68 2.35 2.11 2.45 2.62 2.81 2.78 2.74],[1. 2. 1. 1. 1. 1. 1. 2. 1. 2.],"[1.27088014 1.39223084 1.55753856 1.3149537  0.9840459  1.48969542
 1.51056904 1.61591393 1.62407306 1.58384247]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39882936 0.48503846 0.51250438 0.41938729 0.25547168 0.47179503
 0.52452351 0.55003991 0.61223407 0.54293731]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.026 1.08  1.003 1.144 1.054 1.13  1.338 1.185 1.185 1.069],[2.45 2.55 2.42 2.95 2.57 2.5  3.28 2.88 2.86 2.36],[1.  1.  1.  2.  1.  1.5 2.  1.  1.  1. ],"[1.47663049 1.58251964 1.40131546 1.72403773 1.52006986 1.57066308
 2.0764607  1.78964317 1.78278911 1.44256439]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42802453 0.46876232 0.38832718 0.57166712 0.47338041 0.43269677
 0.75067518 0.61917381 0.59951884 0.39071503]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.422 1.147 1.067 1.014 1.285 1.167 1.24  1.203 1.265 1.391],[3.14 2.49 2.55 2.24 2.75 2.63 2.91 2.72 2.94 3.01],[2. 1. 1. 1. 1. 1. 1. 2. 1. 2.],"[2.03368286 1.58896522 1.57930107 1.24823794 1.80375081 1.65312821
 1.82673995 1.70368367 1.86167191 2.0043218 ]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.60514771 0.43559852 0.45334892 0.29399965 0.51225239 0.47284256
 0.57852401 0.47513875 0.60395341 0.61124075]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.16  1.369 1.331 1.083 1.431 1.097 1.14  1.308 1.2   1.3  ],[2.58 2.75 2.7  2.24 2.9  2.3  2.29 2.56 2.62 2.6 ],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.61932486 1.86479229 1.8260243  1.42328873 1.9631337  1.42091393
 1.45845159 1.71544079 1.67231629 1.74431922]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42941275 0.461992   0.49255811 0.33147232 0.51860489 0.34337853
 0.31219182 0.45283276 0.46161317 0.43447486]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.185 1.143 1.218 1.403 1.301 1.751 1.269 1.198 1.368 1.332],[2.38 2.16 2.48 3.   2.51 3.35 2.54 2.56 2.81 2.63],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.51108805 1.46491735 1.57759353 2.01579691 1.74541192 2.37276298
 1.68922073 1.63897903 1.86073534 1.76594717]",[1.   1.   1.   1.   1.   1.25 1.   1.   1.   1.  ],"[0.3376066  0.28738317 0.37907363 0.588986   0.4329522  0.65402214
 0.4194191  0.39386184 0.49537584 0.44425283]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.194 0.285 0.235 0.28  0.281 0.23  0.235 0.258 0.284 0.246],[2.5  2.66 2.44 2.45 2.68 2.83 2.48 2.56 2.12 2.67],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[0.63847998 0.78935996 0.67725533 0.78986509 0.84242775 0.88398307
 0.71371514 0.72021269 0.6150821  0.7584359 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.43667212 0.5221334  0.47199898 0.4987805  0.54143166 0.63450797
 0.49938043 0.47098174 0.34431916 0.52117515]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.362 0.378 0.336 0.422 0.378 0.455 0.373 0.362 0.389 0.449],[2.2  2.15 2.02 2.44 2.13 2.24 2.19 2.25 2.27 2.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71492438 0.71085193 0.61141896 0.87636171 0.69709844 0.87936257
 0.81579357 0.71163935 0.75306427 1.15681593]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31863532 0.33874499 0.29229542 0.43941835 0.29725469 0.42002663
 0.40326976 0.33995966 0.37022003 0.69849012]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.54  0.476 0.617 0.65  0.637 0.675 0.623 0.572 0.675 0.561],[1.81 2.12 2.56 2.75 2.62 2.41 2.46 2.42 2.57 2.31],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72877772 0.77130934 1.158894   1.36865714 1.25698317 1.13721053
 1.13249658 1.0166165  1.19733146 1.0511934 ]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.22569178 0.29169996 0.57897701 0.69358634 0.58574965 0.49332198
 0.50434229 0.46669279 0.52033927 0.44061967]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.626 0.917 0.905 0.694 0.858 0.944 0.834 0.845 0.818 0.762],[2.25 2.66 2.95 2.27 2.4  2.62 2.5  2.45 2.55 2.51],[1. 1. 1. 1. 1. 1. 1. 2. 1. 1.],"[1.0669506  1.53191696 1.60554226 1.11882622 1.24354057 1.43302776
 1.30963124 1.19872228 1.36231184 1.26417791]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.37486076 0.59200485 0.69638271 0.41829766 0.42403861 0.5315678
 0.4780132  0.39897619 0.53547346 0.50352606]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.744 1.042 0.992 0.963 0.872 0.769 0.944 0.924 0.908 1.036],[2.15 2.94 2.61 2.54 2.36 2.23 2.72 2.5  2.44 2.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.08693    1.74914262 1.52871821 1.51760584 1.25185218 1.12554447
 1.51268642 1.34709014 1.37683782 1.47186166]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36215766 0.65644426 0.50402827 0.5099032  0.38402747 0.33822026
 0.55694423 0.44896697 0.47812872 0.44049569]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[0.891 1.091 1.007 1.004 1.089 1.093 1.079 0.991 0.992 0.976],[2.29 2.44 2.43 2.36 2.64 2.5  2.49 2.3  2.37 2.4 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29620269 1.45139621 1.42976222 1.37404735 1.54956818 1.5064217
 1.51348904 1.32822141 1.42463732 1.42690388]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35559722 0.4174802  0.44125636 0.37473766 0.46761506 0.43908039
 0.44157497 0.38794554 0.39956652 0.41431232]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.507 0.995 1.296 1.265 1.234 1.081 0.979 0.968 1.227 0.846],[3.29 2.06 2.65 2.59 2.76 2.36 2.33 2.11 2.62 1.85],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[2.26840786 1.28789984 1.69970883 1.72044042 1.74900963 1.43456109
 1.35630877 1.21880586 1.69828083 1.0813619 ]",[1.    1.    1.    1.    1.125 1.    1.    1.    1.    1.   ],"[0.75059353 0.29772162 0.47466428 0.4605039  0.50561607 0.35465143
 0.3614992  0.25953829 0.5027364  0.1997994 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.097 0.978 0.984 1.101 1.155 1.291 1.281 1.049 1.401 1.074],[2.18 2.22 2.22 2.35 2.41 2.47 2.56 1.92 2.96 2.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.40359192 1.33424101 1.32675862 1.49235313 1.6161953  1.62473482
 1.66694693 1.2261864  1.99503248 1.53505521]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29827942 0.31837187 0.31828511 0.35164634 0.42100914 0.39998079
 0.43779044 0.22912585 0.56759657 0.39964567]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.378 0.89  1.291 1.405 1.154 1.461 1.115 1.313 1.261 1.285],[2.8  1.84 2.45 2.73 2.46 2.93 2.27 2.56 2.42 2.64],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.87751661 1.08542096 1.59590429 1.84879635 1.51436089 2.00512682
 1.40958555 1.72071501 1.61675402 1.77113947]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.51266126 0.1825694  0.36329687 0.48569027 0.38040703 0.51966051
 0.31662839 0.42300627 0.37432482 0.4799676 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.194 0.231 0.235 0.177 0.193 0.221 0.107 0.179 0.217 0.258],[2.02 2.4  2.13 2.33 2.49 2.   1.92 2.17 2.02 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46682257 0.65310895 0.48836635 0.58373826 0.60054012 0.42109884
 0.26068709 0.50241138 0.50289739 0.52666154]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28824896 0.43953229 0.26430629 0.39876756 0.41559871 0.20602072
 0.1393199  0.31883716 0.29330267 0.28146134]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.432 0.412 0.517 0.455 0.385 0.45  0.399 0.355 0.48  0.355],[2.65 2.21 2.48 2.19 2.2  2.45 2.2  2.09 2.82 1.92],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.99119656 0.76163621 1.01402138 0.82104626 0.74144608 1.03343398
 0.8582539  0.70427245 1.18393122 0.62851104]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.51983913 0.37138231 0.49936257 0.36808728 0.38008622 0.56350356
 0.44057811 0.35767821 0.67125177 0.27667754]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.577 0.583 0.534 0.59  0.494 0.772 0.548 0.581 0.493 0.642],[2.18 2.32 2.2  2.33 1.93 2.86 2.28 2.38 2.32 2.36],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.93387091 1.01995179 0.90502165 0.99130245 0.79968553 1.46141387
 1.06303755 1.14117686 0.87552051 1.09919362]",[0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.35983283 0.40993714 0.39660734 0.42706661 0.28721421 0.68968962
 0.48329878 0.503072   0.38395801 0.45299367]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.728 0.703 0.713 0.895 0.76  0.68  0.628 0.874 0.701 0.755],[2.6  2.35 2.18 2.68 2.39 2.23 2.18 2.87 2.15 2.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.28046348 1.21616678 1.12148563 1.48663203 1.18695972 1.05687524
 1.05753529 1.6165088  1.06029047 1.28931183]",[0.  0.5 0.5 1.  0.  0.  1.  1.  1.  1. ],"[0.54773888 0.47029886 0.41451297 0.59659174 0.47287036 0.36608423
 0.37128529 0.67882752 0.35560297 0.49194367]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.939 0.775 0.86  0.671 0.931 0.867 0.684 0.795 1.178 1.081],[2.52 2.09 2.01 1.93 2.49 2.3  1.99 2.35 2.78 2.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.42962983 1.09783692 1.13050592 0.96202693 1.4330926  1.26425343
 0.99567112 1.21754302 1.67156839 1.76195633]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47803315 0.32992127 0.28923211 0.25153133 0.50015009 0.4018462
 0.27872777 0.40625151 0.57566873 0.65262405]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[1.018 0.989 0.957 1.059 0.725 1.133 1.086 1.045 1.047 1.079],[2.44 2.49 2.28 2.61 1.75 2.72 2.5  2.5  2.18 2.44],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.47867154 1.42971833 1.34322773 1.53833806 0.95213816 1.70057098
 1.48669836 1.51652418 1.27652866 1.54914866]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42018155 0.43189363 0.35642842 0.44822575 0.19240061 0.56177215
 0.45354162 0.46571302 0.31770298 0.43961619]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.261 1.151 1.103 0.989 1.207 1.129 0.954 1.001 0.915 0.893],[2.56 2.58 2.44 2.36 2.71 2.32 2.2  2.3  2.02 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.62927772 1.62049123 1.49104573 1.41782825 1.7013999  1.48488246
 1.28825742 1.3894996  1.17403152 1.23651708]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42501014 0.45764822 0.376993   0.38754565 0.48060705 0.36812953
 0.32552792 0.35530282 0.25349441 0.3273081 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
