gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.526 0.49  0.393 0.364 0.549 0.467 0.549 0.571 0.394 0.539],[2.79 2.76 2.21 2.39 2.79 2.83 3.35 2.94 2.26 3.08],[1. 1. 1. 1. 1. 2. 2. 2. 1. 2.],"[1.09309446 1.04101017 0.73016846 0.85791939 1.21482495 1.15174692
 1.46667227 1.16955005 0.75023603 1.2765727 ]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.59844358 0.56560001 0.3579419  0.47438119 0.64850476 0.66982065
 0.91682363 0.62336597 0.36617109 0.71256635]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.715 0.633 0.81  0.701 0.575 0.748 0.85  0.769 0.729 0.679],[2.57 2.57 3.21 2.71 2.44 2.77 2.77 2.68 2.77 2.56],[1. 1. 2. 2. 2. 2. 1. 2. 1. 1.],"[1.20040802 1.13799208 1.55325018 1.23568152 0.99341175 1.34198075
 1.44682048 1.31236733 1.38024483 1.21018349]",[1.  0.  1.  0.5 0.  1.  1.  1.  0.  0. ],"[0.512659   0.51326124 0.76344061 0.56228919 0.3930016  0.59393387
 0.64814861 0.55513345 0.66281807 0.56331093]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.833 0.666 0.899 0.935 0.816 0.867 1.005 0.686 0.952 0.852],[2.66 2.15 2.83 2.93 2.76 2.75 3.01 2.28 3.06 2.75],[1.  1.  2.  1.5 2.  1.  1.  1.  2.  1. ],"[1.38054656 1.05017839 1.4495509  1.58867915 1.34772031 1.44472499
 1.71014019 1.04977804 1.61741408 1.45093027]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54236052 0.33201433 0.59654491 0.64165278 0.53954404 0.58267237
 0.71244915 0.36187765 0.67436415 0.61576548]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.194 0.925 0.961 1.273 1.116 1.321 0.896 1.099 0.964 0.956],[3.22 2.44 2.69 3.41 2.71 3.28 2.18 3.13 2.78 2.69],[2.  1.  1.5 2.  1.  1.5 1.  1.5 1.  2. ],"[1.91582312 1.3532005  1.56497278 2.19182958 1.6189671  2.09485701
 1.22853772 1.87358725 1.6278811  1.48261677]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.72203161 0.42826397 0.5122616  0.85691137 0.54820416 0.794149
 0.33095593 0.71910483 0.58842919 0.52270222]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ]
1.6,0.3,[1.145 1.236 1.139 1.051 1.148 1.137 1.071 1.086 1.201 1.488],[2.64 2.74 2.77 2.44 2.76 2.72 2.53 2.79 2.72 3.5 ],[1. 1. 1. 1. 1. 1. 2. 2. 2. 2.],"[1.57125948 1.72113217 1.69960298 1.48945672 1.68572577 1.64866204
 1.47437222 1.67998231 1.67020481 2.2776606 ]",[1.    1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.47723116 0.52160336 0.53947603 0.43262933 0.53435858 0.52014398
 0.408298   0.56167481 0.49933811 0.82003975]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[0.984 1.415 1.257 1.252 1.199 1.154 1.001 1.31  1.205 1.359],[2.15 3.1  2.75 2.83 2.67 2.58 2.25 3.06 2.68 2.77],[1. 1. 1. 1. 1. 1. 1. 2. 2. 1.],"[1.28365953 2.05446506 1.72497748 1.82150933 1.68182823 1.55136322
 1.30703028 1.9531105  1.65729862 1.89886126]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30799546 0.65122044 0.51190375 0.54735039 0.48834678 0.42156585
 0.31991114 0.6277687  0.48143192 0.53541644]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.482 1.151 1.766 1.164 1.333 1.273 1.441 1.259 1.363 1.172],[2.97 2.79 3.48 2.41 2.87 2.64 3.12 2.55 3.12 2.45],[2. 1. 2. 1. 1. 1. 1. 1. 2. 2.],"[2.08387684 1.77025413 2.44317544 1.57397147 1.89867532 1.77305681
 2.10981565 1.69465341 2.0265803  1.54419768]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.    1.   ],"[0.59264882 0.52569175 0.70753519 0.37226249 0.54455483 0.45334123
 0.64919371 0.42208749 0.61745066 0.37424651]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.572 1.522 1.259 1.563 1.596 1.311 1.269 1.571 1.253 1.444],[3.24 3.09 2.61 3.12 3.1  2.86 2.73 3.29 2.43 2.81],[2.  1.5 1.  1.  2.  1.  1.  2.  1.  1. ],"[2.21203818 2.12701672 1.70619049 2.15140533 2.1843055  1.84440868
 1.8174273  2.21370357 1.59255052 1.965118  ]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.635129   0.61159252 0.42882721 0.60490142 0.59136055 0.52215526
 0.48303765 0.62512508 0.36944505 0.52448262]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ]
1.7000000000000002,0.05,[0.218 0.241 0.264 0.238 0.202 0.204 0.254 0.293 0.274 0.205],[2.45 2.75 2.63 2.89 2.45 2.58 2.74 2.78 2.47 2.43],[1.  1.  1.  2.  1.  1.  2.  1.5 1.  1. ],"[0.66711033 0.76034303 0.73650005 0.79560712 0.57836415 0.77507503
 0.78211957 0.82743464 0.73747222 0.63012216]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.46347996 0.5192566  0.5029771  0.54930829 0.37889149 0.53968684
 0.50882367 0.53456782 0.48870086 0.4405311 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.38  0.525 0.453 0.506 0.566 0.436 0.572 0.376 0.375 0.374],[2.21 2.73 2.79 2.47 2.87 2.18 3.02 2.26 2.36 2.16],[1. 1. 2. 1. 1. 1. 2. 1. 1. 1.],"[0.68919378 1.15434955 1.07534929 0.9964752  1.1974873  0.77727797
 1.31067902 0.80023241 0.78671091 0.77728573]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32016302 0.61559284 0.59138689 0.52219663 0.65667431 0.35587416
 0.74306732 0.39231249 0.40921091 0.39287411]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.68  0.761 0.855 0.521 0.659 0.554 0.596 0.523 0.473 0.766],[2.78 2.97 2.88 2.06 2.51 2.22 2.58 2.29 2.22 2.72],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.36665697 1.49617894 1.59368409 0.75231633 1.07027807 0.92316334
 1.15469653 0.9230353  0.88428816 1.30968461]",[0.5 1.  1.  0.  0.  0.  0.  0.  0.  1. ],"[0.68015734 0.72639866 0.75797242 0.25612493 0.45767797 0.40342824
 0.53295093 0.3930353  0.38541854 0.6048433 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.797 0.819 1.046 0.912 0.831 0.831 0.755 0.973 0.903 0.757],[2.46 2.19 3.17 2.71 2.72 2.72 2.28 3.   2.62 2.31],[1.  1.  2.  2.  2.  1.5 1.  2.  1.  1. ],"[1.34156194 1.15348706 1.78428657 1.38275598 1.39314803 1.35005759
 1.17597831 1.68944294 1.37435824 1.17108677]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53557683 0.35012768 0.74455268 0.51431115 0.57283675 0.55065818
 0.43180656 0.7017043  0.50015903 0.42558872]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.845 0.972 1.018 0.747 0.902 0.978 1.09  0.978 1.118 0.87 ],[2.52 2.51 2.85 1.96 2.58 2.81 2.63 2.53 2.88 2.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.35810433 1.43047172 1.63763963 1.03261578 1.46934926 1.60116907
 1.59105859 1.43493438 1.7674696  1.34691181]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49132454 0.45157523 0.5834453  0.26507672 0.53812245 0.61823694
 0.50329187 0.45959991 0.61156811 0.44753498]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.074 0.973 0.888 1.284 1.348 1.218 1.004 1.009 0.969 0.98 ],[2.57 2.39 2.2  2.81 3.41 3.11 2.54 2.49 2.48 2.33],[1.  1.  1.  1.  1.5 2.  1.  1.  1.  1. ],"[1.55264192 1.37489064 1.25545604 1.81279303 2.22114936 1.90949575
 1.45791857 1.45757525 1.44552575 1.38884291]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48889192 0.4228301  0.36439281 0.54752936 0.81397956 0.65494131
 0.45053149 0.45855181 0.43645654 0.39029799]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.184 1.253 1.331 0.998 1.308 1.159 1.291 1.042 1.433 1.244],[2.8  2.64 2.97 2.2  2.78 2.66 2.85 2.54 2.92 2.78],[1.  1.  2.  1.  1.  1.5 1.  1.  2.  1. ],"[1.7348509  1.68482524 1.84668621 1.30152628 1.79076478 1.64703169
 1.8460697  1.55406251 1.96847679 1.76709844]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54486311 0.47683574 0.5585844  0.30918741 0.50273988 0.46395063
 0.54957007 0.45336426 0.54679466 0.52885625]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.327 0.967 1.118 1.232 1.385 1.392 1.206 1.428 1.144 1.418],[2.68 2.23 2.5  2.62 2.89 2.85 2.48 2.89 2.27 3.23],[1.  1.  1.  1.  1.5 1.  1.  1.  1.  2. ],"[1.78494434 1.31754115 1.59947881 1.75322066 1.90619983 1.8917945
 1.59389294 2.0056334  1.4690107  2.15019201]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48506885 0.29492396 0.42631475 0.45809309 0.54045276 0.53588141
 0.40484265 0.55709092 0.29880563 0.64811681]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.168 1.242 1.115 1.362 1.216 1.313 1.182 1.176 1.185 1.218],[2.18 2.58 2.31 2.61 2.34 2.69 2.32 2.52 2.47 2.42],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.40962975 1.64877624 1.49338073 1.82389514 1.57833638 1.7455988
 1.53757155 1.63870107 1.51422265 1.61752824]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30649011 0.4214978  0.32985533 0.48184863 0.34263569 0.43938054
 0.33305007 0.39925771 0.36309961 0.37522356]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.168 0.217 0.209 0.215 0.146 0.161 0.176 0.187 0.154 0.236],[1.97 2.51 2.62 2.66 2.23 2.4  2.05 2.01 2.34 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37078138 0.68407099 0.77596342 0.80238711 0.45358917 0.6423518
 0.40938435 0.4257613  0.60635831 0.46897363]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22069349 0.47330439 0.55974577 0.57364687 0.30482941 0.46871288
 0.24808979 0.26229206 0.44075772 0.26007714]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.446 0.398 0.421 0.453 0.365 0.463 0.417 0.385 0.513 0.459],[2.42 2.45 2.33 2.34 2.15 2.58 2.3  2.24 2.71 2.46],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95613179 0.88932361 0.84217811 0.86269882 0.71554739 1.04695516
 0.85582192 0.70702584 1.10193139 0.91620996]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50417134 0.47733875 0.41315467 0.41388474 0.30864309 0.60545614
 0.43759927 0.34184274 0.62834985 0.49678858]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.702 0.593 0.595 0.667 0.536 0.599 0.648 0.531 0.746 0.674],[2.75 2.17 2.25 2.73 2.25 2.08 2.4  2.18 2.74 2.4 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29756666 0.89383977 1.0087289  1.34927865 0.96230307 0.94379628
 1.09225093 0.8884223  1.34545372 1.16256271]",[1. 0. 0. 1. 0. 0. 0. 0. 1. 0.],"[0.60918776 0.33011602 0.40236171 0.63153451 0.38530233 0.34030019
 0.47403804 0.33073675 0.58187096 0.49263656]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.992 0.934 0.745 0.843 0.848 0.734 0.776 0.78  0.732 0.649],[2.97 3.07 2.53 2.53 2.66 2.45 2.5  2.44 2.28 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.72737117 1.68843274 1.30358298 1.35132735 1.46739358 1.19007096
 1.25440185 1.26764561 1.12317141 1.02870278]",[1. 1. 0. 1. 1. 1. 1. 0. 1. 0.],"[0.70652217 0.73949476 0.53781638 0.51070785 0.58684243 0.44707536
 0.4798999  0.47830235 0.38956302 0.34058571]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.882 0.951 1.132 0.887 0.941 0.634 0.882 0.828 0.749 0.85 ],[2.61 2.24 2.9  2.55 2.61 2.03 2.36 2.33 2.32 2.45],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.4137475  1.26937415 1.7454785  1.40378387 1.46755297 0.92594362
 1.29986739 1.25042776 1.16421367 1.2657765 ]",[1. 1. 1. 1. 1. 0. 1. 1. 0. 1.],"[0.52277582 0.35997718 0.64374938 0.4832724  0.52242541 0.28381715
 0.41573164 0.43869986 0.38939922 0.42664747]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.098 0.988 0.778 1.126 1.05  1.166 1.165 1.022 1.004 1.147],[2.4  2.44 2.08 2.46 2.43 2.81 2.64 2.46 2.3  2.5 ],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.50976987 1.43965049 1.08210093 1.48652844 1.46870343 1.66343138
 1.6008727  1.46066753 1.3400685  1.60525   ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42928891 0.43075889 0.29162242 0.40157239 0.42901593 0.51729856
 0.48664418 0.44961284 0.33986342 0.46136939]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.176 0.949 1.075 1.264 0.951 1.061 0.943 0.808 1.102 1.194],[2.5  2.18 2.26 2.62 2.08 2.38 2.2  2.08 2.43 2.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.55853269 1.30493859 1.45363347 1.68799815 1.24253076 1.47950557
 1.28702137 1.05884648 1.49670989 1.6280199 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42597654 0.34949913 0.33778264 0.44897472 0.26148584 0.42731014
 0.33568958 0.23763555 0.42472991 0.45832996]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.267 1.41  1.357 1.207 1.029 1.125 1.242 1.205 1.187 1.135],[2.42 2.7  2.78 2.37 2.16 2.34 2.61 2.5  2.37 2.36],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.58987183 1.76613534 1.81591341 1.54432281 1.29814438 1.47947945
 1.67651876 1.60699691 1.57118297 1.44802414]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39103394 0.47968026 0.4751639  0.36562897 0.28285141 0.35382271
 0.40688009 0.38900558 0.36629161 0.37092941]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.224 1.187 1.036 1.193 0.973 1.168 1.209 1.191 1.07  1.086],[2.4  2.31 2.2  2.63 2.01 2.36 2.36 2.44 2.18 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.54863995 1.48006894 1.36798021 1.68436079 1.25242077 1.53648042
 1.56866048 1.5539905  1.35273329 1.36338555]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36540264 0.33292294 0.26962084 0.4581114  0.250453   0.36883393
 0.34148275 0.38338503 0.30570937 0.30372735]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.284 0.205 0.305 0.191 0.216 0.203 0.263 0.309 0.247 0.185],[2.92 2.54 2.35 1.84 2.4  2.23 2.88 2.49 2.47 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.92240624 0.65957111 0.70500212 0.31905057 0.56043994 0.55028629
 0.91932785 0.79169148 0.64121963 0.43321682]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.62933739 0.44469806 0.41969817 0.13623807 0.36528369 0.35524112
 0.66171676 0.47292439 0.40571182 0.24653225]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.375 0.48  0.371 0.392 0.421 0.365 0.468 0.385 0.414 0.362],[2.35 2.18 2.16 2.34 2.41 2.17 2.3  2.27 2.17 2.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8408162  0.86699935 0.80662251 0.85999868 0.89010141 0.72326505
 0.79465746 0.81855715 0.81075612 0.87709303]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44653641 0.37196029 0.40417866 0.43805776 0.44750375 0.36990568
 0.33282152 0.4118384  0.4002776  0.50671705]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.475 0.584 0.631 0.634 0.622 0.628 0.475 0.713 0.471 0.588],[1.87 2.16 2.42 2.48 2.4  2.16 2.01 2.66 1.9  2.47],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71397873 0.99806032 1.04043044 1.1741329  1.10912331 1.02153751
 0.74849192 1.32980668 0.74123466 1.07381137]",[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0. ],"[0.24616623 0.41333498 0.43122146 0.52792196 0.48576882 0.40759464
 0.2529841  0.63915238 0.27904227 0.4978226 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.687 0.635 0.697 0.797 0.643 0.764 0.644 0.754 0.545 0.62 ],[2.22 1.96 2.27 2.38 2.2  2.2  2.06 2.43 2.14 2.26],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.08917404 0.91325299 1.0960427  1.23380725 1.00562751 1.12827865
 0.92459141 1.1944971  0.91413544 1.06446253]",[0.5 1.  0.  1.  0.  1.  1.  1.  0.  0. ],"[0.39065841 0.2715733  0.3960842  0.44240161 0.36802986 0.3605931
 0.27060704 0.43317935 0.30956269 0.40734827]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.907 0.738 0.82  0.767 0.771 0.912 0.97  0.894 0.791 0.86 ],[2.34 2.03 2.12 1.97 2.09 2.37 2.71 2.36 2.14 2.16],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29662651 1.0678885  1.14146865 1.08840344 1.08150423 1.31549179
 1.53724158 1.24186657 1.17950847 1.28551928]",[1. 0. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.36514945 0.34638948 0.34706435 0.29824109 0.3102347  0.41641891
 0.59523231 0.36144665 0.38472576 0.37406176]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[1.045 0.971 0.677 1.097 1.134 0.892 0.85  1.016 0.842 1.034],[2.54 2.54 1.79 2.52 2.48 2.13 2.25 2.28 2.06 2.44],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.50510485 1.41464619 0.84983129 1.46643464 1.53856446 1.19606475
 1.22697098 1.40889272 1.10569848 1.44129914]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.47372607 0.43228779 0.1722434  0.45482575 0.45278076 0.30171904
 0.34869705 0.38123891 0.30550073 0.42108185]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[0.967 1.196 1.07  0.859 1.006 1.01  1.025 1.042 1.199 0.866],[2.11 2.54 2.36 1.98 2.27 2.24 2.26 2.12 2.44 1.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24002772 1.61569559 1.43039966 1.08006938 1.40606095 1.3505342
 1.36078447 1.29554128 1.55874659 1.05281255]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28895594 0.43937357 0.38849598 0.23456156 0.37131974 0.33977492
 0.36590654 0.29151235 0.40299708 0.20562505]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
