gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.2,[0.805 0.823 1.105 0.916 0.98  1.048 0.991 0.954 1.081 0.989],[2.81 2.62 3.35 2.91 2.82 3.25 2.81 3.04 3.35 3.27],[2. 1. 2. 2. 1. 2. 1. 2. 2. 2.],"[1.39650643 1.34772497 1.96257653 1.57318821 1.54123472 1.84258158
 1.57762045 1.75764718 1.89459889 1.81287593]","[0.      1.      1.      1.      1.      1.      1.      1.      1.09375
 1.     ]","[0.60720101 0.54178503 0.885812   0.62987034 0.61504942 0.78505778
 0.5974111  0.72491464 0.82933766 0.77357051]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[0.935 1.02  0.894 0.899 0.917 0.919 1.034 0.982 0.798 1.125],[2.92 2.77 2.27 2.47 2.62 2.47 2.86 2.6  2.28 2.93],[2.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.59138031 1.64230512 1.21175764 1.37322933 1.46616572 1.37542166
 1.61500278 1.4520649  1.19773062 1.7841968 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60936859 0.58310834 0.35344221 0.49359066 0.51507197 0.43949392
 0.61652744 0.49863961 0.3782305  0.65718386]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.368 0.828 1.237 0.981 1.035 1.102 1.145 1.358 1.069 1.194],[2.87 1.84 2.78 2.52 2.56 2.67 2.69 3.15 2.63 2.86],[2. 1. 1. 1. 1. 2. 1. 2. 1. 1.],"[1.84736046 1.0311157  1.77336846 1.46476778 1.48370273 1.53894397
 1.6207346  2.01631419 1.57613493 1.74070268]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.56017052 0.1898657  0.55080071 0.46124239 0.46628574 0.46651294
 0.50273167 0.64570872 0.47729338 0.59204545]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.336 1.316 1.455 1.362 1.231 1.426 1.034 1.31  1.271 1.306],[3.   2.69 3.17 3.11 2.92 3.12 2.49 2.81 2.72 2.79],[1.  1.5 2.  2.  1.5 1.  1.  2.  1.5 2. ],"[1.92819405 1.77510177 2.06631895 1.97724017 1.8324905  2.0871979
 1.46033375 1.73348164 1.73234493 1.83163572]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.    1.   ],"[0.64175667 0.46971725 0.65084776 0.60585101 0.56417751 0.649397
 0.39667164 0.48744648 0.49139949 0.53624266]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.263 1.708 1.613 1.387 1.239 1.221 1.217 1.172 1.409 1.403],[2.59 3.56 3.29 2.75 2.42 2.38 2.59 2.37 2.91 3.  ],[1.  2.  2.  1.  1.  1.  1.  2.  1.5 1.5],"[1.66954722 2.48783544 2.26004065 1.84485568 1.61732182 1.59456608
 1.63647429 1.52929643 1.89043178 2.01925011]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.43935985 0.78265234 0.65966345 0.48344699 0.36920659 0.37133121
 0.41901336 0.33772722 0.55025844 0.57540734]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ]
1.6,0.45,[1.361 1.564 1.403 1.619 1.286 1.099 1.402 1.565 1.489 1.423],[2.73 2.96 2.89 3.31 2.65 2.09 2.89 3.1  2.91 2.89],[1. 1. 2. 1. 1. 1. 1. 2. 2. 2.],"[1.87844305 2.06104487 1.93205762 2.33746537 1.78932619 1.39429651
 1.991305   2.14866979 1.93540938 1.89922995]",[1.    1.    1.125 1.    1.    1.    1.    1.    1.25  1.   ],"[0.49772954 0.56552363 0.49288159 0.68294266 0.44307863 0.2700973
 0.54136542 0.594838   0.50077925 0.49948874]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.301 0.274 0.303 0.296 0.268 0.234 0.288 0.246 0.209 0.238],[2.45 2.56 3.   2.59 2.58 2.48 3.04 2.48 2.56 2.37],[1.  1.  2.  1.5 1.  1.  1.5 1.  1.5 1. ],"[0.79058681 0.75896003 0.95030091 0.7658058  0.77988274 0.69027001
 0.99788478 0.70313105 0.6707122  0.66458233]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49340664 0.4601905  0.65481874 0.48516371 0.52101922 0.45967675
 0.70006313 0.44970331 0.44618339 0.40434064]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.455 0.522 0.377 0.509 0.476 0.364 0.408 0.468 0.546 0.364],[2.65 2.8  2.54 2.87 2.49 2.24 2.22 2.87 2.72 2.18],[1.  1.5 1.  1.  1.  1.  2.  1.  1.  1. ],"[1.03451979 1.17283801 0.91865261 1.22645029 1.04241675 0.74405877
 0.75714681 1.17367651 1.1578624  0.701232  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57219068 0.65853381 0.51337917 0.72157846 0.55172705 0.37087517
 0.33487141 0.66950171 0.62493272 0.34999665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.632 0.808 0.625 0.568 0.612 0.464 0.703 0.698 0.616 0.659],[2.42 3.19 2.12 2.29 2.3  2.16 2.67 2.72 2.51 2.91],[1.  2.  1.  1.  2.  1.  1.5 1.  1.  1. ],"[1.07411899 1.65693965 0.89892707 0.94130096 1.01594983 0.79231624
 1.27806919 1.30451342 1.151509   1.3706511 ]",[0. 1. 0. 0. 1. 0. 1. 1. 0. 0.],"[0.43669711 0.85798701 0.32807746 0.37549529 0.38510938 0.33111751
 0.55477818 0.62095324 0.52295188 0.6833806 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.789 0.689 0.922 0.719 0.822 0.792 0.771 0.801 0.727 0.755],[2.54 2.33 3.   2.35 2.72 2.43 2.8  2.39 2.36 2.6 ],[1.  1.  1.  1.5 1.  1.  1.5 1.  1.  1. ],"[1.28652155 1.06452552 1.64468218 1.15534477 1.43644029 1.29404987
 1.41159236 1.2483921  1.19104825 1.30878613]",[0. 1. 1. 1. 0. 1. 1. 1. 0. 1.],"[0.51462091 0.36181068 0.71174761 0.40547172 0.59959459 0.47156513
 0.60065486 0.43542091 0.46120511 0.50374401]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.042 1.132 1.139 1.07  0.911 0.973 0.888 1.167 0.965 1.031],[2.57 2.87 3.04 2.87 2.43 2.5  2.37 3.14 2.55 3.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.5373289  1.73707303 1.84540267 1.68601372 1.29756384 1.43777687
 1.29120384 1.93884318 1.45489318 1.70223684]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53300334 0.63849149 0.69894088 0.59988152 0.40238805 0.45441445
 0.41034447 0.74919291 0.48506408 0.65886282]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.321 1.222 1.093 0.852 1.108 1.166 0.991 1.254 0.992 1.145],[2.84 2.86 2.54 2.01 2.66 3.   2.17 2.63 2.41 2.68],[2.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.83601682 1.77927609 1.57910304 1.06749945 1.62300938 1.85556469
 1.31060147 1.68198562 1.42360923 1.68791756]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54998471 0.56239865 0.48156031 0.24335883 0.5023502  0.63793041
 0.3215292  0.48251052 0.4350338  0.52217782]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.052 1.201 1.056 1.175 1.189 1.235 1.238 0.962 1.202 1.587],[2.47 2.63 2.47 2.65 2.66 2.75 2.69 2.2  2.72 3.34],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.51111505 1.64499174 1.48362833 1.66318844 1.71484227 1.74423005
 1.74704434 1.29860472 1.66807589 2.27214806]",[1.    1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.45143548 0.46693022 0.39705607 0.47723141 0.4938657  0.50598359
 0.51068448 0.31924926 0.49295565 0.71610375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.248 1.341 1.436 1.326 1.222 1.223 1.06  1.347 1.254 1.267],[2.41 2.74 3.02 2.7  2.41 2.53 2.35 2.73 2.73 2.56],[1.  1.5 2.  1.  1.  1.  1.  1.5 1.  1. ],"[1.64692927 1.78479954 2.074613   1.77585357 1.58314389 1.64653996
 1.46125302 1.75739081 1.711255   1.72933077]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40971797 0.48256748 0.58265622 0.46971099 0.37142026 0.45720463
 0.37937558 0.45601569 0.47790783 0.44740817]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.171 1.206 1.073 1.189 1.172 1.322 1.229 1.128 1.301 1.513],[2.52 2.49 2.18 2.61 2.33 2.63 2.32 2.22 2.39 2.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.62328994 1.63271784 1.36530808 1.60238619 1.5064844  1.75682373
 1.52785448 1.40813272 1.61237274 2.05021924]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40659988 0.35867731 0.30270066 0.41384371 0.35166018 0.46298828
 0.3769536  0.3024296  0.36350738 0.53057935]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.206 0.242 0.195 0.246 0.279 0.186 0.201 0.264 0.22  0.239],[2.22 2.3  2.02 2.1  2.19 2.58 2.45 2.09 2.33 2.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[0.49835148 0.62690751 0.41018609 0.55248693 0.56952104 0.64055211
 0.63054228 0.50604735 0.61868066 0.62504885]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29293644 0.3897493  0.21780328 0.29135412 0.30195268 0.43938695
 0.42883391 0.26901182 0.39454492 0.38897463]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.452 0.493 0.397 0.442 0.465 0.602 0.354 0.346 0.378 0.482],[1.9  2.72 2.41 2.62 2.42 2.9  1.98 1.91 2.24 2.57],[1. 2. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.65336772 0.97457731 0.833992   1.1140557  0.93008458 1.25757195
 0.57415553 0.53439114 0.80664247 1.0345382 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26992534 0.51177213 0.42114776 0.65641898 0.4812003  0.66231378
 0.23561061 0.2044888  0.42508242 0.54076196]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.676 0.534 0.663 0.548 0.612 0.586 0.646 0.676 0.633 0.722],[2.66 1.99 2.39 2.23 2.6  2.24 2.25 2.65 2.32 2.85],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19027407 0.74570426 1.15193563 0.93529106 1.12766771 0.97361278
 1.01741375 1.25011649 1.0550192  1.36929034]",[1.  0.  1.  0.  0.  0.  0.  1.  0.  0.5],"[0.49901675 0.24609489 0.48045858 0.35745415 0.52299485 0.40629894
 0.39832927 0.55521902 0.4396774  0.65039142]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.793 0.761 0.802 0.923 0.671 0.759 0.71  0.675 0.758 0.892],[2.36 2.39 2.37 2.47 2.13 2.32 2.47 2.13 2.55 2.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.23206187 1.17587185 1.19608951 1.37076588 1.00709336 1.21958007
 1.21846632 1.05738674 1.26698388 1.39740568]",[1.  0.  1.  1.  0.  1.  0.5 1.  0.  1. ],"[0.45741343 0.45405545 0.43486881 0.49888478 0.34464219 0.46137817
 0.4881465  0.36454495 0.53129541 0.53654874]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[1.    0.923 0.882 0.896 0.861 0.738 0.744 0.961 0.858 0.869],[2.57 2.51 2.42 2.48 2.49 2.06 1.96 2.67 2.49 2.39],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[1.40574974 1.41236602 1.29898368 1.37628004 1.40392263 1.04085513
 0.96302451 1.52589677 1.36766604 1.27992447]",[1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],"[0.46136436 0.47528899 0.41592948 0.4750398  0.50994741 0.29045474
 0.23884482 0.54533036 0.48038577 0.43861465]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[0.849 0.93  0.919 0.926 1.238 1.068 1.149 1.088 1.002 0.847],[1.95 2.17 2.31 2.25 2.74 2.38 2.8  2.68 2.19 2.08],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.05505832 1.26158769 1.27605513 1.31174939 1.71445236 1.46492492
 1.72877362 1.66714515 1.28894964 1.19524351]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23619113 0.32722734 0.37993696 0.36597913 0.52776535 0.43057678
 0.56141156 0.55162269 0.35141302 0.30937437]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[0.935 1.037 1.079 0.778 1.165 1.133 1.004 1.175 1.06  1.069],[2.09 2.07 2.27 1.84 2.61 2.54 2.2  2.34 2.32 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.20907122 1.2988591  1.37124955 0.99969863 1.63904347 1.55318926
 1.35338049 1.54352364 1.43084273 1.48792759]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31276506 0.30350753 0.3351558  0.20557754 0.47055714 0.45191851
 0.31115393 0.35675606 0.36001509 0.39014195]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.139 1.19  1.084 1.059 1.256 1.17  1.113 1.253 1.059 1.083],[2.61 2.43 2.37 2.2  2.81 2.33 2.19 2.53 2.12 2.24],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.60111219 1.49431238 1.45194869 1.33959624 1.83620716 1.49736797
 1.47921635 1.72451996 1.34911744 1.39870716]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44408094 0.39105127 0.36741988 0.3016812  0.52314807 0.34109417
 0.34991215 0.44097809 0.29322144 0.31985218]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.492 1.248 1.26  1.235 1.141 1.444 1.178 1.139 1.367 1.395],[2.87 2.64 2.48 2.42 2.23 2.8  2.49 2.2  2.8  2.74],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[2.06589382 1.74115312 1.66191359 1.60275903 1.44426076 1.88698512
 1.64294401 1.44759304 1.89348019 1.8253716 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55647731 0.42009599 0.41737623 0.36638696 0.32654164 0.48046169
 0.3926364  0.32863308 0.48531979 0.48819021]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.242 0.214 0.197 0.168 0.276 0.27  0.224 0.221 0.191 0.201],[2.35 2.34 2.25 2.19 2.95 2.15 2.22 2.06 2.24 2.29],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65090796 0.60256914 0.53279134 0.46473233 1.04450271 0.62251035
 0.55650174 0.50589107 0.5566313  0.60642962]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39509742 0.39839494 0.34934835 0.28720791 0.76465591 0.37369565
 0.3397244  0.28797115 0.36927779 0.40224016]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.416 0.466 0.435 0.354 0.42  0.315 0.414 0.433 0.487 0.293],[1.98 2.41 2.35 2.26 2.14 2.13 2.41 2.19 2.71 1.97],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68464055 0.85872441 0.82242849 0.8589441  0.7334658  0.68317646
 0.97022131 0.77325595 1.15636006 0.55311827]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29112248 0.42558964 0.39860037 0.4824109  0.34406883 0.3454958
 0.53860754 0.37171298 0.68390279 0.26693907]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.614 0.502 0.438 0.69  0.582 0.652 0.544 0.421 0.515 0.627],[2.24 1.84 1.74 2.62 2.06 2.34 2.29 2.03 2.25 2.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07380071 0.71206949 0.61169832 1.25108733 0.94645451 1.07392122
 0.94907308 0.74764441 0.97837432 1.15386576]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.47177678 0.24789469 0.17138582 0.57924406 0.35292545 0.43964143
 0.40863362 0.29986121 0.43487762 0.51473795]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.604 0.743 0.802 0.644 0.771 0.701 0.805 0.718 0.686 0.768],[2.02 2.13 2.27 2.28 2.57 1.97 2.31 2.23 2.27 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97104776 1.08747285 1.25184069 1.08454348 1.2596296  0.95996076
 1.21748296 1.18719103 1.05577383 1.25032068]",[1. 1. 1. 0. 1. 1. 1. 0. 0. 1.],"[0.30236123 0.3501291  0.41466051 0.41360414 0.48474679 0.28056135
 0.44029058 0.48745226 0.40406972 0.49347376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[1.011 0.852 0.834 0.84  0.87  0.797 0.775 1.033 0.81  0.916],[2.69 2.13 2.14 2.44 2.41 2.13 1.82 2.53 2.15 2.28],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.58872867 1.1608595  1.20534449 1.29361544 1.28554651 1.12534664
 0.98692009 1.4831645  1.11272118 1.28656072]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54677127 0.32625013 0.35507777 0.4396921  0.43977502 0.33390377
 0.23875358 0.48472883 0.31988915 0.39618231]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.909 1.044 0.957 0.964 0.932 1.05  0.778 1.093 1.009 0.767],[2.19 2.67 2.5  2.12 2.23 2.68 1.92 2.7  2.34 1.8 ],[1. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[1.316949   1.61847192 1.34689383 1.26592822 1.2974197  1.57648379
 1.01162845 1.65480258 1.42849845 0.8988447 ]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.36679153 0.55090295 0.41069754 0.31814746 0.32941188 0.52400576
 0.26630984 0.57987338 0.39088066 0.18596873]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.004 1.069 1.027 1.272 1.104 0.904 1.054 1.114 0.887 0.968],[2.36 2.24 2.17 2.63 2.54 2.11 2.36 2.39 1.93 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.39547431 1.42033107 1.26404403 1.74769189 1.55008198 1.19214005
 1.45050936 1.50269986 1.10671035 1.2705822 ]",[1.  1.  1.  1.  1.  0.5 1.  1.  1.  1. ],"[0.39042487 0.33959376 0.32419052 0.47438317 0.44371968 0.30888077
 0.39341463 0.40562406 0.24285537 0.31578728]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
