gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.403 0.511 0.534 0.556 0.516 0.476 0.625 0.471 0.477 0.597],[2.61 2.52 2.29 2.99 2.95 2.88 3.2  2.31 2.85 3.32],[2.  1.  1.5 2.  1.  2.  2.  1.  1.  2. ],"[0.92539577 0.94095833 0.86338472 1.26195473 1.25686491 1.16091299
 1.4285296  0.89580468 1.18842901 1.48333045]",[0.  0.  0.  0.5 0.  0.  1.  0.  0.  1. ],"[0.50515407 0.48261848 0.37239107 0.69283852 0.72506071 0.69360464
 0.81674981 0.46402245 0.70862676 0.84496863]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.731 0.605 0.756 0.779 0.777 0.563 0.679 0.6   0.767 0.962],[2.83 2.47 3.07 3.09 2.92 2.26 2.89 2.71 3.04 3.52],[1.5 1.  1.  2.  2.  1.  2.  2.  1.  2. ],"[1.40941877 1.11535643 1.4842197  1.49366571 1.38386871 0.91198633
 1.29575102 1.14800856 1.4991612  1.95666935]",[1. 1. 1. 1. 1. 0. 1. 0. 0. 1.],"[0.66395491 0.46648191 0.72328403 0.75067011 0.6515213  0.355375
 0.61086332 0.54785598 0.7682945  1.01933658]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.839 1.181 0.831 0.675 0.773 1.068 0.8   0.906 0.767 0.872],[2.76 3.43 2.82 2.33 2.44 3.39 2.53 2.64 2.47 2.94],[1. 2. 1. 1. 1. 2. 1. 2. 1. 2.],"[1.50830954 2.03698249 1.56336229 1.07521843 1.26199494 1.9080912
 1.26264046 1.35141101 1.24336473 1.55202882]",[1.   1.25 0.5  0.   1.   1.   1.   1.   0.5  1.  ],"[0.63814962 0.86723152 0.672036   0.40080193 0.48720734 0.85612648
 0.47308235 0.48735827 0.4746837  0.66453492]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ]
1.6,0.25,[0.93  1.063 0.942 1.054 0.995 1.099 1.019 1.062 1.188 1.107],[2.46 2.83 2.46 2.85 2.72 2.88 2.66 2.92 3.03 2.96],[1.  1.  1.  1.  2.  1.5 1.  2.  2.  2. ],"[1.38614957 1.61712053 1.35263376 1.70171582 1.54593928 1.75410594
 1.48495312 1.72674966 1.86366521 1.66768918]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47340421 0.60306719 0.46214059 0.64488965 0.5216131  0.62067516
 0.50961438 0.63049783 0.70926823 0.59851926]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.33  1.213 1.474 1.181 1.188 1.261 1.6   1.125 1.222 1.464],[3.01 2.96 3.24 2.88 2.91 3.01 3.57 2.75 3.12 3.37],[2.  2.  2.  2.  1.  2.  2.  1.5 1.  2. ],"[1.93793317 1.8724701  2.18242545 1.76831055 1.79189797 1.89930599
 2.3744459  1.71705739 1.94870817 2.24433412]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63786237 0.59402772 0.72686088 0.57394043 0.5971299  0.62745296
 0.87455332 0.52289662 0.70187284 0.77895448]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.112 1.154 1.103 1.242 1.343 1.204 1.641 1.38  1.153 1.341],[2.59 2.73 2.46 2.76 2.9  2.83 3.61 3.08 2.4  2.68],[2.  1.5 2.  1.  2.  1.  2.  1.  1.  1. ],"[1.57266329 1.67670822 1.50994883 1.73385507 1.8814362  1.74239817
 2.4155949  2.07293729 1.55602601 1.77580319]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44235689 0.47102829 0.37969492 0.5190748  0.53741948 0.54658274
 0.8280827  0.63826505 0.39421022 0.48199703]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.403 1.312 1.384 1.713 1.456 1.318 1.241 1.432 1.322 1.316],[2.89 2.76 2.82 3.36 3.02 2.74 2.96 3.01 2.79 2.72],[1. 1. 2. 2. 2. 1. 2. 2. 2. 1.],"[1.92648044 1.83613152 1.94558348 2.29272173 1.99321562 1.8545999
 1.88920931 2.0367739  1.78642742 1.82167352]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54165072 0.51516899 0.50293578 0.68525102 0.55027129 0.49808379
 0.56229769 0.57520346 0.48491863 0.47253533]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.459 1.337 1.373 1.283 1.274 1.663 1.445 1.701 1.495 1.4  ],[2.99 2.94 2.8  2.61 2.61 3.45 3.04 3.39 3.05 2.84],[2. 2. 1. 1. 1. 2. 2. 2. 1. 1.],"[2.06721793 1.93224577 1.908194   1.73992437 1.71452648 2.38209068
 2.0474763  2.34490789 2.09635467 1.93540561]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.53920035 0.52824431 0.52407413 0.44068608 0.42923595 0.70594139
 0.57263743 0.66871648 0.61464569 0.52068881]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.331 0.236 0.274 0.3   0.28  0.21  0.247 0.256 0.185 0.361],[3.16 2.68 2.48 2.62 2.47 2.59 2.37 2.24 2.27 3.5 ],[1.  1.  2.  1.  1.5 1.  1.  1.  1.  2. ],"[1.05876691 0.73502131 0.65817427 0.90450215 0.65293922 0.72511857
 0.65122323 0.58398191 0.59520681 1.25715097]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.73233381 0.50223933 0.39581587 0.59411397 0.39650856 0.51967484
 0.40775643 0.34643796 0.39594167 0.92535654]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.4   0.504 0.517 0.55  0.416 0.446 0.45  0.508 0.43  0.515],[2.31 2.81 2.69 2.83 2.59 2.7  2.66 2.73 2.5  2.73],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8412542  1.11329195 1.11408798 1.22746178 0.9708446  1.0923659
 1.02465276 1.15949602 0.90692933 1.09989264]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42098077 0.61137667 0.59062241 0.69480553 0.56062487 0.6105385
 0.55879583 0.64783586 0.48192994 0.60550787]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.674 0.597 0.569 0.6   0.587 0.687 0.608 0.741 0.686 0.457],[2.63 2.66 2.12 2.34 2.49 2.71 2.7  2.76 2.66 2.22],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.22656401 1.17766568 0.90145275 1.00544175 1.11648077 1.22517721
 1.20395508 1.37335614 1.24353414 0.83640597]",[1. 0. 0. 0. 0. 0. 0. 1. 1. 0.],"[0.52394011 0.57863248 0.32574962 0.42264023 0.51230108 0.54981588
 0.5908667  0.6261668  0.54980367 0.35509981]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[1.026 0.913 0.909 0.766 0.99  0.644 0.806 0.909 0.81  0.805],[2.93 2.72 3.02 2.34 3.02 2.38 2.57 2.83 2.44 2.52],[1.  1.5 2.  1.  1.  1.  1.  1.  1.  1. ],"[1.63871879 1.44792989 1.63003428 1.16366338 1.74003252 1.05045031
 1.30819557 1.57893588 1.24841434 1.26769128]",[1.  1.  1.  1.  1.  0.  0.5 1.  1.  0. ],"[0.66111137 0.57692892 0.67042612 0.38923955 0.73373857 0.39253466
 0.52786171 0.65544467 0.4642194  0.50636499]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.941 0.863 1.063 0.925 0.909 0.758 1.082 1.128 1.082 0.846],[2.34 2.34 2.67 2.51 2.29 2.32 3.   3.03 2.82 2.42],[1. 1. 2. 1. 1. 1. 1. 2. 2. 1.],"[1.29932611 1.27593673 1.56722426 1.37768248 1.25031046 1.18442418
 1.79761062 1.78611255 1.67656204 1.31376498]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36577142 0.38182052 0.51307143 0.47143004 0.40351114 0.40653416
 0.68529372 0.66774096 0.60753189 0.42363803]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.171 0.964 1.066 1.194 1.106 1.008 0.864 1.021 0.98  0.947],[2.75 2.26 2.51 2.54 2.66 2.33 2.33 2.76 2.55 2.24],[2.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.70493469 1.30945197 1.48889828 1.56140073 1.596965   1.39327487
 1.19088271 1.54860249 1.45778605 1.2741958 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.52800598 0.37055305 0.46554867 0.45080014 0.53132046 0.37788425
 0.35591872 0.5359145  0.44283487 0.34300195]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.255 1.116 1.154 1.13  1.17  1.262 0.968 1.002 1.325 1.202],[2.79 2.56 2.5  2.36 2.51 2.78 2.31 2.41 3.04 2.51],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.80478081 1.58397884 1.57329196 1.45345003 1.57516666 1.79805421
 1.34474091 1.41637512 1.98249931 1.58549034]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54720757 0.43226009 0.41929782 0.37060579 0.41997562 0.53480164
 0.37614716 0.39264465 0.61257255 0.43684532]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.295 1.365 1.257 0.996 1.224 1.409 1.293 1.222 1.338 1.167],[2.69 2.72 2.64 2.13 2.3  3.01 2.7  2.68 2.84 2.42],[2.  1.5 2.  1.  1.  2.  1.5 1.  2.  1. ],"[1.71746581 1.7959293  1.73295092 1.2797884  1.51527047 1.98049207
 1.78047182 1.75216021 1.86537721 1.54444537]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45227477 0.48898777 0.43479663 0.26556965 0.33735055 0.5446742
 0.4737018  0.49532061 0.51410646 0.38439166]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.206 1.225 1.064 1.263 1.398 1.347 1.493 1.302 1.456 1.081],[2.39 2.41 2.37 2.61 2.68 2.59 2.79 2.65 3.   2.38],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.50899869 1.65335839 1.45871906 1.71743332 1.85662506 1.76856619
 1.94664804 1.76062751 2.03500365 1.52535001]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34220669 0.40241113 0.34966632 0.4758812  0.46158783 0.42750662
 0.51875009 0.46209968 0.56940551 0.38021817]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.231 0.23  0.269 0.348 0.205 0.273 0.259 0.232 0.219 0.208],[2.19 2.32 2.63 2.74 2.41 2.1  2.48 2.69 2.69 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58408481 0.57247724 0.76361942 0.93469108 0.56017683 0.56857165
 0.78614714 0.82314009 0.74337245 0.67264037]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35155551 0.34154951 0.49986453 0.59789177 0.35844587 0.3110161
 0.51218962 0.57898848 0.50806971 0.4488806 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.463 0.304 0.359 0.499 0.415 0.315 0.498 0.483 0.489 0.459],[2.4  1.99 2.11 2.61 2.08 2.   2.5  2.48 2.59 2.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9894518  0.54917488 0.71326982 1.05760639 0.68308281 0.57381769
 1.01124058 0.93326002 1.03771676 0.99506102]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50211781 0.24253425 0.30656084 0.53896625 0.28761406 0.24521417
 0.52403111 0.49006666 0.55760079 0.56532225]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.682 0.598 0.531 0.624 0.571 0.679 0.475 0.809 0.741 0.841],[2.54 2.28 2.46 2.52 2.63 2.97 1.93 2.79 2.75 3.17],[1. 1. 1. 1. 1. 1. 1. 2. 1. 2.],"[1.22050003 1.00483908 1.0659531  1.13891616 1.17078422 1.43483004
 0.71852568 1.3867458  1.39636058 1.64458561]",[0. 0. 0. 0. 0. 0. 0. 1. 1. 1.],"[0.5812886  0.42696067 0.51928867 0.49157119 0.55957572 0.73974948
 0.24922881 0.61342793 0.62347728 0.83353092]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.682 0.865 0.606 0.874 0.662 0.657 0.801 0.887 0.897 0.996],[2.29 2.84 1.98 2.63 2.47 2.17 2.37 2.63 2.68 2.86],[1. 2. 1. 1. 1. 1. 1. 2. 1. 2.],"[1.04570894 1.51006164 0.83832702 1.47727815 1.11450613 1.03302623
 1.20655569 1.40887184 1.46406072 1.61828918]",[0. 1. 0. 1. 0. 0. 1. 1. 1. 1.],"[0.37587495 0.6475708  0.24039733 0.5839731  0.46328299 0.35060191
 0.41929983 0.50314125 0.56913885 0.64545593]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[1.12  1.069 0.828 0.883 1.066 0.771 1.038 0.923 0.91  0.689],[2.88 2.76 2.24 2.41 2.83 1.99 2.58 2.46 2.2  1.94],[1.  1.5 1.  1.  2.  1.  1.  1.  1.  1. ],"[1.7347471  1.64747255 1.15962716 1.33381942 1.60454297 1.01032096
 1.56332635 1.44370976 1.26213925 0.94789675]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.64554544 0.58577211 0.34538338 0.44661849 0.55108106 0.25832877
 0.54015496 0.48370487 0.36123837 0.27154177]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.004 1.058 1.211 1.118 1.027 0.939 1.025 1.173 1.095 0.987],[2.54 2.6  2.95 2.52 2.37 2.31 2.3  2.72 2.52 2.23],[1.  1.  1.  1.  1.  1.5 1.  2.  1.  1. ],"[1.59181153 1.49485473 1.8632978  1.63017779 1.37729013 1.35409489
 1.42152292 1.68308441 1.4927242  1.30521203]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49726747 0.46594848 0.64504341 0.49097857 0.37528573 0.34192936
 0.3850599  0.5216098  0.43346883 0.35728235]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.127 1.079 1.172 0.821 1.096 1.157 1.134 0.984 1.09  1.079],[2.42 2.18 2.49 1.92 2.51 2.41 2.48 2.41 2.43 2.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.52420931 1.37294802 1.58764183 1.07015319 1.53895554 1.58627999
 1.61706684 1.43684574 1.56473415 1.51391502]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.359639   0.32523318 0.41391136 0.22392272 0.42638718 0.39551339
 0.43820881 0.41465885 0.43734096 0.43143211]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.138 1.21  1.132 1.269 1.464 1.451 1.091 1.24  1.028 1.265],[2.4  2.49 2.34 2.68 3.35 3.   2.41 2.55 2.21 2.46],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.52426543 1.572477   1.4439497  1.72692529 2.25792034 2.0522932
 1.52410833 1.64619674 1.35815699 1.64625074]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4046707  0.3915572  0.32475292 0.47362757 0.70271526 0.60074046
 0.40512395 0.41068892 0.32573999 0.38091871]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.234 1.283 0.878 1.07  1.135 1.378 1.136 1.173 1.125 1.383],[2.47 2.48 2.01 2.2  2.19 2.61 2.4  2.45 2.09 2.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.61571744 1.68564621 1.16170279 1.41373969 1.39550388 1.80107493
 1.51395563 1.62336129 1.2936687  1.88818424]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.41985074 0.40966293 0.25013052 0.30713324 0.28432468 0.42825511
 0.38046869 0.43520394 0.24194995 0.50269596]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.204 0.233 0.185 0.215 0.231 0.235 0.281 0.145 0.205 0.218],[2.25 2.34 2.11 1.93 2.57 2.25 2.48 1.98 1.74 2.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55483359 0.59357542 0.46010241 0.40364132 0.66613674 0.61865295
 0.66877368 0.40817966 0.30594345 0.77860977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35010702 0.37337767 0.26343005 0.20885617 0.4187051  0.38118225
 0.41107836 0.24553806 0.12813095 0.53685989]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.421 0.432 0.325 0.439 0.281 0.461 0.414 0.411 0.421 0.44 ],[2.1  2.02 2.19 2.18 2.28 2.48 2.24 2.63 2.25 2.43],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.73547841 0.70135926 0.66422657 0.85695029 0.7274255  0.90901079
 0.83498766 1.01942912 0.82265285 0.88067426]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29263661 0.30741395 0.33187305 0.45397055 0.41541561 0.43980181
 0.42356676 0.6251945  0.40169337 0.43844343]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.646 0.543 0.574 0.56  0.498 0.5   0.664 0.601 0.649 0.571],[2.26 1.99 2.39 2.26 1.91 1.68 2.36 2.31 2.15 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.00633481 0.85426382 0.98885724 0.94172667 0.7555735  0.67462213
 1.12808456 1.07611061 0.98648394 0.92184628]",[0.5 0.  0.  0.  0.  0.  0.5 0.  0.  0. ],"[0.39271909 0.28110952 0.4179295  0.38787413 0.24571266 0.1858526
 0.46842636 0.44097145 0.37503375 0.34991513]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.914 0.603 0.624 0.751 0.783 0.81  0.787 0.68  0.711 0.683],[2.82 2.01 2.06 2.36 2.29 2.33 2.23 2.1  2.44 2.02],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.4612845  0.91495056 0.97442585 1.15342208 1.20088165 1.23453961
 1.14774385 1.05052508 1.1637008  0.95565065]",[1.  0.5 0.  0.  1.  1.  1.  1.  0.  0. ],"[0.56979524 0.26793884 0.33663227 0.43412276 0.40900849 0.44320782
 0.38424043 0.31094012 0.45834924 0.29679079]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.712 0.85  0.746 0.779 0.849 0.82  0.885 0.866 0.748 0.932],[1.95 2.35 1.93 2.02 2.25 2.05 2.31 2.25 2.14 2.45],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91710513 1.27033785 0.98466403 1.12517797 1.23830388 1.0973188
 1.35641138 1.25162253 1.0241789  1.370533  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23261294 0.45261324 0.24063083 0.32720922 0.38184575 0.30032662
 0.41538599 0.39533346 0.2948039  0.44815263]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.928 0.992 0.921 1.294 0.986 1.005 1.229 0.828 0.769 0.877],[2.34 2.38 1.95 2.78 2.25 2.29 2.78 2.03 2.   2.06],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.31548884 1.42274257 1.16392466 1.80971591 1.3336072  1.37560793
 1.76647723 1.08887521 1.06861687 1.06757545]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40427546 0.3838412  0.26409312 0.5771268  0.36865176 0.37546632
 0.51174212 0.2789924  0.29027458 0.24471168]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[0.962 1.004 1.026 1.075 0.872 1.044 0.871 0.828 1.186 1.115],[2.14 2.29 2.07 2.35 2.01 2.36 2.   1.97 2.46 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.27678921 1.35491861 1.34680618 1.48047722 1.16201278 1.43422671
 1.11871868 1.08247912 1.53620244 1.40126029]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29732144 0.37583658 0.31824905 0.38539177 0.248087   0.37184146
 0.25440288 0.2409215  0.43544927 0.32026175]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
