gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.42  0.452 0.445 0.501 0.535 0.403 0.491 0.501 0.551 0.496],[2.53 3.17 2.46 3.06 2.79 2.7  2.98 3.14 2.94 3.08],[1. 2. 2. 2. 2. 2. 1. 2. 2. 1.],"[0.91613562 1.24314707 0.85666263 1.32781526 1.10435285 0.9980534
 1.31805483 1.31533778 1.24752245 1.33135187]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49422889 0.78489512 0.40317508 0.77266511 0.56819196 0.58737225
 0.80085878 0.79375148 0.69127428 0.79913507]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.809 0.703 0.625 0.785 0.624 0.701 0.695 0.724 0.622 0.784],[2.78 3.16 2.45 2.72 2.83 2.91 2.71 2.71 2.52 3.12],[2.  1.  2.  1.  1.  1.5 1.  1.  1.  2. ],"[1.38674121 1.59325244 1.06089764 1.39129358 1.31399119 1.36829402
 1.34642699 1.30862935 1.19712827 1.5755526 ]",[1.  0.  1.  0.5 0.  0.  0.  1.  0.  1. ],"[0.59139087 0.83569995 0.40558514 0.62308679 0.65422312 0.66457454
 0.62315917 0.60542866 0.54033383 0.77400963]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[1.049 0.823 1.116 1.085 0.684 0.778 0.879 1.079 0.785 0.961],[3.13 2.64 3.33 3.27 2.36 2.47 2.48 3.5  2.71 3.02],[2.  1.  2.  2.  2.  1.  1.  1.  1.5 1. ],"[1.78067004 1.37339674 1.94244238 1.91906597 1.05759246 1.22281867
 1.28900518 2.03699624 1.3430596  1.69543955]",[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ],"[0.74520862 0.55568678 0.82367041 0.80631694 0.38748503 0.45931769
 0.47310674 0.97668862 0.55711844 0.70046335]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[0.958 0.931 1.099 1.121 1.083 0.801 1.246 1.163 0.927 0.908],[2.64 2.54 2.76 2.96 2.9  2.31 3.37 2.99 2.45 2.44],[1.  1.  1.  2.  2.  1.5 2.  2.  1.  1. ],"[1.46924371 1.40397101 1.64095986 1.75731156 1.68872902 1.19394471
 2.0642781  1.79048901 1.3104786  1.37274886]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50674615 0.47843146 0.58322243 0.64503861 0.61304299 0.35326111
 0.83541885 0.6649519  0.42587655 0.4620555 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.144 1.205 1.265 1.107 1.332 1.255 1.165 1.367 1.123 1.368],[2.75 3.06 2.92 2.73 3.07 2.67 2.77 3.24 2.8  3.15],[2. 2. 2. 2. 2. 1. 2. 2. 1. 1.],"[1.66510282 1.87182144 1.85193966 1.61948654 1.94364797 1.70597407
 1.69201191 2.05220884 1.67317462 2.042798  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4948483  0.64334    0.59598995 0.50797592 0.62886098 0.49112666
 0.51368183 0.68986021 0.53714923 0.71793777]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.177 1.1   1.394 1.303 1.277 1.26  1.34  1.494 1.21  1.13 ],[2.8  2.43 2.92 2.84 2.78 2.96 2.98 3.14 2.62 2.49],[2.  1.  1.  1.  1.  1.  1.5 2.  1.  1. ],"[1.71138273 1.52633551 1.98290037 1.88217266 1.74585779 1.91668956
 1.94381341 2.12108365 1.68324225 1.53404137]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.50262236 0.40563483 0.59905515 0.53934002 0.53700037 0.59862315
 0.58374993 0.6470065  0.46041998 0.39811486]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.277 1.274 1.479 1.416 1.464 1.074 1.273 1.193 1.452 1.318],[2.66 2.52 3.23 2.95 2.98 2.14 2.64 2.53 3.03 2.72],[1. 1. 2. 2. 1. 1. 1. 1. 2. 1.],"[1.75338626 1.6609873  2.13027957 1.95381901 1.97098212 1.38094934
 1.71142309 1.56779686 2.07188774 1.83317777]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.44209414 0.41233007 0.65481204 0.51858708 0.56378241 0.30190637
 0.47764563 0.40114647 0.58481376 0.49526334]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ]
1.6,0.45,[1.405 1.281 1.266 1.513 1.141 1.364 1.273 1.736 1.44  1.345],[2.76 2.69 2.7  3.26 2.56 2.69 2.5  3.4  2.82 2.57],[2. 2. 1. 2. 1. 2. 1. 2. 2. 1.],"[1.85407454 1.70954358 1.82753646 2.22543325 1.68511013 1.7658259
 1.6301846  2.36061027 1.90655056 1.7135259 ]",[1.    1.25  1.    1.125 1.    1.    1.    1.    1.    1.   ],"[0.42770735 0.44309339 0.51005599 0.64478383 0.44256191 0.42126962
 0.39459867 0.68950187 0.50234157 0.43319936]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.249 0.277 0.204 0.201 0.248 0.221 0.288 0.275 0.318 0.25 ],[2.47 2.32 2.68 2.35 2.64 2.13 2.4  2.41 2.98 2.34],[1. 1. 2. 1. 1. 1. 1. 1. 2. 1.],"[0.713641   0.6720065  0.63834143 0.57658625 0.82365221 0.54918915
 0.7158589  0.70249593 0.96167759 0.59984285]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45802027 0.39527493 0.42735022 0.35908992 0.55208727 0.32282684
 0.44326368 0.42519369 0.65327915 0.34765535]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.375 0.314 0.476 0.44  0.482 0.403 0.42  0.438 0.497 0.349],[1.96 1.88 2.63 2.36 2.58 2.38 2.6  2.38 2.68 2.17],[1.  1.  1.  1.  1.5 1.5 1.  1.  1.  1. ],"[0.61127631 0.51987793 1.08354247 0.88244396 0.96847632 0.80036396
 0.95645809 0.91473013 1.04901595 0.65057024]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25881049 0.22178711 0.59090697 0.4383131  0.51505835 0.39659198
 0.52631954 0.45693228 0.58242416 0.31672259]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.647 0.783 0.774 0.677 0.536 0.661 0.64  0.628 0.715 0.686],[2.56 2.78 2.84 2.51 2.42 2.5  2.27 2.44 2.72 2.49],[1.  1.  1.5 1.  1.  1.5 1.  1.  1.  1. ],"[1.13832798 1.48041267 1.45319425 1.20148156 1.01597655 1.08421288
 1.10849561 1.13248187 1.28552128 1.22260062]",[0.  1.  1.  0.  0.  0.  0.5 1.  0.  1. ],"[0.52183384 0.7010981  0.66309782 0.53303673 0.46808349 0.43925439
 0.46033338 0.47560382 0.59707401 0.52670951]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.766 1.052 0.96  0.795 0.871 0.695 0.808 0.813 0.69  0.853],[2.34 3.21 2.76 2.22 2.76 2.26 2.29 2.58 2.24 2.62],[1.  1.5 2.  1.  1.  1.  1.  1.  1.  1. ],"[1.16889283 1.82633946 1.57027803 1.0873639  1.42670822 1.04090236
 1.23092094 1.33389832 1.06537391 1.40029207]",[0.5 1.  1.  1.  1.  0.  1.  1.  0.5 1. ],"[0.45486634 0.82829808 0.57981172 0.33228151 0.56587326 0.35249903
 0.39777641 0.53355774 0.35911414 0.57356843]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.067 1.038 0.951 0.873 1.007 0.971 1.086 0.958 1.027 0.941],[2.92 2.67 2.48 2.4  3.02 2.3  2.93 2.48 2.61 2.52],[1. 2. 1. 1. 2. 1. 1. 1. 1. 2.],"[1.70091396 1.50054482 1.34231238 1.36814492 1.71690881 1.30524287
 1.77350615 1.39650713 1.52332425 1.34990331]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64525966 0.45057411 0.42697302 0.43794472 0.679656   0.38484003
 0.65761687 0.44453204 0.50229947 0.40142674]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[0.945 1.23  0.953 0.992 0.869 1.065 1.016 1.113 1.024 0.941],[2.45 2.82 2.4  2.23 2.42 2.48 2.37 2.65 2.45 2.32],[1. 2. 1. 1. 1. 1. 1. 2. 1. 1.],"[1.42216725 1.69588375 1.33609412 1.35297878 1.32297634 1.53499223
 1.43656366 1.61496492 1.46283223 1.29721698]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43579762 0.52552975 0.39829932 0.36143581 0.40111843 0.45145951
 0.38727655 0.46788484 0.42968953 0.37117206]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.04  1.045 1.21  1.437 1.152 0.941 1.145 1.137 1.264 1.15 ],[2.34 2.4  2.8  3.19 2.33 2.27 2.64 2.47 2.87 2.4 ],[1.5 1.  2.  2.  1.  1.  1.  1.  1.  2. ],"[1.3682588  1.48895932 1.71661177 2.04666542 1.48168858 1.31417358
 1.6009734  1.55496028 1.84149017 1.50316524]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31962599 0.41044613 0.509102   0.67211708 0.36619297 0.34120055
 0.47723256 0.39788752 0.57356048 0.37667354]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.452 1.079 1.32  1.324 1.162 1.28  1.229 1.134 1.307 1.037],[3.19 2.39 2.75 2.76 2.58 2.63 2.55 2.43 2.69 2.26],[2.  1.  1.  1.  1.  1.5 1.  1.  1.  1. ],"[2.11572921 1.46271237 1.82460019 1.84969933 1.61959654 1.70029024
 1.65828924 1.50614459 1.71503181 1.40650075]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.6417308  0.35406003 0.48747372 0.52926537 0.43674986 0.42925996
 0.42690618 0.38977741 0.46099373 0.3150945 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.345 1.391 1.42  1.054 1.331 1.493 1.172 1.107 1.238 1.421],[2.67 2.76 2.88 2.45 2.74 2.93 2.5  2.31 2.48 2.84],[1.  1.5 1.5 1.  2.  2.  1.  1.  1.  1. ],"[1.84454035 1.87724928 1.93800281 1.48526748 1.77952365 1.98529217
 1.56186305 1.42828982 1.63047604 1.8954401 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45816339 0.47309401 0.51085132 0.38466689 0.47280918 0.51519695
 0.38884547 0.34621951 0.38580319 0.50957096]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.243 0.19  0.218 0.133 0.217 0.188 0.214 0.23  0.235 0.261],[2.59 2.36 2.39 2.15 2.14 1.99 2.18 2.4  2.63 2.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75466791 0.62942461 0.60836234 0.45482295 0.52699096 0.33772414
 0.56479434 0.62344276 0.66335566 0.94414529]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.52467645 0.42008989 0.38721976 0.30148311 0.32309203 0.15866164
 0.35923282 0.38144081 0.43625605 0.68387002]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.685 0.452 0.46  0.419 0.408 0.465 0.45  0.515 0.507 0.468],[2.87 2.72 2.49 2.31 2.37 2.51 2.67 2.83 2.65 2.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.391643   1.03459678 0.9527146  0.82397177 0.88214406 1.02216676
 1.08409617 1.20620199 1.08798508 1.04545816]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.71491815 0.57713096 0.46839575 0.41025107 0.46332326 0.531886
 0.60113475 0.66520101 0.56964828 0.56960611]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.597 0.501 0.644 0.566 0.622 0.588 0.648 0.618 0.513 0.563],[2.38 2.07 2.48 1.95 2.37 2.27 2.15 2.62 2.02 2.31],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.061401   0.82872444 1.18474443 0.7835334  1.09064694 1.10294283
 0.95744994 1.15477628 0.81639541 1.02060047]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.44256799 0.32902839 0.54441789 0.22986152 0.47635311 0.47984957
 0.32667845 0.54942228 0.3037001  0.45594471]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.816 0.766 0.674 0.774 0.734 0.594 0.803 0.842 0.886 0.751],[2.61 2.45 2.2  2.37 2.18 2.18 2.51 2.27 2.57 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.39966829 1.21372129 1.05789105 1.17441711 1.07489709 0.95331561
 1.34767627 1.21212998 1.46122961 1.17701649]",[1.  0.  0.5 1.  1.  0.  1.  1.  1.  1. ],"[0.55055208 0.4588513  0.36195843 0.38460754 0.35685021 0.34948993
 0.52335499 0.40865342 0.53540807 0.40732899]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.853 0.891 0.788 0.77  0.745 0.936 0.888 0.909 1.068 0.916],[2.2  2.29 2.19 2.   1.97 2.5  2.36 2.36 2.58 2.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.23837818 1.2314865  1.13990043 1.09818876 0.99274504 1.39574916
 1.28207699 1.38139574 1.46920076 1.38335825]",[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ],"[0.39486988 0.39001616 0.33608817 0.29637357 0.26680266 0.49550258
 0.40072934 0.42121019 0.47237214 0.4266688 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.135 1.053 1.063 1.035 1.086 0.69  1.038 0.886 0.933 0.882],[2.56 2.38 2.59 2.56 2.48 1.75 2.29 2.27 2.27 2.1 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.58286599 1.43939969 1.58492333 1.4990283  1.45214296 0.88317878
 1.40537209 1.29846929 1.27104518 1.15590235]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4875364  0.4039993  0.47823388 0.48238584 0.4226172  0.19821784
 0.35915139 0.37606451 0.34307643 0.28346888]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.176 1.394 1.122 1.247 1.182 1.215 0.944 1.153 1.188 1.296],[2.72 2.68 2.47 2.63 2.57 2.76 2.3  2.52 2.58 2.69],[2.  1.  1.  1.5 1.  2.  1.  1.  1.  1.5],"[1.71204489 1.86049833 1.55543169 1.66371335 1.6064446  1.72171738
 1.32757472 1.57229146 1.65903432 1.72359317]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5127236  0.49380644 0.46201311 0.46983701 0.45680532 0.49834092
 0.34586574 0.43224996 0.47259023 0.46853946]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.164 1.062 1.228 1.414 1.112 1.001 1.215 1.06  1.258 0.996],[2.36 2.39 2.39 2.7  2.28 2.19 2.51 2.33 2.46 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.5348533  1.4809301  1.60127978 1.84150855 1.42074043 1.29365889
 1.63951804 1.46405348 1.60236352 1.16125345]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34701394 0.40396965 0.39401416 0.49498512 0.3291352  0.3108586
 0.40493797 0.35649733 0.38156152 0.22910502]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[0.995 0.937 1.43  1.343 1.439 1.131 0.857 1.084 1.281 1.282],[2.09 1.93 2.76 2.54 2.9  2.36 1.84 2.35 2.62 2.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.31677657 1.15774491 1.93041892 1.78234895 2.00861165 1.53027415
 1.07925941 1.42415261 1.72026014 1.75270267]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25790938 0.22707108 0.49348289 0.44608186 0.51493306 0.34702952
 0.18644691 0.33426004 0.45674757 0.46240909]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.23  0.187 0.221 0.191 0.132 0.195 0.337 0.19  0.181 0.18 ],[2.14 1.93 2.24 1.88 1.84 2.42 2.4  2.1  2.01 2.45],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53789845 0.43910845 0.54893749 0.36071211 0.28310045 0.57936076
 0.79110388 0.42885176 0.5010649  0.59840976]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32115773 0.23720355 0.3347816  0.17711836 0.14403795 0.37727092
 0.47786902 0.25170576 0.32816451 0.40947666]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.335 0.432 0.452 0.33  0.325 0.438 0.407 0.419 0.364 0.407],[2.43 2.56 2.32 2.15 2.18 2.14 2.13 2.19 2.26 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.85446102 0.90618334 0.86186525 0.70561371 0.66302219 0.76910938
 0.814479   0.78387607 0.6728143  0.7439441 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5081445  0.48321398 0.42475344 0.35465668 0.30185031 0.34223438
 0.40893701 0.40859042 0.3336932  0.34105348]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.66  0.602 0.715 0.695 0.534 0.679 0.498 0.53  0.689 0.536],[2.72 2.45 2.38 2.5  2.19 2.45 2.04 2.02 2.6  1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26680032 1.13295463 1.10306053 1.1919243  0.93205867 1.13422106
 0.79290686 0.85021682 1.23951629 0.78340145]",[0.  0.  0.  0.5 0.  0.5 0.  0.  0.5 0. ],"[0.61686868 0.4893853  0.44492577 0.5187993  0.37661189 0.46279162
 0.27504553 0.32343704 0.54391082 0.27854061]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.776 0.763 0.743 0.781 0.632 0.678 0.654 0.663 0.615 0.805],[2.37 2.36 2.28 2.46 2.17 2.12 1.98 1.88 2.03 2.34],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.20085391 1.17491729 1.25467788 1.24734079 0.9902913  1.0635051
 0.95716326 0.89066753 0.87120674 1.24876119]",[1. 1. 1. 1. 0. 0. 1. 1. 0. 1.],"[0.40684024 0.39842315 0.45591568 0.47677194 0.34117997 0.37716111
 0.28545428 0.23517437 0.2693708  0.46464254]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.706 0.953 0.8   0.846 1.047 0.766 0.929 0.791 0.608 0.995],[2.22 2.58 2.08 2.29 2.67 1.89 2.26 2.04 1.74 2.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15923593 1.54294437 1.05496825 1.22874501 1.55227207 1.010513
 1.29755207 1.06444731 0.82648745 1.56885458]",[0.  1.  0.  1.  1.  1.  1.  1.  0.5 1. ],"[0.3814039  0.54328616 0.31000731 0.34760732 0.56330112 0.23993439
 0.3775594  0.28854704 0.2055524  0.56588522]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[1.031 0.957 1.034 0.976 1.065 0.847 0.782 0.759 0.951 0.903],[2.54 2.23 2.29 2.31 2.26 2.06 2.08 1.83 2.22 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.53675484 1.28543626 1.34250623 1.34743093 1.42722991 1.1272796
 1.07067218 1.00198235 1.32396175 1.28162679]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48479805 0.32912766 0.32863904 0.37040944 0.3495761  0.27743585
 0.29282062 0.20600579 0.36848812 0.37154317]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.075 1.229 1.145 1.107 0.962 0.946 1.233 1.245 1.093 1.   ],[2.5  2.53 2.41 2.53 1.94 1.86 2.65 2.73 2.34 2.33],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.47274827 1.68117793 1.54069468 1.52407129 1.11877723 1.12810414
 1.70637189 1.81004691 1.47708314 1.37352268]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39537523 0.47536739 0.40191783 0.40383448 0.23102271 0.22828602
 0.48423566 0.54161674 0.38418519 0.37557346]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
