gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.402 0.518 0.6   0.388 0.446 0.521 0.504 0.682 0.535 0.417],[2.25 2.7  2.88 2.42 2.54 2.89 2.6  3.11 3.04 2.75],[1. 2. 2. 1. 1. 1. 1. 2. 1. 1.],"[0.7816244  1.05543739 1.19942937 0.89609703 0.97723746 1.20318491
 1.10499252 1.35139236 1.28670251 1.06401224]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.3858993  0.54591163 0.62989079 0.47716393 0.5162316  0.67123423
 0.59830978 0.71989151 0.75598962 0.62108255]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.685 0.801 0.799 0.736 0.81  0.586 0.696 0.761 0.778 0.767],[2.6  2.97 3.1  2.72 3.   2.42 2.79 2.96 2.54 2.83],[2. 2. 1. 1. 2. 1. 1. 2. 1. 2.],"[1.18937882 1.46897144 1.57879843 1.37049493 1.49957179 1.14524196
 1.32168459 1.51728446 1.20923955 1.38016781]",[1. 1. 0. 1. 1. 0. 1. 1. 1. 1.],"[0.51760636 0.66378833 0.81747275 0.60122369 0.71182276 0.49691921
 0.58735842 0.73348197 0.47947392 0.60036312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[1.192 0.824 1.04  0.817 0.847 0.783 0.801 0.836 0.971 0.889],[3.74 2.73 3.1  2.62 2.97 2.71 2.58 2.67 3.38 2.83],[2. 1. 2. 1. 2. 1. 1. 2. 2. 2.],"[2.21956654 1.39949659 1.77843292 1.35560854 1.52436398 1.36230584
 1.38934042 1.32348098 1.90698472 1.48218726]",[1.  1.  1.  1.  0.5 0.5 1.  1.  1.  1. ],"[1.07445241 0.56748853 0.73464813 0.54425966 0.66539852 0.60589165
 0.56985555 0.48028762 0.8602031  0.56292944]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.108 1.041 1.311 1.082 0.897 1.168 1.257 0.911 1.093 0.981],[2.9  2.62 3.6  2.69 2.42 2.9  3.27 2.74 3.08 2.66],[1. 1. 2. 1. 1. 2. 1. 2. 2. 1.],"[1.72370957 1.57509201 2.25664665 1.63056884 1.31511516 1.77299175
 2.03791139 1.45754955 1.84981373 1.52946031]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61534532 0.52044845 0.90697807 0.54694701 0.42231242 0.61862957
 0.81076662 0.50839427 0.69954151 0.52526841]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.258 1.168 1.343 1.271 1.218 1.124 1.095 1.184 0.993 1.076],[2.74 2.56 3.15 2.96 2.84 2.61 2.51 2.86 2.35 2.68],[1.  2.  2.  2.  2.  1.  1.  1.  1.5 2. ],"[1.81307936 1.59126753 2.00635521 1.83965772 1.68873527 1.6235887
 1.51144545 1.78671051 1.30463021 1.61449843]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57203932 0.41934614 0.70071739 0.58765821 0.52808341 0.51923323
 0.44899427 0.58940399 0.3644642  0.49629774]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.521 1.305 1.386 1.432 1.408 1.287 1.399 1.174 1.061 1.359],[3.17 2.71 2.87 3.01 3.15 2.78 2.96 2.56 2.25 3.07],[2.  1.  1.  1.5 2.  1.  1.  1.  1.  2. ],"[2.19532099 1.79137055 1.92694971 2.04559038 2.07872207 1.79394497
 1.94181275 1.54576256 1.3764661  2.00132328]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66501826 0.47993744 0.55946009 0.59033831 0.65866775 0.53576138
 0.58002808 0.42347008 0.30248173 0.62594975]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.452 1.335 1.262 1.503 1.297 1.648 1.112 1.432 1.246 1.279],[3.   2.89 2.59 2.92 2.69 3.31 2.57 2.9  2.57 2.53],[2.  2.  1.  2.  1.  2.  1.  1.  1.5 1. ],"[2.09809326 1.90764456 1.74030353 1.96541197 1.80488357 2.34240359
 1.60346925 1.94642262 1.63690464 1.68090849]",[1.    1.    1.    1.125 1.    1.    1.    1.    1.    1.   ],"[0.59240905 0.53878653 0.42734455 0.5212274  0.48401199 0.71915896
 0.44204591 0.52036061 0.40063755 0.41898039]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.447 1.45  1.244 1.274 1.151 1.414 1.142 1.222 1.428 1.567],[2.86 2.94 2.58 2.66 2.26 2.83 2.32 2.28 2.71 3.2 ],[2. 1. 1. 2. 1. 1. 1. 1. 1. 2.],"[2.00278231 2.02561249 1.72880393 1.72737274 1.47766759 2.01039637
 1.52590025 1.50098738 1.90324005 2.20812857]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5198752  0.56132721 0.45172629 0.45288178 0.33217198 0.53121363
 0.35765806 0.32513777 0.45668976 0.62175589]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.194 0.196 0.194 0.282 0.132 0.284 0.194 0.274 0.212 0.309],[2.31 2.29 2.35 2.15 2.06 2.8  2.5  2.53 2.7  2.58],[1.  1.  1.  1.  1.  1.  1.  1.5 1.  1. ],"[0.49785939 0.50992315 0.57803857 0.58727036 0.41604395 0.88933358
 0.64521105 0.79597255 0.77973737 0.75087955]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28848439 0.30452276 0.38547509 0.31929672 0.24937647 0.5914869
 0.4460216  0.48719081 0.57200361 0.46610416]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.475 0.414 0.483 0.346 0.487 0.414 0.392 0.441 0.485 0.468],[2.88 2.44 2.64 2.26 2.55 2.45 2.44 2.59 2.45 2.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.15822277 0.8605707  1.0943956  0.7559197  0.99544919 0.81499079
 0.86274815 0.95253671 0.91243119 1.13420128]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.67872631 0.43518008 0.58066513 0.3840154  0.4991699  0.43222467
 0.48060948 0.50139047 0.42734879 0.61080284]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.653 0.551 0.766 0.575 0.635 0.593 0.525 0.631 0.481 0.683],[2.77 2.42 2.95 2.62 2.28 2.25 2.35 2.39 2.23 2.71],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.27780906 1.04408752 1.47044653 1.09514906 1.03927369 1.00294885
 0.96490513 1.01428214 0.83429278 1.25450939]",[0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[0.60956931 0.50885925 0.71719518 0.49184828 0.40260377 0.40916711
 0.40820591 0.40889578 0.33874591 0.56690197]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.89  0.941 0.854 0.883 0.726 0.796 0.915 0.831 0.83  0.883],[2.96 2.72 2.6  2.71 2.55 2.41 2.94 2.42 2.64 2.83],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.6204642  1.5831405  1.35498023 1.42951784 1.22866175 1.2589625
 1.66084735 1.29161878 1.3961666  1.54887319]",[1. 1. 1. 1. 0. 1. 1. 1. 1. 1.],"[0.70961947 0.62874964 0.53453101 0.55543337 0.49210901 0.45198984
 0.69976825 0.46828138 0.55982322 0.63216665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.097 0.945 1.114 0.814 0.882 0.97  0.864 1.041 1.069 1.119],[2.51 2.55 2.98 2.26 2.37 2.57 2.53 2.6  2.58 3.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.50224597 1.44707038 1.76665401 1.20169845 1.26044845 1.48910474
 1.3730053  1.54661904 1.52844091 1.86132454]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43210925 0.49851447 0.64405879 0.38144943 0.38482345 0.51837781
 0.46071771 0.484246   0.48506811 0.74461556]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[0.824 1.065 1.186 1.041 1.086 1.013 1.3   1.034 1.169 1.237],[2.05 2.59 2.47 2.74 2.67 2.2  3.06 2.42 2.59 2.95],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.12698451 1.57671529 1.55333397 1.61421179 1.64687007 1.25540388
 1.97789098 1.41469667 1.56597154 1.81360694]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26996058 0.51725667 0.41707909 0.523953   0.50073726 0.30431013
 0.68047643 0.38684511 0.44358201 0.58351661]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.19  0.985 1.312 1.407 1.288 1.318 1.19  1.235 1.258 1.418],[2.64 2.34 2.92 3.01 2.76 3.11 2.84 2.71 2.33 3.03],[1. 2. 1. 2. 1. 2. 2. 1. 1. 2.],"[1.61924802 1.3713275  1.89333306 2.00810467 1.79284656 1.96151778
 1.74034788 1.75931525 1.56271583 2.00405936]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4657324  0.34716734 0.56691949 0.59627972 0.50593799 0.64216231
 0.5414636  0.52238654 0.37699013 0.59451102]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.138 1.143 1.136 1.228 1.34  1.295 1.077 1.184 1.595 1.397],[2.33 2.6  2.2  2.5  2.7  2.75 2.36 2.44 3.2  2.87],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.43778886 1.65203799 1.41799921 1.58359841 1.82453868 1.77202807
 1.43408451 1.61374807 2.21264376 1.90253754]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34732011 0.4436542  0.34907159 0.39765115 0.5061671  0.48421557
 0.32314701 0.41382437 0.64561129 0.53800141]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.112 1.25  1.384 0.845 1.569 1.313 1.185 1.299 1.233 1.139],[2.28 2.42 2.76 2.02 3.06 2.51 2.31 2.47 2.49 2.4 ],[1. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[1.44027701 1.55495053 1.8764811  1.10175841 2.12208482 1.71572545
 1.51738832 1.6461171  1.66655604 1.52061972]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32250846 0.33584896 0.45499185 0.24575255 0.58622301 0.42611974
 0.34685121 0.39366105 0.40438318 0.34963583]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.254 0.186 0.179 0.183 0.284 0.133 0.207 0.179 0.205 0.297],[2.71 2.43 2.48 2.18 2.64 2.22 1.98 2.12 2.24 2.61],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[0.7389605  0.59491262 0.68197607 0.47615801 0.81552349 0.41476074
 0.47225874 0.52462322 0.62693908 0.69980419]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50556756 0.39907277 0.48819739 0.26794268 0.5556358  0.28484863
 0.26564741 0.31803692 0.42861877 0.41477489]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.548 0.486 0.463 0.473 0.367 0.507 0.381 0.465 0.567 0.552],[2.84 2.53 2.54 2.66 2.34 2.83 2.36 2.65 2.91 3.02],[1.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.1920115  0.94411222 0.99903574 1.04663944 0.854632   1.19848085
 0.80349403 0.95833116 1.2584007  1.33484947]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.6388456  0.44809476 0.52796396 0.59458073 0.45527653 0.67379335
 0.43112099 0.53738024 0.6993675  0.77796714]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.49  0.563 0.682 0.544 0.524 0.639 0.608 0.629 0.687 0.644],[1.81 2.18 2.53 2.3  1.99 2.59 2.13 2.23 2.74 2.41],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[0.70496997 0.92948761 1.16817899 1.00441827 0.80054557 1.16414965
 0.9478102  0.97240829 1.30397275 1.02503447]",[0.  0.  1.  0.  0.  0.5 1.  0.  1.  1. ],"[0.19473559 0.35484161 0.48747586 0.43089288 0.28440787 0.52040942
 0.32552504 0.37018173 0.60742001 0.38984648]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.929 0.865 0.785 0.738 0.693 0.724 0.9   0.609 0.915 0.831],[2.6  2.48 2.28 2.27 2.22 2.3  2.63 1.93 2.73 2.56],[1.  1.  1.5 1.  1.  1.  1.  1.  1.  1. ],"[1.53801441 1.39196547 1.12353565 1.19959299 1.07260571 1.14031816
 1.40274978 0.86728651 1.47504632 1.37194565]",[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.59612537 0.49847548 0.35493213 0.4285322  0.35065258 0.42039384
 0.53922927 0.28381727 0.55438165 0.54726609]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.895 0.764 0.929 0.835 1.061 0.592 0.767 0.81  0.763 0.995],[2.46 2.28 2.43 2.28 2.46 1.83 2.2  2.15 2.02 2.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.37876922 1.17521654 1.35633871 1.23069401 1.45429277 0.80974411
 1.11186527 1.13922037 1.09628348 1.4307829 ]",[1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],"[0.46957977 0.36608568 0.47138265 0.41428226 0.45131426 0.19337693
 0.33185551 0.31763834 0.31307547 0.48932477]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.057 1.175 1.045 0.972 0.771 1.099 0.895 1.025 0.995 1.136],[2.42 2.7  2.56 2.38 1.99 3.04 2.03 2.46 2.69 2.86],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.45676989 1.77876906 1.54991485 1.37001201 1.07363749 1.77901658
 1.14484411 1.48097074 1.53677861 1.67646832]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39830065 0.57512159 0.49140166 0.40013164 0.27422831 0.65318894
 0.25238317 0.44786039 0.50000859 0.57574139]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.147 1.076 1.06  1.189 1.028 0.979 1.018 0.977 1.183 1.216],[2.3  2.29 2.29 2.6  2.43 2.35 2.14 2.3  2.73 2.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.4206824  1.38529501 1.4031286  1.66898685 1.47311373 1.385017
 1.29123023 1.30633087 1.73320968 1.66755754]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31004764 0.33153524 0.36236322 0.47716373 0.39384432 0.3909252
 0.30399878 0.3426004  0.52305099 0.47891252]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.464 1.195 1.387 1.216 1.189 1.331 1.151 1.182 1.038 1.043],[2.91 2.54 2.88 2.61 2.56 2.62 2.5  2.42 2.2  2.35],[2. 1. 1. 2. 2. 2. 1. 1. 1. 1.],"[1.96870047 1.60746376 1.98437508 1.64248904 1.57246836 1.71331787
 1.60745287 1.56936044 1.33528773 1.38926954]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55764335 0.41234657 0.54447274 0.41586489 0.39284922 0.42748169
 0.42777758 0.36798593 0.33833582 0.34536329]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.398 1.213 1.098 0.958 1.368 1.332 1.288 1.055 1.136 1.049],[2.67 2.36 2.24 2.   3.02 2.74 2.63 2.08 2.29 2.3 ],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.87990743 1.56558055 1.38296303 1.21649875 1.95898738 1.86449086
 1.7765939  1.32535959 1.48914398 1.41875538]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48577901 0.36366405 0.3152311  0.24286044 0.56477351 0.52692982
 0.46355923 0.23509592 0.35779876 0.33970264]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.223 0.253 0.19  0.276 0.202 0.171 0.213 0.273 0.209 0.247],[1.78 2.14 2.2  2.5  2.16 2.03 2.16 2.68 1.87 2.53],[1. 1. 1. 1. 1. 1. 1. 2. 1. 1.],"[0.39547513 0.58036342 0.50827746 0.80835343 0.51787016 0.51099031
 0.48266063 0.69087857 0.38765359 0.69435738]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17698025 0.31850918 0.30979601 0.5637758  0.31394682 0.35231112
 0.2785493  0.41468472 0.17452859 0.47120552]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.35  0.532 0.448 0.328 0.445 0.43  0.415 0.532 0.454 0.351],[2.09 2.71 2.3  1.91 2.3  2.41 1.93 2.67 2.87 2.18],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70303147 1.11750055 0.84381048 0.53828721 0.83388502 0.8789013
 0.7190665  1.03249359 1.17033501 0.71787328]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36263597 0.61868463 0.43750921 0.20721544 0.40271071 0.44662347
 0.29925205 0.53843292 0.71075554 0.36673315]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.535 0.514 0.7   0.514 0.517 0.488 0.741 0.527 0.52  0.697],[2.25 2.1  2.34 2.08 2.3  1.82 2.71 2.05 2.04 2.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95206006 0.89530671 1.11843923 0.80095489 0.85527148 0.67779759
 1.36565147 0.85739078 0.88609863 1.26363549]",[0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],"[0.42220166 0.35808014 0.45498708 0.29410919 0.36675585 0.20539524
 0.58861473 0.31914859 0.37343567 0.59862573]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.789 0.556 0.625 0.703 0.831 0.616 0.629 0.755 0.726 0.696],[2.76 1.76 1.84 2.56 2.46 2.16 1.94 2.14 2.15 2.19],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[1.38424928 0.8193838  0.84812764 1.22997344 1.33489994 0.9682975
 0.92860844 1.09314831 1.06710394 1.0387134 ]",[1.  0.  0.  0.  1.  0.5 0.  1.  1.  1. ],"[0.58843629 0.21117091 0.21344014 0.50052214 0.53525578 0.34746314
 0.3043311  0.32089001 0.33748724 0.32312746]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.775 0.63  1.15  0.913 0.945 0.867 0.812 0.75  0.846 0.914],[2.21 1.85 2.85 2.36 2.41 2.29 2.11 2.16 2.32 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.12246038 0.90473076 1.75539004 1.27675398 1.410415   1.23157878
 1.10140032 1.15083623 1.32242156 1.36744849]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36077826 0.24254326 0.64893252 0.38557478 0.45954159 0.3766032
 0.31264056 0.37771123 0.43246062 0.42600318]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.803 1.052 0.824 1.022 0.847 0.965 0.982 0.968 0.906 0.835],[2.04 2.3  1.93 2.5  2.19 2.14 2.36 2.39 2.28 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.09051226 1.40375132 1.07324292 1.47187095 1.19431034 1.25467124
 1.35055719 1.38172673 1.27293855 1.00271198]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27151812 0.36890269 0.24601636 0.43713096 0.31664432 0.31113181
 0.37991265 0.4125446  0.39481111 0.19114948]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.204 1.23  1.009 0.993 0.948 1.004 1.162 0.955 1.151 0.931],[2.58 2.65 2.19 2.2  2.07 2.23 2.46 2.2  2.45 2.12],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.666942   1.6875983  1.30424122 1.35968272 1.31225312 1.3705291
 1.57306165 1.31091968 1.54671952 1.22444611]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45260607 0.45355044 0.30238331 0.36330455 0.32862458 0.34716973
 0.42663587 0.34687427 0.42520524 0.29347443]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
