gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.212 1.034 1.04  0.959 1.073 1.156 1.155 1.151 1.058 0.755],[2.68 2.2  2.19 1.85 2.44 2.46 2.36 2.47 2.28 1.54],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.70118917 1.32582565 1.3825289  1.11540511 1.46682608 1.58713962
 1.46318516 1.60290252 1.42074348 0.85043341]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48453573 0.32394821 0.33303122 0.20366683 0.38326163 0.41576511
 0.3563419  0.42317535 0.37181038 0.10621466]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.297 1.332 1.284 1.294 1.08  1.145 1.126 1.192 1.22  1.207],[2.63 2.45 2.51 2.45 2.24 2.19 2.23 2.38 2.53 2.43],[1.  1.  1.5 1.  1.  1.  1.  1.  1.  1. ],"[1.72468942 1.66629448 1.67503127 1.6607949  1.36026405 1.41838516
 1.4540248  1.51406724 1.62495968 1.63674116]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44804148 0.38690483 0.37575392 0.36989402 0.31315956 0.30368789
 0.31401259 0.35679429 0.41576962 0.40734175]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.134 0.208 0.278 0.215 0.208 0.17  0.171 0.174 0.21  0.131],[1.84 2.25 2.49 2.04 2.01 2.05 2.4  2.06 2.03 2.14],[1.  1.  1.5 1.  1.  1.  1.5 1.  1.  1. ],"[0.32286277 0.53953978 0.66079719 0.46517147 0.5092132  0.47158665
 0.56043991 0.44572754 0.53778866 0.46172656]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18039207 0.32493529 0.39448859 0.2599493  0.29217951 0.29840061
 0.374561   0.26680176 0.31464657 0.32855029]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.341 0.243 0.428 0.371 0.369 0.409 0.295 0.407 0.393 0.403],[1.68 1.8  2.01 2.1  2.33 2.   1.74 2.31 2.22 2.42],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49602689 0.42990219 0.72788544 0.71617128 0.83683854 0.70985804
 0.49386983 0.86964928 0.70581289 0.88005969]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15098783 0.16748031 0.32016571 0.34561464 0.46176774 0.30372767
 0.18796163 0.45898765 0.35053457 0.46205188]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.662 0.551 0.44  0.463 0.574 0.534 0.501 0.578 0.43  0.494],[2.63 2.03 1.89 1.96 2.23 2.17 1.96 2.12 1.92 1.92],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.25495762 0.88347722 0.71429062 0.77848141 0.9498321  0.87832445
 0.8438393  0.89571715 0.6911156  0.79004177]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.60906468 0.32857487 0.26129867 0.31118893 0.37218073 0.34607348
 0.3195229  0.37582701 0.23656482 0.29292262]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.529 0.71  0.629 0.697 0.739 0.647 0.513 0.771 0.686 0.652],[1.77 2.02 2.06 2.27 2.3  1.99 1.88 2.11 2.04 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74980436 0.94469443 0.9076402  1.12124251 1.15545961 0.92837133
 0.76646342 1.03211353 0.96987932 0.89003668]",[0. 1. 0. 0. 1. 1. 0. 1. 0. 1.],"[0.21578092 0.26832724 0.2773277  0.39579329 0.40242738 0.27262914
 0.24566264 0.28917652 0.31107317 0.26597418]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.658 0.693 0.831 0.992 0.776 0.863 0.736 0.722 0.896 0.822],[1.97 1.88 2.34 2.4  2.16 2.29 2.04 1.91 2.12 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9485865  0.87599201 1.21910388 1.39368979 1.17405588 1.21305783
 1.06183773 0.98356997 1.24041324 1.19502393]",[0. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.26289314 0.21243244 0.40257006 0.46403891 0.34780588 0.39126035
 0.35231869 0.25918032 0.34928043 0.34818433]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.763 1.014 0.838 0.971 0.967 0.871 0.973 0.985 0.769 1.029],[1.8  2.39 1.89 2.42 2.33 2.23 2.18 2.42 1.93 2.2 ],[1.  1.  1.  1.5 1.  1.  1.  1.  1.  1. ],"[1.00801111 1.44462179 1.10530904 1.34947652 1.3927522  1.21470216
 1.30056417 1.39621469 0.97485482 1.37877579]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2084115  0.44480001 0.22050435 0.3815981  0.41645459 0.34154298
 0.34125753 0.43192026 0.22921029 0.3491835 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[0.906 1.043 1.055 1.106 0.854 1.104 0.849 0.851 0.834 0.765],[2.17 2.23 2.49 2.53 1.89 2.12 1.96 1.97 1.86 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.28864825 1.42193315 1.5544088  1.59233179 1.0968111  1.31658821
 1.12798215 1.15922382 1.05645586 1.01043508]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.32047442 0.36460039 0.44143272 0.48730066 0.23975055 0.27353157
 0.23495725 0.26497333 0.23644792 0.22907766]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.02  0.821 0.992 1.163 1.14  0.955 1.212 1.08  0.997 1.136],[2.11 1.75 2.14 2.28 2.34 1.89 2.58 2.22 2.18 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.32792386 0.99163323 1.30043898 1.45542892 1.50875498 1.14761606
 1.69237893 1.37257851 1.25871828 1.33752523]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30839017 0.16889886 0.29718703 0.34736984 0.34766856 0.21111948
 0.46533914 0.31190956 0.30474367 0.2715682 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[0.932 1.082 0.819 1.011 0.951 1.089 0.844 0.728 0.99  0.923],[1.81 2.21 1.7  2.04 1.88 2.02 1.81 1.76 1.82 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13534321 1.37629346 0.96422135 1.24165359 1.1544187  1.36987194
 1.04606492 0.96417705 1.14157234 1.11488588]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ],"[0.1954604  0.30877393 0.11422135 0.26146805 0.21136083 0.27575512
 0.20293992 0.20596904 0.19897468 0.22858705]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.225 0.158 0.186 0.196 0.138 0.194 0.106 0.186 0.198 0.193],[2.11 1.56 2.19 1.89 1.76 1.85 1.66 2.1  2.21 2.18],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48343697 0.26479102 0.59444753 0.37894163 0.29227255 0.42896163
 0.21220035 0.44232653 0.57066885 0.55243911]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24910103 0.11490821 0.40482351 0.20090391 0.14106161 0.21984542
 0.11161441 0.24799059 0.36536612 0.34620132]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.385 0.456 0.317 0.349 0.361 0.51  0.311 0.459 0.407 0.364],[1.94 2.48 2.13 1.88 1.99 1.92 1.97 2.45 2.02 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69584321 0.95897014 0.64159666 0.61572165 0.61039942 0.78912311
 0.57155345 0.93523141 0.72855741 0.62004822]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26359712 0.5348344  0.32841307 0.26282614 0.26947412 0.28560749
 0.27065502 0.47924752 0.30685819 0.25176697]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.478 0.472 0.594 0.545 0.413 0.39  0.682 0.523 0.488 0.55 ],[1.92 1.69 2.22 2.04 1.8  1.59 2.42 1.82 1.83 2.  ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77872802 0.5559529  0.99281466 0.89907442 0.66157463 0.55638129
 1.1688612  0.76987883 0.73403801 0.83266018]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31331786 0.1393904  0.39156222 0.37775606 0.22994438 0.17471992
 0.50957897 0.23046477 0.24599114 0.30689113]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.711 0.729 0.532 0.728 0.718 0.666 0.627 0.665 0.661 0.441],[2.08 1.94 1.74 2.21 2.11 2.05 1.83 2.24 1.95 1.74],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.11503178 0.98189575 0.74622408 1.05157612 1.00634492 0.98318122
 0.8266636  1.0909298  0.92227462 0.66830278]",[1. 1. 0. 1. 1. 0. 0. 0. 1. 0.],"[0.38200687 0.26853638 0.21839571 0.33948139 0.32124482 0.3220362
 0.20552469 0.43124962 0.26607345 0.19810747]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.657 0.761 0.976 0.71  0.721 0.826 0.715 0.734 0.697 0.589],[1.84 1.73 2.35 2.   1.95 2.06 1.87 1.9  1.9  1.78],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9186407  0.87966612 1.37630015 1.03498445 0.99108913 1.15851448
 1.00938072 1.01817408 0.94751617 0.82847959]",[1.  1.  1.  0.  1.  1.  0.5 1.  1.  0. ],"[0.22549006 0.16513487 0.42486461 0.31383638 0.25933132 0.32499703
 0.28594566 0.26412135 0.24513702 0.23176084]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.702 0.764 0.766 0.746 0.917 1.099 0.948 0.749 0.908 1.073],[1.77 1.91 1.87 1.86 2.17 2.37 2.04 1.97 2.19 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89841456 0.96994228 0.9988235  1.00305234 1.21128066 1.50375197
 1.20760636 1.00962258 1.27331765 1.48020786]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1914712  0.21400478 0.22885768 0.24951108 0.29003066 0.41595656
 0.26476212 0.22524758 0.34708962 0.39989536]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.984 0.934 0.927 0.825 0.961 0.833 0.982 1.    0.818 0.712],[1.98 2.01 1.86 1.81 1.98 1.93 2.1  2.17 1.84 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.22469816 1.26510381 1.12273793 1.079484   1.26476475 1.07792842
 1.26233238 1.36140828 1.11494415 0.85886343]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26326383 0.28383733 0.20605824 0.22082434 0.27930576 0.24184932
 0.29196312 0.36952351 0.26495453 0.15719351]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.87  0.934 0.965 0.752 0.919 0.836 0.747 1.178 1.054 1.009],[1.77 1.98 2.04 1.9  1.84 1.91 1.67 2.23 2.11 2.06],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07816069 1.18311874 1.28365537 1.0044784  1.05497489 1.06810254
 0.89843699 1.4775949  1.32623474 1.33401536]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18752226 0.27071944 0.25897763 0.22088465 0.2004235  0.19607129
 0.16680613 0.32481169 0.2646283  0.27798753]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.99  0.895 0.882 0.918 1.031 0.861 0.993 0.934 1.083 0.86 ],[1.93 1.64 1.85 1.83 2.   1.67 1.97 1.85 2.26 1.65],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.2820811  1.01886232 1.08193796 1.09253521 1.23369625 0.99918623
 1.2774874  1.12931199 1.40591829 0.99351324]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2361436  0.12495607 0.2090864  0.18108013 0.24972896 0.12783857
 0.24802939 0.23511765 0.31565279 0.13620855]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.205 0.148 0.106 0.184 0.185 0.173 0.236 0.13  0.206 0.218],[2.05 1.94 1.6  1.83 1.98 1.81 2.12 1.75 2.08 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53616722 0.37583616 0.27785931 0.36838322 0.44836778 0.33561135
 0.5504803  0.31879748 0.55692937 0.41794753]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32086205 0.22784787 0.16431927 0.18756779 0.29872423 0.16550393
 0.30240657 0.18914904 0.34304021 0.21162917]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.251 0.349 0.36  0.405 0.344 0.321 0.195 0.266 0.298 0.361],[1.62 1.88 1.91 1.84 2.09 1.62 1.71 1.84 1.56 1.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38454799 0.62278602 0.61161563 0.66264506 0.73560257 0.48448492
 0.39513178 0.54193185 0.39244686 0.58633631]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.11954799 0.26502234 0.23786563 0.29039896 0.37552445 0.15241461
 0.18588373 0.25594552 0.09385311 0.22168788]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.548 0.5   0.492 0.57  0.578 0.438 0.545 0.505 0.455 0.586],[1.94 1.85 1.88 2.01 2.21 1.7  2.31 1.89 1.86 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82225534 0.70240348 0.76643179 0.89644511 0.95952294 0.63913528
 0.98935703 0.73404369 0.71460405 0.94498523]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2839277  0.22077262 0.28788687 0.32127605 0.40976708 0.19718216
 0.44360141 0.24404369 0.25334428 0.3546239 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.601 0.556 0.506 0.414 0.593 0.595 0.596 0.751 0.501 0.517],[1.87 1.81 1.54 1.47 1.84 1.88 1.84 2.12 1.7  1.51],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89564253 0.78122245 0.62345368 0.53695169 0.82358595 0.89958588
 0.836849   1.08075903 0.68822222 0.62151202]",[0.5 0.  0.  0.  0.  0.  0.  0.5 0.  0. ],"[0.25963911 0.22717215 0.12064118 0.11307473 0.26164809 0.2772812
 0.24652917 0.35680395 0.14572222 0.10869952]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.779 0.642 0.766 0.6   0.585 0.678 0.656 0.704 0.771 0.673],[1.88 1.74 2.09 1.76 1.7  1.7  1.87 1.94 1.93 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.00877576 0.86832254 1.13010602 0.79962611 0.76732415 0.80837739
 0.93201691 1.02074935 1.0331015  0.84825482]",[1.  1.  1.  0.  0.  0.5 0.  1.  1.  1. ],"[0.2572157  0.21414286 0.31679791 0.21108118 0.1899804  0.16734224
 0.24810822 0.24938705 0.27766204 0.18825482]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.707 0.834 0.776 0.872 0.846 0.945 0.938 0.646 0.81  0.685],[1.62 1.94 2.01 1.94 1.85 2.18 2.16 1.62 1.68 1.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88062048 1.1485399  1.10133273 1.13892383 1.07473023 1.27666321
 1.25029798 0.79253948 0.9640369  0.86053222]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.16472205 0.30300584 0.33289829 0.2360332  0.22664429 0.38717591
 0.30248548 0.13597698 0.15898807 0.15787597]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.791 0.886 0.901 0.918 0.748 1.024 1.001 1.031 0.962 0.827],[1.6  1.92 1.91 1.92 1.69 1.84 2.09 2.16 2.03 1.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89912998 1.12484529 1.15314668 1.19788391 0.93771855 1.09525077
 1.24262194 1.3800094  1.25667055 1.05751357]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13754795 0.23438143 0.24030488 0.24979248 0.15857793 0.19111258
 0.29774401 0.30569299 0.29463503 0.2466542 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.878 0.973 0.739 0.814 0.75  0.976 0.95  0.878 0.878 0.837],[1.73 1.89 1.65 1.66 1.71 2.02 1.87 1.84 1.76 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03960754 1.15177684 0.93119972 0.94462773 0.95211156 1.246289
 1.15026772 1.08444894 1.06619347 1.14304558]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17699035 0.20570262 0.1651255  0.16197393 0.16720922 0.27408929
 0.21867592 0.19023019 0.20138878 0.24943718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[1.057 1.005 1.007 1.027 1.004 1.091 0.872 0.886 0.845 0.762],[1.96 2.17 1.93 1.81 1.94 2.02 1.98 1.73 1.76 1.46],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.29571027 1.35821099 1.14501879 1.17174206 1.21184648 1.29435293
 1.15980176 0.99646912 1.04787116 0.86075127]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23709699 0.31354791 0.20109301 0.19065563 0.2317238  0.25109365
 0.26264783 0.14824647 0.1675196  0.0957708 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.137 0.088 0.151 0.126 0.184 0.143 0.203 0.163 0.121 0.137],[1.78 1.8  1.88 1.66 1.51 1.77 1.7  1.95 1.59 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31571554 0.19848232 0.43926075 0.23192873 0.32151891 0.32671245
 0.43438658 0.39117179 0.21656017 0.33533624]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18374289 0.11395107 0.25840625 0.10888185 0.11799596 0.17096538
 0.23148375 0.2277465  0.1115211  0.2088421 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.341 0.31  0.339 0.277 0.341 0.237 0.33  0.259 0.236 0.259],[1.6  1.76 1.82 1.47 1.43 1.69 1.76 1.84 1.65 1.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47145191 0.48816006 0.55843012 0.32853125 0.39680729 0.40208408
 0.57148298 0.52872525 0.35973168 0.35739063]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12942066 0.17816006 0.21483637 0.06103125 0.06805729 0.17583408
 0.25158735 0.24926358 0.11941918 0.08614062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.376 0.585 0.389 0.383 0.493 0.488 0.448 0.444 0.463 0.371],[1.75 2.05 1.83 1.63 1.54 1.84 1.98 1.78 1.82 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63784373 0.95790886 0.62549253 0.53902523 0.60865812 0.73497788
 0.79636277 0.70017185 0.63023908 0.55649508]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23541209 0.35894402 0.21744566 0.15609554 0.12943937 0.25711716
 0.32377732 0.22341403 0.22371564 0.13962008]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.713 0.489 0.536 0.687 0.555 0.473 0.647 0.655 0.479 0.714],[1.91 1.7  1.58 2.15 1.75 1.53 2.11 1.82 1.76 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97059694 0.6876499  0.71813518 1.09959952 0.75409699 0.58780129
 0.96486981 0.8796956  0.66109583 0.99645447]",[1. 0. 0. 1. 0. 0. 0. 0. 0. 1.],"[0.29254274 0.17126318 0.18140728 0.3659838  0.19472199 0.12923928
 0.36154705 0.25570512 0.17898645 0.31496949]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.702 0.566 0.694 0.66  0.678 0.688 0.647 0.631 0.788 0.615],[1.91 1.81 1.63 1.72 1.66 1.69 1.71 1.45 2.09 1.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97726362 0.82054105 0.83544175 0.85501618 0.85493145 0.92209227
 0.81875732 0.71823583 1.15644511 0.82215333]",[1. 0. 1. 1. 1. 1. 0. 1. 1. 0.],"[0.27182417 0.25455229 0.15061509 0.17200593 0.16086895 0.20408445
 0.19313232 0.09964208 0.35062113 0.20004396]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.767 0.784 0.777 0.59  0.807 0.639 0.773 0.629 0.684 0.75 ],[1.82 1.9  1.79 1.61 1.84 1.68 1.65 1.58 1.68 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.01764912 1.0737832  0.96396094 0.71066025 0.97833417 0.79381263
 0.95767676 0.76824782 0.8457492  0.91356979]",[1. 1. 1. 0. 1. 1. 1. 0. 1. 1.],"[0.24854206 0.28721338 0.19789649 0.13964463 0.21903729 0.15935951
 0.17660254 0.14825759 0.1857492  0.17833542]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.657 0.78  0.599 0.705 0.912 1.002 1.15  0.796 1.002 0.799],[1.5  1.72 1.52 1.52 1.96 2.06 2.32 1.68 1.89 1.65],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75898177 0.94774555 0.69655729 0.80630113 1.18957175 1.26427025
 1.51473273 0.99721406 1.16044655 0.90354588]",[1.  1.  0.5 1.  1.  1.  1.  1.  1.  1. ],"[0.10476302 0.20433735 0.10530729 0.11657457 0.2799697  0.30123558
 0.38538641 0.18132234 0.24225563 0.15031346]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.694 1.014 0.823 0.73  0.725 0.926 0.96  0.755 0.839 0.985],[1.66 2.05 1.62 1.48 1.6  2.23 1.85 1.54 1.62 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8263682  1.28163628 0.99327111 0.82140625 0.90262324 1.33090512
 1.16429539 0.82771434 0.95609263 1.17479151]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17065775 0.27750542 0.13733361 0.07703125 0.15893183 0.36384457
 0.19525242 0.11794871 0.14001353 0.18545558]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.835 0.742 0.912 0.952 0.839 0.805 0.787 1.026 0.905 0.853],[1.7  1.61 1.97 1.99 1.56 1.61 1.57 1.92 1.86 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98913717 0.9539172  1.18909429 1.21632972 0.95008377 0.92621019
 0.89651302 1.2121791  1.15944868 1.06366075]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.15847311 0.15067623 0.24054692 0.25826575 0.14906326 0.12886644
 0.12963802 0.21929275 0.21891157 0.1885045 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.173 0.114 0.17  0.134 0.197 0.15  0.149 0.142 0.234 0.213],[1.35 1.73 1.55 1.7  1.67 1.93 1.64 1.72 1.69 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20811731 0.32410704 0.29887314 0.29045814 0.36208947 0.41657017
 0.33527097 0.30122599 0.39108521 0.56759618]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05139856 0.20753966 0.14466416 0.15413245 0.18794885 0.26239048
 0.16538816 0.16189005 0.17875123 0.34190038]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.248 0.265 0.276 0.317 0.284 0.374 0.384 0.213 0.261 0.294],[1.43 1.45 1.46 1.9  1.63 1.54 1.84 1.64 1.55 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37021707 0.40275651 0.35349152 0.65074445 0.44462196 0.47246744
 0.66058811 0.38814367 0.39012542 0.47850358]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09912332 0.12803483 0.08896027 0.28943769 0.16501258 0.12051432
 0.30724826 0.16470617 0.13934417 0.18595475]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.432 0.481 0.418 0.485 0.59  0.383 0.383 0.429 0.468 0.362],[1.63 1.63 1.48 1.55 1.93 1.58 1.7  1.69 1.75 1.41],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5607623  0.61374694 0.59048124 0.64256135 0.88039327 0.52625756
 0.57096539 0.6118623  0.71799538 0.48274237]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.15642637 0.16570007 0.12084256 0.15197541 0.28475851 0.15839623
 0.19538922 0.18979198 0.24005348 0.08895331]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.599 0.452 0.445 0.587 0.372 0.492 0.472 0.653 0.558 0.531],[1.87 1.36 1.43 1.61 1.54 1.62 1.7  1.74 1.77 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.83107429 0.52726533 0.55805503 0.72550038 0.52646889 0.65451445
 0.64922058 0.84840183 0.76585711 0.73103573]",[0. 0. 0. 1. 0. 0. 0. 1. 0. 0.],"[0.23580085 0.07117158 0.10086753 0.14643788 0.13062172 0.15362578
 0.20700379 0.21001316 0.19976336 0.18044979]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.499 0.688 0.624 0.578 0.728 0.729 0.702 0.672 0.712 0.809],[1.59 1.71 1.72 1.76 1.69 1.77 1.87 1.52 1.82 1.92],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66420056 0.90677967 0.82994823 0.85584957 0.90552793 0.96358033
 0.97972234 0.74909953 0.95309263 1.06077601]",[0. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.16366345 0.21072498 0.19801464 0.24482418 0.20619443 0.23368653
 0.23412664 0.10534953 0.23714048 0.2899557 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
