gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.402 0.453 0.56  0.464 0.587 0.497 0.45  0.417 0.493 0.419],[2.4  2.74 3.09 2.61 3.19 3.11 3.12 2.45 2.59 2.44],[1. 1. 2. 1. 2. 2. 1. 1. 1. 1.],"[0.85810767 1.04701373 1.33446924 0.99882206 1.35894353 1.26648676
 1.34703651 0.84393268 0.9728884  0.8704639 ]",[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[0.44894507 0.60978228 0.76091516 0.53316227 0.78311407 0.79547784
 0.85502235 0.44712604 0.48630637 0.4592725 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.503 0.752 0.764 0.766 0.517 0.611 0.814 0.662 0.745 0.777],[2.23 3.   2.58 3.17 2.09 2.62 3.08 2.64 2.92 2.81],[1.  1.  1.  1.5 1.  1.  2.  1.  1.5 1. ],"[0.8802147  1.52598587 1.35039165 1.63312928 0.79366061 1.19307888
 1.57011412 1.1952644  1.5023314  1.44359002]",[0. 1. 1. 1. 0. 0. 1. 0. 1. 1.],"[0.36651842 0.77671829 0.59315532 0.82551148 0.26940279 0.53632107
 0.76320006 0.55025708 0.6909105  0.69493829]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.691 0.811 0.888 0.865 0.88  0.823 0.636 0.982 0.911 0.708],[2.4  2.74 2.69 2.57 2.54 2.4  2.25 2.75 3.01 2.26],[1.  1.5 1.  2.  1.  1.  1.  2.  1.  1. ],"[1.09624019 1.37356306 1.45591753 1.29809657 1.32999408 1.24045377
 1.02215543 1.49548654 1.6613025  1.08609177]",[0. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.41648677 0.56768416 0.59232684 0.47077846 0.48712786 0.42845182
 0.37389371 0.55366342 0.71566835 0.35757614]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.182 1.186 0.97  0.848 1.122 1.036 0.893 1.02  1.156 1.001],[3.18 2.97 2.59 2.29 2.81 2.92 2.56 2.72 2.94 2.88],[2.  1.  1.5 1.  1.  2.  1.  1.  1.  2. ],"[1.85885854 1.80034535 1.41748992 1.26123958 1.70606291 1.64183781
 1.4054002  1.55314142 1.79835275 1.64016627]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.694334   0.63676625 0.4786032  0.4039056  0.60055265 0.57017765
 0.4952055  0.54048517 0.67118051 0.60221095]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[0.921 1.083 0.852 1.449 1.243 1.357 1.219 0.995 1.567 1.244],[2.39 2.56 2.19 3.13 2.74 3.17 2.86 2.48 3.68 3.15],[1.5 1.  1.  2.  2.  1.  1.  1.  2.  1. ],"[1.31805304 1.50154619 1.2517648  2.09673671 1.77735525 2.02254938
 1.8059628  1.37925253 2.44919701 1.99583094]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34710333 0.47910234 0.34460659 0.65665615 0.53395254 0.7082696
 0.58269436 0.38737753 0.88693382 0.70793299]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.516 1.499 1.192 1.088 1.204 1.408 1.458 1.398 1.483 1.279],[3.21 3.02 2.56 2.57 2.71 3.07 3.16 2.89 3.26 2.94],[2. 2. 1. 1. 1. 2. 1. 2. 2. 2.],"[2.14712792 2.06517182 1.61232972 1.57887677 1.69046325 1.95031644
 2.15562358 1.87115436 2.1743813  1.83896057]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.68745323 0.55492767 0.42106996 0.45576397 0.47470153 0.61065823
 0.68254924 0.5511153  0.67566731 0.5451007 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.583 1.312 1.325 1.408 1.403 1.263 1.044 1.324 1.369 1.075],[3.09 2.63 2.97 2.93 3.05 2.66 2.1  2.77 2.84 2.28],[2.  1.  2.  1.  1.5 1.  1.  2.  1.  1. ],"[2.14357834 1.78381985 1.93997366 1.96981509 2.06955702 1.69995968
 1.33693072 1.81924014 1.90182385 1.40885527]",[1.125 1.    1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.59066757 0.47996487 0.56626821 0.55966433 0.59530165 0.46382687
 0.27752642 0.48848086 0.5412257  0.32707792]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.404 1.215 1.472 1.313 1.185 1.525 1.146 1.24  1.401 1.49 ],[2.67 2.41 2.95 2.64 2.45 3.33 2.39 2.38 2.78 2.97],[1. 1. 1. 1. 1. 2. 1. 1. 2. 1.],"[1.82190643 1.50576551 2.02024592 1.749718   1.59982651 2.2250852
 1.47978633 1.58859068 1.89245164 2.07946672]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45570282 0.3447865  0.55227412 0.43850095 0.39624191 0.67813208
 0.35061153 0.38986754 0.47760056 0.57582048]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.05,[0.26  0.293 0.23  0.258 0.185 0.206 0.22  0.215 0.308 0.225],[2.93 2.56 2.69 2.59 2.29 2.28 2.56 2.51 2.61 2.44],[2.  1.  1.5 1.  1.  1.  1.  1.  1.  1. ],"[0.88827848 0.72063205 0.8059914  0.80395737 0.53832713 0.56466026
 0.7069984  0.74008778 0.79395284 0.67216184]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.62918546 0.44111545 0.54541156 0.58553635 0.35761912 0.36124961
 0.48906138 0.50064197 0.48789815 0.41240721]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.368 0.516 0.402 0.48  0.443 0.5   0.345 0.448 0.52  0.439],[2.21 2.71 2.44 2.49 2.56 2.93 2.23 2.63 2.74 2.57],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.72015679 1.12836245 0.83844874 0.97302023 0.96071514 1.22449225
 0.75716111 1.02955326 1.1154949  1.02272063]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34744927 0.64736758 0.43937281 0.52461203 0.50937724 0.67267584
 0.40170457 0.56446293 0.605053   0.56269621]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.526 0.732 0.606 0.614 0.726 0.761 0.642 0.651 0.492 0.545],[2.12 3.11 2.52 2.41 2.97 2.69 2.62 2.73 1.89 2.43],[1. 1. 1. 1. 2. 2. 2. 1. 1. 1.],"[0.82041037 1.57059545 1.12102015 1.03341798 1.44762841 1.25930504
 1.16463588 1.26095793 0.71006745 1.06316492]",[0. 1. 0. 0. 0. 1. 1. 0. 0. 0.],"[0.32087912 0.7779392  0.51765101 0.41334962 0.726791   0.53860192
 0.49387416 0.63088774 0.22375397 0.49526453]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.709 0.77  0.732 0.748 0.956 0.916 0.648 0.891 0.857 0.987],[2.28 2.81 2.48 2.22 3.04 2.85 2.21 2.72 2.63 3.22],[1. 1. 1. 1. 2. 2. 1. 2. 1. 2.],"[1.16687374 1.45030766 1.27380011 1.10124648 1.62609628 1.56136883
 0.99828388 1.41958437 1.39496006 1.80300903]",[0. 1. 0. 1. 1. 1. 0. 1. 1. 1.],"[0.42476192 0.60009953 0.50674749 0.35109756 0.67760996 0.62596599
 0.34624287 0.54225526 0.54288975 0.82322754]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[1.064 0.999 0.713 0.814 1.    1.227 1.129 0.914 1.124 0.935],[3.03 2.47 2.04 2.2  2.81 3.25 2.68 2.5  2.83 2.65],[2. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.68441797 1.48161478 0.96840538 1.14558402 1.62889751 2.02646303
 1.62298573 1.39805296 1.70519263 1.51061417]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61580957 0.48138162 0.26671593 0.33249808 0.57437969 0.76136293
 0.56121388 0.48007933 0.6355326  0.5434462 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.124 0.924 1.287 0.999 1.139 1.147 1.041 1.132 1.161 1.146],[2.74 2.23 3.04 2.39 2.76 2.67 2.69 2.69 2.75 2.6 ],[1.  1.  2.  1.  1.  1.  1.  1.5 2.  1. ],"[1.73724881 1.27409138 1.91401016 1.42071108 1.63200324 1.67252272
 1.59329318 1.64926798 1.69458601 1.58661735]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5724197  0.34453084 0.65525772 0.41083925 0.5368006  0.52095778
 0.49627109 0.51288126 0.52150496 0.47238884]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.206 0.984 0.998 1.327 1.524 1.148 1.545 1.201 1.001 0.991],[2.45 2.28 2.21 2.76 3.12 2.72 3.29 2.92 2.12 2.17],[1. 1. 1. 1. 2. 1. 2. 2. 1. 1.],"[1.65762951 1.36043767 1.33123535 1.80883962 2.09112639 1.65280638
 2.21760391 1.82141945 1.3310522  1.2793643 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43167981 0.33629949 0.30931824 0.51994801 0.62725921 0.51496153
 0.72871963 0.56064797 0.31986141 0.28760648]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.079 1.202 1.203 1.134 1.187 1.237 1.345 1.31  1.118 1.053],[2.51 2.34 2.44 2.42 2.43 2.57 2.9  2.72 2.15 2.36],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.58701075 1.51553252 1.56404411 1.54625389 1.53723422 1.64934193
 1.9202141  1.80159757 1.34585851 1.46145717]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43128077 0.35273223 0.38401482 0.37701805 0.34789829 0.43772999
 0.56983752 0.50898283 0.27748876 0.34266811]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.497 1.529 1.364 1.098 1.19  1.284 1.458 1.012 1.277 1.286],[3.07 2.94 2.64 2.26 2.44 2.64 2.93 2.06 2.7  2.48],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[2.04864167 2.0921276  1.78801533 1.45737038 1.55928331 1.71543041
 1.97511647 1.21759052 1.76521786 1.65239056]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56857758 0.59065421 0.4384621  0.34964577 0.37792833 0.44972607
 0.55970326 0.2440163  0.46026364 0.37769329]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.274 0.28  0.153 0.222 0.241 0.22  0.198 0.33  0.23  0.18 ],[2.43 2.23 1.91 2.21 2.17 2.4  2.23 2.77 2.63 2.3 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75535181 0.60096963 0.37974718 0.61455919 0.5445295  0.63670867
 0.5854104  1.0002798  0.67088111 0.56704638]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48342554 0.35131997 0.22747423 0.38357531 0.33659005 0.43015654
 0.36175806 0.65191432 0.43766578 0.37563769]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.433 0.426 0.53  0.428 0.538 0.456 0.488 0.408 0.46  0.447],[2.23 2.43 2.77 2.48 2.5  2.53 2.9  2.35 2.59 2.5 ],[1. 1. 2. 1. 2. 1. 1. 1. 1. 1.],"[0.79906284 0.89629685 1.09185424 0.92117352 1.01809424 0.94038295
 1.16066948 0.85790203 1.02991438 0.91852272]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35975254 0.48109909 0.58306273 0.49081463 0.48392676 0.49852931
 0.69162651 0.44833171 0.56579329 0.49285195]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.66  0.721 0.746 0.543 0.577 0.549 0.534 0.538 0.711 0.742],[2.37 2.68 2.68 2.2  2.16 2.34 2.29 2.28 2.95 2.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07433877 1.28805428 1.3234059  0.8990528  0.95604687 1.05208157
 0.9310201  0.93604246 1.44656274 1.29301154]",[0. 1. 1. 0. 0. 0. 0. 0. 0. 1.],"[0.44862099 0.59189705 0.58028579 0.3592237  0.38522472 0.50414945
 0.35744588 0.37504637 0.73795862 0.56432807]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.742 0.651 0.694 0.733 0.819 0.808 0.746 0.725 0.809 0.735],[2.19 2.07 2.4  2.25 2.68 2.01 2.2  2.18 2.35 2.45],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.1488915  1.00027093 1.15078865 1.09994443 1.40302699 1.0474241
 1.06676444 1.01301767 1.1703808  1.2089762 ]",[1.  0.  0.5 1.  0.  1.  1.  0.  1.  0. ],"[0.38020803 0.35325433 0.43646247 0.36956357 0.57408046 0.28362527
 0.3406121  0.33308603 0.37351068 0.50582679]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.903 0.892 1.037 1.079 1.045 0.882 0.709 0.738 0.81  0.827],[2.39 2.22 2.88 2.6  2.97 2.22 1.95 1.92 2.16 2.36],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.32357283 1.17589968 1.64312413 1.55514569 1.80014719 1.16928598
 1.00767803 0.99754164 1.09875845 1.24935312]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40319258 0.31015749 0.64143468 0.50026043 0.71556528 0.36368479
 0.26296124 0.27042738 0.30774282 0.38892343]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.154 1.285 1.048 1.106 0.847 1.086 1.215 0.841 1.238 1.062],[2.44 3.14 2.44 2.57 2.22 2.55 2.73 2.07 2.94 2.42],[1. 2. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.52523668 1.97962673 1.44913608 1.5774278  1.23076419 1.5642532
 1.72490795 1.13594496 1.85814306 1.49482984]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4366942  0.69171169 0.41044956 0.47921491 0.3516431  0.46899808
 0.52816723 0.29746107 0.608104   0.42751295]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.199 1.202 1.278 1.017 1.038 0.994 0.963 1.04  1.127 1.239],[2.6  2.78 2.66 2.1  2.31 2.15 2.15 2.43 2.52 2.72],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.62892767 1.73096076 1.7443376  1.31114707 1.40045612 1.32545987
 1.29372637 1.45813252 1.56044457 1.77028548]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4359107  0.50405646 0.48756148 0.29004355 0.34867023 0.33649014
 0.31730303 0.40037373 0.45869897 0.56828047]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[0.912 1.412 1.096 0.993 1.149 0.963 1.057 0.984 1.179 1.426],[1.94 2.83 2.52 2.14 2.37 1.96 2.21 2.14 2.5  2.93],[1. 1. 1. 1. 1. 1. 1. 1. 1. 2.],"[1.11795811 1.93082789 1.5680924  1.35516015 1.50560743 1.16571257
 1.34185945 1.26949561 1.62177401 1.95935462]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20927647 0.51068385 0.44335363 0.3078164  0.35550489 0.23129851
 0.30508271 0.29021338 0.41560946 0.51715736]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.226 1.158 1.171 1.452 1.206 1.189 1.293 1.225 1.181 1.322],[2.49 2.4  2.47 2.94 2.42 2.3  2.54 2.33 2.31 2.7 ],[1.  1.  1.  2.  1.  1.  1.  1.  2.  1.5],"[1.67763826 1.56930682 1.55092135 2.08728891 1.57754192 1.50996753
 1.67009667 1.51973472 1.5149504  1.7824314 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40875277 0.36213885 0.3838315  0.5390516  0.38982708 0.3493523
 0.40386865 0.33865074 0.30677169 0.46131202]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.171 0.19  0.193 0.156 0.302 0.28  0.233 0.177 0.238 0.182],[2.2  1.83 1.88 1.86 2.96 2.78 2.31 2.03 2.41 2.01],[1. 1. 1. 1. 2. 2. 1. 1. 1. 1.],"[0.49463738 0.33957076 0.40943266 0.32749348 0.99924204 0.80011744
 0.63249423 0.49161705 0.59269383 0.45778087]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.32631463 0.15851608 0.21552641 0.16218098 0.70515574 0.52329371
 0.40391818 0.2908651  0.35324558 0.28729259]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.379 0.31  0.372 0.508 0.371 0.461 0.447 0.371 0.448 0.285],[2.27 1.98 2.14 2.34 2.37 1.94 2.13 2.09 2.35 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79519399 0.56874454 0.73666918 0.86926693 0.86131237 0.66879893
 0.7905081  0.74162306 0.84105566 0.50002348]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41794851 0.25905704 0.3521184  0.38329036 0.48294811 0.1999708
 0.34399443 0.35661207 0.40672216 0.20949613]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.394 0.568 0.741 0.582 0.587 0.539 0.6   0.65  0.63  0.511],[1.83 2.19 2.66 2.12 2.18 2.13 2.49 2.52 2.26 2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60395599 0.89950879 1.34778293 0.94334438 0.88824533 0.84639259
 1.17681821 1.23187407 0.98646496 0.79173235]",[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[0.19559661 0.36502881 0.59390353 0.38316432 0.3254548  0.32583595
 0.59093808 0.54644133 0.392281   0.2819472 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.549 0.925 0.673 0.738 0.771 0.669 0.658 0.653 0.846 0.775],[1.83 2.97 2.4  2.2  2.55 2.12 2.08 2.13 2.68 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75268867 1.62587327 1.14722311 1.05564049 1.28278128 0.98382086
 1.00742975 1.02786879 1.43533793 1.18715175]",[0.  1.  0.  1.  0.  0.  0.  0.5 1.  0. ],"[0.22524726 0.70123765 0.44630025 0.32574791 0.52332999 0.32858038
 0.34397516 0.35834731 0.59162638 0.44450038]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.854 0.919 0.714 1.068 0.825 0.873 0.774 1.096 0.696 0.889],[2.23 2.42 1.99 2.47 2.27 2.31 2.05 2.73 1.87 2.38],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24756437 1.44570117 1.04879797 1.5099075  1.23826615 1.27319783
 1.04778372 1.68652735 0.90906513 1.27699892]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38785489 0.45504443 0.26321203 0.47394803 0.3984517  0.39617634
 0.28852591 0.589042   0.20828388 0.4142151 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.833 0.813 1.034 0.796 0.908 1.12  0.808 0.852 1.044 0.727],[1.94 2.09 2.44 1.95 2.1  2.59 2.35 1.96 2.65 1.78],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.09314289 1.12232343 1.41188297 1.06072524 1.20736337 1.66762059
 1.31730704 1.10244858 1.57687905 0.94982823]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.25365802 0.29438398 0.40802372 0.24777602 0.31838937 0.53866734
 0.42886405 0.27160996 0.50439614 0.20276219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.328 0.784 0.95  1.16  1.018 0.9   1.384 0.954 0.938 1.036],[2.83 1.68 2.06 2.44 2.1  1.88 2.9  2.11 2.12 2.42],[2. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.88580548 0.94875946 1.22384552 1.52889482 1.3267052  1.13860147
 1.88610018 1.24642599 1.21984876 1.47700983]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54505109 0.17120208 0.27903351 0.37978227 0.30829883 0.23238809
 0.55711825 0.28462912 0.29217297 0.40906977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
