gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.023 1.118 1.092 1.255 0.955 1.097 1.262 0.81  1.142 0.983],[2.22 2.22 2.13 2.49 2.   2.43 2.6  1.93 2.34 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.3676918  1.46094695 1.37052931 1.63285535 1.20212986 1.52573968
 1.72864595 1.05044906 1.47866813 1.24059016]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30751602 0.333674   0.29439161 0.42783338 0.24985447 0.41886956
 0.44586763 0.22425277 0.38075553 0.24576716]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[0.886 1.189 1.225 1.232 1.449 1.004 1.088 1.149 1.124 1.021],[1.97 2.11 2.34 2.28 2.82 2.07 2.25 2.4  2.19 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.17354341 1.42448514 1.5644719  1.49145864 1.93198146 1.28009576
 1.4442111  1.50503939 1.47742232 1.3118204 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22850434 0.28186795 0.35105637 0.32546987 0.51802272 0.26201226
 0.34358366 0.36966036 0.32362471 0.29208285]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.161 0.197 0.22  0.275 0.212 0.207 0.182 0.21  0.173 0.159],[2.08 1.94 1.62 2.57 2.08 2.15 2.08 2.31 2.12 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4237689  0.41970187 0.35066163 0.82869772 0.49422013 0.57014094
 0.54444617 0.65656382 0.4184225  0.42163397]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25659117 0.22772921 0.13847413 0.5652944  0.30278946 0.35876155
 0.32418005 0.43119273 0.2500143  0.25874091]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.44  0.429 0.389 0.338 0.32  0.258 0.395 0.435 0.265 0.387],[2.25 2.12 2.28 1.96 1.96 1.95 1.74 2.13 2.08 2.33],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87410974 0.83493132 0.81087274 0.65962951 0.66570977 0.51852258
 0.53100149 0.81997316 0.57973078 0.93448015]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42216394 0.36741179 0.41605585 0.30285216 0.31007256 0.27079797
 0.17782766 0.38017335 0.3024444  0.507007  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.568 0.647 0.585 0.545 0.546 0.631 0.644 0.645 0.439 0.632],[1.9  2.36 2.25 1.89 2.42 2.47 2.16 2.12 1.91 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82646822 1.03442965 0.98494427 0.79723909 0.96728426 1.1981772
 0.94852191 0.95427131 0.73498939 0.96643791]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.27720064 0.39237826 0.40344036 0.24081331 0.4516617  0.53283296
 0.38573138 0.33236457 0.2519944  0.33692924]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.642 0.739 0.732 0.646 0.748 0.693 0.861 0.668 0.601 0.639],[2.09 2.53 2.36 2.09 2.33 2.04 2.57 2.19 2.   2.09],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.02655299 1.33366232 1.16385125 0.92742776 1.18333948 1.02071679
 1.29477815 1.01001655 0.91695842 0.98675333]",[0. 0. 1. 0. 1. 1. 1. 0. 0. 0.],"[0.36469264 0.54248068 0.43267693 0.31352151 0.4319552  0.33421776
 0.47255891 0.38631049 0.32155802 0.35508097]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.904 0.504 0.692 0.798 0.784 0.997 0.911 0.844 0.624 0.669],[1.99 1.63 1.85 1.93 2.27 2.58 2.29 2.08 1.61 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.1213494  0.66758805 0.9070319  1.03371366 1.22610937 1.43596075
 1.22517201 1.15751593 0.80418953 1.01929733]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26424003 0.13571305 0.1992194  0.25205351 0.39794958 0.48086798
 0.37612904 0.35204351 0.13622078 0.29633834]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.701 0.748 0.987 0.738 0.711 0.755 0.864 0.756 0.945 0.864],[1.77 1.89 2.28 1.78 1.85 1.85 1.99 1.9  2.41 1.98],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.92743074 0.98718591 1.34214223 0.97085832 0.94883827 0.95909323
 1.15712514 1.04708735 1.41356823 1.1289406 ]",[1. 1. 1. 1. 0. 1. 1. 1. 1. 1.],"[0.19950106 0.24557458 0.37719594 0.21101457 0.23593788 0.22006491
 0.2759728  0.2451916  0.43444225 0.25829606]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[1.072 0.883 0.957 1.086 0.829 0.909 0.877 0.927 0.886 1.142],[2.24 1.97 2.17 2.29 2.09 2.14 1.85 1.94 2.13 2.37],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.3672942  1.11995355 1.22578864 1.41910629 1.20979125 1.22209565
 1.11286006 1.13839392 1.22877233 1.56233161]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33294605 0.26362787 0.2868531  0.34164536 0.29952452 0.30528412
 0.22155635 0.21851599 0.32074316 0.43573859]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.086 1.133 1.166 1.093 0.956 1.082 1.027 1.107 0.92  0.873],[2.14 2.52 2.46 2.04 2.14 2.23 2.05 2.38 1.73 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.39921691 1.6253552  1.61305695 1.31164177 1.26080316 1.37944925
 1.29564913 1.55545572 1.06160142 1.06896368]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32958983 0.42618162 0.41643342 0.28824577 0.29849847 0.32867166
 0.24333468 0.39392007 0.15485338 0.19876837]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[0.885 0.839 1.005 0.985 0.966 1.117 1.088 0.93  1.197 0.916],[1.84 1.8  2.12 2.06 2.09 2.45 2.26 2.13 2.31 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13710022 1.04387632 1.32531066 1.25844451 1.24454665 1.53746238
 1.44779253 1.27300723 1.52849483 1.11920297]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23078187 0.1822357  0.30201232 0.26840056 0.26478102 0.39008384
 0.32279742 0.29866153 0.37960567 0.22504282]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.284 0.202 0.222 0.182 0.215 0.197 0.219 0.124 0.167 0.213],[2.63 1.93 2.1  2.02 2.19 1.63 2.21 1.87 2.04 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.83468013 0.4825555  0.56317814 0.46097263 0.59116151 0.32289482
 0.60272362 0.31242491 0.46245615 0.5501705 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55992305 0.25924495 0.36279973 0.28260349 0.3784662  0.12385185
 0.38880028 0.18148741 0.27938974 0.33744589]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.438 0.316 0.399 0.236 0.416 0.223 0.399 0.42  0.415 0.349],[1.99 1.94 2.04 1.6  1.92 1.72 2.23 1.96 1.98 2.16],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65594865 0.59472478 0.67982349 0.36353302 0.69569982 0.36714534
 0.7850228  0.69150539 0.71104115 0.73040057]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26577287 0.2695783  0.30688221 0.13009552 0.30859472 0.15897152
 0.38022116 0.29330226 0.33229725 0.37029314]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.44  0.475 0.463 0.453 0.39  0.541 0.487 0.586 0.306 0.485],[1.77 1.74 1.79 1.67 1.51 1.93 2.02 2.12 1.76 2.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66942741 0.61011653 0.73874754 0.67000159 0.52259121 0.79553151
 0.85965826 0.96875151 0.53194261 0.81904124]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2211071  0.17714778 0.25265623 0.19968299 0.14266933 0.27756276
 0.33968145 0.4003189  0.1874846  0.3434553 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.569 0.57  0.535 0.739 0.598 0.566 0.676 0.708 0.629 0.593],[1.81 1.73 1.96 2.18 1.65 1.68 1.73 2.25 1.88 1.97],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79687698 0.76782538 0.83814511 1.02509412 0.761555   0.74153995
 0.8666721  1.1501798  0.86721401 0.87565075]",[1.  0.  0.  1.  0.5 0.  1.  1.  0.  0. ],"[0.18484573 0.18481757 0.26420956 0.30255506 0.16844953 0.16802432
 0.1904221  0.388588   0.24907925 0.26702221]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.769 0.733 0.759 0.645 0.805 0.737 0.673 0.906 0.943 0.741],[1.97 2.12 1.93 1.76 2.23 2.08 1.8  2.53 2.6  2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03007284 1.10970255 0.99077452 0.81872614 1.1839543  1.0442814
 0.93392477 1.43899352 1.52533915 1.07753224]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.29431112 0.31710245 0.2462628  0.17592829 0.38044111 0.29225015
 0.23515524 0.51557433 0.54985941 0.3225835 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.826 0.834 0.692 1.    0.778 0.665 0.723 0.829 0.678 0.738],[2.   2.13 1.66 2.48 1.81 1.65 1.77 2.1  1.75 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.11469988 1.17010489 0.89044662 1.46835329 0.95142501 0.83376651
 0.88512652 1.19106407 0.88365343 1.02457976]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.26284197 0.34032584 0.18049544 0.46039797 0.20732345 0.16362124
 0.19022417 0.34708214 0.17693468 0.23982634]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.806 0.775 0.949 0.93  0.971 0.975 0.704 0.999 0.943 0.809],[1.77 1.56 1.98 1.81 2.3  2.26 1.57 2.16 2.   1.89],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02436326 0.83993143 1.18589062 1.09200892 1.39882368 1.35718793
 0.8255204  1.31502642 1.20021974 1.01999951]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20497911 0.10454081 0.27602246 0.17186244 0.38434858 0.36808636
 0.13309853 0.30084063 0.26919435 0.21664075]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.847 1.028 0.812 0.843 0.813 0.887 0.694 0.819 1.027 0.674],[1.85 2.08 1.77 2.01 1.82 2.04 1.5  1.85 2.09 1.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0941615  1.32498546 0.97865534 1.14227538 1.10544235 1.22274713
 0.82406645 1.02588054 1.33763689 0.76348958]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22088025 0.29658458 0.1918194  0.2658203  0.22776901 0.27998041
 0.10492582 0.2068571  0.2768532  0.08973958]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[1.056 0.927 0.937 1.059 0.86  1.037 0.845 1.099 1.011 1.058],[2.17 1.88 1.98 2.04 1.63 2.09 1.59 2.01 2.08 1.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.37470669 1.10006227 1.19062487 1.34082234 1.01566204 1.29031142
 0.97454528 1.33265471 1.29197283 1.24278291]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.313652   0.20672242 0.22662096 0.29955891 0.15581829 0.29115493
 0.13255309 0.24320158 0.28843035 0.21190401]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.178 0.142 0.14  0.096 0.143 0.167 0.174 0.16  0.179 0.199],[1.68 1.75 2.13 1.67 1.82 1.43 1.83 1.94 1.69 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35950292 0.36675842 0.47141362 0.2265489  0.32178986 0.18784821
 0.4357254  0.40258787 0.37100323 0.50988328]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17243261 0.21941467 0.33526371 0.12432234 0.1805008  0.03972321
 0.25082306 0.2297949  0.18062481 0.29044969]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.238 0.319 0.352 0.297 0.322 0.37  0.418 0.361 0.319 0.312],[1.71 1.74 2.01 1.85 1.74 1.78 1.94 1.49 2.   1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36739497 0.54284902 0.70335847 0.54561412 0.53103713 0.5905464
 0.71804283 0.43498958 0.66171582 0.49046413]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12145747 0.21939199 0.3337497  0.25859263 0.1788301  0.21859328
 0.31559777 0.08311458 0.2940736  0.17665736]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.551 0.608 0.589 0.377 0.426 0.439 0.385 0.495 0.547 0.506],[2.25 2.06 2.06 1.86 2.   1.58 1.73 2.01 2.09 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98368881 0.94868858 0.86327851 0.66937978 0.70579042 0.55061155
 0.60503599 0.75598936 0.91478665 0.71252385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44806381 0.38940879 0.29679414 0.26807851 0.31986147 0.12811155
 0.2136566  0.29294005 0.32666897 0.22596135]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.636 0.662 0.514 0.758 0.657 0.598 0.616 0.648 0.609 0.525],[2.1  2.12 1.71 2.11 1.87 1.68 1.87 1.83 1.87 1.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97303528 1.03422338 0.73254398 1.07451271 0.8565153  0.7249156
 0.85619281 0.88622852 0.81730614 0.74066762]",[0.5 0.  0.  1.  0.  0.  0.5 1.  0.  0. ],"[0.31915832 0.36604284 0.18031741 0.32956154 0.24028484 0.14632185
 0.22455218 0.25860401 0.24179833 0.20408192]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.715 0.775 0.67  0.815 0.74  0.598 0.707 0.554 0.735 0.698],[1.94 2.3  1.74 1.95 1.98 1.88 1.94 1.53 2.07 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97173567 1.24983262 0.94372628 1.11276228 1.02940895 0.89267322
 0.98842591 0.73062124 1.01914425 0.90891317]",[0.5 1.  1.  1.  1.  0.  1.  1.  0.5 1. ],"[0.27530745 0.39276231 0.20871712 0.30417768 0.28089333 0.25465564
 0.29420227 0.12483999 0.28359737 0.23127645]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.84  0.826 0.744 0.81  0.845 0.916 0.765 0.852 0.956 0.847],[2.11 1.99 1.82 1.88 2.05 2.14 1.85 1.86 2.24 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14542788 1.05629185 1.00933395 1.00818804 1.17913123 1.26742012
 1.03139672 1.06914457 1.28914405 1.20126739]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31675052 0.24785435 0.24709762 0.22107867 0.30878455 0.35459236
 0.24275415 0.23031401 0.36703712 0.33134063]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.807 0.735 0.768 0.727 1.016 0.779 0.846 0.781 0.859 0.991],[1.88 1.63 1.65 1.57 2.03 1.7  1.73 1.74 1.75 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03192253 0.90959234 0.95682238 0.85817426 1.23029782 0.96668383
 1.0251676  0.97224677 1.04924894 1.32881107]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23011589 0.15845953 0.18363878 0.12598676 0.26746823 0.18314257
 0.17852698 0.16654364 0.19310636 0.32016605]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.979 0.962 0.96  0.896 0.878 0.893 0.916 0.968 0.892 0.788],[2.07 1.8  1.95 1.86 1.77 1.79 1.87 2.04 1.89 1.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.23771545 1.06033626 1.18393075 1.09718701 1.07909931 1.1431409
 1.12215517 1.20441908 1.07384024 0.94178092]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25247375 0.18596126 0.2131495  0.21428662 0.18007587 0.20557254
 0.21496767 0.29027968 0.21803397 0.14908561]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.69  0.998 0.702 0.973 1.059 0.979 0.956 0.817 0.939 1.076],[1.61 1.98 1.49 2.01 2.2  1.92 1.77 1.64 1.92 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.83081574 1.27414752 0.8284569  1.24789294 1.35160627 1.22006323
 1.11547463 0.96109621 1.12285459 1.40459255]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.12644074 0.26228533 0.10134753 0.23491687 0.32442488 0.24575171
 0.19064064 0.15458253 0.22960752 0.31322536]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.127 0.147 0.178 0.192 0.154 0.227 0.199 0.254 0.17  0.151],[1.55 1.73 1.74 1.72 1.56 2.06 1.73 1.85 1.55 1.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22146171 0.38169435 0.3473867  0.36436887 0.31665056 0.59903895
 0.43385112 0.48578896 0.29244736 0.25480134]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10028984 0.23132325 0.15703514 0.19441586 0.14502947 0.36358607
 0.22312602 0.2515458  0.11857041 0.11023103]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.338 0.285 0.365 0.305 0.375 0.357 0.332 0.357 0.32  0.327],[1.79 1.62 1.65 1.88 1.94 1.73 1.76 1.84 1.74 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59760862 0.45481804 0.54903167 0.5387886  0.60744115 0.56253783
 0.55423053 0.67593879 0.45321562 0.58150862]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26019651 0.16550652 0.18297698 0.23550735 0.26385716 0.20200072
 0.19740436 0.27310675 0.15305937 0.24558089]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.467 0.405 0.438 0.435 0.448 0.365 0.582 0.43  0.499 0.335],[1.72 1.72 1.8  1.43 1.84 1.58 1.8  1.6  1.63 1.55],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68129535 0.60052864 0.64868951 0.56961903 0.67371054 0.48234659
 0.79653913 0.62290718 0.67438738 0.50231362]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22195941 0.20591316 0.21458795 0.13016591 0.2318746  0.13062784
 0.25861371 0.16857124 0.16157488 0.12977455]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.668 0.526 0.69  0.518 0.555 0.578 0.558 0.523 0.643 0.615],[2.08 1.72 2.01 1.59 1.56 1.84 1.63 1.49 2.05 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06412178 0.69318598 1.07442191 0.63207646 0.65501309 0.84151162
 0.71577944 0.64171935 1.025171   0.77990774]",[1. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[0.3602961  0.19443598 0.36336295 0.13914677 0.12563809 0.25013955
 0.17031069 0.15542053 0.36611827 0.18307181]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.615 0.541 0.603 0.665 0.622 0.681 0.627 0.611 0.638 0.561],[1.72 1.44 1.56 1.93 1.91 1.68 1.72 1.57 1.68 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79855318 0.64829471 0.75451604 0.90108131 0.90783994 0.82683123
 0.83664573 0.71291761 0.82798107 0.79390819]",[0.  1.  1.  0.5 0.  1.  1.  0.5 0.5 0. ],"[0.17388033 0.08454471 0.13615667 0.23014381 0.26732724 0.17620623
 0.18805198 0.13362073 0.19161389 0.21206248]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.73  0.814 0.819 0.811 0.605 0.655 0.653 0.625 0.805 0.704],[1.69 1.75 1.97 1.76 1.53 1.71 1.8  1.68 1.88 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90906578 0.97384634 1.08768004 1.01854443 0.74990104 0.85207142
 0.86525956 0.8462297  1.08583127 0.82160023]",[1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],"[0.18144859 0.20781301 0.27999449 0.21403516 0.10427604 0.1876476
 0.20464433 0.18070724 0.2713635  0.15988148]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.855 0.806 0.667 0.705 0.641 0.764 0.785 0.841 0.804 0.676],[1.82 1.77 1.66 1.61 1.52 1.68 1.61 1.86 1.98 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0377686  0.9731265  0.9040916  0.86278662 0.80189166 0.95026897
 0.84719317 1.12829487 1.07976871 0.81291788]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.1977979  0.163439   0.18143535 0.1545542  0.12444049 0.17245647
 0.12793535 0.2544289  0.2461359  0.15397257]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.777 0.924 0.818 1.    0.903 0.848 0.922 1.08  0.757 0.669],[1.64 1.83 1.73 2.06 1.9  1.77 1.93 2.12 1.48 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94524641 1.09285247 0.96928863 1.29271848 1.13191298 1.01697295
 1.15279827 1.36477309 0.88566722 0.87361208]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.16263167 0.21138762 0.15335113 0.29141354 0.23962538 0.18872833
 0.23978069 0.32799819 0.09301097 0.16932498]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.852 0.711 0.97  1.115 0.772 0.932 0.748 0.945 0.937 0.733],[1.78 1.59 1.85 2.22 1.46 1.97 1.48 1.86 1.77 1.58],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06944961 0.8245359  1.17161278 1.44970023 0.79958333 1.19545405
 0.86490216 1.16697426 1.11149552 0.86318527]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20160171 0.12344215 0.23670067 0.33662467 0.06833333 0.23150264
 0.10474591 0.18888832 0.17800919 0.13251145]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.127 0.125 0.157 0.1   0.132 0.162 0.132 0.174 0.097 0.114],[1.37 1.48 1.8  1.52 1.37 1.86 1.46 1.83 1.42 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17659821 0.21724327 0.33207128 0.18774551 0.1599375  0.336912
 0.17950305 0.3651977  0.15862419 0.29039478]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.03347321 0.1054757  0.18906347 0.08626114 0.0405625  0.16589638
 0.0580968  0.19472895 0.05924919 0.17364673]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.272 0.33  0.381 0.267 0.298 0.243 0.309 0.327 0.42  0.309],[1.6  1.58 2.15 1.52 1.81 1.58 1.53 2.   1.73 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44108717 0.48592637 0.77162104 0.35034263 0.51060557 0.35714988
 0.43172702 0.63532213 0.59752452 0.58140638]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.16869948 0.17431748 0.38515619 0.09846763 0.20482432 0.1170327
 0.12192233 0.31392564 0.20458751 0.25801771]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.436 0.344 0.439 0.453 0.583 0.334 0.465 0.467 0.398 0.514],[1.64 1.48 1.79 1.65 2.17 1.58 1.58 1.76 1.79 1.7 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57665693 0.51959571 0.74173576 0.66459728 0.94661384 0.47437718
 0.61060961 0.69968266 0.64923123 0.67166821]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1412663  0.14233985 0.27588615 0.20768322 0.37312874 0.12445531
 0.16605883 0.24704289 0.22714138 0.18458814]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.58  0.534 0.729 0.478 0.508 0.726 0.494 0.469 0.551 0.52 ],[1.59 1.58 1.88 1.57 1.64 1.9  1.58 1.55 1.65 1.65],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70237659 0.65989969 1.00888619 0.62892832 0.71725817 1.02847041
 0.61704685 0.58394972 0.70718043 0.68105985]",[1. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[0.14171253 0.13927469 0.2858857  0.16641855 0.18695544 0.30017695
 0.13267185 0.13788527 0.18344019 0.18622831]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.618 0.724 0.622 0.558 0.569 0.793 0.586 0.517 0.637 0.639],[1.48 1.7  1.68 1.53 1.7  1.91 1.67 1.47 1.46 1.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.727199   0.91957828 0.82808582 0.72320747 0.77831392 1.04370697
 0.73477721 0.61595812 0.68262984 0.83786942]",[1. 1. 0. 0. 1. 1. 0. 0. 0. 0.],"[0.11419119 0.19862125 0.21491932 0.15012153 0.15300142 0.27721099
 0.15282409 0.12267687 0.10512984 0.19746903]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
