gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.7000000000000002,0.05,[0.315 0.263 0.278 0.282 0.317 0.341 0.178 0.28  0.294 0.223],[2.92 2.68 2.53 3.32 2.57 2.65 2.33 2.48 2.95 2.72],[1.  1.  1.  2.  1.  1.  1.  1.5 1.  1. ],"[0.98645311 0.90939023 0.77412569 1.09904778 0.83585462 0.95121861
 0.53296527 0.61989036 0.89899846 0.76797044]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68804186 0.64906796 0.51110689 0.8295501  0.53439405 0.62240757
 0.3563515  0.34999778 0.62834111 0.53561448]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.513 0.543 0.452 0.478 0.42  0.634 0.462 0.571 0.417 0.471],[2.68 2.77 2.38 2.55 2.08 3.16 2.62 3.21 2.43 2.64],[1.  1.5 1.  1.  1.  1.  1.  2.  1.  1. ],"[1.10681682 1.12865479 0.88823961 1.0115438  0.74930643 1.42688397
 1.08127336 1.45295159 0.88791476 1.02545368]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.59656108 0.59896729 0.42854478 0.52700278 0.32264139 0.83337079
 0.60458513 0.85037835 0.46972628 0.57910358]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.626 0.677 0.726 0.619 0.706 0.702 0.581 0.59  0.735 0.745],[2.32 2.77 2.73 2.46 2.84 2.91 2.23 2.31 2.82 2.85],[1.  1.  1.  1.  1.5 2.  1.  1.  1.  1. ],"[1.01285769 1.31131808 1.36915359 1.13633913 1.35055687 1.35758036
 0.94889914 1.02385366 1.42109262 1.40863197]",[0. 0. 1. 0. 0. 1. 0. 1. 1. 0.],"[0.39691043 0.63692782 0.63712783 0.49894655 0.66048607 0.64111552
 0.37950522 0.41740835 0.6934028  0.68029457]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.68  0.801 0.723 1.041 0.704 0.868 0.97  0.731 0.78  0.911],[2.16 2.56 2.35 3.25 2.   2.73 2.71 2.56 2.64 2.58],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.0498935  1.265112   1.20731229 1.7720515  0.97794174 1.41666922
 1.48286179 1.26567129 1.34716485 1.38108217]",[0.    1.    0.    1.125 1.    1.    1.    0.    1.    1.   ],"[0.37591278 0.49925751 0.46801358 0.74776439 0.27699447 0.55743277
 0.56861435 0.50090567 0.54300713 0.51875551]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ]
1.7000000000000002,0.25,[1.065 1.281 1.126 0.911 1.006 1.061 1.033 1.093 0.804 0.956],[2.84 3.46 2.96 2.42 2.52 2.74 2.51 2.81 2.08 2.4 ],[1.  2.  2.  1.  1.5 1.  1.  1.  1.  1. ],"[1.6962126  2.11220472 1.73429848 1.37578419 1.39223839 1.6291449
 1.46803963 1.6573249  1.08498919 1.38070875]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60569503 0.85599379 0.63692299 0.42835316 0.42328575 0.55934998
 0.47981454 0.6063044  0.32575091 0.42821058]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[1.072 1.205 1.069 1.114 1.28  1.254 0.985 1.239 1.121 0.933],[2.41 2.86 2.55 2.51 3.28 3.1  2.32 2.55 2.87 2.39],[1. 2. 1. 1. 2. 1. 1. 1. 2. 1.],"[1.43398454 1.73937424 1.51500659 1.62979327 2.09057109 1.99001056
 1.3432832  1.58734771 1.70696502 1.35845743]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40111101 0.55042404 0.44862659 0.47998125 0.75261699 0.70978778
 0.36844922 0.43710357 0.57223602 0.37845743]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.076 1.125 1.172 1.06  1.22  1.4   1.423 1.204 1.076 0.878],[2.4  2.66 2.48 2.09 2.54 3.07 3.01 2.56 2.46 2.02],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.47677185 1.7044321  1.53998448 1.24832949 1.60467914 1.96079656
 2.06732748 1.6034871  1.48719983 1.12961098]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39915711 0.51170261 0.39235753 0.25738161 0.4301601  0.59523686
 0.63052023 0.46097245 0.42123731 0.26639809]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.222 1.195 1.145 1.397 1.039 1.403 1.322 1.098 1.063 1.512],[2.41 2.68 2.54 3.18 2.32 2.85 2.67 2.26 2.32 3.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.57392759 1.66780233 1.59493103 2.08984283 1.35005313 1.8708619
 1.70590393 1.42907696 1.40313966 2.10863313]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36939389 0.47214804 0.43406433 0.6707724  0.33018985 0.56607125
 0.44432679 0.30957012 0.34760499 0.62000765]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.284 1.431 1.05  1.349 1.163 1.361 1.236 1.113 0.936 1.203],[2.48 2.82 2.42 2.81 2.44 2.57 2.45 2.27 2.11 2.55],[1.5 1.  1.  1.5 1.  1.  1.  1.  1.  2. ],"[1.66014854 1.90350779 1.47369153 1.87759292 1.55150861 1.77790891
 1.58491335 1.4741047  1.21790749 1.60115987]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36652061 0.51228525 0.36349866 0.48931594 0.37443341 0.4220593
 0.40562868 0.36122628 0.27986062 0.39326009]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.291 0.218 0.23  0.284 0.191 0.189 0.192 0.311 0.293 0.24 ],[2.62 2.6  2.32 2.68 1.84 2.45 2.09 2.64 3.06 2.06],[1.  1.5 1.  2.  1.  1.  1.  1.  1.  1. ],"[0.87743486 0.59710885 0.62633163 0.80492355 0.41399184 0.59289575
 0.42503225 0.81533521 1.0387632  0.50844041]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57114945 0.4070112  0.41283859 0.52709152 0.19625746 0.39983667
 0.24527639 0.52085278 0.72039223 0.28573533]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.399 0.434 0.459 0.496 0.305 0.486 0.495 0.41  0.392 0.319],[2.17 2.21 2.88 2.17 1.93 2.47 2.52 2.26 2.51 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.7597576  0.78117539 1.23527681 0.89059684 0.63000437 0.96783931
 0.99558958 0.8085222  0.84183667 0.54745773]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35529471 0.35307969 0.74806673 0.41287955 0.3088386  0.51384761
 0.51159056 0.40846849 0.46121167 0.21432297]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.704 0.539 0.547 0.642 0.524 0.626 0.631 0.719 0.648 0.557],[2.67 2.19 2.05 2.51 1.95 2.3  2.59 2.95 2.41 2.37],[2.  1.  1.  1.  1.  1.  1.  1.5 1.  1. ],"[1.218838   0.9733688  0.84848137 1.13252324 0.82468571 1.08153326
 1.16069134 1.39676616 1.11635132 0.95789552]",[1. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.53722606 0.43190396 0.31020989 0.52036809 0.28552006 0.44446539
 0.53537457 0.67366679 0.474776   0.43884218]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.68  0.628 0.724 0.733 0.701 0.807 0.796 0.77  0.699 0.817],[2.31 2.11 2.39 2.37 2.3  2.73 2.21 2.57 2.13 2.59],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.03878217 0.98955172 1.19023524 1.22823699 1.11544713 1.38851416
 1.19822558 1.28000922 1.06910682 1.3755874 ]",[0. 0. 1. 0. 1. 1. 1. 1. 0. 1.],"[0.37967084 0.34644626 0.44629481 0.48496306 0.39884557 0.56883826
 0.38932421 0.52909613 0.37039832 0.52708886]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[0.849 1.016 0.936 0.866 0.825 1.032 0.903 0.888 1.007 0.73 ],[2.43 2.68 2.43 2.28 2.41 2.63 2.57 2.1  2.39 2.04],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[1.34705495 1.55254044 1.43004762 1.22479895 1.25976073 1.58549225
 1.39211867 1.17251612 1.36120841 1.03996449]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44815663 0.54884659 0.47251894 0.37951086 0.39641356 0.53822235
 0.48472365 0.27726221 0.4146044  0.30069691]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[1.149 1.254 0.842 0.938 0.944 0.733 1.108 1.259 1.037 1.017],[2.7  2.85 2.01 2.31 2.41 1.77 2.33 2.93 2.49 2.34],[1.  1.5 1.  1.  1.  1.  1.  2.  1.  1. ],"[1.68236438 1.78766122 1.08982533 1.38399366 1.39606749 0.91946598
 1.42598196 1.85127183 1.52364554 1.4148103 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5327428  0.56883004 0.25754994 0.40573682 0.41364806 0.15852848
 0.37148977 0.56431809 0.45424247 0.42069409]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[1.07  1.118 0.925 0.964 1.122 1.223 1.106 1.    1.038 1.021],[2.47 2.46 2.16 2.35 2.52 2.61 2.48 2.19 2.4  2.26],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.50464645 1.5370049  1.23910927 1.32627116 1.54554308 1.72443012
 1.53362804 1.30523736 1.40816747 1.33812423]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43945846 0.43859426 0.32643715 0.33765787 0.42985949 0.48517353
 0.40499523 0.33065606 0.38285497 0.34499374]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.335 1.192 0.98  1.12  1.022 1.05  1.178 1.294 1.365 1.266],[2.81 2.57 2.08 2.35 2.06 2.2  2.67 2.62 2.6  2.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.82299149 1.668518   1.27501942 1.47083968 1.27268789 1.33919631
 1.6775933  1.71927657 1.79072745 1.76731681]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49574784 0.44225823 0.28043934 0.36166793 0.25407705 0.28214553
 0.49803947 0.46896163 0.42204337 0.50650138]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.099 1.368 1.388 0.982 1.283 1.428 1.304 1.258 1.192 1.312],[2.34 2.65 2.82 2.04 2.47 2.87 2.56 2.55 2.42 2.36],[1. 1. 1. 1. 2. 2. 1. 1. 1. 1.],"[1.55076289 1.80183428 1.88536879 1.2434815  1.6135259  1.94943275
 1.68337343 1.61646677 1.60496545 1.62982422]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36797724 0.46497392 0.49913344 0.23092779 0.35080129 0.50434974
 0.41162295 0.39242868 0.36180871 0.3569873 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.236 0.246 0.188 0.2   0.206 0.221 0.175 0.155 0.215 0.177],[2.39 2.15 2.38 2.1  2.07 2.08 1.95 2.1  3.01 1.95],[1.  1.  1.5 1.  1.  1.  1.  1.  1.  1. ],"[0.5804037  0.62039764 0.46497578 0.54539891 0.46050245 0.56033812
 0.3780556  0.44325065 0.96112194 0.45416765]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34795497 0.38028839 0.2868166  0.33524022 0.23526808 0.33609007
 0.20857807 0.28325065 0.73216442 0.28161455]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.307 0.372 0.284 0.336 0.48  0.422 0.308 0.428 0.424 0.471],[2.02 1.95 2.17 2.03 2.5  2.22 1.83 2.55 2.   2.46],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61110133 0.59470669 0.67787202 0.54362233 0.98383763 0.76617222
 0.52989302 0.99406784 0.72077837 1.0356546 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31531032 0.22388638 0.37971162 0.22573171 0.5050974  0.36669651
 0.21836958 0.52970566 0.29837603 0.54830169]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.633 0.625 0.505 0.527 0.568 0.468 0.546 0.571 0.608 0.533],[2.53 2.15 1.74 2.14 2.46 1.93 1.95 2.31 2.31 2.2 ],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[1.11585039 1.02614945 0.62453923 0.84682262 1.04788266 0.72334672
 0.86225688 1.00167603 1.05376485 0.90569854]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50097185 0.42334916 0.15266423 0.32868786 0.47755551 0.25205766
 0.33396587 0.44316773 0.44902791 0.40099089]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.698 0.553 0.76  0.52  0.667 0.695 0.842 0.718 0.819 0.474],[2.05 2.   2.41 2.02 2.22 2.42 2.35 2.28 2.49 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.95016697 0.8342838  1.25564751 0.83870025 1.0330197  1.19422242
 1.24540387 1.091606   1.297713   0.79154123]",[1.  0.  1.  0.  0.  1.  1.  0.5 1.  0. ],"[0.27144626 0.2720377  0.47518913 0.27514556 0.40979216 0.45823853
 0.4362315  0.39477251 0.46249327 0.27784555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.642 0.806 0.785 0.743 0.743 0.877 0.722 0.954 0.942 0.712],[1.85 2.   2.19 2.23 2.2  2.15 2.05 2.28 2.53 1.97],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88881454 1.10505425 1.14071022 1.18148751 1.10471555 1.24523968
 0.9728992  1.31562719 1.41905272 1.01746981]",[1. 1. 0. 1. 0. 1. 0. 1. 1. 1.],"[0.20686141 0.28009331 0.37456032 0.38902291 0.35352475 0.38057171
 0.29175662 0.39238989 0.45141295 0.2775162 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.742 0.755 0.906 0.972 1.044 0.788 1.093 0.908 0.844 0.842],[1.89 2.01 1.99 2.43 2.45 1.97 2.49 1.9  2.14 2.15],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.96122612 1.06855925 1.16404309 1.38597086 1.49031525 1.07726632
 1.50909389 1.13335464 1.17553665 1.17666793]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23810112 0.29108854 0.3030415  0.41958537 0.4593631  0.27520822
 0.43432277 0.25431167 0.3116182  0.32280563]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[0.799 1.046 1.088 0.82  1.012 0.911 1.149 0.998 0.838 1.066],[1.8  2.28 2.16 1.92 2.15 1.85 2.42 2.07 2.08 2.19],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  1. ],"[0.99432233 1.39435389 1.33880138 1.08217741 1.30752846 1.1035961
 1.54701929 1.26277598 1.07331701 1.39387842]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18446881 0.34349452 0.29260021 0.24780241 0.31710854 0.2113793
 0.40400842 0.28887217 0.25067296 0.31147852]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
