gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.6,0.1,[0.453 0.504 0.604 0.427 0.414 0.524 0.508 0.512 0.476 0.473],[2.65 2.93 3.13 2.75 2.46 2.86 2.97 2.63 2.54 2.68],[1.  1.  1.5 1.  1.  2.  1.  1.  1.  1. ],"[0.9807823  1.25782288 1.40722184 1.04415313 0.82968455 1.17729073
 1.28198456 1.06914543 1.01405927 1.11248773]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.55944929 0.75371888 0.81181291 0.60146454 0.42174754 0.6485627
 0.74183075 0.58124809 0.51719159 0.60098382]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.15000000000000002,[0.69  0.81  0.78  0.703 0.679 0.645 0.67  0.716 0.745 0.643],[2.72 3.13 3.14 2.69 2.82 2.51 2.84 3.2  3.3  2.59],[2.  2.  1.5 1.  2.  1.  1.  1.  2.  1. ],"[1.20921097 1.50050672 1.4970965  1.29489052 1.32745198 1.13042559
 1.3613961  1.59903132 1.56008131 1.15753548]",[0.  1.  0.  1.  0.  1.  0.  0.  1.  0.5],"[0.53944534 0.71011731 0.75502985 0.57856423 0.61845295 0.47262041
 0.67468955 0.84614802 0.78332472 0.52060189]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.2,[0.793 0.784 0.755 0.835 1.101 0.796 0.816 0.937 0.891 1.28 ],[2.65 2.49 2.33 2.39 3.56 2.42 2.61 2.72 2.85 3.65],[1. 1. 1. 1. 2. 1. 1. 1. 1. 2.],"[1.3519704  1.3211078  1.12879823 1.26737687 2.01483221 1.22696134
 1.28124532 1.50652559 1.54153214 2.24913394]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57473224 0.50101502 0.40459902 0.40887101 0.93662299 0.44300627
 0.46858907 0.5603409  0.63211258 0.99821841]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.25,[1.233 0.843 1.183 1.121 1.115 1.106 1.008 1.251 1.102 1.281],[2.92 2.31 2.93 2.94 3.11 3.03 2.6  3.3  2.94 3.43],[1.  1.  2.  1.  2.  1.5 1.  2.  2.  2. ],"[1.82869648 1.25268362 1.80954818 1.75720264 1.85007052 1.79528953
 1.4924644  2.04239503 1.7833565  2.116756  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62604511 0.37606009 0.62322798 0.63744678 0.70468966 0.68788657
 0.49773051 0.79741456 0.66385882 0.83131227]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.3,[1.236 1.006 1.292 0.902 1.15  1.085 1.188 1.385 1.46  1.034],[2.77 2.26 3.01 2.38 2.52 2.5  2.76 3.31 3.4  2.68],[1. 1. 2. 1. 1. 1. 1. 2. 2. 1.],"[1.72689082 1.32185589 1.88423356 1.3099665  1.62441316 1.48556845
 1.7268994  2.15519948 2.15759794 1.59369931]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56108088 0.32971722 0.6287465  0.38380439 0.45678376 0.42355551
 0.55872069 0.75268239 0.80063261 0.51897397]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.35000000000000003,[1.427 1.268 1.052 1.233 1.504 1.126 1.411 1.366 1.154 1.296],[2.95 3.02 2.12 2.83 3.16 2.39 2.99 3.03 2.61 2.98],[2. 2. 1. 1. 2. 1. 1. 2. 2. 2.],"[1.94426558 1.93720261 1.35571138 1.81404995 2.0596894  1.49593914
 2.01953922 2.00649255 1.53178755 1.9290317 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56569137 0.59066697 0.30437349 0.53584926 0.62152839 0.37249432
 0.5958118  0.59294274 0.38198286 0.59459871]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.4,[1.717 1.316 1.323 1.434 1.369 1.348 1.313 1.027 1.538 1.403],[3.6  2.79 2.81 2.97 2.99 2.83 2.73 2.22 3.15 3.08],[1.5 2.  2.  1.  1.  1.  1.  1.  2.  1. ],"[2.47791867 1.74557971 1.7863445  1.99227266 2.02648698 1.88198369
 1.83544309 1.36615927 2.15289723 2.02986511]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.80168149 0.47497424 0.47033376 0.57254732 0.60942033 0.535304
 0.4935803  0.3014913  0.64270924 0.59984558]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.6,0.45,[1.612 1.28  1.434 1.711 1.374 1.229 1.751 1.31  1.281 1.612],[3.11 2.61 2.76 3.44 2.8  2.31 3.53 2.86 2.74 3.06],[1. 1. 1. 2. 2. 1. 2. 2. 1. 2.],"[2.18713664 1.68258385 1.88718898 2.38998145 1.90656715 1.5523209
 2.54006727 1.89771222 1.8208032  2.09136039]",[1.   1.   1.   1.25 1.   1.   1.25 1.   1.   1.  ],"[0.61115764 0.44057702 0.49634181 0.70776709 0.5124369  0.33204747
 0.75019361 0.51383588 0.49014341 0.57419303]",[0.    0.    0.    0.125 0.    0.    0.25  0.    0.    0.   ]
1.7000000000000002,0.05,[0.266 0.24  0.231 0.193 0.302 0.237 0.247 0.231 0.235 0.203],[2.39 2.84 2.12 2.21 3.14 2.45 2.84 2.72 2.3  2.24],[1.  1.  1.  1.  1.5 1.  1.  1.  1.  1. ],"[0.62917377 0.88595825 0.54681948 0.49015553 1.02890786 0.61661253
 0.85940695 0.81616692 0.62116848 0.55077516]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.37272846 0.65334167 0.31682619 0.29397389 0.76397622 0.37370725
 0.61197836 0.57252678 0.3917709  0.33475953]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.1,[0.519 0.595 0.447 0.538 0.361 0.41  0.519 0.444 0.568 0.353],[2.54 2.99 2.42 2.96 2.16 2.61 2.62 2.39 2.7  2.19],[2.  2.  1.  1.  1.  1.  1.  1.5 1.  1. ],"[0.93544204 1.2605782  0.89061646 1.23348508 0.72610851 0.91394467
 1.07279188 0.797442   1.19499409 0.75225216]",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4524562  0.66409627 0.4510901  0.71596128 0.3644215  0.50036923
 0.58022597 0.37391173 0.66360982 0.39719601]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.15000000000000002,[0.78  0.634 0.728 0.606 0.617 0.737 0.599 0.52  0.68  0.833],[2.86 2.59 2.72 2.28 2.18 2.77 2.74 2.36 2.91 3.28],[1.  1.  2.  1.  1.  1.5 1.  1.  1.  2. ],"[1.51734074 1.15570359 1.28134332 1.04861391 0.93955249 1.30872269
 1.22508912 0.95261786 1.46708804 1.62816241]",[1. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[0.73499638 0.54779099 0.52678643 0.44011782 0.35280932 0.57685989
 0.6125232  0.42353338 0.75556155 0.81276934]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.2,[0.592 0.892 0.805 0.903 0.688 0.944 0.709 0.879 1.075 0.764],[2.01 2.34 2.56 2.87 2.18 2.74 2.23 2.77 3.32 2.28],[1. 2. 1. 2. 1. 1. 1. 2. 2. 1.],"[0.85088781 1.24721426 1.33103065 1.5221263  1.05750879 1.58660497
 1.02068806 1.44137297 1.97548819 1.16249351]",[0. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.27244054 0.34595449 0.53434425 0.62100081 0.33674524 0.63544103
 0.35119587 0.56976896 0.86552176 0.39505211]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.25,[0.701 0.863 0.992 1.054 0.969 0.947 0.904 0.992 1.185 1.056],[2.23 2.57 2.36 2.59 2.73 2.67 2.33 2.74 2.96 2.88],[1. 1. 1. 1. 1. 2. 1. 2. 1. 1.],"[1.09761665 1.3353958  1.32708588 1.48379917 1.52545148 1.50921969
 1.29202399 1.51821174 1.834599   1.6802645 ]",[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.33939948 0.46604522 0.41083343 0.46003208 0.55865217 0.52956637
 0.40411627 0.52947883 0.70156677 0.61883627]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.3,[0.93  0.909 0.877 1.034 1.181 1.249 1.031 1.163 1.083 1.014],[2.22 2.23 1.82 2.46 2.79 2.58 2.49 2.59 2.48 2.47],[1. 1. 1. 2. 2. 1. 1. 1. 1. 1.],"[1.20790734 1.24072256 1.07202328 1.42313262 1.69919749 1.59283788
 1.51722073 1.58833442 1.5385532  1.45007985]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29654016 0.33197256 0.20690121 0.38561797 0.52510142 0.479614
 0.46258939 0.45555122 0.46407078 0.44859547]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.35000000000000003,[1.251 1.416 1.191 1.337 0.956 1.252 1.222 1.034 1.163 1.294],[2.68 3.06 2.55 2.63 2.21 2.86 2.58 2.29 2.75 2.76],[1.5 2.  1.  1.  1.  2.  1.  1.  1.  1. ],"[1.73530871 2.00649004 1.63175248 1.73273182 1.22768393 1.8372159
 1.68944172 1.39604979 1.81007788 1.8237285 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49183459 0.6032625  0.4460225  0.47582874 0.32909995 0.53841463
 0.45251362 0.34066832 0.54234533 0.51862596]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.4,[1.107 1.421 1.278 1.299 1.266 1.285 1.203 1.246 1.341 1.151],[2.41 2.92 2.7  2.7  2.65 2.56 2.67 2.64 2.85 2.4 ],[1. 2. 1. 1. 2. 1. 2. 1. 1. 1.],"[1.47096899 1.9526018  1.79914351 1.75174308 1.67637786 1.65276515
 1.6369448  1.69933559 1.91326671 1.58782041]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37080542 0.54109179 0.48469527 0.47144523 0.43622405 0.43512721
 0.44512839 0.47632533 0.54519665 0.37927549]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.7000000000000002,0.45,[1.12  1.306 1.333 1.289 1.316 1.357 1.571 1.208 1.238 1.558],[2.22 2.66 2.65 2.67 2.74 2.8  3.16 2.43 2.6  3.23],[1.  1.  1.  1.  1.  1.5 2.  1.  1.  1. ],"[1.38552829 1.7800619  1.77187779 1.76074151 1.76941755 1.86657983
 2.18436396 1.56785945 1.67989978 2.2944585 ]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.31861178 0.47004237 0.45472447 0.45974603 0.46534529 0.50985192
 0.59933772 0.37660457 0.44256335 0.67067676]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.05,[0.26  0.22  0.259 0.245 0.308 0.345 0.184 0.275 0.172 0.264],[2.62 2.52 2.95 2.75 3.35 2.79 2.24 2.5  2.07 2.55],[1.  1.  1.5 1.  2.  1.  1.  1.  1.  1. ],"[0.80456338 0.68644176 0.95130439 0.77156367 1.15531268 0.92928393
 0.5409343  0.73946606 0.49729174 0.73569627]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53855508 0.47514049 0.65495918 0.53958857 0.85523456 0.61987719
 0.34445358 0.47364269 0.32042467 0.47883348]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.1,[0.411 0.42  0.552 0.347 0.32  0.346 0.394 0.384 0.456 0.481],[2.23 2.26 2.82 1.97 2.15 2.42 2.22 2.49 2.36 2.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.78899618 0.84443101 1.24161443 0.5603148  0.62431249 0.8624417
 0.75996929 0.9932939  0.84538465 1.1251842 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36897665 0.41882066 0.68423894 0.25642808 0.28298436 0.48497771
 0.40599712 0.56159041 0.41371473 0.67917101]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.15000000000000002,[0.534 0.638 0.549 0.57  0.573 0.549 0.532 0.752 0.621 0.451],[2.12 2.64 2.29 2.42 2.44 2.17 2.36 2.75 2.13 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84836987 1.20796506 0.94133594 1.01006727 1.10574712 0.89346951
 1.0042427  1.32512704 0.90354248 0.76070608]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.31097912 0.55697691 0.4024126  0.45450086 0.55196355 0.33177517
 0.43333449 0.61246103 0.31216553 0.31613577]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.2,[0.719 0.711 0.888 0.78  0.843 0.746 0.806 0.766 1.058 0.954],[2.43 2.1  2.76 2.48 2.71 2.34 2.59 2.17 2.8  2.62],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.17197053 1.00684284 1.58613624 1.29492053 1.42158228 1.12134575
 1.25284127 1.07058681 1.64375303 1.4005964 ]",[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.42797151 0.30746784 0.65304542 0.49906116 0.54865503 0.3942315
 0.45464791 0.33601161 0.65631407 0.53417245]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.25,[1.011 1.069 0.925 0.749 0.805 0.922 0.981 0.976 0.91  0.857],[2.57 2.67 2.45 2.24 2.17 2.58 2.77 2.63 2.51 2.39],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.52771047 1.62575418 1.28857417 1.17527456 1.17594144 1.40540507
 1.53313197 1.49307566 1.45299049 1.27742271]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.51326711 0.55937723 0.42165035 0.42469229 0.33945707 0.47741679
 0.55981166 0.52387888 0.52301491 0.4089315 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.3,[0.981 0.951 0.758 1.097 0.797 1.18  0.959 0.965 0.991 0.935],[2.43 2.47 2.01 2.64 2.08 2.77 2.06 2.25 2.44 2.3 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.41735858 1.41739647 1.04126685 1.6644719  1.08413966 1.71953418
 1.26789475 1.30669559 1.38798266 1.29383677]",[1.  1.  0.  1.  0.5 1.  1.  1.  1.  1. ],"[0.43491717 0.45352562 0.2889585  0.52990952 0.28472559 0.57202868
 0.30661545 0.35020572 0.40143969 0.33734751]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.35000000000000003,[0.983 0.931 1.028 1.296 0.949 1.212 1.038 1.23  1.091 0.98 ],[2.1  2.1  2.45 2.57 1.97 2.65 2.23 2.61 2.25 2.21],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.27733297 1.15140542 1.47153872 1.70134476 1.14237473 1.64755807
 1.31330633 1.71337836 1.38319039 1.30984264]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30427633 0.25230386 0.39918276 0.44973099 0.19831223 0.48868356
 0.30468878 0.48762763 0.31115914 0.32094127]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.4,[1.092 1.123 0.948 1.086 1.215 1.072 0.85  1.051 0.964 1.222],[2.33 2.4  2.31 2.31 2.53 2.   1.84 2.23 2.1  2.78],[1.  1.  1.  1.5 1.  1.  1.  1.  1.  1. ],"[1.46745093 1.54269533 1.30059511 1.39217179 1.60995561 1.35725491
 1.03460256 1.39021917 1.27528005 1.78828493]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34291602 0.39026919 0.32786989 0.31182023 0.4260396  0.27555813
 0.21913381 0.32771917 0.24924489 0.52532289]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.8000000000000003,0.45,[1.292 1.198 1.033 1.332 1.102 1.491 1.134 1.061 1.254 1.264],[2.58 2.37 2.21 2.45 2.32 3.   2.36 2.12 2.5  2.6 ],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.75554772 1.50252313 1.40015779 1.64515044 1.44869879 1.98783425
 1.51168359 1.35377387 1.66187152 1.74163743]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43867517 0.33611688 0.32109529 0.35602691 0.35049078 0.56257607
 0.3615664  0.26266059 0.41099017 0.47223191]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.05,[0.142 0.216 0.235 0.179 0.206 0.276 0.269 0.269 0.302 0.324],[1.91 2.45 2.38 2.29 2.4  2.78 2.71 2.32 2.4  2.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39811465 0.71556232 0.70271607 0.55200695 0.64151794 0.90105232
 0.73920199 0.67467119 0.71895391 0.90536479]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24568301 0.50566974 0.47016175 0.35477062 0.42229187 0.65378365
 0.49165072 0.40595293 0.44839727 0.59522929]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.1,[0.451 0.409 0.384 0.417 0.394 0.344 0.369 0.443 0.49  0.336],[2.26 2.3  1.95 2.22 2.05 2.2  2.48 2.14 2.19 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.80834463 0.89524983 0.68058066 0.86435493 0.7061141  0.67239376
 0.80773192 0.77915749 0.84236741 0.65838918]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36716299 0.45947163 0.28553915 0.4601313  0.31715413 0.32291133
 0.44461425 0.34683328 0.38533616 0.32531301]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.15000000000000002,[0.453 0.565 0.502 0.558 0.644 0.632 0.483 0.452 0.489 0.522],[1.88 2.23 1.59 2.29 2.61 1.85 2.04 1.95 2.26 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72274435 1.00777891 0.61570157 0.9507919  1.19563419 0.78003144
 0.78400332 0.72813731 0.92843621 0.97664276]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.25167013 0.43666746 0.13117032 0.40371427 0.53847782 0.21287324
 0.29311221 0.25251231 0.42142449 0.42705292]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.2,[0.721 0.626 0.715 0.809 0.589 0.666 0.543 0.748 0.755 0.657],[2.3  1.88 2.14 2.43 1.89 1.92 1.59 2.54 2.51 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.17375423 0.86470704 1.01539194 1.32553557 0.87937668 0.9066523
 0.64988252 1.30788385 1.25011973 1.00565885]",[0.  0.5 0.5 1.  0.  1.  0.  0.  0.  0. ],"[0.445592   0.23888672 0.32123178 0.50350677 0.2498845  0.24798042
 0.13249971 0.54061578 0.51292063 0.34948026]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.25,[0.901 0.897 0.832 0.923 0.929 0.889 0.917 0.897 0.902 0.777],[2.19 2.5  2.16 2.4  2.2  2.24 2.33 2.34 2.23 2.24],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24468632 1.40939797 1.15144046 1.39542931 1.29197503 1.20851216
 1.36197113 1.27395716 1.25957067 1.1247319 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32831913 0.49212746 0.3766846  0.4261715  0.38218499 0.39882222
 0.4444516  0.39989954 0.36967077 0.3496733 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.3,[0.995 1.046 0.653 0.86  1.103 0.921 0.875 0.924 0.981 1.045],[2.31 2.56 1.86 2.16 2.7  2.21 2.25 2.26 2.37 2.44],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.38561037 1.52880771 0.95850498 1.20820145 1.6805596  1.24572277
 1.29227802 1.27042567 1.43282088 1.5066399 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37081911 0.49638828 0.2338364  0.33337723 0.53312674 0.34638927
 0.36559101 0.34874598 0.43346053 0.48686268]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.35000000000000003,[1.156 1.002 1.261 0.963 1.101 1.219 1.148 1.109 1.132 0.997],[2.6  2.16 2.69 2.04 2.3  2.71 2.39 2.41 2.25 2.27],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.67335184 1.40352165 1.68227939 1.20159395 1.4485212  1.73044875
 1.54120536 1.44048699 1.44560638 1.37390919]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50819315 0.3428051  0.45556064 0.26894014 0.33799813 0.47284132
 0.45070487 0.38045098 0.34233001 0.3435088 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
