gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.32  0.253 0.327 0.324 0.228 0.239 0.263 0.359 0.296 0.244],[3.04 3.06 2.89 3.47 2.58 3.2  2.6  3.56 3.36 2.6 ],[1. 2. 2. 2. 1. 1. 1. 2. 2. 1.],"[1.09852372 0.96926047 0.93856476 1.20916643 0.61653702 1.05424285
 0.77930761 1.3101491  1.00990074 0.77130637]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.75700455 0.72729147 0.62458039 0.87945818 0.40104874 0.79556305
 0.51462011 0.92982683 0.72820274 0.5138259 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04943954 0.0488043  0.05048488 0.0506496  0.04734682 0.04794367
 0.04974647 0.04958973 0.05053703 0.04932849]"
1.5,0.1,[0.475 0.627 0.456 0.592 0.631 0.659 0.582 0.628 0.58  0.586],[2.85 3.53 2.97 3.34 3.22 3.25 3.19 3.49 2.99 3.28],[1.  2.  2.  2.  2.  1.5 2.  2.  2.  2. ],"[1.15152535 1.5076546  1.13466531 1.43977218 1.41756586 1.55683098
 1.36352401 1.61196323 1.32314416 1.4293046 ]",[0.  0.  0.  1.  1.  0.5 0.  0.5 1.  0. ],"[0.66026803 0.89446551 0.67677957 0.81287765 0.78835687 0.91863579
 0.78650497 0.95306674 0.72140588 0.86429178]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09758457 0.09851944 0.10213678 0.10080191 0.10023128 0.09984192
 0.09760404 0.10103587 0.10151428 0.10123949]"
1.5,0.15000000000000002,[0.792 0.914 0.818 0.868 0.627 0.913 0.815 0.793 0.733 0.833],[3.39 3.49 3.29 3.39 2.45 3.49 3.17 3.28 2.96 3.59],[2.  2.  2.  2.  1.5 2.  2.  2.  1.  2. ],"[1.6483749  1.86733533 1.65741478 1.72396926 1.11047615 1.82306127
 1.57814284 1.6640585  1.44151525 1.8499178 ]",[1.  1.  1.  1.  0.  1.  0.5 1.  0.  1. ],"[0.81427333 0.92539441 0.82120751 0.86581252 0.47864022 0.92956213
 0.79801772 0.85023159 0.74903966 0.97877339]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14627498 0.15334747 0.15122393 0.14927611 0.1470203  0.15031233
 0.14840715 0.15399338 0.14853655 0.14716728]"
1.5,0.2,[0.819 1.034 0.841 0.994 1.067 0.997 0.859 0.64  0.854 0.957],[2.48 3.05 2.94 3.27 3.57 3.3  2.9  2.29 2.92 2.78],[2. 2. 2. 2. 2. 2. 2. 1. 2. 1.],"[1.19026535 1.6970209  1.51379476 1.77174588 2.01594112 1.80351044
 1.55853529 1.07926686 1.53337308 1.57708563]",[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.39600753 0.69088442 0.63134542 0.79040555 0.90812862 0.77544769
 0.63211683 0.40916676 0.6310635  0.59873785]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20040323 0.20055925 0.1951672  0.20210205 0.1997779  0.20078367
 0.20314039 0.19696848 0.20401905 0.20156932]"
1.5,0.25,[1.185 1.194 1.001 0.84  0.995 1.24  1.058 0.934 1.073 1.113],[3.08 3.33 2.68 2.44 2.53 3.11 2.84 2.59 2.8  2.7 ],[1. 2. 1. 1. 1. 2. 1. 1. 1. 2.],"[1.89656409 2.01160141 1.57838661 1.33766548 1.45511528 1.93994942
 1.65067753 1.47301118 1.67588988 1.58506152]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.73725257 0.77824387 0.52815712 0.43843147 0.48062919 0.69839729
 0.60451237 0.53405366 0.58607299 0.50101367]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24761131 0.25074928 0.24902534 0.2510732  0.24834783 0.25369605
 0.24913565 0.25094426 0.2500731  0.24689959]"
1.5,0.3,[1.399 1.188 1.333 1.06  1.254 1.317 1.264 1.46  1.104 1.251],[3.11 2.69 3.36 2.29 3.12 3.13 3.06 3.55 2.65 3.14],[1. 2. 1. 1. 2. 1. 2. 2. 2. 1.],"[2.06634159 1.67813324 2.19431126 1.40012634 1.94675244 2.03285237
 1.94324477 2.31995427 1.58733499 1.9682928 ]",[1.    1.    1.    1.    1.125 1.    1.    1.    1.    1.   ],"[0.69077763 0.48481293 0.80306736 0.35841736 0.65138379 0.70797688
 0.66209121 0.85163884 0.46612405 0.69661799]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30020304 0.298577   0.29877153 0.29906542 0.29897469 0.3000911
 0.30026631 0.30000227 0.3011311  0.30134226]"
1.5,0.35000000000000003,[1.348 1.401 1.405 1.458 1.235 1.278 1.439 1.301 1.229 1.707],[2.99 2.95 3.07 3.31 2.59 2.81 3.19 3.12 2.71 3.63],[2. 1. 2. 2. 1. 1. 2. 2. 1. 2.],"[1.93818034 1.94946787 1.99359896 2.21550801 1.69732616 1.78759629
 2.08664779 1.93564118 1.70846698 2.58067188]",[1.25 1.   1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.57502604 0.58713755 0.56689241 0.72796651 0.45129711 0.54263291
 0.64423385 0.60277985 0.51599139 0.85100208]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.35277069 0.3496451  0.35137431 0.34914977 0.34932161 0.34891895
 0.34816764 0.34760274 0.35032451 0.34872514]"
1.5,0.4,[1.477 1.244 1.487 1.28  1.296 1.391 1.181 1.198 1.571 1.307],[3.01 2.89 3.15 2.71 2.72 2.87 2.57 2.47 3.41 2.94],[2.  1.5 2.  1.  1.  1.  1.  1.  2.  1. ],"[2.04372407 1.87686826 2.17286108 1.73900901 1.78375108 1.92155977
 1.6376686  1.5980712  2.30950945 1.9470201 ]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.51697603 0.54416318 0.63414282 0.47488547 0.4758629  0.53889619
 0.44120925 0.41326652 0.6789937  0.56705672]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.40040884 0.40253878 0.39825128 0.39886    0.40135702 0.3990919
 0.40058956 0.39881634 0.39979522 0.39949894]"
1.5,0.45,[1.401 1.327 1.389 1.429 1.874 1.543 1.626 1.657 1.404 1.425],[3.   2.94 2.86 2.97 3.62 3.08 3.1  3.32 3.02 2.87],[1.5 1.5 2.  1.  2.  2.  2.  2.  2.  1.5],"[1.99317636 1.92228413 1.85685073 1.95624979 2.59824497 2.07840987
 2.17606721 2.25517139 2.00786686 1.94483157]",[1.    1.    1.    1.    1.25  1.125 1.    1.25  1.    1.   ],"[0.57378915 0.53996174 0.50409682 0.55334025 0.77186619 0.53858565
 0.59006684 0.62643787 0.5730579  0.52310306]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4500682  0.44895826 0.45042039 0.4522428  0.44853569 0.45300573
 0.4496426  0.45232858 0.44960838 0.45110318]"
1.6,0.05,[0.231 0.25  0.229 0.307 0.285 0.255 0.226 0.231 0.319 0.245],[2.29 3.02 2.76 2.88 2.84 2.81 2.29 2.51 3.36 3.22],[1. 1. 2. 1. 1. 2. 1. 1. 2. 2.],"[0.58725084 1.04889567 0.74679259 1.00043603 0.91697439 0.76388019
 0.6396266  0.68095542 1.13724033 0.96968374]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35711656 0.80561381 0.51357726 0.68572411 0.61242116 0.51009479
 0.4168434  0.45061119 0.8134293  0.71536429]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05001648 0.05016965 0.05017626 0.05137264 0.05123223 0.04887492
 0.05048808 0.04953866 0.05073909 0.05021278]"
