gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.274 0.338 0.266 0.32  0.313 0.235 0.362 0.291 0.209 0.382],[2.9  3.26 3.12 3.15 3.08 3.33 3.18 3.8  2.65 3.39],[1.5 2.  2.  2.  2.  2.  2.  2.5 2.  2. ],"[0.90501752 1.10630212 1.02482856 1.04346727 1.01627485 1.09020749
 1.09879369 1.23551295 0.66229769 1.18529635]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.6252525  0.77345544 0.73580513 0.71530626 0.7207768  0.84715085
 0.7351682  0.9345315  0.44722872 0.84968783]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05032656 0.04945702 0.05025085 0.05052233 0.05143451 0.04932445
 0.05041241 0.04865782 0.05022419 0.04986181]"
1.5,0.1,[0.506 0.647 0.544 0.546 0.565 0.608 0.486 0.602 0.416 0.459],[2.68 3.15 2.97 3.18 2.86 3.2  2.96 3.27 2.47 2.91],[2. 2. 2. 2. 1. 2. 1. 2. 1. 2.],"[1.01345351 1.44667535 1.1840441  1.33857259 1.21552469 1.37176009
 1.18260895 1.44438767 0.90024908 1.09361678]",[0.  1.  0.5 0.  0.  0.  0.  0.  0.  0. ],"[0.5255873  0.78577691 0.61694938 0.76752035 0.66362833 0.80993758
 0.70960846 0.85506638 0.48319402 0.64527084]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10177084 0.09929901 0.1        0.09977578 0.10133901 0.10150796
 0.10228372 0.09942031 0.10173675 0.10038946]"
1.5,0.15000000000000002,[0.907 0.776 0.688 0.66  0.79  0.658 0.844 0.609 0.601 0.985],[3.44 2.9  2.88 2.68 2.9  2.61 3.08 2.55 2.57 3.63],[2.  2.  1.5 1.5 2.  1.  2.  1.5 1.  2. ],"[1.74202804 1.43413461 1.33867014 1.20933628 1.42527566 1.17273036
 1.58530054 1.10206103 1.10957736 1.95944301]",[1.     1.     0.     0.     1.     0.     1.     1.     0.     1.0625],"[0.88340377 0.6911207  0.6427717  0.58176975 0.62362283 0.5299081
 0.75146265 0.46523486 0.52017062 0.97458949]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14984697 0.14952069 0.14889489 0.14998425 0.14877206 0.14494382
 0.15189967 0.14934354 0.14993097 0.14976516]"
1.5,0.2,[0.832 0.949 0.88  0.94  0.872 0.99  0.998 0.88  1.013 0.829],[2.83 2.99 2.78 2.84 2.61 2.91 3.28 2.74 3.   2.65],[2. 2. 2. 1. 1. 1. 2. 1. 2. 1.],"[1.46112088 1.63374683 1.45355778 1.60747359 1.43095775 1.63219237
 1.88364447 1.43548495 1.70124954 1.40525261]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.61467923 0.67278004 0.58434148 0.66724043 0.54367504 0.68029539
 0.82965888 0.56966281 0.70066238 0.56893853]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19734828 0.20029508 0.20237102 0.2006983  0.19693546 0.20152203
 0.19996803 0.20106769 0.19836151 0.20138573]"
1.5,0.25,[1.102 1.1   1.193 1.057 1.197 1.132 1.018 1.102 1.134 1.158],[3.11 3.05 3.09 2.88 3.1  2.86 2.82 2.92 2.9  3.14],[2. 2. 2. 1. 2. 1. 2. 2. 2. 2.],"[1.84966409 1.72718893 1.81305273 1.67463519 1.87886101 1.73829409
 1.62361121 1.65330106 1.70428044 1.86507691]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.7307145  0.64581197 0.64417333 0.60282855 0.69101372 0.62284975
 0.57890418 0.55347928 0.60615483 0.71888428]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.24844762 0.24812497 0.24825363 0.25112916 0.2508351  0.2483554
 0.25055989 0.24728331 0.25231212 0.24737066]"
1.5,0.3,[1.27  1.094 1.027 1.411 1.198 1.284 1.19  1.154 1.412 1.312],[3.05 2.47 2.63 3.21 2.96 3.11 3.11 2.93 3.3  3.14],[2.  1.  1.5 2.  2.  2.  2.  2.  2.  1.5],"[1.85112497 1.48312891 1.5523287  2.10773908 1.8357998  1.99404489
 1.82112218 1.81328871 2.21780056 2.01852523]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62288278 0.44537379 0.47082724 0.70236249 0.59997216 0.68558481
 0.6259171  0.59497084 0.76054715 0.69529708]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29571059 0.29981152 0.30029441 0.29916324 0.29871627 0.30052457
 0.29639868 0.29724018 0.29721974 0.30236205]"
1.5,0.35000000000000003,[1.575 1.422 1.577 1.211 1.442 1.563 1.46  1.501 1.45  1.142],[3.33 3.13 3.38 2.69 3.06 3.47 3.32 3.05 3.05 2.5 ],[2. 2. 2. 1. 2. 2. 2. 2. 2. 2.],"[2.26431101 2.03623925 2.28264455 1.74733779 2.02945395 2.33297901
 2.17366246 2.03205747 2.10366245 1.48992942]",[1.125 1.    1.    1.    1.25  1.    1.125 1.    1.    1.   ],"[0.7128541  0.63571191 0.75118947 0.49790419 0.59531577 0.75273975
 0.68944798 0.60103452 0.63349521 0.37834739]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34781255 0.34851203 0.35042771 0.35412684 0.34994693 0.34954927
 0.34779348 0.34768166 0.35032271 0.35461373]"
1.5,0.4,[1.403 1.655 1.513 1.495 1.445 1.338 1.596 1.214 1.505 1.218],[3.15 3.36 2.87 3.17 2.91 2.64 3.32 2.5  3.38 2.5 ],[2. 2. 2. 2. 2. 1. 2. 2. 2. 2.],"[2.04052475 2.30500684 1.97015632 2.11239153 1.93927298 1.74057507
 2.22655297 1.57648637 2.22151479 1.61053748]",[1.   1.   1.   1.25 1.   1.   1.25 1.   1.   1.  ],"[0.6391362  0.69031934 0.49743904 0.61671648 0.50016897 0.46088269
 0.66284326 0.38756059 0.70186574 0.3718949 ]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.39841729 0.40232256 0.39691489 0.40112075 0.40119811 0.39870279
 0.40236194 0.40306834 0.39994756 0.40024522]"
1.5,0.45,[1.424 1.595 1.543 1.575 1.669 1.632 1.451 1.554 1.678 1.725],[3.03 3.04 2.99 2.97 3.48 3.29 2.97 3.09 3.7  3.42],[1. 2. 1. 1. 2. 1. 1. 2. 2. 2.],"[1.99409765 2.08285499 2.08124983 2.05800387 2.41294602 2.30548515
 2.02151934 2.16441248 2.58295773 2.37398692]",[1.   1.25 1.   1.   1.25 1.   1.   1.25 1.   1.25],"[0.57247106 0.53973732 0.56397016 0.55661959 0.7110759  0.68162468
 0.58684344 0.59099207 0.79388059 0.66677012]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.44719746 0.44531127 0.44906524 0.44758263 0.45092072 0.45251441
 0.4482327  0.4552837  0.44697167 0.44782585]"
1.6,0.05,[0.218 0.244 0.215 0.193 0.215 0.257 0.286 0.172 0.208 0.25 ],[2.67 2.59 2.56 2.39 2.71 2.98 2.91 2.64 2.39 2.62],[1. 1. 1. 1. 2. 2. 1. 2. 1. 1.],"[0.71260441 0.71885514 0.71680934 0.50845326 0.69419707 0.92513317
 0.94504212 0.66673982 0.60518375 0.72447278]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50339542 0.45865555 0.48744899 0.32069935 0.47614775 0.64547984
 0.66327699 0.47698945 0.39329166 0.4499336 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04831642 0.04995675 0.05007125 0.04648558 0.0502045  0.05113215
 0.050329   0.05001974 0.05063235 0.05003977]"
