gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.6,0.1,[0.479 0.468 0.59  0.485 0.636 0.425 0.547 0.647 0.517 0.481],[2.4  2.86 3.01 2.58 3.5  2.81 3.14 3.6  2.78 3.09],[1.  1.  1.  1.5 2.  1.  2.  2.  1.  2. ],"[0.89880821 1.19420641 1.31651848 0.97055937 1.54047402 1.04578719
 1.29506691 1.66882116 1.18502804 1.23158796]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.41540733 0.69718248 0.77250175 0.49825347 0.89837502 0.60327498
 0.75753762 1.03939367 0.66667966 0.72242231]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10344654 0.10039924 0.10057302 0.09873852 0.09926512 0.09797992
 0.09857576 0.10031876 0.10107083 0.09919788]"
1.6,0.15000000000000002,[0.772 0.875 0.682 0.683 0.759 0.814 0.758 0.722 0.74  0.679],[2.88 3.11 2.52 2.62 2.93 2.94 2.8  2.94 2.81 2.53],[1. 2. 1. 1. 1. 1. 1. 2. 2. 1.],"[1.43583265 1.66463018 1.19518881 1.24576102 1.4821867  1.48675271
 1.36338421 1.26695499 1.32096942 1.19268345]",[0.5 1.  0.  0.  0.  1.  1.  0.  0.5 0. ],"[0.71487135 0.80985724 0.5321517  0.57048025 0.75785138 0.70033669
 0.62613079 0.59549014 0.60166278 0.52816868]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15053763 0.14947642 0.15097002 0.14883354 0.14955214 0.14689435
 0.1498177  0.14720684 0.14962187 0.14776322]"
1.6,0.2,[0.841 0.926 1.102 0.786 0.901 0.891 0.831 1.073 0.978 0.895],[2.52 2.88 3.41 2.71 2.97 2.67 2.74 3.48 3.25 2.66],[1.  1.  1.5 1.  2.  1.  1.  2.  2.  1.5],"[1.31505001 1.61106024 2.02441135 1.38954596 1.54014755 1.46685577
 1.48908847 2.00136211 1.75344965 1.39154249]",[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ],"[0.48871151 0.68319342 0.9099509  0.56111945 0.62837508 0.56821014
 0.62507602 0.92706219 0.75799311 0.53511183]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1998528  0.2029188  0.19997509 0.20013306 0.19922723 0.19836545
 0.19730399 0.19801494 0.19644917 0.19951076]"
1.6,0.25,[0.892 1.127 1.114 0.969 1.135 0.918 1.076 1.142 1.138 1.14 ],[2.55 2.96 2.77 2.47 2.89 2.41 2.85 2.87 2.93 2.87],[2.  1.  1.  2.  1.5 1.  2.  1.5 2.  1. ],"[1.3338389  1.79146542 1.66502868 1.35733093 1.75135651 1.37157181
 1.68059836 1.67046867 1.7391487  1.73301903]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47264932 0.68740597 0.56744567 0.43920105 0.63204376 0.45194718
 0.58844077 0.60326469 0.60704665 0.62549034]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25083373 0.25082737 0.24994501 0.24665508 0.25150449 0.2498616
 0.25193703 0.25079669 0.25289031 0.2500673 ]"
1.6,0.3,[1.327 1.078 1.166 1.191 0.886 1.017 0.926 1.144 1.311 1.171],[3.21 2.46 2.89 2.82 2.32 2.43 2.43 2.8  2.86 2.71],[2. 1. 2. 1. 1. 1. 1. 1. 1. 1.],"[2.09455058 1.44614551 1.71889989 1.79091943 1.27705991 1.35878089
 1.37634309 1.68863572 1.88982559 1.65387453]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72532206 0.40128711 0.56294957 0.59001061 0.3976312  0.39972083
 0.42345247 0.5364824  0.5639418  0.54227541]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30037097 0.30371443 0.29955421 0.30290534 0.2972708  0.30263477
 0.29292438 0.29505805 0.30180388 0.30080325]"
1.6,0.35000000000000003,[1.277 1.13  1.188 1.056 1.165 1.351 1.669 1.148 1.411 1.414],[2.88 2.49 2.53 2.51 2.66 3.09 3.57 2.55 3.07 3.15],[1. 1. 1. 1. 1. 2. 2. 1. 2. 1.],"[1.82678163 1.58670241 1.62311008 1.49956195 1.65784157 2.02830769
 2.47721231 1.57746904 2.04386816 2.1013466 ]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.57786073 0.43971999 0.42767367 0.4323891  0.48339089 0.59351765
 0.84454935 0.43709063 0.62788915 0.69146196]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3514586  0.35250818 0.35109087 0.35027861 0.35023379 0.34772039
 0.35079742 0.35329095 0.3486982  0.35217678]"
1.6,0.4,[1.23  1.373 1.302 1.292 1.253 1.171 1.63  1.511 1.028 1.285],[2.69 2.91 2.8  2.56 2.55 2.45 3.13 2.97 2.26 2.75],[1.  1.  1.  1.  1.  1.5 1.5 2.  1.  1. ],"[1.7495862  1.90732768 1.82744779 1.68215912 1.68401197 1.50662821
 2.16551652 2.02755979 1.37205611 1.78213858]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.48594118 0.5430894  0.4993527  0.41624116 0.42849928 0.34425517
 0.62859758 0.55750852 0.32354048 0.49215567]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39729113 0.40103215 0.39953776 0.40149924 0.4046036  0.39960171
 0.40045142 0.40074552 0.40502577 0.39453007]"
1.6,0.45,[1.61  1.508 1.327 1.129 1.418 1.167 1.109 1.409 1.459 1.134],[3.19 3.19 2.88 2.38 2.94 2.27 2.36 2.64 3.02 2.49],[2.  1.5 2.  1.  2.  1.  1.  2.  2.  1. ],"[2.23449162 2.21499361 1.84790641 1.46246851 1.99940293 1.45940942
 1.4439068  1.77513136 1.96217331 1.59227849]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.63110051 0.64877291 0.49348441 0.35406763 0.55640488 0.30784692
 0.32763482 0.39678663 0.51139999 0.41610052]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.45076409 0.44798178 0.44827147 0.45057286 0.45095461 0.44804011
 0.44645521 0.44567837 0.45158338 0.44796196]"
1.7000000000000002,0.05,[0.23  0.202 0.294 0.308 0.232 0.223 0.253 0.304 0.296 0.285],[2.29 2.44 2.31 3.26 2.88 1.86 2.51 3.15 2.41 2.72],[1. 1. 1. 2. 1. 1. 1. 1. 1. 2.],"[0.61083525 0.62606308 0.64361948 1.15936274 0.8345515  0.3801173
 0.69695456 1.04511408 0.74685404 0.814703  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3611801  0.41560166 0.37428598 0.81474604 0.59161205 0.18592296
 0.45717307 0.73948969 0.46672464 0.54114831]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05090584 0.04901699 0.05264193 0.05026622 0.04622844 0.05179683
 0.04887132 0.0510089  0.05031578 0.05128868]"
1.7000000000000002,0.1,[0.472 0.453 0.587 0.466 0.515 0.478 0.437 0.467 0.432 0.522],[2.81 2.71 3.06 2.65 2.93 2.15 2.56 2.45 2.63 2.64],[2. 1. 1. 2. 2. 1. 1. 1. 1. 2.],"[1.07678095 1.1156981  1.44674777 1.00396788 1.20661842 0.7262066
 0.91202253 0.95444194 0.98765613 1.04615862]",[0.  0.  0.5 0.  0.  0.  0.  0.  0.  0. ],"[0.59923517 0.63404771 0.83667819 0.50863829 0.70461586 0.26503472
 0.48733503 0.46129192 0.54095936 0.52230853]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0992631  0.10169843 0.09962211 0.10306911 0.09934733 0.11076345
 0.09995315 0.10108733 0.10156278 0.10109405]"
1.7000000000000002,0.15000000000000002,[0.513 0.652 0.554 0.579 0.616 0.706 0.691 0.626 0.791 0.576],[2.16 2.76 2.26 2.61 2.42 2.77 2.95 2.36 2.8  2.37],[1. 2. 1. 1. 2. 1. 2. 1. 2. 1.],"[0.87267411 1.27587395 0.93466972 1.15176291 1.04189024 1.32240121
 1.30354819 1.07062687 1.33597246 1.03847489]",[0.  0.  0.  0.  0.  0.5 0.  0.  1.  0. ],"[0.36826005 0.5942083  0.37357597 0.54979208 0.43232786 0.61063119
 0.6239437  0.45861027 0.5658748  0.45503007]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15147901 0.14985075 0.14552239 0.15084329 0.15003105 0.14945325
 0.14852331 0.15192556 0.15125412 0.15260257]"
1.7000000000000002,0.2,[1.001 1.052 0.725 0.856 0.848 0.837 0.955 0.672 0.983 0.724],[3.22 2.99 2.36 2.63 2.75 2.77 2.99 2.47 3.04 2.58],[2.  2.  1.  1.  1.  1.  2.  1.5 2.  1. ],"[1.7901455  1.63309932 1.10805042 1.35226141 1.46257202 1.42950416
 1.66857354 1.13742255 1.68575711 1.26369397]",[1. 1. 0. 1. 1. 1. 1. 0. 1. 0.],"[0.81767297 0.68156368 0.42730823 0.50822821 0.61858276 0.59817359
 0.66784417 0.42347724 0.72667264 0.54132337]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2007685  0.20171872 0.20140348 0.19878415 0.20027958 0.20098859
 0.20051046 0.19393382 0.20090591 0.20026511]"
1.7000000000000002,0.25,[1.18  1.019 0.88  0.75  1.145 0.859 0.806 0.884 1.243 1.235],[2.94 2.89 2.54 2.01 2.9  2.28 2.36 2.24 3.08 3.27],[1.  1.5 1.  1.  2.  1.  1.  1.  1.  2. ],"[1.81510667 1.67709355 1.37220017 1.04848354 1.74514017 1.23829796
 1.18039313 1.23410876 2.00552554 2.03705569]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68848862 0.62967656 0.48290635 0.27273891 0.60039835 0.36942711
 0.36164068 0.34402087 0.75635622 0.80596682]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25040015 0.24935487 0.25164077 0.24865655 0.25019661 0.25534223
 0.24733585 0.25222458 0.24903433 0.25039058]"
1.7000000000000002,0.3,[1.109 0.966 0.985 1.161 1.104 1.22  0.951 1.099 1.045 1.098],[2.8  2.51 2.4  2.74 2.67 2.77 2.32 2.65 2.31 2.68],[2.  1.  1.  1.  1.  1.  1.  1.  1.5 1. ],"[1.65987062 1.46441771 1.44148757 1.69963657 1.6015265  1.74188057
 1.31633205 1.6229912  1.3662449  1.63405274]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51383059 0.48259154 0.43746718 0.53155186 0.51634095 0.54876289
 0.36249416 0.51637255 0.33271219 0.52965333]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30017213 0.30434169 0.29973468 0.30002127 0.30018561 0.30233406
 0.28810811 0.29949761 0.30084562 0.30178454]"
1.7000000000000002,0.35000000000000003,[1.309 1.039 1.402 1.112 1.123 0.985 0.892 1.224 1.248 1.388],[2.78 2.13 2.95 2.59 2.44 2.15 2.04 2.69 2.65 3.1 ],[1.  1.  1.  1.  1.5 1.  1.  1.  2.  1. ],"[1.84368961 1.26618755 1.93714725 1.57089115 1.51893108 1.25763108
 1.21752182 1.68161652 1.67216189 2.02307951]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57356754 0.28267437 0.5919086  0.43670169 0.38457805 0.28291429
 0.29322495 0.4921463  0.44356814 0.65593047]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34714549 0.35029102 0.35188161 0.35015599 0.3465602  0.34899452
 0.3407479  0.34922455 0.35109249 0.34862863]"
1.7000000000000002,0.4,[1.167 1.201 1.212 1.526 1.334 0.984 1.199 1.256 1.268 1.087],[2.59 2.6  2.62 3.15 2.54 1.9  2.34 2.79 2.57 2.52],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.66111831 1.65191816 1.62985933 2.12981442 1.70352098 1.18665557
 1.56174356 1.72165679 1.70214829 1.55875987]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43604018 0.45560773 0.45184358 0.61716305 0.42780321 0.24387969
 0.39205362 0.51722869 0.42843736 0.42648204]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39701672 0.39973948 0.39874617 0.39913899 0.39444444 0.39737078
 0.40472583 0.39860284 0.3929741  0.40050711]"
1.7000000000000002,0.45,[1.024 1.408 1.108 1.13  1.31  1.131 1.014 1.461 1.365 1.583],[2.03 2.9  2.29 2.31 2.6  2.31 2.11 2.9  2.72 3.05],[1.  1.  1.  1.  1.  1.  1.  1.5 2.  2. ],"[1.28506764 1.98721273 1.41771229 1.48998879 1.71236674 1.46739218
 1.31481126 1.9914716  1.76933511 2.18107099]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.27697927 0.54273214 0.3265038  0.32971535 0.42722025 0.35172079
 0.27082688 0.52910283 0.44229165 0.58529523]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44516971 0.45022132 0.44764862 0.44736842 0.44610585 0.45117367
 0.46240964 0.44709617 0.45328765 0.4506772 ]"
1.8000000000000003,0.05,[0.244 0.239 0.228 0.205 0.222 0.248 0.217 0.361 0.274 0.268],[2.88 2.63 2.61 2.41 2.06 2.69 2.24 2.7  2.53 2.62],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82750487 0.78222389 0.70138434 0.62493336 0.51530791 0.79827954
 0.56165324 0.91372834 0.77709864 0.80665101]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58409666 0.53013038 0.48565191 0.41669361 0.30550323 0.54943188
 0.34826213 0.5671341  0.50631983 0.52850465]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04726645 0.05124476 0.05024071 0.04938549 0.05135534 0.05013159
 0.05221668 0.05115967 0.04925718 0.04989311]"
1.8000000000000003,0.1,[0.435 0.5   0.5   0.396 0.397 0.477 0.511 0.512 0.522 0.451],[2.45 2.5  2.87 2.31 2.32 2.61 2.65 2.72 2.49 2.33],[2.  1.  1.5 1.  1.  1.  1.  1.5 1.  1. ],"[0.86461912 0.97092191 1.14767453 0.76730516 0.82479222 1.04157111
 1.07499924 1.01891808 1.12339382 0.92172484]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.42315428 0.4694766  0.66576718 0.39354539 0.38295628 0.55896125
 0.56858018 0.53429894 0.57918972 0.46265746]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09842139 0.10160113 0.09984058 0.10105564 0.09670362 0.09949588
 0.10018115 0.09728774 0.09964154 0.09901671]"
1.8000000000000003,0.15000000000000002,[0.733 0.728 0.648 0.504 0.523 0.588 0.659 0.776 0.569 0.559],[2.85 2.68 2.57 2.35 2.39 2.2  2.24 2.64 2.29 2.39],[1. 1. 1. 1. 1. 1. 1. 2. 1. 1.],"[1.48817931 1.31456833 1.15996175 0.91064542 0.9891449  1.01267445
 1.04089841 1.29966948 1.03411052 1.09623866]",[0.  1.  0.  0.  0.  0.  0.5 1.  0.  0. ],"[0.74924559 0.5957695  0.53692465 0.38972745 0.43232972 0.39997913
 0.40335813 0.54451812 0.44263652 0.52445399]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14973417 0.14883805 0.15238269 0.14628297 0.14854678 0.15157336
 0.15150999 0.15539678 0.1477464  0.15027841]"
1.8000000000000003,0.2,[0.863 0.8   0.673 0.676 0.847 0.788 0.768 0.851 0.713 0.908],[2.65 2.37 2.28 2.15 2.32 2.45 2.27 2.69 2.46 2.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.43590785 1.30410594 1.069766   1.01344558 1.25731576 1.23016064
 1.11089066 1.4160335  1.19920324 1.47352002]",[1. 1. 0. 0. 1. 1. 1. 1. 0. 1.],"[0.56579066 0.44247264 0.39392128 0.35455764 0.43613473 0.44367382
 0.38040238 0.56296466 0.48201086 0.56146436]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20162156 0.20464405 0.19606747 0.19888281 0.20381354 0.20090331
 0.19919883 0.20012152 0.198206   0.20069616]"
1.8000000000000003,0.25,[0.727 0.891 0.936 0.945 0.849 1.044 0.791 0.954 0.899 0.997],[2.03 2.48 2.29 2.49 2.24 2.72 2.25 2.33 2.46 2.66],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[1.04818002 1.32570423 1.35497597 1.38314339 1.19009802 1.53853134
 1.16468124 1.36676717 1.29311513 1.51288271]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32428964 0.43469593 0.41744911 0.47445442 0.33472693 0.5496495
 0.37391708 0.41910116 0.39793324 0.53590517]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25379698 0.24984601 0.25292296 0.24860383 0.23855072 0.25032375
 0.24545091 0.25180911 0.25213223 0.24625676]"
1.8000000000000003,0.3,[1.137 0.798 1.122 0.977 1.016 0.812 0.893 0.992 0.943 1.064],[2.76 2.05 2.61 2.22 2.48 2.   2.3  2.46 2.39 2.68],[1.  1.  1.5 1.  1.  1.  1.  1.5 1.  1. ],"[1.69696071 1.06215898 1.57192165 1.31264861 1.47615564 1.11084944
 1.2164517  1.40033493 1.30089396 1.56964531]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54724147 0.25742753 0.48170742 0.32061736 0.42970301 0.2766844
 0.36119535 0.41731247 0.35919474 0.47624992]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30263868 0.29960481 0.29870486 0.30538532 0.29597811 0.29812773
 0.30361991 0.29967949 0.29584    0.29521578]"
1.8000000000000003,0.35000000000000003,[1.078 1.238 1.215 0.965 0.937 1.185 1.165 1.166 0.98  1.342],[2.36 2.76 2.46 2.13 1.93 2.62 2.7  2.68 2.23 2.64],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[1.42137563 1.80605865 1.59827764 1.28780458 1.13169897 1.63288383
 1.69723536 1.74638043 1.35971538 1.76124561]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34593374 0.51959991 0.42176885 0.29543153 0.20513647 0.44928764
 0.49075281 0.51722637 0.34399455 0.46362842]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34716227 0.34884341 0.34860597 0.34844444 0.35886403 0.35012476
 0.35273117 0.35224839 0.35173309 0.34321797]"
1.8000000000000003,0.4,[1.308 0.962 1.077 1.284 0.83  0.897 1.302 1.033 1.224 1.235],[2.65 2.14 2.14 2.84 1.91 1.93 2.69 2.01 2.54 2.56],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.75455476 1.29378938 1.3311409  1.8514959  1.06716821 1.11950094
 1.71835212 1.24351966 1.62872646 1.66368025]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.47789888 0.29862337 0.25836747 0.5109002  0.22068384 0.22995993
 0.47372321 0.25077552 0.40938808 0.4183824 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40329967 0.40011725 0.41085578 0.40429496 0.39426877 0.4023563
 0.39927433 0.39281461 0.40027899 0.39401403]"
1.8000000000000003,0.45,[1.178 1.034 1.156 1.456 1.073 1.25  1.323 1.029 1.313 1.083],[2.55 2.03 2.22 2.93 2.21 2.56 2.65 2.05 2.48 2.28],[1. 1. 1. 2. 1. 1. 1. 1. 1. 1.],"[1.63017714 1.27247189 1.40539456 1.97236079 1.2952407  1.70423102
 1.74790926 1.2049973  1.64423222 1.41995316]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4028578  0.24132932 0.28637113 0.50999751 0.26445945 0.43483405
 0.45435457 0.22347386 0.3948499  0.33386917]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45273442 0.44856416 0.44211409 0.45180663 0.44715447 0.44850416
 0.4508582  0.44923581 0.45333473 0.4525644 ]"
