gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.216 0.245 0.304 0.253 0.274 0.275 0.309 0.384 0.386 0.291],[2.77 3.04 3.22 2.94 3.11 3.08 3.04 3.07 3.66 2.95],[1.  2.  2.  1.  1.5 2.  2.  2.  2.  2. ],"[0.80102874 0.88807587 1.06401449 0.85734692 1.0180563  1.00437684
 1.00700595 1.06386587 1.41555621 0.92479453]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57743499 0.64395478 0.80171347 0.63505138 0.73978176 0.69992615
 0.69886752 0.70148244 1.02528216 0.61291953]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05050954 0.04963756 0.04871593 0.04893522 0.04820762 0.0520175
 0.05002118 0.04951749 0.04932942 0.04792037]"
1.5,0.1,[0.581 0.571 0.58  0.415 0.515 0.565 0.45  0.556 0.576 0.49 ],[3.05 3.11 2.8  2.27 2.97 3.54 2.7  3.17 3.2  2.52],[2.  2.  1.  1.  1.  2.  1.  1.5 1.  1. ],"[1.31449572 1.33785254 1.17315625 0.80543905 1.1838406  1.53936719
 1.02426062 1.40498635 1.49561418 0.98044517]",[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0. ],"[0.72193041 0.76655982 0.61092969 0.38462362 0.66371731 0.95741101
 0.57918738 0.84815286 0.90451493 0.51033287]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10151866 0.10093065 0.09815718 0.10033719 0.10001838 0.0991151
 0.0993039  0.09974446 0.09941834 0.09987091]"
1.5,0.15000000000000002,[0.804 0.896 0.839 0.888 0.936 0.603 0.698 0.731 0.899 0.79 ],[3.23 3.39 3.09 3.35 3.65 2.7  2.85 2.8  3.27 3.19],[2. 2. 2. 1. 2. 2. 1. 1. 1. 2.],"[1.63254615 1.83841033 1.642582   1.8204298  1.88300277 1.16072552
 1.33223736 1.45362996 1.83395582 1.59238031]",[1. 1. 1. 1. 1. 0. 0. 0. 1. 1.],"[0.8203672  0.94757232 0.77771201 0.94193981 0.95946395 0.53256146
 0.64321393 0.72885701 0.9247743  0.76874749]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1491689  0.14916877 0.14764512 0.14979709 0.14795929 0.14601172
 0.14990384 0.14822176 0.15052445 0.15411487]"
1.5,0.2,[0.977 1.029 1.039 1.212 0.849 1.037 0.788 1.105 0.847 0.993],[2.95 3.29 3.1  3.67 2.81 3.17 2.53 3.3  2.77 3.12],[2.  2.  2.  2.  2.  2.  2.  2.  1.5 2. ],"[1.60616477 1.80628796 1.72286592 2.20091532 1.43145282 1.77380567
 1.28581458 1.88174615 1.41218679 1.73527594]","[1.      1.      1.      1.21875 1.      1.      1.      1.      1.
 1.     ]","[0.63424094 0.81140027 0.71102266 0.9790452  0.58238544 0.72270948
 0.48278479 0.80120904 0.58166921 0.73660406]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.19696251 0.19641955 0.1978942  0.20138773 0.20132276 0.20265669
 0.19749547 0.20274729 0.19726139 0.20063519]"
1.5,0.25,[1.088 1.144 1.179 1.265 1.111 1.172 1.036 1.087 1.225 1.243],[3.05 3.28 3.38 3.28 3.13 2.9  2.94 2.87 3.16 3.28],[1.5 2.  2.  2.  1.  1.5 2.  2.  1.  2. ],"[1.77265231 1.93977553 2.07534549 1.96910061 1.94105463 1.75317305
 1.63597031 1.68065498 1.99436507 1.9820822 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66152316 0.76901503 0.83737247 0.77594265 0.7404632  0.59896895
 0.56896836 0.60085273 0.74076643 0.7832028 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24916176 0.25186231 0.24961529 0.24983884 0.25213547 0.24804446
 0.25291799 0.24615531 0.24812318 0.24854855]"
1.5,0.3,[1.22  1.603 1.238 1.258 1.243 1.495 1.553 1.16  1.228 1.282],[3.12 3.82 2.87 2.88 3.05 3.49 3.82 2.65 3.07 2.97],[2. 2. 2. 2. 2. 2. 2. 1. 1. 1.],"[1.93285799 2.55445277 1.76669603 1.79642576 1.86309343 2.28504422
 2.58719763 1.62797909 1.8988315  1.90109972]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65277986 0.9481692  0.55871019 0.55577146 0.59229265 0.79020901
 0.97044042 0.49952938 0.65256197 0.62645738]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29609766 0.30029545 0.29869327 0.30475517 0.30193358 0.29913517
 0.2986088  0.2935109  0.3011036  0.30246334]"
1.5,0.35000000000000003,[1.493 1.422 1.629 1.395 1.239 1.489 1.309 1.417 1.172 1.345],[3.27 3.26 3.82 3.16 2.7  3.44 2.89 3.29 2.57 3.01],[2. 2. 2. 2. 2. 2. 1. 1. 1. 2.],"[2.21913044 2.1224843  2.50454423 2.099153   1.69789809 2.33249106
 1.8970624  2.19425253 1.6460378  1.91573862]",[1.25  1.25  1.125 1.25  1.    1.25  1.    1.    1.    1.   ],"[0.67164509 0.69069475 0.8558162  0.64628434 0.48042006 0.73788901
 0.56424501 0.74168661 0.47214864 0.56979379]",[0.25  0.125 0.    0.25  0.    0.25  0.    0.    0.    0.   ],"[0.34991039 0.34961538 0.34961995 0.34887015 0.35012983 0.35140811
 0.34821039 0.34770789 0.35087567 0.34784017]"
1.5,0.4,[1.374 1.328 1.254 1.527 1.674 1.566 1.409 1.383 1.408 1.524],[2.98 2.74 2.69 3.33 3.44 3.25 2.9  2.86 2.68 2.95],[2.  1.5 2.  2.  2.  2.  2.  1.5 1.  1.5],"[1.97729475 1.80554869 1.72116199 2.21736704 2.42807803 2.20779776
 1.89495807 1.88005468 1.80716058 2.04933786]",[1.    1.    1.    1.25  1.125 1.25  1.    1.    1.    1.   ],"[0.57419417 0.48806822 0.45118458 0.64693674 0.73879397 0.63270498
 0.52020466 0.52337255 0.45610589 0.55522654]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.39990213 0.39729826 0.40032427 0.39708592 0.40191639 0.39377845
 0.4025785  0.39946283 0.39741026 0.40315712]"
1.5,0.45,[1.596 1.317 1.944 1.759 1.565 1.402 1.576 1.78  1.475 1.269],[3.23 2.81 4.04 3.52 3.31 2.84 3.33 3.6  3.18 2.76],[2. 2. 2. 2. 1. 1. 2. 2. 2. 2.],"[2.1827388  1.77783505 2.9227041  2.46052157 2.30320532 1.94405046
 2.28790283 2.54576691 2.10345436 1.80373064]",[1.125 1.    1.25  1.    1.    1.    1.    1.25  1.    1.   ],"[0.60088577 0.47015316 0.90003381 0.73917635 0.72461523 0.49798723
 0.67086426 0.75034821 0.59067116 0.47506609]",[0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.  ],"[0.44758787 0.45312848 0.45155324 0.44753795 0.45013655 0.45283583
 0.45107733 0.44952403 0.45021827 0.45156183]"
1.6,0.05,[0.165 0.255 0.216 0.274 0.257 0.186 0.213 0.267 0.246 0.226],[2.31 2.5  2.84 2.86 2.53 2.15 2.41 2.63 2.8  2.69],[2. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[0.52833938 0.70394582 0.8381978  0.91237569 0.67491446 0.53954551
 0.66002651 0.775018   0.87287761 0.77147768]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35442947 0.46091298 0.62132768 0.63462911 0.43184806 0.33441856
 0.45186244 0.51024505 0.60671062 0.54444887]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05001155 0.04878112 0.04887369 0.04851576 0.04881161 0.04860924
 0.04884039 0.05017472 0.05022314 0.04894637]"
1.6,0.1,[0.505 0.508 0.464 0.421 0.525 0.456 0.474 0.511 0.521 0.498],[2.89 2.7  2.55 2.74 2.94 2.56 2.7  2.79 2.81 2.68],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.16167709 1.08969091 0.93149461 1.02870997 1.28784465 1.06190895
 1.04991032 1.1416296  1.14759076 1.08644555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.62768539 0.60392187 0.49501024 0.5979922  0.72823528 0.59699074
 0.59499821 0.61560665 0.65721967 0.59197534]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10105477 0.0985219  0.09851457 0.09828883 0.10150637 0.09986917
 0.09603045 0.10067136 0.09836638 0.10252668]"
1.6,0.15000000000000002,[0.722 0.563 0.637 0.677 0.684 0.731 0.799 0.728 0.648 0.709],[3.15 2.49 2.61 2.78 2.89 3.07 2.87 2.72 2.56 2.64],[1.  1.  2.  2.  2.  1.  1.5 2.  1.  1. ],"[1.66503288 1.12051112 1.1451509  1.23364443 1.38324851 1.55095842
 1.49409191 1.25533237 1.20953172 1.26511244]",[0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],"[0.89829154 0.52830164 0.50650832 0.57118105 0.6956246  0.81250383
 0.6822755  0.54668735 0.53680711 0.56774428]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14874552 0.15112146 0.15133979 0.15101295 0.1507131  0.14963666
 0.1484385  0.14783124 0.15294306 0.14990752]"
1.6,0.2,[0.95  0.912 0.755 1.023 0.848 0.869 0.764 0.905 0.895 1.172],[2.86 2.8  2.33 3.1  2.65 3.02 2.44 2.68 2.67 3.46],[1. 1. 1. 2. 2. 1. 1. 1. 1. 2.],"[1.58484987 1.54282723 1.16027112 1.75275852 1.37352849 1.6250097
 1.21799154 1.49622906 1.43913116 2.05348494]","[1.      1.      1.      1.      1.      1.      1.      1.      1.
 1.09375]","[0.63115603 0.63924447 0.42108411 0.70245334 0.49810735 0.72661676
 0.44753255 0.57759625 0.57530059 0.89966658]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.20038491 0.20090596 0.1975257  0.20069173 0.20331812 0.20094871
 0.18690275 0.19998834 0.20448208 0.2046534 ]"
1.6,0.25,[0.983 1.019 1.154 0.976 1.04  0.842 1.11  1.065 1.261 0.79 ],[2.74 2.71 3.09 2.53 2.68 2.28 2.92 2.97 3.24 2.1 ],[1. 2. 2. 1. 2. 1. 2. 1. 2. 1.],"[1.60870698 1.56413629 1.88161656 1.42282878 1.57171704 1.186678
 1.71002837 1.71721324 1.9765046  1.09587151]","[1.      1.      1.      1.      1.      1.      1.      1.      1.09375
 1.     ]","[0.58910493 0.52130426 0.69399754 0.46172038 0.53413159 0.35222732
 0.62108062 0.64261119 0.75468881 0.31321037]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25047379 0.24782108 0.2516572  0.25703364 0.25353746 0.24983964
 0.24895736 0.24997574 0.24955304 0.24941829]"
1.6,0.3,[1.185 1.292 1.157 1.108 1.437 0.955 1.29  1.299 1.274 1.314],[3.11 3.02 2.71 2.75 3.12 2.39 3.13 3.09 3.06 3.24],[1.  1.5 1.  1.  1.5 1.  2.  1.  2.  2. ],"[1.93512683 1.97148706 1.68250717 1.67247986 2.06021009 1.42094534
 1.88300944 1.99265843 1.8938652  1.9845455 ]",[1.    1.    1.    1.    1.    1.    1.125 1.    1.25  1.   ],"[0.69037342 0.65740197 0.52813522 0.54885682 0.67955824 0.4261669
 0.61214702 0.68617832 0.61243209 0.69321249]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2997551  0.29996077 0.29895353 0.29365079 0.30059999 0.30159628
 0.29914298 0.29958417 0.29942406 0.29904615]"
1.6,0.35000000000000003,[1.393 1.239 0.979 1.083 1.215 1.277 1.345 1.776 1.161 1.236],[2.98 2.68 2.39 2.34 2.72 2.82 2.93 3.87 2.38 2.75],[1.  1.  2.  1.5 1.  1.  1.  2.  1.  1. ],"[2.01505472 1.69312979 1.37527354 1.41027306 1.7383918  1.77774372
 1.92337283 2.67826208 1.52781067 1.77292695]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61455667 0.49476798 0.35154551 0.32887658 0.50424141 0.49871784
 0.58767458 0.92633703 0.36650207 0.53107819]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34956387 0.34467417 0.34698488 0.35063677 0.34073075 0.35136324
 0.34863454 0.3481153  0.35641838 0.34838069]"
1.6,0.4,[1.176 1.62  1.698 1.49  1.553 1.54  1.316 1.371 1.667 1.375],[2.52 3.18 3.19 2.91 3.05 3.27 2.61 2.73 3.3  2.97],[1.  2.  1.  1.5 2.  2.  1.  1.5 1.  2. ],"[1.62623907 2.20154264 2.28398222 1.94698161 2.09305139 2.23155906
 1.73892517 1.82144575 2.28006272 1.98703884]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.41194524 0.58713041 0.65922331 0.52753825 0.59454309 0.63925438
 0.46396301 0.48169355 0.70708176 0.55404384]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.40029269 0.40257746 0.39891885 0.39934691 0.39629239 0.39781397
 0.39867227 0.39652498 0.40209006 0.40106927]"
1.6,0.45,[1.408 1.307 1.377 1.387 1.339 1.182 1.585 1.168 1.503 1.191],[2.8  2.78 2.9  2.78 2.7  2.32 3.08 2.48 2.98 2.42],[2.  2.  1.5 1.5 1.  1.5 2.  2.  2.  1. ],"[1.83097563 1.834932   1.88404155 1.85793331 1.81810831 1.48180809
 2.09996464 1.58013186 2.04606068 1.54223228]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46237212 0.48041234 0.524575   0.48646846 0.47692606 0.32614403
 0.57926884 0.37874758 0.58114369 0.36238853]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45485911 0.45003424 0.44787064 0.45153781 0.4489116  0.45254237
 0.45264525 0.44795287 0.44852182 0.4488276 ]"
1.7000000000000002,0.05,[0.289 0.234 0.239 0.266 0.267 0.313 0.245 0.229 0.162 0.339],[2.85 2.66 2.02 2.58 3.25 2.69 2.7  2.64 1.94 3.12],[1.5 1.  1.  1.  2.  1.  1.  1.  1.  2. ],"[0.93506562 0.74103162 0.47484737 0.79091712 0.94518552 0.88563792
 0.88042228 0.75917919 0.35099132 0.98697348]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.65717988 0.51504529 0.25157589 0.55249915 0.69493284 0.563249
 0.61501091 0.54048046 0.17697765 0.68329306]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05019153 0.04915217 0.04996807 0.05001202 0.05146655 0.04897322
 0.05034788 0.0509432  0.04770575 0.05026907]"
1.7000000000000002,0.1,[0.41  0.465 0.404 0.401 0.422 0.481 0.409 0.421 0.45  0.396],[2.38 2.89 2.97 2.26 2.61 2.44 2.32 2.49 2.44 2.39],[1.  1.  2.  1.  1.  1.  1.  1.  1.5 1. ],"[0.83548548 1.22824904 1.12419764 0.78140029 0.93043735 0.98771249
 0.84103484 0.91270021 0.87615334 0.81403717]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.43923792 0.71752882 0.68122889 0.38929092 0.51542758 0.50122811
 0.43456023 0.46797365 0.42483071 0.39397613]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09758698 0.09843197 0.09910946 0.0974012  0.09372181 0.10085766
 0.09654024 0.10416056 0.09827103 0.10050676]"
1.7000000000000002,0.15000000000000002,[0.743 0.774 0.674 0.85  0.711 0.584 0.667 0.72  0.684 0.887],[2.61 2.87 2.77 2.93 3.03 2.3  2.23 2.41 2.57 2.88],[1.5 2.  1.  1.5 1.  1.  1.  1.  2.  2. ],"[1.23619255 1.31026879 1.32254703 1.55045208 1.48131981 1.00313245
 0.99825834 1.16681615 1.17260967 1.51919422]",[1.  1.  0.5 1.  1.  0.  1.  1.  0.5 1. ],"[0.5274163  0.5895266  0.62601382 0.70748333 0.73065819 0.45204114
 0.35112943 0.45765478 0.48302959 0.65119557]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14837571 0.14920424 0.15165226 0.14927443 0.1514636  0.14866457
 0.15713527 0.15130817 0.15368581 0.15023098]"
1.7000000000000002,0.2,[0.812 0.7   0.882 0.872 0.756 0.958 0.83  0.753 0.589 0.9  ],[2.4  2.32 2.67 2.69 2.53 2.81 2.57 2.27 2.14 2.52],[1.  1.  1.5 1.  1.  2.  1.  1.  1.  1. ],"[1.29244424 1.13589235 1.52495419 1.42228074 1.29515957 1.49921305
 1.34428528 1.16364275 0.89566162 1.37631155]",[1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],"[0.48950235 0.40665406 0.57174618 0.57482102 0.51301235 0.56650309
 0.53985047 0.42024675 0.3277124  0.47163381]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20144487 0.20096183 0.20131544 0.20086202 0.19879077 0.20394534
 0.20210006 0.20135154 0.19421041 0.20119119]"
1.7000000000000002,0.25,[0.872 1.026 0.982 0.977 1.134 1.086 1.057 0.919 1.021 1.144],[2.24 2.46 2.35 2.54 2.88 2.71 2.72 2.58 2.59 2.96],[1.  1.  1.  1.  1.  1.  1.5 1.  1.  2. ],"[1.22588287 1.43101048 1.31726799 1.52751064 1.72700189 1.62016905
 1.58410622 1.4425199  1.51336075 1.71773661]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3687741  0.4525388  0.40119622 0.52386989 0.6329577  0.57039122
 0.55103493 0.51183875 0.51987198 0.59567667]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2484248  0.24947722 0.25111763 0.25262537 0.24877283 0.24887146
 0.24633525 0.2528627  0.25106575 0.25049615]"
