gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.319 0.3   0.231 0.339 0.389 0.311 0.297 0.308 0.334 0.311],[3.16 3.27 2.53 3.18 3.23 3.13 2.83 3.49 3.23 3.4 ],[2.  2.  1.  2.  1.5 2.  2.  2.  1.5 2. ],"[1.0570621  1.12978735 0.64247745 1.13408672 1.21700447 0.95974524
 0.84738297 1.2569935  1.16256189 1.08299045]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.73916232 0.83184301 0.42061222 0.78691692 0.82939705 0.65701331
 0.55766007 0.94194833 0.86248621 0.79848667]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.050474   0.04965573 0.04889477 0.04997959 0.04999021 0.0498825
 0.04934897 0.05005844 0.04967977 0.04996649]"
1.5,0.1,[0.472 0.606 0.687 0.55  0.489 0.429 0.607 0.515 0.584 0.598],[2.65 2.95 3.4  2.95 2.72 2.81 3.1  2.95 3.15 3.58],[1.  1.  2.  1.  1.  1.  2.  1.  1.5 2. ],"[1.06142069 1.31813856 1.56146628 1.2293437  1.1214285  1.08511004
 1.45612489 1.19279854 1.37046093 1.57540723]",[0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],"[0.57323954 0.75428114 0.89699851 0.67169721 0.64128324 0.64854998
 0.80605287 0.7299128  0.8034541  0.95927869]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10149521 0.0979934  0.10015931 0.09742765 0.10106168 0.09965151
 0.09949093 0.09853718 0.09998297 0.10110654]"
1.5,0.15000000000000002,[0.849 0.781 0.743 0.576 0.808 0.737 0.978 0.853 0.807 0.798],[3.46 3.19 3.1  2.2  2.95 2.84 3.64 3.28 2.93 3.33],[2. 1. 2. 1. 1. 2. 2. 1. 2. 2.],"[1.78967044 1.63057789 1.45662059 0.93924352 1.50056226 1.33163615
 1.93287731 1.76817224 1.49556883 1.60703281]",[1.  1.  1.  0.  1.  1.  1.  0.5 1.  1. ],"[0.90240909 0.85237232 0.71933299 0.35412633 0.72365308 0.60739299
 0.96478161 0.9160708  0.71379332 0.79336093]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15174785 0.14834633 0.1533885  0.15789474 0.15191622 0.15080673
 0.14961483 0.15052542 0.14890222 0.15386718]"
1.5,0.2,[1.022 0.806 0.984 1.126 0.805 0.829 1.284 0.968 0.818 0.764],[3.2  2.73 3.01 3.39 2.72 2.98 3.63 2.69 2.77 2.63],[2. 2. 2. 2. 1. 2. 2. 1. 1. 2.],"[1.78048249 1.41487065 1.67642175 1.99693415 1.40990179 1.49987562
 2.21566182 1.51493572 1.46134885 1.26570236]",[1.25  1.    1.125 1.    1.    1.    1.    1.    1.    0.   ],"[0.76066925 0.55527226 0.6895022  0.84998346 0.56133489 0.64633314
 0.97513996 0.58235576 0.61548642 0.48965744]",[0.125 0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.20246659 0.19752108 0.20316798 0.19979304 0.19873239 0.20126404
 0.20085841 0.19885126 0.20096748 0.19946976]"
1.5,0.25,[1.306 0.914 1.193 0.916 1.141 1.021 1.082 1.102 1.127 1.061],[3.67 2.53 3.16 2.61 3.03 2.72 2.94 3.02 2.91 2.75],[2.  1.  2.  2.  2.  2.  2.  1.5 2.  2. ],"[2.28568003 1.41692745 1.90085948 1.45502762 1.8347414  1.51875947
 1.6747763  1.80004931 1.70401112 1.6520353 ]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.91654429 0.49106075 0.71555675 0.48986954 0.68561664 0.5000876
 0.60490082 0.70281664 0.61019276 0.55321267]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24733301 0.25154321 0.24867982 0.25054479 0.25104691 0.25907367
 0.24951161 0.24959687 0.24845181 0.24945953]"
1.5,0.3,[1.268 1.401 1.21  1.085 1.349 1.281 1.283 1.17  1.482 1.162],[2.97 3.13 2.81 2.73 3.37 3.08 3.15 2.67 3.49 2.65],[1.  1.5 1.  1.  2.  1.  2.  1.  2.  2. ],"[1.91811891 2.01399965 1.8034848  1.67133442 2.11559695 1.93694825
 2.00688696 1.64437097 2.32883708 1.61637994]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65334108 0.67754335 0.58917206 0.57914447 0.75286868 0.63972657
 0.6949491  0.50593835 0.83269694 0.47738458]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30008346 0.30265509 0.29944556 0.30194471 0.29526009 0.29869111
 0.29968581 0.29853406 0.30181986 0.29668963]"
1.5,0.35000000000000003,[1.382 1.346 1.279 1.347 1.511 1.445 1.144 1.462 1.323 1.372],[3.22 2.93 2.76 3.17 3.4  3.08 2.83 3.26 3.03 2.99],[2. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[2.07851337 1.93514949 1.79373666 2.0302416  2.33174706 2.01837224
 1.67899324 2.08604839 1.9466247  1.90164492]",[1.   1.   1.   1.   1.   1.25 1.   1.25 1.   1.  ],"[0.66170917 0.57068904 0.48402657 0.65655508 0.79019372 0.59463506
 0.52128572 0.6509898  0.59277826 0.56052187]",[0.    0.    0.    0.    0.    0.125 0.    0.25  0.    0.   ],"[0.34953909 0.3489426  0.35157419 0.35359061 0.35005363 0.34836439
 0.34811712 0.34764451 0.35212279 0.34586394]"
1.5,0.4,[1.682 1.489 1.394 1.392 1.763 1.508 1.32  1.473 1.365 1.661],[3.37 3.06 2.9  2.91 3.56 3.23 2.83 3.06 2.83 3.38],[3. 1. 2. 1. 2. 2. 2. 2. 2. 2.],"[2.26589145 2.0700783  1.87098378 1.95364439 2.47367614 2.10877906
 1.84574419 2.06726763 1.80686562 2.34753812]",[1.5625 1.     1.     1.     1.25   1.     1.     1.     1.     1.    ],"[0.64345126 0.59663652 0.5216869  0.54709166 0.76081969 0.63937232
 0.52746782 0.58638079 0.50796242 0.69380765]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.39881901 0.39995475 0.39496157 0.40045851 0.39872717 0.398263
 0.39877356 0.40111428 0.39899442 0.39820945]"
1.5,0.45,[1.489 1.515 1.635 1.87  1.772 1.308 1.449 1.34  1.441 1.911],[3.06 3.03 3.33 3.57 3.6  2.73 2.8  2.83 3.04 3.84],[1.  1.5 2.  2.  2.  2.  1.5 2.  1.5 2. ],"[2.10840499 2.11860649 2.26616831 2.60231518 2.5232957  1.81542161
 1.93899532 1.8912624  1.97374219 2.78480913]",[1.   1.   1.25 1.25 1.25 1.   1.   1.25 1.   1.25],"[0.58129561 0.59067925 0.64578318 0.76466626 0.74780742 0.44252366
 0.4862823  0.50037373 0.55667737 0.83987872]",[0.    0.    0.25  0.    0.25  0.    0.    0.125 0.    0.25 ],"[0.45064435 0.44930673 0.44946346 0.45105184 0.44964014 0.45210939
 0.44918444 0.44930282 0.4524231  0.4473545 ]"
1.6,0.05,[0.247 0.313 0.348 0.255 0.319 0.293 0.308 0.313 0.24  0.237],[2.97 3.52 3.11 2.77 3.09 2.85 3.22 2.69 2.87 2.89],[1. 2. 2. 1. 2. 2. 2. 1. 1. 2.],"[0.89553804 1.20716396 1.03823803 0.83226304 1.03376895 0.82114124
 1.05339741 0.83397722 0.91339115 0.74539941]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.63999605 0.87381007 0.74179699 0.58050706 0.73869449 0.53476428
 0.75957783 0.51649675 0.65618656 0.47943262]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0496089  0.05049773 0.05154131 0.05034766 0.05067376 0.04934093
 0.05019134 0.05345912 0.04964731 0.04894061]"
