gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.217 0.298 0.255 0.2   0.253 0.311 0.335 0.244 0.296 0.303],[2.59 3.03 2.83 2.82 3.05 3.11 3.28 2.75 2.7  3.09],[1.  2.  2.  2.  2.  2.  2.  1.5 1.  1.5],"[0.72733672 1.00362394 0.8258431  0.74267802 0.96264783 0.98640105
 1.24904703 0.7428616  0.77555176 0.99214377]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49659209 0.69699553 0.5583138  0.53246806 0.67900037 0.65914336
 0.89958658 0.49678738 0.50012451 0.67562522]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04951962 0.05005676 0.04993868 0.0504582  0.04854757 0.04996159
 0.05139604 0.04963504 0.05223656 0.05021735]"
1.5,0.1,[0.61  0.475 0.494 0.644 0.639 0.55  0.635 0.587 0.505 0.512],[3.01 2.57 2.64 2.98 3.01 3.21 3.17 3.18 2.77 2.84],[2.  1.5 1.  1.  1.5 2.  2.  2.  2.  2. ],"[1.34139378 0.93131125 1.09987706 1.35836822 1.33438061 1.39803775
 1.46688856 1.33529625 1.06275081 1.12366224]",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.76457127 0.48175315 0.60696141 0.75382415 0.72690869 0.84601627
 0.81813978 0.76324059 0.56364924 0.63014173]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.098874   0.09832653 0.10048538 0.10038959 0.10171812 0.09719127
 0.10003761 0.10037385 0.09740858 0.0960363 ]"
1.5,0.15000000000000002,[0.71  0.878 0.925 0.663 0.795 0.781 0.696 0.694 0.975 0.799],[2.93 3.11 3.59 2.56 2.99 3.12 2.67 2.93 3.69 3.46],[2. 2. 2. 1. 2. 2. 1. 2. 2. 2.],"[1.31000197 1.64182273 1.96671438 1.12836128 1.48973296 1.52936063
 1.25840036 1.35770563 1.99582442 1.77792543]",[0.5    1.     1.     0.     1.     1.     1.     0.     1.0625 1.    ],"[0.62127882 0.77963279 0.98692495 0.52130317 0.68920196 0.73724393
 0.5762446  0.69320856 1.05028853 0.91207338]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1504674  0.14852774 0.14953057 0.14708669 0.14813856 0.15170126
 0.14897516 0.14651095 0.14840683 0.14826659]"
1.5,0.2,[0.941 1.007 0.853 0.935 0.937 1.016 0.984 1.119 0.877 0.954],[2.79 3.18 2.95 3.06 2.75 3.21 3.09 3.54 2.66 2.91],[2. 2. 2. 2. 2. 2. 1. 2. 1. 2.],"[1.5219411  1.82139797 1.49364796 1.65807655 1.42612793 1.81392479
 1.780735   2.06841903 1.48200705 1.5846189 ]","[1.09375 1.      1.      1.      1.      1.      1.      1.      1.
 1.     ]","[0.58755145 0.77746731 0.62844288 0.69415566 0.50397949 0.78952232
 0.77551039 0.92823592 0.60349509 0.61489844]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19810602 0.20049958 0.20009478 0.20425827 0.20813282 0.20093362
 0.20043844 0.19969031 0.20233823 0.19904998]"
1.5,0.25,[1.206 0.918 1.171 1.106 1.376 1.137 1.049 1.089 1.043 1.145],[3.13 2.48 3.36 2.87 3.42 3.29 2.95 3.29 2.88 2.75],[2. 1. 1. 1. 2. 2. 1. 2. 2. 1.],"[1.91979418 1.326397   2.00159805 1.67252023 2.20554518 1.96024152
 1.70743204 1.90263048 1.65061788 1.70240273]",[1.    1.    1.    1.    1.25  1.125 1.    1.    1.    1.   ],"[0.70836535 0.43183218 0.80892959 0.61875436 0.81961501 0.77214704
 0.67282755 0.75253892 0.59902853 0.57764748]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.24808089 0.25044231 0.25090505 0.24960211 0.25184726 0.24919459
 0.24724718 0.25116333 0.24877088 0.24996198]"
1.5,0.3,[1.231 1.259 1.324 1.461 1.26  1.253 1.245 1.393 1.529 1.28 ],[3.04 2.89 3.25 3.34 2.83 2.91 3.02 3.54 3.74 2.8 ],[2. 1. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.87654942 1.84532069 2.09732047 2.18384951 1.79735616 1.85156083
 1.89215228 2.25124219 2.4730924  1.79905539]",[1.    1.    1.125 1.    1.    1.    1.    1.125 1.    1.   ],"[0.64898106 0.60185145 0.74246207 0.77775576 0.56214864 0.58410966
 0.62421527 0.850099   0.91397436 0.54146506]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30007177 0.30028922 0.29821438 0.3003773  0.30023742 0.30397727
 0.29939972 0.3007445  0.30051236 0.29640751]"
1.5,0.35000000000000003,[1.401 1.153 1.266 1.439 1.469 1.481 1.213 1.719 1.432 1.323],[3.21 2.6  2.84 3.33 3.32 3.14 2.6  3.5  3.06 2.98],[2.  1.  1.  2.  1.  2.  1.  1.  2.  1.5],"[2.13789395 1.63270091 1.797956   2.15840151 2.1572413  2.09638356
 1.63057858 2.46103698 2.03664635 1.93509295]",[1.   1.   1.   1.25 1.   1.25 1.   1.   1.   1.  ],"[0.69029873 0.4609431  0.55074835 0.68853274 0.71182687 0.61110341
 0.43767575 0.78443786 0.61234764 0.57819598]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.34949319 0.35075761 0.34977611 0.3467974  0.34805708 0.35324239
 0.34646662 0.35122798 0.34938361 0.34985593]"
1.5,0.4,[1.21  1.418 1.366 1.677 1.865 1.285 1.281 1.102 1.441 1.049],[2.66 2.99 2.98 3.65 3.88 2.63 2.94 2.54 3.16 2.52],[1.  2.  2.  2.  2.  1.5 2.  2.  1.  1. ],"[1.70263749 1.98918217 1.91118655 2.46909891 2.75124683 1.68725388
 1.90404962 1.51746779 2.13028467 1.47989998]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.45495194 0.56516118 0.55693973 0.78451883 0.90138355 0.43025925
 0.5571203  0.38399123 0.6897085  0.42797066]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.39117516 0.39899521 0.39721825 0.40346035 0.40080858 0.40439164
 0.39846921 0.38902655 0.40104813 0.40286728]"
1.5,0.45,[1.659 1.472 1.387 1.447 1.513 1.692 1.395 1.731 1.432 1.247],[3.43 2.68 2.74 2.91 3.19 3.5  2.69 3.49 2.91 2.65],[2.  2.  1.5 2.  2.  2.  1.  2.  1.  1. ],"[2.38883068 1.83125501 1.86203838 1.90035461 2.15665987 2.42976183
 1.85975403 2.46143483 1.9974609  1.70325491]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.72059093 0.45619153 0.46108135 0.50559631 0.60330354 0.72154649
 0.4521283  0.69680837 0.53622799 0.43872366]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45010952 0.45563313 0.45392349 0.45377282 0.44774655 0.44898178
 0.44974933 0.45164221 0.44653668 0.43971986]"
1.6,0.05,[0.247 0.244 0.265 0.28  0.222 0.317 0.211 0.302 0.283 0.26 ],[2.99 2.78 2.89 2.45 2.4  2.74 2.42 3.41 3.29 2.98],[1. 1. 1. 1. 1. 2. 1. 2. 2. 1.],"[0.97089182 0.84587525 0.88656395 0.68092262 0.58729304 0.76742325
 0.62650178 1.20483062 1.19095108 0.9184775 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.71501841 0.59250183 0.62822044 0.38457496 0.3710406  0.44872696
 0.4166385  0.88069183 0.86881546 0.67337252]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04970285 0.0494407  0.05153525 0.05146106 0.04954896 0.05024594
 0.04912699 0.05067603 0.05118753 0.04809679]"
