gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.315 0.284 0.269 0.33  0.368 0.213 0.292 0.268 0.364 0.276],[3.08 3.1  2.57 3.22 3.33 2.81 3.3  2.95 3.23 3.46],[2. 1. 1. 2. 2. 2. 2. 2. 1. 2.],"[0.90591775 1.08376815 0.80270637 1.10512515 1.20528509 0.75260663
 1.11601204 0.79352082 1.17461504 1.19228515]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.60799295 0.78023116 0.51645637 0.78370975 0.85466741 0.5224162
 0.80465217 0.55729036 0.8189345  0.91980468]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04953707 0.04947212 0.05046592 0.05063671 0.04977076 0.04985641
 0.05112396 0.04884286 0.05028733 0.04992207]"
1.5,0.1,[0.495 0.601 0.509 0.603 0.313 0.509 0.591 0.459 0.509 0.523],[3.01 3.59 3.   3.46 2.34 3.18 2.89 2.65 3.03 2.79],[2.  2.  2.  1.5 1.  2.  1.  2.  1.  1. ],"[1.1666183  1.61475659 1.1856658  1.62873266 0.71055652 1.327909
 1.26949306 1.03279475 1.31949605 1.08402017]",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.6594308  0.9953059  0.66488455 1.02461828 0.36407703 0.7930976
 0.69941005 0.54109003 0.78861898 0.58365151]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09992269 0.09932878 0.09467327 0.09901537 0.10494572 0.09996912
 0.1031972  0.09791352 0.10003139 0.10395978]"
1.5,0.15000000000000002,[0.751 0.829 0.905 0.654 0.593 0.864 0.824 0.727 0.792 0.773],[2.99 2.86 3.56 2.59 2.41 2.99 3.17 2.99 2.92 2.89],[2. 2. 2. 1. 1. 2. 2. 2. 1. 1.],"[1.53932567 1.40661748 1.90080953 1.18533876 1.06087478 1.52467198
 1.56021162 1.37173806 1.5303688  1.42705676]",[1.  1.  0.5 0.  0.  1.  1.  0.  1.  1. ],"[0.72254162 0.61400518 1.0008608  0.5275702  0.450298   0.7223209
 0.75237104 0.67167336 0.71430984 0.675703  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15007617 0.15283674 0.15072797 0.15103973 0.15054467 0.14886552
 0.15032286 0.14891389 0.1517393  0.15057907]"
1.5,0.2,[1.006 1.084 0.916 1.091 1.074 0.928 1.104 0.872 0.823 1.215],[3.22 3.23 3.02 3.56 3.2  2.76 3.33 2.87 2.67 3.4 ],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.74589539 1.79554367 1.58686619 2.05171837 1.81631636 1.49244046
 1.91283201 1.46895177 1.41107235 2.05420922]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.7657721  0.74988693 0.68525059 0.94425193 0.78449874 0.5804324
 0.83075194 0.58054601 0.55694149 0.87637475]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.19920302 0.19790768 0.19952279 0.20154213 0.20331655 0.1971614
 0.2004056  0.19785842 0.20149654 0.20011321]"
1.5,0.25,[1.057 1.03  1.011 1.413 1.117 1.068 1.079 1.291 1.15  1.286],[3.1  3.   2.8  3.54 2.78 2.75 2.88 3.48 3.18 3.44],[2.  1.5 2.  2.  1.5 2.  1.  2.  2.  2. ],"[1.81045817 1.67367327 1.60635575 2.18692919 1.6392824  1.60708947
 1.67323965 2.15633718 1.9204725  2.09185943]",[1.    1.    1.    1.125 1.    1.    1.    1.    1.    1.25 ],"[0.71019755 0.64583087 0.5732747  0.85718797 0.54570818 0.53062463
 0.62201651 0.86637808 0.73892282 0.78754242]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],"[0.25042347 0.24926602 0.2533494  0.2508848  0.2467935  0.25236865
 0.25025067 0.25082266 0.24855925 0.25307671]"
1.5,0.3,[1.669 1.177 1.368 1.354 1.48  1.188 1.373 1.085 1.348 1.192],[3.78 2.85 3.52 3.09 3.48 2.78 3.39 2.56 2.97 2.58],[2. 1. 2. 1. 2. 1. 2. 2. 2. 1.],"[2.6484447  1.78427667 2.19470519 1.95516341 2.23899425 1.7623036
 2.15408013 1.44836725 1.89219292 1.61969697]",[1.    1.    1.    1.    1.25  1.    1.125 1.    1.    1.   ],"[0.9793053  0.59805108 0.81369689 0.67807662 0.7878828  0.55868056
 0.74802545 0.39974664 0.60341484 0.47402253]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.30025533 0.29880342 0.29808669 0.30094408 0.29992749 0.29800922
 0.29941868 0.30451638 0.30148014 0.30042347]"
1.5,0.35000000000000003,[1.476 1.607 1.289 1.46  1.287 1.285 1.314 1.3   1.221 1.5  ],[3.12 3.62 3.1  3.3  2.97 2.83 2.92 3.02 2.85 3.07],[2. 2. 2. 2. 1. 2. 1. 2. 2. 2.],"[2.12482708 2.4272631  1.9654836  2.1535117  1.85519473 1.84075003
 1.91415718 1.86586213 1.79083085 1.98680833]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63322795 0.81902945 0.64178243 0.71859288 0.59068789 0.54201712
 0.58276375 0.59685212 0.53572342 0.58659349]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35329433 0.35094357 0.34990008 0.35036042 0.35083175 0.34780507
 0.34820633 0.35015564 0.34451964 0.34980598]"
1.5,0.4,[1.437 1.645 1.606 1.485 1.214 1.373 1.046 1.636 1.434 1.654],[2.91 3.48 3.46 3.19 2.68 3.03 2.14 3.35 3.19 3.41],[1. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[2.01323494 2.37892534 2.31120332 2.11545163 1.6622965  2.00379559
 1.32445645 2.2828416  2.11330801 2.35917952]",[1.   1.   1.25 1.   1.   1.   1.   1.25 1.   1.25],"[0.57541633 0.73682817 0.68515108 0.66066159 0.42695531 0.59371319
 0.27176114 0.66809428 0.61537955 0.72701461]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.25],"[0.40080729 0.40060858 0.40287743 0.40063671 0.40046653 0.40055922
 0.40653745 0.40016431 0.39941976 0.39960917]"
1.5,0.45,[1.861 1.549 1.365 1.364 1.413 1.343 1.153 1.303 1.934 1.759],[3.77 3.16 2.74 2.71 2.93 2.64 2.44 2.62 3.68 3.54],[2. 2. 1. 2. 2. 1. 1. 1. 2. 2.],"[2.77355515 2.16865212 1.79290576 1.80786053 1.92049673 1.83558434
 1.49143467 1.76344764 2.66844945 2.49551286]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.25],"[0.84006638 0.59360207 0.46699328 0.45268719 0.4991979  0.46209435
 0.36357335 0.46324501 0.77542638 0.7517421 ]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.25 ],"[0.44956525 0.45162857 0.45094671 0.44960453 0.44946826 0.4469383
 0.44765751 0.44828421 0.44921612 0.44996022]"
1.6,0.05,[0.345 0.316 0.297 0.171 0.273 0.258 0.244 0.281 0.287 0.235],[2.72 3.14 3.07 2.48 3.09 2.92 2.51 2.92 2.76 2.92],[1.5 1.  1.5 1.  2.  2.  1.  2.  1.  1.5],"[0.84842869 1.08961543 0.98253108 0.54784331 0.99671737 0.86595577
 0.64962796 0.85779384 0.84179931 0.85576562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53751377 0.79006465 0.71767269 0.37611724 0.74139022 0.59292355
 0.39806546 0.5888644  0.561557   0.58989648]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04908084 0.049712   0.04990456 0.05017636 0.05016601 0.04821179
 0.05339049 0.05049084 0.05034726 0.05246063]"
