gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.319 0.321 0.287 0.342 0.323 0.348 0.3   0.284 0.192 0.282],[3.09 3.53 2.95 3.18 3.34 3.6  2.98 3.59 2.68 2.97],[2. 2. 1. 2. 2. 2. 1. 2. 2. 2.],"[0.95826804 1.25322485 1.00421688 1.19017691 1.18887426 1.35446968
 1.00399309 1.14414565 0.67958478 0.95347582]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.66674705 0.92739477 0.70876888 0.82667227 0.86902563 1.00718574
 0.69303544 0.84580154 0.47763348 0.65550219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04891152 0.05097198 0.04952575 0.04967143 0.04913619 0.04989896
 0.0500189  0.04930277 0.0503295  0.04849909]"
1.5,0.1,[0.614 0.707 0.621 0.564 0.483 0.687 0.572 0.499 0.546 0.769],[3.34 3.79 3.41 2.86 2.77 3.42 3.02 2.85 3.25 3.35],[2.  3.  2.  1.  1.5 2.  2.  1.  2.  2. ],"[1.41845449 1.8149745  1.51918541 1.23239257 1.09595382 1.54794146
 1.28285633 1.25698782 1.26595916 1.66362564]","[0.5     1.21875 0.5     0.      0.      0.      0.      0.      0.
 1.     ]","[0.8315746  1.07025709 0.89648765 0.66421142 0.60042709 0.90735125
 0.73687183 0.72752249 0.72720183 0.928741  ]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.10073824 0.09996967 0.0994829  0.10026262 0.10058347 0.10234394
 0.0987742  0.09942892 0.09688758 0.09948629]"
1.5,0.15000000000000002,[0.911 0.882 0.682 0.708 0.777 0.763 0.807 0.803 0.813 0.734],[3.67 3.51 2.71 2.53 3.15 2.85 2.86 2.83 3.57 2.79],[2. 2. 1. 1. 2. 2. 2. 1. 2. 1.],"[1.93126182 1.91269437 1.29004607 1.2352472  1.52948242 1.34094154
 1.43618633 1.41655602 1.81734203 1.35515495]","[1.09375 1.      0.      0.      1.      1.      1.      1.      1.
 0.5    ]","[1.00278526 0.96991056 0.61805144 0.55254945 0.7482666  0.59681557
 0.64450603 0.63434899 0.94439769 0.63953727]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14841262 0.15136038 0.1511561  0.15076217 0.15122927 0.15240108
 0.15381133 0.15322943 0.14952112 0.15070824]"
1.5,0.2,[0.859 1.055 1.105 0.924 0.905 1.058 0.791 0.814 0.891 0.928],[2.78 3.4  3.44 2.81 2.8  3.34 2.65 2.49 2.76 3.19],[1.  2.  2.  2.  2.  2.  1.  1.  1.5 2. ],"[1.48297931 1.88811706 2.00571627 1.50603979 1.51215492 1.87902736
 1.34634074 1.31888322 1.49223796 1.74376508]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.60452228 0.84351013 0.87954684 0.56862768 0.57694984 0.82950222
 0.55251262 0.52029924 0.58886638 0.76865765]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19970338 0.20063411 0.19814789 0.19976832 0.19634413 0.19909557
 0.19974053 0.19882207 0.20110764 0.20003069]"
1.5,0.25,[1.199 1.055 1.177 1.07  1.421 1.059 0.774 0.923 1.269 1.268],[3.15 2.8  3.03 2.96 3.73 2.81 2.41 2.57 3.49 3.27],[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.83836111 1.62193175 1.88530476 1.70707918 2.39376353 1.60133407
 1.20895406 1.36810153 2.16552441 1.98927709]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.70044118 0.55230284 0.69444966 0.63607759 0.99231517 0.57549301
 0.37101216 0.42162692 0.85190137 0.74299779]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.24938638 0.24942362 0.24960885 0.2506218  0.25115973 0.24975189
 0.25150248 0.25       0.2483455  0.24971415]"
1.5,0.3,[1.274 1.234 1.445 1.33  1.269 0.998 1.304 1.26  1.201 1.401],[2.95 2.95 3.48 3.03 3.03 2.76 3.11 3.32 2.94 3.35],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.832383   1.89804844 2.269499   1.97344223 1.90220504 1.53952256
 1.99069425 1.92883935 1.83326745 2.16441568]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.59475055 0.58921543 0.80959177 0.6524028  0.61957565 0.51210313
 0.65308561 0.65936364 0.63330163 0.76535379]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ],"[0.29585641 0.29990196 0.30121285 0.29866045 0.30108739 0.30147716
 0.29782469 0.29830536 0.30076007 0.29708252]"
1.5,0.35000000000000003,[1.331 1.518 1.454 1.724 1.47  1.345 1.679 1.332 1.612 1.515],[3.11 3.33 3.   3.77 3.09 3.01 3.47 2.74 3.47 3.19],[2. 1. 2. 2. 1. 2. 2. 1. 2. 2.],"[1.94396648 2.22354282 1.99040058 2.53645592 2.0631876  1.96697961
 2.49399166 1.81587086 2.41819654 2.21194637]",[1.25  1.    1.    1.25  1.    1.    1.25  1.    1.125 1.25 ],"[0.61263348 0.744249   0.57768818 0.85389977 0.64037022 0.60565881
 0.76220882 0.49372731 0.78566358 0.6603741 ]",[0.    0.    0.    0.25  0.    0.    0.125 0.    0.    0.25 ],"[0.35183497 0.34964203 0.35113277 0.3530822  0.34712437 0.35135232
 0.34916819 0.35209772 0.3507503  0.34835623]"
1.5,0.4,[1.047 1.643 1.587 1.437 1.671 1.594 1.815 1.32  1.193 1.389],[2.2  3.38 3.42 3.   3.18 3.14 3.59 2.88 2.5  2.9 ],[1. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.34549969 2.31010827 2.31241007 1.9600728  2.22316188 2.18597232
 2.56425636 1.91062549 1.57760301 1.94226389]",[1.    1.125 1.    1.    1.    1.    1.25  1.    1.    1.125],"[0.31263836 0.68366051 0.70933939 0.560627   0.61946925 0.62650943
 0.76908363 0.49683643 0.36336473 0.530926  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39469955 0.39798774 0.39997411 0.39991301 0.40091686 0.39849652
 0.39858177 0.39968867 0.39757445 0.40101366]"
1.5,0.45,[1.489 1.402 1.531 1.514 1.619 1.517 1.362 1.564 1.111 1.432],[2.98 2.87 3.02 2.98 3.33 3.07 2.72 3.16 2.58 3.11],[2.  1.  2.  1.  2.  2.  1.  1.5 1.  2. ],"[2.01311065 1.91087138 2.11078234 2.07091691 2.3189142  2.06113408
 1.86032332 2.20947259 1.59769248 2.0654509 ]",[1.   1.   1.25 1.   1.25 1.   1.   1.   1.   1.  ],"[0.50543487 0.518715   0.53583727 0.57810258 0.65404604 0.57381963
 0.48344588 0.6226214  0.42113975 0.6044426 ]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.46150662 0.44939828 0.44999571 0.44863769 0.4515779  0.45170207
 0.45446657 0.45114236 0.44233831 0.4465426 ]"
1.6,0.05,[0.279 0.212 0.183 0.268 0.252 0.291 0.252 0.21  0.254 0.266],[2.56 2.94 2.51 2.54 2.68 2.82 3.13 2.63 2.71 2.93],[1. 2. 1. 1. 1. 2. 2. 2. 1. 2.],"[0.78313349 0.77264555 0.62802776 0.65182441 0.75441044 0.83772104
 0.90267312 0.65891622 0.82728665 0.92117361]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.51475031 0.54354643 0.43851727 0.38926826 0.51249638 0.54562875
 0.67483743 0.4419631  0.58397611 0.6317449 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0494074  0.04885122 0.05072718 0.05038917 0.04915146 0.04978192
 0.04813502 0.0503997  0.05214238 0.05037016]"
