gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.28  0.261 0.348 0.302 0.297 0.235 0.301 0.296 0.286 0.225],[3.13 3.16 3.43 2.99 3.06 2.97 3.24 2.81 3.46 2.75],[1.  2.  2.  1.  2.  1.5 2.  2.  2.  1. ],"[0.99846267 0.91986143 1.27878766 0.97862417 0.94253834 0.92373322
 1.05316062 0.86836844 1.15433511 0.76296483]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.72793533 0.6762335  0.9143382  0.6573052  0.65764882 0.64760773
 0.75797507 0.56465994 0.84325113 0.52144139]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04986014 0.04774451 0.04939882 0.04932434 0.05019616 0.04886151
 0.05010946 0.05206843 0.05117885 0.04993758]"
1.5,0.1,[0.459 0.567 0.669 0.584 0.498 0.425 0.633 0.555 0.518 0.668],[2.72 3.   3.15 3.26 3.06 3.   3.29 3.06 2.93 3.69],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.07849126 1.23336547 1.46981956 1.42477275 1.26824407 1.11453312
 1.45797703 1.28113463 1.17893235 1.70539206]",[0. 0. 1. 0. 0. 0. 1. 0. 0. 1.],"[0.61760747 0.68735961 0.813879   0.84390971 0.75614446 0.66320012
 0.84258153 0.73836364 0.65509507 1.0263436 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10218274 0.09913965 0.09949782 0.1003743  0.09679033 0.10087079
 0.10059386 0.09991979 0.09937158 0.100227  ]"
1.5,0.15000000000000002,[0.682 0.858 0.627 0.76  0.922 0.778 0.729 0.913 0.886 0.926],[2.71 3.03 2.34 2.87 3.39 3.21 3.06 3.6  3.33 3.54],[1. 2. 1. 2. 2. 2. 2. 2. 2. 2.],"[1.3012013  1.56260952 1.03165914 1.41327244 1.73645198 1.63931899
 1.45903632 1.85190948 1.7451076  1.86676424]",[0.5 1.  0.  1.  1.  1.  1.  1.  1.  1. ],"[0.59903333 0.71568325 0.4286025  0.64337986 0.85731868 0.80287184
 0.70870124 0.96438751 0.86346576 0.9632657 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15235474 0.15347448 0.146995   0.14913045 0.14867424 0.14955276
 0.14857665 0.14970493 0.15051375 0.14768911]"
1.5,0.2,[0.929 1.009 0.949 0.835 0.808 1.137 0.946 1.027 0.931 0.986],[2.78 3.   3.02 2.86 2.76 3.51 2.91 3.11 3.11 2.98],[1.  1.5 1.5 1.  2.  2.  2.  1.  2.  2. ],"[1.55393241 1.68164936 1.65280507 1.44996811 1.37041463 1.98783018
 1.57518205 1.75943039 1.69250986 1.67617782]",[1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],"[0.60445976 0.70206867 0.69257619 0.62455063 0.57141744 0.87129454
 0.61710588 0.75287582 0.73365365 0.69205429]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19953464 0.20122313 0.19977057 0.19548654 0.19974207 0.20066872
 0.19755839 0.19897779 0.1983313  0.20235635]"
1.5,0.25,[0.969 0.964 1.079 1.143 1.156 1.053 1.065 1.362 1.226 1.072],[2.96 2.75 2.98 3.16 3.23 3.04 2.77 3.38 3.35 2.82],[1.  1.5 2.  2.  2.  1.5 1.  2.  1.5 1. ],"[1.69238401 1.46964438 1.76106858 1.84990976 1.98373347 1.78446692
 1.6745355  2.16876101 2.02409388 1.67028864]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66063657 0.53843344 0.62542588 0.71186777 0.76722956 0.70290625
 0.58297788 0.8458295  0.82690638 0.58240534]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24832029 0.25290698 0.25100684 0.2494696  0.24732537 0.2492762
 0.25228964 0.25066294 0.24822568 0.24960271]"
1.5,0.3,[1.028 1.307 1.216 1.273 1.21  1.264 1.347 1.367 1.454 0.948],[2.58 3.16 3.   3.04 2.85 3.02 3.4  3.18 3.33 2.42],[1.5 1.  1.  1.5 2.  2.  2.  2.  2.  1. ],"[1.46884631 2.02360907 1.91604692 1.91557525 1.78084078 1.93099428
 2.1244051  2.01983732 2.1941458  1.42219172]",[1.   1.   1.   1.   1.25 1.   1.   1.25 1.25 1.  ],"[0.42824084 0.70213141 0.6447542  0.64885345 0.56566256 0.6132007
 0.77252766 0.65794279 0.75728423 0.41818781]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.30608043 0.3005831  0.30241367 0.2997776  0.3026716  0.30176183
 0.29906725 0.30212569 0.29809285 0.30357143]"
1.5,0.35000000000000003,[1.588 1.373 1.391 1.601 1.346 1.362 1.186 1.441 1.354 1.24 ],[3.55 3.09 3.16 3.38 3.04 3.14 2.66 3.29 2.9  2.69],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[2.38351032 2.00989324 2.10310854 2.29087444 2.01024307 2.01836655
 1.66206948 2.12698462 1.92520872 1.68731768]",[1.125 1.    1.    1.25  1.    1.    1.    1.    1.    1.   ],"[0.79090534 0.64402043 0.64062258 0.68615764 0.60344131 0.62869126
 0.45814126 0.71332739 0.57406797 0.46832659]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.35004735 0.35089234 0.35251332 0.35440413 0.34897988 0.35027865
 0.34943689 0.34978547 0.34842169 0.35039914]"
1.5,0.4,[1.723 1.362 1.433 1.381 1.734 1.555 1.72  1.588 1.395 1.825],[3.29 2.74 3.16 2.92 3.5  3.36 3.75 3.41 3.12 3.83],[2.  1.  1.5 1.  2.  2.  2.  2.  2.  2. ],"[2.34419668 1.80949355 2.09240771 1.97869209 2.47639353 2.3028726
 2.58253882 2.34856238 2.03472454 2.67783171]",[1.   1.   1.   1.   1.   1.25 1.25 1.25 1.   1.25],"[0.6951708  0.48210525 0.66531848 0.56185615 0.76990183 0.68522856
 0.82842322 0.72859534 0.61022259 0.8642697 ]",[0.    0.    0.    0.    0.    0.25  0.25  0.125 0.    0.25 ],"[0.39805996 0.39817738 0.40006904 0.39810903 0.39929549 0.39835687
 0.39930781 0.39923455 0.39796707 0.40130698]"
1.5,0.45,[1.464 1.608 1.682 1.478 1.463 1.628 1.464 1.499 1.551 1.719],[2.85 3.22 3.35 3.1  3.12 3.2  2.94 3.24 3.02 3.44],[2.  1.  2.  2.  2.  1.  1.5 2.  2.  2. ],"[1.99780371 2.25736563 2.32494913 2.07091658 2.11695621 2.26417752
 1.97693162 2.13703083 2.03480405 2.40699937]",[1.25 1.   1.   1.   1.25 1.   1.   1.25 1.   1.25],"[0.51326514 0.67529837 0.67125223 0.59701338 0.55514712 0.64258634
 0.53564134 0.61781147 0.57430356 0.69349901]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.4535222  0.45071233 0.45069134 0.45244336 0.44960228 0.44921606
 0.44683972 0.45069426 0.45303799 0.44910174]"
1.6,0.05,[0.264 0.226 0.214 0.288 0.241 0.235 0.244 0.227 0.266 0.232],[2.96 2.71 2.55 3.1  2.23 2.69 2.54 2.34 2.84 2.86],[2. 1. 1. 2. 1. 2. 1. 1. 2. 1.],"[0.94123334 0.70378532 0.69290561 0.97220829 0.53190279 0.68560833
 0.71154658 0.52830079 0.82632568 0.82252106]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.64729719 0.49630485 0.45080356 0.69407718 0.3117856  0.45260845
 0.47313105 0.32586915 0.55040771 0.57696442]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05150314 0.05339127 0.04965542 0.04958405 0.04642409 0.04856035
 0.04974722 0.04541047 0.05151979 0.04954007]"
